"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6158-1.id.csv";"peptide.count.P6158-2.id.csv";"spectra.count.P6158-1.id.csv";"spectra.count.P6158-2.id.csv";"dNSAF.P6158-1.id.csv";"dNSAF.P6158-2.id.csv"
"P36873-1,P36873-2,P62136-1,P62136-2,P62136-3";"P36873-1,P36873-2,P62136-1,P62136-2,P62136-3";"P36873-[1,2], P62136-[1-3]";"PP1A_HUMAN, PP1G_HUMAN";"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit, Serine/threonine-protein phosphatase PP1-gamma catalytic subunit";"PPP1CA, PPP1CC";1;1;0,000267311737711324;1;NA;1;NA;NA;NA
"P38606";"P38606";"P38606";"VATA_HUMAN";"V-type proton ATPase catalytic subunit A";"ATP6V1A";1;1;0,00070878768702711;1;NA;1;NA;0,00157200814218123;NA
"P38646";"P38646";"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";1;1;0,000644067750950997;1;NA;1;NA;0,00142846689797617;NA
"P39687,Q92688-1,Q92688-2";"P39687,Q92688-1,Q92688-2";"P39687, Q92688-[1,2]";"AN32A_HUMAN, AN32B_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member A, Acidic leucine-rich nuclear phosphoprotein 32 family member B";"ANP32A, ANP32B";1;1;0,000582319577757293;1;NA;1;NA;0,00389529728403944;NA
"P46778";"P46778";"P46778";"RL21_HUMAN";"60S ribosomal protein L21";"RPL21";1;1;0,00273326251809829;1;NA;1;NA;0,00606205639828639;NA
"P46782";"P46782";"P46782";"RS5_HUMAN";"40S ribosomal protein S5";"RPS5";1;2;0,00428747061662477;1;1;1;1;0,00475455403787167;0,00705023950364454
"P46783,Q9NQ39";"P46783,Q9NQ39";"Q9NQ39, P46783";"RS10_HUMAN, RS10L_HUMAN";"40S ribosomal protein S10, Putative 40S ribosomal protein S10-like";"RPS10, RPS10P5";1;2;0,00256493843340602;1;1;1;1;0,00284436663849215;0,00421773858869058
"P49721";"P49721";"P49721";"PSB2_HUMAN";"Proteasome subunit beta type-2";"PSMB2";1;1;0,00217573135769018;1;NA;1;NA;0,00482551753097424;NA
"P49755";"P49755";"P49755";"TMEDA_HUMAN";"Transmembrane emp24 domain-containing protein 10";"TMED10";1;1;0,00199690412281154;1;NA;1;NA;0,00442889965171608;NA
"P51572-1,P51572-2";"P51572-1,P51572-2";"P51572-[1,2]";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";1;1;0,00088886585954416;1;NA;1;NA;NA;NA
"P56385";"P56385";"P56385";"ATP5I_HUMAN";"ATP synthase subunit e, mitochondrial";"ATP5I";1;2;0,0126760000839341;1;1;1;1;0,014056942372838;0,0208441863586013
"P61513";"P61513";"P61513";"RL37A_HUMAN";"60S ribosomal protein L37a";"RPL37A";1;2;0,00950700006295058;1;1;1;1;0,0105427067796285;0,0156331397689509
"P62266";"P62266";"P62266";"RS23_HUMAN";"40S ribosomal protein S23";"RPS23";1;1;0,00305819582444564;1;NA;1;NA;0,00678272044563512;NA
"P62280";"P62280";"P62280";"RS11_HUMAN";"40S ribosomal protein S11";"RPS11";1;1;0,00276786077782105;1;NA;1;NA;0,00613879128940393;NA
"P62304";"P62304";"P62304";"RUXE_HUMAN";"Small nuclear ribonucleoprotein E";"SNRPE";1;1;0,00475350003147529;1;NA;1;NA;0,0105427067796285;NA
"P62316-1,P62316-2";"P62316-1,P62316-2";"P62316-[1,2]";"SMD2_HUMAN";"Small nuclear ribonucleoprotein Sm D2";"SNRPD2";1;2;0,00370611866860785;1;1;1;1;NA;NA
"P62318";"P62318";"P62318";"SMD3_HUMAN";"Small nuclear ribonucleoprotein Sm D3";"SNRPD3";1;1;0,00347080954679148;1;NA;1;NA;0,00769784939464938;NA
"P62847-1,P62847-2,P62847-3,P62847-4";"P62847-1,P62847-2,P62847-3,P62847-4";"P62847-[1-4]";"RS24_HUMAN";"40S ribosomal protein S24";"RPS24";1;1;0,000822033840029561;1;NA;1;NA;NA;NA
"P62995-1,P62995-3";"P62995-1,P62995-3";"P62995-[1,3]";"TRA2B_HUMAN";"Transformer-2 protein homolog beta";"TRA2B";1;1;0,000759239588360637;NA;1;NA;1;NA;NA
"P63208-1,P63208-2";"P63208-1,P63208-2";"P63208-[1,2]";"SKP1_HUMAN";"S-phase kinase-associated protein 1";"SKP1";1;1;0,00134147853648996;1;NA;1;NA;NA;NA
"P63220";"P63220";"P63220";"RS21_HUMAN";"40S ribosomal protein S21";"RPS21";1;1;0,00526893979392442;NA;1;NA;1;NA;0,0173282995029336
"P67809";"P67809";"P67809";"YBOX1_HUMAN";"Nuclease-sensitive element-binding protein 1";"YBX1";2;3;0,00404927780459006;2;1;2;1;0,0059872161958384;0,0044390396874799
"P68371";"P68371";"P68371";"TBB4B_HUMAN";"Tubulin beta-4B chain";"TUBB4B";3;5;0,0114653708624348;3;2;3;2;0,0156932336423054;0,0145440895827993
"P68431";"P68431";"P68431";"H31_HUMAN";"Histone H3.1";"HIST1H3A,HIST1H3B,HIST1H3J,HIST1H3E,HIST1H3D,HIST1H3H,HIST1H3F,HIST1H3I,HIST1H3G,HIST1H3C";1;2;0,0205798589597989;1;1;1;1;0,0261500472082942;0,026438398138667
"P78371-1,P78371-2";"P78371-1,P78371-2";"P78371-[1,2]";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";1;1;0,000408712152238997;1;NA;1;NA;NA;NA
"P84243";"P84243";"P84243";"H33_HUMAN";"Histone H3.3";"H3F3B,H3F3A";1;1;0,0102899294798995;1;0;1;0;0,0261500472082942;0
"Q01081-1,Q01081-2,Q01081-4";"Q01081-1,Q01081-2,Q01081-4";"Q01081-[1,2,4]";"U2AF1_HUMAN";"Splicing factor U2AF 35 kDa subunit";"U2AF1";1;1;0,000607391670688509;NA;1;NA;1;NA;NA
"Q02338";"Q02338";"Q02338";"BDH_HUMAN";"D-beta-hydroxybutyrate dehydrogenase, mitochondrial";"BDH1";1;1;0,00127499126208667;1;NA;1;NA;0,00282778141027936;NA
"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";1;1;0,00232618086646663;1;NA;1;NA;0,00515919693471182;NA
"Q08211-1,Q08211-2";"Q08211-1,Q08211-2";"Q08211-[1,2]";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";1;2;0,000344348033776163;1;1;1;1;NA;NA
"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6,Q12906-7";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6,Q12906-7";"Q12906-[1-7]";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";2;2;0,000139764142823818;NA;2;NA;2;NA;NA
"Q13011";"Q13011";"Q13011";"ECH1_HUMAN";"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial";"ECH1";1;1;0,00133329878931624;NA;1;NA;1;NA;0,00438490505714478
"Q13162";"Q13162";"Q13162";"PRDX4_HUMAN";"Peroxiredoxin-4";"PRDX4";1;2;0,00372400229545041;1;1;1;1;0,00409037015804247;0,00619172325412325
"Q13308-1,Q13308-2,Q13308-3,Q13308-4,Q13308-5,Q13308-6";"Q13308-1,Q13308-2,Q13308-3,Q13308-4,Q13308-5,Q13308-6";"Q13308-[1-6]";"PTK7_HUMAN";"Inactive tyrosine-protein kinase 7";"PTK7";1;2;0,000136237384079666;1;1;1;1;NA;NA
"Q13347";"Q13347";"Q13347";"EIF3I_HUMAN";"Eukaryotic translation initiation factor 3 subunit I";"EIF3I";1;1;0,00134560616275608;1;NA;1;NA;0,00298439699607945;NA
"Q14974";"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";1;1;0,000499226030702884;1;NA;1;NA;0,00110722491292902;NA
"Q15019-1,Q15019-2";"Q15019-1,Q15019-2";"Q15019-[1,2]";"SEPT2_HUMAN";"Septin-2";"SEPT2";1;1;0,00060570914528494;1;NA;1;NA;NA;NA
"Q15061";"Q15061";"Q15061";"WDR43_HUMAN";"WD repeat-containing protein 43";"WDR43";1;1;0,000645970462179803;1;NA;1;NA;0,00143268688881214;NA
"Q16777,Q6FI13";"Q16777,Q6FI13";"Q6FI13, Q16777";"H2A2A_HUMAN, H2A2C_HUMAN";"Histone H2A type 2-A, Histone H2A type 2-C";"HIST2H2AA4,HIST2H2AA3, HIST2H2AC";1;2;0,0064163073783929;0;1;0;2;0;0,0194357953884255
"Q71DI3";"Q71DI3";"Q71DI3";"H32_HUMAN";"Histone H3.2";"HIST2H3D,HIST2H3C,HIST2H3A";1;2;0,0205798589597989;1;1;1;1;0,0261500472082942;0,026438398138667
"Q7Z3B1";"Q7Z3B1";"Q7Z3B1";"NEGR1_HUMAN";"Neuronal growth regulator 1";"NEGR1";1;1;0,00123537288953595;1;NA;1;NA;0,00273991249640063;NA
"Q8NB49-1,Q8NB49-2,Q8NB49-3,Q8NB49-4";"Q8NB49-1,Q8NB49-2,Q8NB49-3,Q8NB49-4";"Q8NB49-[1-4]";"AT11C_HUMAN";"Probable phospholipid-transporting ATPase IG";"ATP11C";1;1;9,65817144204343e-05;1;NA;1;NA;NA;NA
"Q99714-1,Q99714-2";"Q99714-1,Q99714-2";"Q99714-[1,2]";"HCD2_HUMAN";"3-hydroxyacyl-CoA dehydrogenase type-2";"HSD17B10";1;1;0,000837781614742771;1;NA;1;NA;NA;NA
"Q99729-2,Q99729-3";"Q99729-2,Q99729-3";"Q99729-[2,3]";"ROAA_HUMAN";"Heterogeneous nuclear ribonucleoprotein A/B";"HNRNPAB";2;2;0,00237102290726599;2;0;2;0;NA;NA
"Q9BQE3";"Q9BQE3";"Q9BQE3";"TBA1C_HUMAN";"Tubulin alpha-1C chain";"TUBA1C";1;2;0,00973991097763311;1;1;1;1;0,0108009913555214;0,0160161342844486
"Q9HB71-1,Q9HB71-3";"Q9HB71-1,Q9HB71-3";"Q9HB71-[1,3]";"CYBP_HUMAN";"Calcyclin-binding protein";"CACYBP";1;1;0,000959039480034488;1;NA;1;NA;NA;NA
"Q9NQC3-1,Q9NQC3-2,Q9NQC3-3,Q9NQC3-4,Q9NQC3-5,Q9NQC3-6";"Q9NQC3-1,Q9NQC3-2,Q9NQC3-3,Q9NQC3-4,Q9NQC3-5,Q9NQC3-6";"Q9NQC3-[1-6]";"RTN4_HUMAN";"Reticulon-4";"RTN4";1;1;6,11468124854204e-05;1;NA;1;NA;NA;NA
"Q9NTJ3-1,Q9NTJ3-2";"Q9NTJ3-1,Q9NTJ3-2";"Q9NTJ3-[1,2]";"SMC4_HUMAN";"Structural maintenance of chromosomes protein 4";"SMC4";1;1;0,000169767858266975;1;NA;1;NA;NA;NA
"Q9Y262-1,Q9Y262-2";"Q9Y262-1,Q9Y262-2";"Q9Y262-[1,2]";"EIF3L_HUMAN";"Eukaryotic translation initiation factor 3 subunit L";"EIF3L";1;1;0,000387696811077772;1;NA;1;NA;NA;NA
"P10316";"P10316";"P10316";"1A69_HUMAN";"HLA class I histocompatibility antigen, A-69 alpha chain";"HLA-A";0;0;0;0;0;0;0;NA;0
"P68363";"P68363";"P68363";"TBA1B_HUMAN";"Tubulin alpha-1B chain";"TUBA1B";3;5;0,0242417961693862;3;2;3;2;0,0322592801682646;0,0318902185974166
"P30479";"P30479";"P30479";"1B41_HUMAN";"HLA class I histocompatibility antigen, B-41 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA
"Q04826";"Q04826";"Q04826";"1B40_HUMAN";"HLA class I histocompatibility antigen, B-40 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA
"P05534,P30447";"P05534,P30447";"P05534, P30447";"1A23_HUMAN, 1A24_HUMAN";"HLA class I histocompatibility antigen, A-23 alpha chain, HLA class I histocompatibility antigen, A-24 alpha chain";"HLA-A";0;0;0;0;0;0;0;NA;0
"P30486";"P30486";"P30486";"1B48_HUMAN";"HLA class I histocompatibility antigen, B-48 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA
"P14618-1";"P14618-1";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase PKM";"PKM";10;12;0,00988298311628761;10;2;10;2;NA;NA
"P30464";"P30464";"P30464";"1B15_HUMAN";"HLA class I histocompatibility antigen, B-15 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA
"P18462,P30450,P30453,P30457";"P18462,P30450,P30453,P30457";"P18462, P30457, P30453, P30450";"1A25_HUMAN, 1A26_HUMAN, 1A34_HUMAN, 1A66_HUMAN";"HLA class I histocompatibility antigen, A-25 alpha chain, HLA class I histocompatibility antigen, A-26 alpha chain, HLA class I histocompatibility antigen, A-34 alpha chain, HLA class I histocompatibility antigen, A-66 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;0
"P18465";"P18465";"P18465";"1B57_HUMAN";"HLA class I histocompatibility antigen, B-57 alpha chain";"HLA-B";0;0;0;0;0;0;0;NA;0
"P04439";"P04439";"P04439";"1A03_HUMAN";"HLA class I histocompatibility antigen, A-3 alpha chain";"HLA-A";0;0;0;0;0;0;0;NA;0
"Q31612";"Q31612";"Q31612";"1B73_HUMAN";"HLA class I histocompatibility antigen, B-73 alpha chain";"HLA-B";0;0;0;0;0;0;0;NA;0
"Q95604";"Q95604";"Q95604";"1C17_HUMAN";"HLA class I histocompatibility antigen, Cw-17 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA
"P07910-2";"P07910-2";"P07910-2";"HNRPC_HUMAN";"Heterogeneous nuclear ribonucleoproteins C1/C2";"HNRNPC";1;2;0,0123860262258049;1;1;1;1;NA;NA
"Q07000";"Q07000";"Q07000";"1C15_HUMAN";"HLA class I histocompatibility antigen, Cw-15 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;0
"P06899,P23527,P33778,Q16778";"P06899,P23527,P33778,Q16778";"P06899, P23527, P33778, Q16778";"H2B1B_HUMAN, H2B1J_HUMAN, H2B1O_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-B, Histone H2B type 1-J, Histone H2B type 1-O, Histone H2B type 2-E";"HIST1H2BB, HIST1H2BJ, HIST1H2BO, HIST2H2BE";2;2;0,00520621432018722;1;1;1;1;0,00481115587165586;0,0114146734820912
"P30508";"P30508";"P30508";"1C12_HUMAN";"HLA class I histocompatibility antigen, Cw-12 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;0
"P04222";"P04222";"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;0
"P30501";"P30501";"P30501";"1C02_HUMAN";"HLA class I histocompatibility antigen, Cw-2 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;0
"P0C0S5,Q71UI9-1";"P0C0S5,Q71UI9-1";"P0C0S5, Q71UI9-1";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";2;3;0,00768730083215145;2;0;3;0;0,0340990672403609;NA
"P04908,P0C0S8,P20671,Q7L7L0,Q93077,Q96KK5,Q99878,Q9BTM1-1";"P04908,P0C0S8,P20671,Q7L7L0,Q93077,Q96KK5,Q99878,Q9BTM1-1";"P04908, P0C0S8, P20671, Q7L7L0, Q93077, Q96KK5, Q99878, Q9BTM1-1";"H2A1_HUMAN, H2A1B_HUMAN, H2A1C_HUMAN, H2A1D_HUMAN, H2A1H_HUMAN, H2A1J_HUMAN, H2A3_HUMAN, H2AJ_HUMAN";"Histone H2A type 1, Histone H2A type 1-B/E, Histone H2A type 1-C, Histone H2A type 1-D, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 3, Histone H2A.J";"H2AFJ, HIST1H2AC, HIST1H2AD, HIST1H2AE,HIST1H2AB, HIST1H2AH, HIST1H2AJ, HIST1H2AK,HIST1H2AI,HIST1H2AG,HIST1H2AL,HIST1H2AM, HIST3H2A";1;3;0,00240844001594748;1;1;1;2;0,00267640459085492;0,00555614901280596
"P12235";"P12235";"P12235";"ADT1_HUMAN";"ADP/ATP translocase 1";"SLC25A4";2;2;0,00293504699930018;2;NA;2;NA;0,00650959076326055;NA
