"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5746-3.id.csv";"peptide.count.P5746-4.id.csv";"spectra.count.P5746-3.id.csv";"spectra.count.P5746-4.id.csv";"dNSAF.P5746-3.id.csv";"dNSAF.P5746-4.id.csv"
"P62495";"P62495";"P62495";"ERF1_HUMAN";"Eukaryotic peptide chain release factor subunit 1";"ETF1";6;11;0,000724604305926495;5;6;5;6;0,000852451848307692;0,00104294546066421
"P62841";"P62841";"P62841";"RS15_HUMAN";"40S ribosomal protein S15";"RPS15";6;14;0,00277939131263843;6;4;8;6;0,00411058160232233;0,00314322183662248
"P62888";"P62888";"P62888";"RL30_HUMAN";"60S ribosomal protein L30";"RPL30";6;12;0,00330419563502482;5;5;6;6;0,0042405604672179;0,00440354750058222
"P62906";"P62906";"P62906";"RL10A_HUMAN";"60S ribosomal protein L10a";"RPL10A";6;16;0,00212251081149479;5;6;7;9;0,0024033642432933;0,00315046428325064
"Q04760-1,Q04760-2";"Q04760-1,Q04760-2";"Q04760-[1,2]";"LGUL_HUMAN";"Lactoylglutathione lyase";"GLO1";6;11;0,000860467613287713;6;5;6;5;NA;NA
"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";6;17;0,00260303935625142;6;6;9;8;0,00356669480786612;0,00323239125042737
"Q09161";"Q09161";"Q09161";"NCBP1_HUMAN";"Nuclear cap-binding protein subunit 1";"NCBP1";6;8;0,000291509396262259;4;4;4;4;0,000377236919200467;0,000384613642455915
"Q12931";"Q12931";"Q12931";"TRAP1_HUMAN";"Heat shock protein 75 kDa, mitochondrial";"TRAP1";6;11;0,000463116996579262;5;5;5;6;0,000544268363538012;0,000667316436686788
"Q13162";"Q13162";"Q13162";"PRDX4_HUMAN";"Peroxiredoxin-4";"PRDX4";6;14;0,00162232166520995;6;5;7;7;0,00219938868020936;0,00204740584897919
"Q13347";"Q13347";"Q13347";"EIF3I_HUMAN";"Eukaryotic translation initiation factor 3 subunit I";"EIF3I";6;10;0,000885740088643017;4;6;4;6;0,000916975895902674;0,00140236051172388
"Q13867";"Q13867";"Q13867";"BLMH_HUMAN";"Bleomycin hydrolase";"BLMH";6;10;0,000632671491887869;3;6;3;7;0,000491237087090718;0,0011686337597699
"Q15185";"Q15185";"Q15185";"TEBP_HUMAN";"Prostaglandin E synthase 3";"PTGES3";6;11;0,00197907551056174;4;5;5;6;0,00232825911069038;0,00284854478943912
"Q15365";"Q15365";"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";6;12;0,00133998400248161;5;6;5;7;0,00151147907310736;0,00199149198762286
"Q15637-1,Q15637-2,Q15637-3,Q15637-4,Q15637-5,Q15637-6";"Q15637-1,Q15637-2,Q15637-3,Q15637-4,Q15637-5,Q15637-6";"Q15637-[1-6]";"SF01_HUMAN";"Splicing factor 1";"SF1";6;15;0,000112623446325892;6;6;7;8;NA;NA
"Q16543";"Q16543";"Q16543";"CDC37_HUMAN";"Hsp90 co-chaperone Cdc37";"CDC37";6;12;0,000913858821615811;5;6;5;7;0,000985506501879527;0,00140668878490821
"Q16630-1,Q16630-2,Q16630-3";"Q16630-1,Q16630-2,Q16630-3";"Q16630-[1-3]";"CPSF6_HUMAN";"Cleavage and polyadenylation specificity factor subunit 6";"CPSF6";6;11;0,000191562057888614;6;5;6;5;NA;NA
"Q8N684-1,Q8N684-2,Q8N684-3";"Q8N684-1,Q8N684-2,Q8N684-3";"Q8N684-[1-3]";"CPSF7_HUMAN";"Cleavage and polyadenylation specificity factor subunit 7";"CPSF7";6;8;0,000162981191116196;5;3;5;3;NA;NA
"Q8TEX9-1,Q8TEX9-2";"Q8TEX9-1,Q8TEX9-2";"Q8TEX9-[1,2]";"IPO4_HUMAN";"Importin-4";"IPO4";6;11;0,000146462572474504;6;5;6;5;NA;NA
"Q92820";"Q92820";"Q92820";"GGH_HUMAN";"Gamma-glutamyl hydrolase";"GGH";6;9;0,000814713760780133;4;5;4;5;0,000937160899900531;0,00119435840228056
"Q9HB71-1";"Q9HB71-1";"Q9HB71-1";"CYBP_HUMAN";"Calcyclin-binding protein";"CACYBP";6;14;0,00176759535233584;6;5;8;6;NA;NA
"Q9NSD9";"Q9NSD9";"Q9NSD9";"SYFB_HUMAN";"Phenylalanine--tRNA ligase beta subunit";"FARSB";6;10;0,00048873604212051;4;6;4;6;0,000505971419640694;0,00077379824500893
"Q9UQ35-1";"Q9UQ35-1";"Q9UQ35-1";"SRRM2_HUMAN";"Serine/arginine repetitive matrix protein 2";"SRRM2";10;15;0,000156903449568848;9;6;9;6;NA;NA
"Q9Y285";"Q9Y285";"Q9Y285";"SYFA_HUMAN";"Phenylalanine--tRNA ligase alpha subunit";"FARSA";6;10;0,000566664426789331;4;5;5;5;0,000733309956122955;0,000747649551033891
"Q9Y2X3";"Q9Y2X3";"Q9Y2X3";"NOP58_HUMAN";"Nucleolar protein 58";"NOP58";6;10;0,000544169241604878;4;5;4;6;0,000563359482359866;0,000861563641418261
"O00148";"O00148";"O00148";"DX39A_HUMAN";"ATP-dependent RNA helicase DDX39A";"DDX39A";5;11;0,00157039191911222;5;5;6;5;0,00209379742038667;0,00203308650077065
"O15355";"O15355";"O15355";"PPM1G_HUMAN";"Protein phosphatase 1G";"PPM1G";5;8;0,000421780994591913;3;5;3;5;0,000409364239242265;0,000695615333196367
"O15371";"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";5;11;0,000577832265857442;3;5;4;7;0,000543826945562717;0,000970307227546174
"O43681";"O43681";"O43681";"ASNA_HUMAN";"ATPase ASNA1";"ASNA1";5;5;0,000413599897714052;5;NA;5;NA;0,00107046395893811;NA
"O60841";"O60841";"O60841";"IF2P_HUMAN";"Eukaryotic translation initiation factor 5B";"EIF5B";5;9;0,000212359816334494;4;5;4;5;0,000244276365711778;0,000311316370430505
"O75534-1,O75534-2";"O75534-1,O75534-2";"O75534-[1,2]";"CSDE1_HUMAN";"Cold shock domain-containing protein E1";"CSDE1";5;8;0,000144293498149865;4;4;4;4;NA;NA
"O75608-1,O75608-2";"O75608-1,O75608-2";"O75608-[1,2]";"LYPA1_HUMAN";"Acyl-protein thioesterase 1";"LYPLA1";5;9;0,000563215165061049;5;3;5;4;NA;NA
"O75822";"O75822";"O75822";"EIF3J_HUMAN";"Eukaryotic translation initiation factor 3 subunit J";"EIF3J";5;7;0,000781030504520489;4;3;4;3;0,00115510529522624;0,000883269702151666
"O76003";"O76003";"O76003";"GLRX3_HUMAN";"Glutaredoxin-3";"GLRX3";5;5;0,000429650042998478;NA;5;NA;5;NA;0,00113374916992602
"O95218-1,O95218-2";"O95218-1,O95218-2";"O95218-[1,2]";"ZRAB2_HUMAN";"Zinc finger Ran-binding domain-containing protein 2";"ZRANB2";5;10;0,000436159892134819;5;5;5;5;NA;NA
"O95433";"O95433";"O95433";"AHSA1_HUMAN";"Activator of 90 kDa heat shock protein ATPase homolog 1";"AHSA1";5;11;0,000936840478372421;5;4;6;5;0,00132256138832116;0,00112368630747105
"O95671-1,O95671-2";"O95671-1,O95671-2";"O95671-[1,2]";"ASML_HUMAN";"N-acetylserotonin O-methyltransferase-like protein";"ASMTL";5;8;0,000185420630472773;4;4;4;4;NA;NA
"P00441";"P00441";"P00441";"SODC_HUMAN";"Superoxide dismutase [Cu-Zn]";"SOD1";5;11;0,00205618234863557;5;4;6;5;0,00290276460553606;0,00246627254496894
"P06454-1,P06454-2";"P06454-1,P06454-2";"P06454-[1,2]";"PTMA_HUMAN";"Prothymosin alpha";"PTMA";5;19;0,00246371398530208;5;5;9;10;NA;NA
"P07339";"P07339";"P07339";"CATD_HUMAN";"Cathepsin D";"CTSD";5;6;0,000419221643896573;4;2;4;2;0,000723342636330993;0,000368743662063317
"P07384";"P07384";"P07384";"CAN1_HUMAN";"Calpain-1 catalytic subunit";"CAPN1";5;5;0,000201586504768194;3;2;3;2;0,000313043241773497;0,000212776454860065
"P09622";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";5;8;0,000452440909719419;4;4;4;4;0,000585495414869094;0,000596944553124112
"P11142-1";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";23;64;0,00334661599709639;21;20;32;32;NA;NA
"P13798";"P13798";"P13798";"ACPH_HUMAN";"Acylamino-acid-releasing enzyme";"APEH";5;7;0,000275281243396566;3;4;3;4;0,000305345457139722;0,00041508849390734
"P14678-1,P14678-2,P14678-3,P63162";"P14678-1,P14678-2,P14678-3,P63162";"P14678-[1-3], P63162";"RSMB_HUMAN, RSMN_HUMAN";"Small nuclear ribonucleoprotein-associated protein N, Small nuclear ribonucleoprotein-associated proteins B and B'";"SNRPB, SNRPN";5;8;0,00023988794067415;2;5;2;6;0,000620869096184102;0,00189902985962608
"P17858-1,P17858-2";"P17858-1,P17858-2";"P17858-[1,2]";"K6PL_HUMAN";"6-phosphofructokinase, liver type";"PFKL";5;10;0,000184529185133962;4;5;5;5;NA;NA
"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";5;8;0,000392990483015673;4;4;4;4;0,000508561717010869;0,000518506446314289
"P24752";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";5;9;0,000606742332384268;5;4;5;4;0,000872415591827778;0,000711580275269727
"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";5;10;0,000520552493325462;5;4;6;4;0,000808364826858144;0,000549448060651308
"P25787";"P25787";"P25787";"PSA2_HUMAN";"Proteasome subunit alpha type-2";"PSMA2";5;10;0,00123019456755975;5;3;5;5;0,0015919720414977;0,00162310244412486
"P26196";"P26196";"P26196";"DDX6_HUMAN";"Probable ATP-dependent RNA helicase DDX6";"DDX6";5;9;0,000536395395296237;4;4;4;5;0,000617012766394139;0,000786347767961111
"P28062-1,P28062-2";"P28062-1,P28062-2";"P28062-[1,2]";"PSB8_HUMAN";"Proteasome subunit beta type-8";"PSMB8";5;9;0,000469345970884207;4;3;5;4;NA;NA
"P28066";"P28066";"P28066";"PSA5_HUMAN";"Proteasome subunit alpha type-5";"PSMA5";5;13;0,0015528016076833;5;5;7;6;0,00216402506553795;0,00189115006767743
"P28070";"P28070";"P28070";"PSB4_HUMAN";"Proteasome subunit beta type-4";"PSMB4";5;9;0,000981359757303342;5;4;5;4;0,00141106612769114;0,00115092718765217
"P31150";"P31150";"P31150";"GDIA_HUMAN";"Rab GDP dissociation inhibitor alpha";"GDI1";5;9;0,000791641984611372;5;3;6;3;0,0013044229625111;0,000736387417602955
"P31949";"P31949";"P31949";"S10AB_HUMAN";"Protein S100-A11";"S100A11";5;7;0,0019191035253932;4;3;4;3;0,00283825872541304;0,00217031983957267
"P35637-1,P35637-2";"P35637-1,P35637-2";"P35637-[1,2]";"FUS_HUMAN";"RNA-binding protein FUS";"FUS";5;8;0,000246272790806162;3;4;4;4;NA;NA
"P48147";"P48147";"P48147";"PPCE_HUMAN";"Prolyl endopeptidase";"PREP";5;8;0,000324355525418569;3;5;3;5;0,000314806865670812;0,000534937988627066
"P48637";"P48637";"P48637";"GSHB_HUMAN";"Glutathione synthetase";"GSS";5;7;0,000425117869549127;4;3;4;3;0,000628728198667445;0,000480767053069894
"P49189";"P49189";"P49189";"AL9A1_HUMAN";"4-trimethylaminobutyraldehyde dehydrogenase";"ALDH9A1";5;8;0,00046617899402264;4;3;5;3;0,000754092019656804;0,00046130279990917
"P49591";"P49591";"P49591";"SYSC_HUMAN";"Serine--tRNA ligase, cytoplasmic";"SARS";5;7;0,000392034766860479;4;3;4;3;0,000579799934179706;0,000443353274620875
"P49720";"P49720";"P49720";"PSB3_HUMAN";"Proteasome subunit beta type-3";"PSMB3";5;11;0,00154464430092624;4;5;5;6;0,00181717784249005;0,00222325446980615
"P50914";"P50914";"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";5;15;0,00200836415448126;5;5;7;8;0,0024257211199751;0,00282646304688533
"P51665";"P51665";"P51665";"PSMD7_HUMAN";"26S proteasome non-ATPase regulatory subunit 7";"PSMD7";5;8;0,000710779083478964;3;5;3;5;0,000689854551315669;0,00117224065409017
"P52306-1,P52306-2,P52306-3";"P52306-1,P52306-2,P52306-3";"P52306-[1-3]";"GDS1_HUMAN";"Rap1 GTPase-GDP dissociation stimulator 1";"RAP1GDS1";5;7;0,000110656710689888;4;2;4;3;NA;NA
"P52597";"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";5;13;0,00110914935076038;4;5;6;7;0,00129478067813202;0,00160575142566411
"P54578";"P54578";"P54578";"UBP14_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 14";"USP14";5;9;0,00052445136827547;5;4;5;4;0,000754092019656804;0,000615070399878893
"P55209";"P55209";"P55209";"NP1L1_HUMAN";"Nucleosome assembly protein 1-like 1";"NAP1L1";5;9;0,000745431836110211;4;4;4;5;0,000871076846674078;0,00107930085798584
"P60660-1,P60660-2";"P60660-1,P60660-2";"P60660-[1,2]";"MYL6_HUMAN";"Myosin light polypeptide 6";"MYL6";5;11;0,00104851682678768;5;4;6;5;NA;NA
"P60866-1,P60866-2";"P60866-1,P60866-2";"P60866-[1,2]";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";5;10;0,00120951902860916;3;4;5;5;NA;NA
"P61158";"P61158";"P61158";"ARP3_HUMAN";"Actin-related protein 3";"ACTR3";6;7;0,000482071459727958;2;5;2;5;0,000356479863837762;0,000908626727093819
"P61160";"P61160";"P61160";"ARP2_HUMAN";"Actin-related protein 2";"ACTR2";5;8;0,000584498535652752;3;5;3;5;0,000567291559965169;0,000963974548033544
"P61326,Q96A72";"P61326,Q96A72";"P61326, Q96A72";"MGN_HUMAN, MGN2_HUMAN";"Protein mago nashi homolog, Protein mago nashi homolog 2";"MAGOH, MAGOHB";5;10;0,000979134451731226;5;4;6;4;0,00152049574575698;0,00103348563789175
"P62333";"P62333";"P62333";"PRS10_HUMAN";"26S protease regulatory subunit 10B";"PSMC6";5;8;0,000592011370301245;4;4;4;4;0,000766110967013802;0,000781091973110985
"P62847-1,P62847-2,P62847-3";"P62847-1,P62847-2,P62847-3";"P62847-[1-3]";"RS24_HUMAN";"40S ribosomal protein S24";"RPS24";5;14;0,00101005448704905;5;5;6;8;NA;NA
"P62851";"P62851";"P62851";"RS25_HUMAN";"40S ribosomal protein S25";"RPS25";5;8;0,00184233938437747;4;4;4;4;0,00238413732934695;0,00243075822032139
"P63279";"P63279";"P63279";"UBC9_HUMAN";"SUMO-conjugating enzyme UBC9";"UBE2I";5;8;0,00145754698131129;5;3;5;3;0,00235773074500292;0,00144230115920968
"P68036";"P68036";"P68036";"UB2L3_HUMAN";"Ubiquitin-conjugating enzyme E2 L3";"UBE2L3";5;8;0,00149540534446224;3;3;5;3;0,00241897050461338;0,00147976352698136
"P78417";"P78417";"P78417";"GSTO1_HUMAN";"Glutathione S-transferase omega-1";"GSTO1";5;10;0,001194462775141;4;4;5;5;0,00154573218966996;0,00157595838973119
"Q00534";"Q00534";"Q00534";"CDK6_HUMAN";"Cyclin-dependent kinase 6";"CDK6";5;9;0,000794720785055467;4;5;4;5;0,00091416308640604;0,00116504899363563
"Q00688";"Q00688";"Q00688";"FKBP3_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP3";"FKBP3";5;12;0,00154213676147668;5;4;7;5;0,00232825911069038;0,00169556237466615
"Q02543";"Q02543";"Q02543";"RL18A_HUMAN";"60S ribosomal protein L18a";"RPL18A";5;10;0,00163559959550557;4;5;4;6;0,00169327935322937;0,00258958617221739
"Q07021";"Q07021";"Q07021";"C1QBP_HUMAN";"Complement component 1 Q subcomponent-binding protein, mitochondrial";"C1QBP";5;9;0,000918719772794618;4;4;4;5;0,00105679846158996;0,00134682968767807
"Q12874";"Q12874";"Q12874";"SF3A3_HUMAN";"Splicing factor 3A subunit 3";"SF3A3";5;7;0,00040220732568121;4;3;4;3;0,000594844643050637;0,000454857451407445
"Q13148-1,Q13148-2";"Q13148-1,Q13148-2";"Q13148-[1,2]";"TADBP_HUMAN";"TAR DNA-binding protein 43";"TARDBP";5;11;0,000390397343065722;5;5;6;5;NA;NA
"Q13185";"Q13185";"Q13185";"CBX3_HUMAN";"Chromobox protein homolog 3";"CBX3";5;7;0,00110112497358626;4;3;4;3;0,00162850910474519;0,00124526548172202
"Q14847-1,Q14847-2";"Q14847-1,Q14847-2";"Q14847-[1,2]";"LASP1_HUMAN";"LIM and SH3 domain protein 1";"LASP1";5;10;0,000551466530285403;4;4;4;6;NA;NA
"Q14978-1,Q14978-2,Q14978-3";"Q14978-1,Q14978-2,Q14978-3";"Q14978-[1-3]";"NOLC1_HUMAN";"Nucleolar and coiled-body phosphoprotein 1";"NOLC1";5;9;0,000123547437257073;4;5;4;5;NA;NA
"Q15008";"Q15008";"Q15008";"PSMD6_HUMAN";"26S proteasome non-ATPase regulatory subunit 6";"PSMD6";5;10;0,000740014212876556;3;5;4;6;0,000766110967013802;0,00117163795966648
"Q15020-1";"Q15020-1";"Q15020-1";"SART3_HUMAN";"Squamous cell carcinoma antigen recognized by T-cells 3";"SART3";5;8;0,000239140626217221;4;3;5;3;NA;NA
"Q16881-1,Q16881-2,Q16881-3,Q16881-4,Q16881-5,Q16881-6";"Q16881-1,Q16881-2,Q16881-3,Q16881-4,Q16881-5,Q16881-6";"Q16881-[1-6]";"TRXR1_HUMAN";"Thioredoxin reductase 1, cytoplasmic";"TXNRD1";6;9;6,65328649019215e-05;4;5;4;5;NA;NA
"Q5H9R7-1,Q5H9R7-2,Q5H9R7-3,Q5H9R7-4,Q5H9R7-5,Q5H9R7-6";"Q5H9R7-1,Q5H9R7-2,Q5H9R7-3,Q5H9R7-4,Q5H9R7-5,Q5H9R7-6";"Q5H9R7-[1-6]";"PP6R3_HUMAN";"Serine/threonine-protein phosphatase 6 regulatory subunit 3";"PPP6R3";6;8;4,39657165038534e-05;4;4;4;4;NA;NA
"Q8N1G4";"Q8N1G4";"Q8N1G4";"LRC47_HUMAN";"Leucine-rich repeat-containing protein 47";"LRRC47";5;8;0,000395012732499458;4;4;4;4;0,000511178672673017;0,000521174575540606
"Q92688-1,Q92688-2";"Q92688-1,Q92688-2";"Q92688-[1,2]";"AN32B_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member B";"ANP32B";5;10;0,00100351528967274;4;5;5;5;NA;NA
"Q96PK6-1";"Q96PK6-1";"Q96PK6-1";"RBM14_HUMAN";"RNA-binding protein 14";"RBM14";5;8;0,000344233816214027;3;4;3;5;NA;NA
"Q99459";"Q99459";"Q99459";"CDC5L_HUMAN";"Cell division cycle 5-like protein";"CDC5L";5;9;0,00032304111711731;4;5;4;5;0,000371592476519163;0,000473573531078824
"Q9BWD1";"Q9BWD1";"Q9BWD1";"THIC_HUMAN";"Acetyl-CoA acetyltransferase, cytosolic";"ACAT2";5;12;0,000870122505216062;4;5;5;7;0,00093834120330091;0,00133936614784711
"Q9H6Z4-1,Q9H6Z4-2,Q9H6Z4-3";"Q9H6Z4-1,Q9H6Z4-2,Q9H6Z4-3";"Q9H6Z4-[1-3]";"RANB3_HUMAN";"Ran-binding protein 3";"RANBP3";5;7;0,000118463180579827;2;5;2;5;NA;NA
"Q9Y4L1";"Q9Y4L1";"Q9Y4L1";"HYOU1_HUMAN";"Hypoxia up-regulated protein 1";"HYOU1";5;8;0,000230522945993177;4;4;4;4;0,000298315481650019;0,00030414892646664
"136429";"136429";"136429";"136429";"trypsin [Sus scrofa]";"";4;15;0,00186925668057779;4;4;7;8;0,00225770580430583;0,00263069071463353
"O00487";"O00487";"O00487";"PSDE_HUMAN";"26S proteasome non-ATPase regulatory subunit 14";"PSMD14";4;6;0,000557159088017381;3;3;3;3;0,00072100927298799;0,000735108332758484
"O00567";"O00567";"O00567";"NOP56_HUMAN";"Nucleolar protein 56";"NOP56";4;8;0,000387697681897617;4;3;4;4;0,00050171240095685;0,000511523194512076
"O14579-1,O14579-2";"O14579-1,O14579-2";"O14579-[1,2]";"COPE_HUMAN";"Coatomer subunit epsilon";"COPE";4;4;0,000186925668057779;2;2;2;2;NA;NA
"O14737";"O14737";"O14737";"PDCD5_HUMAN";"Programmed cell death protein 5";"PDCD5";4;10;0,00230292423047184;4;4;5;5;0,00298017166168369;0,00303844777540173
"O14929-1,O14929-2";"O14929-1,O14929-2";"O14929-[1,2]";"HAT1_HUMAN";"Histone acetyltransferase type B catalytic subunit";"HAT1";4;5;0,000171757475423019;2;3;2;3;NA;NA
"O14979-1,O14979-2,O14979-3";"O14979-1,O14979-2,O14979-3";"O14979-[1-3]";"HNRDL_HUMAN";"Heterogeneous nuclear ribonucleoprotein D-like";"HNRNPDL";4;6;0,000177027508873006;3;3;3;3;NA;NA
"O15143";"O15143";"O15143";"ARC1B_HUMAN";"Actin-related protein 2/3 complex subunit 1B";"ARPC1B";4;6;0,000464299240014484;3;3;3;3;0,000600841060823325;0,000612590277298736
"O43719";"O43719";"O43719";"HTSF1_HUMAN";"HIV Tat-specific factor 1";"HTATSF1";4;6;0,000228767307662766;2;4;2;4;0,000197362361700907;0,000402443413960494
"O60506-1,O60506-2,O60506-3,O60506-4";"O60506-1,O60506-2,O60506-3,O60506-4";"O60506-[1-4]";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";11;20;0,000282372107802638;10;6;12;8;NA;NA
"O75531";"O75531";"O75531";"BAF_HUMAN";"Barrier-to-autointegration factor";"BANF1";4;9;0,00291099972952901;4;3;5;4;0,00418563435629732;0,00341398626449633
"O75937";"O75937";"O75937";"DNJC8_HUMAN";"DnaJ homolog subfamily C member 8";"DNAJC8";4;7;0,000796465889985321;4;3;4;3;0,00117793346311608;0,000900725625119091
"O75995";"O75995";"O75995";"SASH3_HUMAN";"SAM and SH3 domain-containing protein 3";"SASH3";4;9;0,000681786778758111;4;3;5;4;0,000980319625553845;0,000799591519842561
"O76021";"O76021";"O76021";"RL1D1_HUMAN";"Ribosomal L1 domain-containing protein 1";"RSL1D1";4;5;0,000293740335519368;3;2;3;2;0,000456148723727095;0,000310045691367524
"O94776";"O94776";"O94776";"MTA2_HUMAN";"Metastasis-associated protein MTA2";"MTA2";4;5;0,000215468210186363;2;3;2;3;0,000223066741143989;0,000341143088555584
"O95757";"O95757";"O95757";"HS74L_HUMAN";"Heat shock 70 kDa protein 4L";"HSPA4L";4;8;0,000326718749150317;4;3;5;3;0,000538318230005355;0,000318319324900904
"P00390-1,P00390-2,P00390-3,P00390-4,P00390-5";"P00390-1,P00390-2,P00390-3,P00390-4,P00390-5";"P00390-[1-5]";"GSHR_HUMAN";"Glutathione reductase, mitochondrial";"GSR";4;6;6,61759836342484e-05;3;3;3;3;NA;NA
"P00918";"P00918";"P00918";"CAH2_HUMAN";"Carbonic anhydrase 2";"CA2";4;6;0,000664305066482262;3;3;3;3;0,000859664902408757;0,000876475319827423
"P04080";"P04080";"P04080";"CYTB_HUMAN";"Cystatin-B";"CSTB";4;7;0,00205618234863557;3;4;3;4;0,00228074361863548;0,00310045691367524
"P05387";"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";4;7;0,00175222495796771;4;3;4;3;0,00259145361885538;0,001981596375262
"P06730-1,P06730-2,P06730-3";"P06730-1,P06730-2,P06730-3";"P06730-[1-3]";"IF4E_HUMAN";"Eukaryotic translation initiation factor 4E";"EIF4E";4;8;0,000353751801915798;4;4;4;4;NA;NA
"P07437";"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";4;19;0,00465467171749452;4;4;9;10;0,00636006520755591;0,00575982029496199
"P08575-1,P08575-2";"P08575-1,P08575-2";"P08575-[1,2]";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";4;6;6,62267320879556e-05;2;4;2;4;NA;NA
"P09012";"P09012";"P09012";"SNRPA_HUMAN";"U1 small nuclear ribonucleoprotein A";"SNRPA";4;7;0,00103214196696679;3;4;3;4;0,00118889826928871;0,00150844925019944
"P09382";"P09382";"P09382";"LEG1_HUMAN";"Galectin-1";"LGALS1";4;10;0,00213233725043689;4;3;6;4;0,00331130184631521;0,00225070205585314
"P09651-1,P09651-2,P09651-3";"P09651-1,P09651-2,P09651-3";"P09651-[1-3]";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";11;28;0,000860218979796228;11;8;16;12;NA;NA
"P09661";"P09661";"P09661";"RU2A_HUMAN";"U2 small nuclear ribonucleoprotein A'";"SNRPA1";4;6;0,00067733065602113;2;4;2;4;0,000584347384643861;0,00119154814721637
"P10599";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";4;8;0,00219326117187795;4;4;4;4;0,00283825872541304;0,00289375978609689
"P11177-1,P11177-2,P11177-3";"P11177-1,P11177-2,P11177-3";"P11177-[1-3]";"ODPB_HUMAN";"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial";"PDHB";4;4;0,000106913845425805;4;NA;4;NA;NA;NA
"P11940-1,P11940-2";"P11940-1,P11940-2";"P11940-[1,2]";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";14;32;0,000895858925142118;12;14;15;17;NA;NA
"P14324";"P14324";"P14324";"FPPS_HUMAN";"Farnesyl pyrophosphate synthase";"FDPS";4;9;0,000618326911522869;3;4;4;5;0,000711258153146465;0,000906458166885958
"P15153";"P15153";"P15153";"RAC2_HUMAN";"Ras-related C3 botulinum toxin substrate 2";"RAC2";4;9;0,00161634172930042;4;4;4;5;0,00183749861186839;0,00240204669744371
"P16152";"P16152";"P16152";"CBR1_HUMAN";"Carbonyl reductase [NADPH] 1";"CBR1";7;14;0,00145491603008149;6;7;7;7;0,00188277993066659;0,00191959697001914
"P16949-1";"P16949-1";"P16949-1";"STMN1_HUMAN";"Stathmin";"STMN1";11;21;0,00405716517113328;9;10;10;11;NA;NA
"P20290-1,P20290-2";"P20290-1,P20290-2";"P20290-[1,2]";"BTF3_HUMAN";"Transcription factor BTF3";"BTF3";4;5;0,000349351369913811;3;2;3;2;NA;NA
"P22102-1";"P22102-1";"P22102-1";"PUR2_HUMAN";"Trifunctional purine biosynthetic protein adenosine-3";"GART";15;26;0,000741039975151831;13;13;13;13;NA;NA
"P25789-1";"P25789-1";"P25789-1";"PSA4_HUMAN";"Proteasome subunit alpha type-4";"PSMA4";12;28;0,00308821256959826;9;11;14;14;NA;NA
"P27635";"P27635";"P27635";"RL10_HUMAN";"60S ribosomal protein L10";"RPL10";6;11;0,00147968262471906;5;5;6;5;0,00208890537033903;0,00177479426133279
"P28074-1";"P28074-1";"P28074-1";"PSB5_HUMAN";"Proteasome subunit beta type-5";"PSMB5";6;10;0,00109454573691628;5;5;5;5;NA;NA
"P28838-1,P28838-2";"P28838-1,P28838-2";"P28838-[1,2]";"AMPL_HUMAN";"Cytosol aminopeptidase";"LAP3";4;6;0,000166396259427156;4;2;4;2;NA;NA
"P29762";"P29762";"P29762";"RABP1_HUMAN";"Cellular retinoic acid-binding protein 1";"CRABP1";4;6;0,00126072494368897;4;2;4;2;0,00217530778225087;0,00110892254576706
"P30040";"P30040";"P30040";"ERP29_HUMAN";"Endoplasmic reticulum resident protein 29";"ERP29";4;7;0,000772053142399564;3;4;3;4;0,000856371167150486;0,0011641562357861
