"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc"
"357";357;"P08962";"P08962";"P08962";"CD63_HUMAN";"CD63 antigen";"CD63";3;5;0,000183992870293354;3;NA;2;NA;3;NA;2;NA;0,000602512308613832;NA;0,000370022540766773;NA;"lysosomal membrane, integral component of plasma membrane, plasma membrane, endosome membrane, cell surface, late endosome membrane, platelet dense granule membrane, extracellular vesicular exosome"
"359";359;"P09104";"P09104";"P09104";"ENOG_HUMAN";"Gamma-enolase";"ENO2";1;1;2,67307889316415e-05;0;0;1;0;0;0;1;0;0;0;0,00013628658819768;0;"phosphopyruvate hydratase complex, cytosol, extracellular vesicular exosome, photoreceptor inner segment, extracellular space, perikaryon, plasma membrane"
"360";360;"P09211";"P09211";"P09211";"GSTP1_HUMAN";"Glutathione S-transferase P";"GSTP1";7;34;0,00141797172039411;7;6;6;6;9;8;9;8;0,00204854184928703;0,00183932808170431;0,00188711495791054;0,00167589850532672;"extracellular space, cytosol, plasma membrane, mitochondrion, cytoplasm, nucleus, intracellular, TRAF2-GSTP1 complex, extracellular vesicular exosome"
"362";362;"P09382";"P09382";"P09382";"LEG1_HUMAN";"Galectin-1";"LGALS1";6;24;0,00155698855572687;5;5;5;5;6;6;6;6;0,00212441376963099;0,00214588276198836;0,00195700810449982;0,00195521492288117;"proteinaceous extracellular matrix, cytoplasm, cell surface, extracellular space, intracellular, nucleus"
"364";364;"P09429";"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";10;60;0,00263373916177735;9;10;8;9;14;16;15;15;0,00322779146393546;0,00384975645007878;0,00337925236649097;0,00336625524982167;"extracellular space, condensed chromosome, nucleoplasm, cell surface, nucleus, extracellular region"
"365";365;"P09496";"P09496-2";"P09496-2";"CLCA_HUMAN";"Clathrin light chain A";"CLTA";5;9;0,000317832845297067;3;NA;2;4;3;NA;2;4;NA;NA;NA;NA;"clathrin coat of trans-Golgi network vesicle, plasma membrane, clathrin coat of coated pit, clathrin coat, clathrin-coated endocytic vesicle membrane, intracellular membrane-bounded organelle, clathrin complex, cytoplasmic membrane-bounded vesicle, cytosol, trans-Golgi network membrane"
"367";367;"P09543";"P09543-1,P09543-2";"P09543-1,P09543-2";"CN37_HUMAN";"2',3'-cyclic-nucleotide 3'-phosphodiesterase";"CNP";4;5;5,20074859023968e-05;1;3;1;NA;1;3;1;NA;NA;NA;NA;NA;"microtubule, extracellular vesicular exosome, perinuclear region of cytoplasm, pseudopodium, extracellular space, mitochondrial outer membrane, microvillus, myelin sheath adaxonal region, nucleus, plasma membrane, myelin sheath abaxonal region, cytoplasm, mitochondrial inner membrane, melanosome"
"378";378;"P10316";"P10316";"P10316";"1A69_HUMAN";"HLA class I histocompatibility antigen, A-69 alpha chain";"HLA-A";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"early endosome membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, Golgi membrane, MHC class I protein complex, plasma membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane"
"379";379;"P10319";"P10319";"P10319";"1B58_HUMAN";"HLA class I histocompatibility antigen, B-58 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, Golgi membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, cell surface, MHC class I protein complex, early endosome membrane"
"380";380;"P10321";"P10321";"P10321";"1C07_HUMAN";"HLA class I histocompatibility antigen, Cw-7 alpha chain";"HLA-C";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"plasma membrane, ER to Golgi transport vesicle membrane, cell surface, early endosome membrane, MHC class I protein complex, phagocytic vesicle membrane, Golgi membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane"
"386";386;"P10768";"P10768";"P10768";"ESTD_HUMAN";"S-formylglutathione hydrolase";"ESD";12;38;0,00118016419782489;9;8;7;9;10;9;9;10;0,00169501098640771;0,00154092645142781;0,0014052983729121;0,00156001190655413;"cytoplasmic membrane-bounded vesicle, Golgi apparatus, extracellular vesicular exosome, nucleus, plasma membrane, cytoplasm"
"387";387;"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";36;309;0,00472293321714269;32;32;33;31;72;76;79;82;0,00600619599790961;0,00640394332111709;0,00607082357024159;0,00629558731713048;"secretory granule, early endosome, mitochondrial inner membrane, protein complex, extracellular vesicular exosome, extracellular space, mitochondrion, coated vesicle, cytosol, cell surface, lipopolysaccharide receptor complex, coated pit, plasma membrane, mitochondrial matrix, cytoplasm"
"388";388;"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";30;134;0,00188854526728511;24;24;21;24;34;36;30;34;0,00264560083983518;0,00279320447013591;0,00212634186119129;0,00238657753897193;"nucleus, midbody, endoplasmic reticulum-Golgi intermediate compartment, cell surface, integral component of endoplasmic reticulum membrane, melanosome, endoplasmic reticulum chaperone complex, extracellular vesicular exosome, endoplasmic reticulum lumen, endoplasmic reticulum membrane, endoplasmic reticulum"
"389";389;"P11142";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";28;177;0,00267580491298634;23;22;23;21;40;40;43;54;NA;NA;NA;NA;"nucleus, Prp19 complex, plasma membrane, spliceosomal complex, ribonucleoprotein complex, blood microparticle, melanosome, cytosol, intracellular, extracellular vesicular exosome, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleolus"
"390";390;"P11171";"P11171-1,P11171-2,P11171-3,P11171-4,P11171-5,P11171-6";"P11171-1,P11171-2,P11171-3,P11171-4,P11171-5,P11171-6";"41_HUMAN";"Protein 4.1";"EPB41";1;1;7,32090973106528e-06;0;1;0;0;0;1;0;0;NA;NA;NA;NA;"cortical cytoskeleton, spectrin, spectrin-associated cytoskeleton, nucleus, plasma membrane, protein complex, extrinsic component of membrane"
"394";394;"P11233";"P11233";"P11233";"RALA_HUMAN";"Ras-related protein Ral-A";"RALA";3;6;0,000255089144445543;2;2;2;NA;2;2;2;NA;0,000464070969094149;0,000468760797521728;0,000427501770400446;NA;"cleavage furrow, extracellular vesicular exosome, plasma membrane, midbody, cytoplasmic vesicle membrane, cell surface"
"395";395;"P11279";"P11279";"P11279";"LAMP1_HUMAN";"Lysosome-associated membrane glycoprotein 1";"LAMP1";5;17;0,000357043238948158;3;4;5;5;3;4;5;5;0,00034387992673883;0,000463140164457919;0,000527969812365059;0,00052748604034564;"neuronal cell body, dendrite, cytolytic granule, multivesicular body, endosome membrane, melanosome, alveolar lamellar body, late endosome, integral component of plasma membrane, external side of plasma membrane, cytoplasm, membrane, lysosomal membrane, extracellular vesicular exosome, lysosome, sarcolemma"
"398";398;"P11413";"P11413-1,P11413-2,P11413-3";"P11413-1,P11413-2,P11413-3";"G6PD_HUMAN";"Glucose-6-phosphate 1-dehydrogenase";"G6PD";19;67;0,000379799392841141;12;13;15;14;16;15;18;18;NA;NA;NA;NA;"extracellular vesicular exosome, cytosol, cytoplasm, cytoplasmic side of plasma membrane, nucleus"
"399";399;"P11532";"P11532-1,P11532-4";"P11532-1,P11532-4";"DMD_HUMAN";"Dystrophin";"DMD";0;0;0;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;"Z disc, cytosol, sarcolemma, nucleus, syntrophin complex, cell-substrate junction, neuron projection terminus, protein complex, membrane raft, plasma membrane, dystrophin-associated glycoprotein complex, costamere, filopodium, cell surface, cytoskeleton, postsynaptic membrane"
"412";412;"P12814";"P12814-1,P12814-2,P12814-3";"P12814-1,P12814-2,P12814-3";"ACTN1_HUMAN";"Alpha-actinin-1";"ACTN1";21;62;0,000277526669946313;14;15;12;14;15;18;14;15;NA;NA;NA;NA;"cytosol, focal adhesion, Z disc, pseudopodium, plasma membrane, nucleus, cell projection, platelet alpha granule lumen, extracellular region, fascia adherens, cytoskeleton, ruffle, extracellular vesicular exosome, cytoplasm, dendritic spine"
"417";417;"P13164";"P13164,Q01628,Q01629";"P13164,Q01628,Q01629";"IFM1_HUMAN, IFM2_HUMAN, IFM3_HUMAN";"Interferon-induced transmembrane protein 1, Interferon-induced transmembrane protein 2, Interferon-induced transmembrane protein 3";"IFITM1, IFITM2, IFITM3";1;6;0,000134739394245594;1;1;1;1;1;2;1;2;0,000122562332863326;0,000247601857152503;0,000112904313721143;0,000225601721870905;"integral component of membrane, plasma membrane"
"418";418;"P13284";"P13284";"P13284";"GILT_HUMAN";"Gamma-interferon-inducible lysosomal thiol reductase";"IFI30";1;3;0,000105096727511564;NA;NA;1;1;NA;NA;1;2;NA;NA;0,000176130729404984;0,000351938686118611;"lysosome, cell junction, extracellular region, cytoplasm, intracellular membrane-bounded organelle, plasma membrane, lysosomal lumen"
"419";419;"P13473";"P13473-1,P13473-2,P13473-3";"P13473-1,P13473-2,P13473-3";"LAMP2_HUMAN";"Lysosome-associated membrane glycoprotein 2";"LAMP2";4;16;0,000113925991882454;3;3;4;2;3;4;6;3;NA;NA;NA;NA;"lysosomal membrane, lysosome, late endosome membrane, phagocytic vesicle membrane, integral component of membrane, late endosome, platelet dense granule membrane, membrane, plasma membrane, extracellular vesicular exosome"
"422";422;"P13612";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";1;2;1,69729857092318e-05;1;1;NA;NA;1;1;NA;NA;4,63171606750943e-05;4,67852346363741e-05;NA;NA;"plasma membrane, cell surface, external side of plasma membrane, integrin complex, extracellular vesicular exosome"
"425";425;"P13667";"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";22;64;0,00086901686831267;15;17;13;15;16;18;14;16;0,00118571931328241;0,00134741475752757;0,000955748144058052;0,00109128274765461;"cell surface, melanosome, endoplasmic reticulum lumen"
"428";428;"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";29;167;0,00270892938639159;27;26;28;25;42;43;44;38;0,0038283200082023;0,00387484429306408;0,00352261458809968;0,00303823037699294;"plasma membrane, focal adhesion, actin cytoskeleton, actin filament, actin filament bundle, extracellular vesicular exosome, ruffle, cytosol, filopodium, cytoplasm, phagocytic cup, extracellular space, ruffle membrane"
"432";432;"P13861";"P13861";"P13861";"KAP2_HUMAN";"cAMP-dependent protein kinase type II-alpha regulatory subunit";"PRKAR2A";2;3;6,50351036581458e-05;NA;NA;1;2;NA;NA;1;2;NA;NA;0,000108991787998134;0,000217783840419933;"cytosol, extracellular vesicular exosome, cytoplasm, cAMP-dependent protein kinase complex, centrosome, AMP-activated protein kinase complex, membrane, plasma membrane"
"433";433;"P13987";"P13987";"P13987";"CD59_HUMAN";"CD59 glycoprotein";"CD59";2;5;0,000342111743201704;1;NA;2;2;1;NA;2;2;0,000373432107942948;NA;0,000688010661738218;0,000687380246325412;"extracellular vesicular exosome, extracellular region, extracellular space, compact myelin, sarcolemma, plasma membrane, anchored component of external side of plasma membrane, cell surface, membrane"
"435";435;"P14174";"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";2;16;0,00121851278274277;2;2;2;2;3;3;6;4;0,00124693851695732;0,00125953988203664;0,00229735734006501;0,0015301682005157;"extracellular space, cytoplasm, extracellular region, extracellular vesicular exosome, cell surface"
"436";436;"P14209";"P14209-1";"P14209-1";"CD99_HUMAN";"CD99 antigen";"CD99";2;3;0,000142022604745356;1;2;NA;NA;1;2;NA;NA;NA;NA;NA;NA;"cytoplasm, plasma membrane, integral component of plasma membrane"
"441";441;"P14550";"P14550";"P14550";"AK1A1_HUMAN";"Alcohol dehydrogenase [NADP(+)]";"AKR1A1";11;30;0,000846331820105139;6;7;8;7;6;7;9;8;0,00094548085351709;0,00103992780004051;0,00128354377704037;0,00115056878154161;"extracellular space, cytosol, apical plasma membrane, extracellular vesicular exosome"
"442";442;"P14618";"P14618-1";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase isozymes M1/M2";"PKM";32;262;0,00450204189109204;28;28;29;27;52;59;70;81;NA;NA;NA;NA;"cytosol, mitochondrion, nucleus, cytoplasm, extracellular vesicular exosome, cilium, plasma membrane"
"443";443;"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";37;148;0,0016551832618299;32;35;29;27;41;40;33;34;0,00249731978653659;0,00246236324761162;0,00186126406807615;0,00191236089717419;"extracellular region, endoplasmic reticulum membrane, cytosol, endoplasmic reticulum, perinuclear region of cytoplasm, endocytic vesicle lumen, midbody, extracellular vesicular exosome, melanosome, plasma membrane, endoplasmic reticulum lumen"
"445";445;"P14735";"P14735-1";"P14735-1";"IDE_HUMAN";"Insulin-degrading enzyme";"IDE";6;14;0,000120326642554947;3;3;4;4;3;3;4;4;NA;NA;NA;NA;"peroxisome, nucleus, plasma membrane, peroxisomal matrix, cytoplasm, mitochondrion, cell surface, cytosolic proteasome complex, cytosol, extracellular space"
"451";451;"P15144";"P15144";"P15144";"AMPN_HUMAN";"Aminopeptidase N";"ANPEP";5;8;7,24555170710538e-05;1;4;2;NA;1;4;3;NA;4,94305168735236e-05;0,000199720215696952;0,000136606046591249;NA;"cytosol, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, integral component of plasma membrane, external side of plasma membrane, lysosomal membrane"
"452";452;"P15153";"P15153";"P15153";"RAC2_HUMAN";"Ras-related C3 botulinum toxin substrate 2";"RAC2";3;18;0,00108769462612774;3;3;3;3;4;5;4;5;0,00133891624136407;0,00165027604986898;0,00123841919112879;0,00148411644092987;"extracellular vesicular exosome, plasma membrane, cytosol, nuclear envelope"
"454";454;"P15311";"P15311";"P15311";"EZRI_HUMAN";"Ezrin";"EZR";11;42;0,000894884551430596;8;8;8;10;9;10;12;11;0,00104811637980998;0,00111904102995278;0,00129280022590201;0,00122810493646448;"actin cytoskeleton, microspike, Schwann cell microvillus, cortical cytoskeleton, ruffle membrane, cytosol, filopodium, apical plasma membrane, plasma membrane, astrocyte projection, ruffle, T-tubule, nucleolus, uropod, actin filament, apical part of cell, extracellular vesicular exosome, microvillus membrane, basolateral plasma membrane, membrane raft, cell tip, cell body, extrinsic component of membrane, microvillus"
"456";456;"P15498";"P15498";"P15498";"VAV_HUMAN";"Proto-oncogene vav";"VAV1";2;2;2,07291375762453e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000114277780224232;NA;NA;"plasma membrane, cytosol"
"462";462;"P16070";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";5;21;1,65246426904974e-05;4;3;4;4;5;5;5;6;NA;NA;NA;NA;"extracellular vesicular exosome, plasma membrane, integral component of plasma membrane, cytoplasm, Golgi apparatus, external side of plasma membrane, cell surface, basolateral plasma membrane"
"463";463;"P16150";"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";3;7;0,000153266060954364;2;NA;3;2;2;NA;3;2;0,000238996549083487;NA;0,000330245117634345;0,000219961678824132;"external side of plasma membrane, extracellular vesicular exosome, extracellular space, plasma membrane, cell surface, integral component of plasma membrane, basement membrane, uropod"
"465";465;"P16188";"P16188";"P16188";"1A30_HUMAN";"HLA class I histocompatibility antigen, A-30 alpha chain";"HLA-A";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"Golgi membrane, plasma membrane, MHC class I protein complex, early endosome membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, integral component of plasma membrane, ER to Golgi transport vesicle membrane"
"470";470;"P16615";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"AT2A2_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2";"ATP2A2";9;21;4,41265050732333e-05;4;7;3;6;5;7;3;6;NA;NA;NA;NA;"sarcoplasmic reticulum, sarcoplasmic reticulum membrane, endoplasmic reticulum membrane, membrane, integral component of plasma membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane"
"471";471;"P16885";"P16885";"P16885";"PLCG2_HUMAN";"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2";"PLCG2";5;10;6,92336808376571e-05;2;NA;4;2;2;NA;6;2;7,55720313307467e-05;NA;0,000208850667278637;6,95531000234409e-05;"plasma membrane, cytosol, extracellular vesicular exosome"
"478";478;"P17612";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"KAPCA_HUMAN, KAPCB_HUMAN";"cAMP-dependent protein kinase catalytic subunit alpha, cAMP-dependent protein kinase catalytic subunit beta";"PRKACA, PRKACB";1;1;2,49517396751101e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"AMP-activated protein kinase complex, centrosome, calcium channel complex, cAMP-dependent protein kinase complex, cilium, cytosol, sperm midpiece, plasma membrane, mitochondrion, nucleus, neuromuscular junction"
"479";479;"P17655";"P17655-1,P17655-2";"P17655-1,P17655-2";"CAN2_HUMAN";"Calpain-2 catalytic subunit";"CAPN2";3;5;3,12787879498701e-05;1;NA;1;3;1;NA;1;3;NA;NA;NA;NA;"cytosol, Golgi apparatus, cytoplasm, endoplasmic reticulum, extracellular vesicular exosome, cortical actin cytoskeleton, chromatin, dendrite, pseudopodium, nucleus, perinuclear endoplasmic reticulum, plasma membrane, membrane raft"
"480";480;"P17706";"P17706-1,P17706-2,P17706-3";"P17706-1,P17706-2,P17706-3";"PTN2_HUMAN";"Tyrosine-protein phosphatase non-receptor type 2";"PTPN2";1;1;7,03458684816356e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"nucleus, nucleoplasm, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum, plasma membrane"
"489";489;"P18206";"P18206-1,P18206-2";"P18206-1,P18206-2";"VINC_HUMAN";"Vinculin";"VCL";21;49;0,000189217359202918;10;8;16;12;10;8;17;14;NA;NA;NA;NA;"focal adhesion, cytoskeleton, costamere, extracellular region, fascia adherens, cell-substrate junction, cell-cell junction, cytosol, adherens junction, protein complex, extracellular vesicular exosome, plasma membrane, actin cytoskeleton, cell-cell adherens junction"
"490";490;"P18464";"P18464,P30490,P30491,P30498,P30685";"P18464,P30490,P30491,P30498,P30685";"1B35_HUMAN, 1B51_HUMAN, 1B52_HUMAN, 1B53_HUMAN, 1B78_HUMAN";"HLA class I histocompatibility antigen, B-35 alpha chain, HLA class I histocompatibility antigen, B-51 alpha chain, HLA class I histocompatibility antigen, B-52 alpha chain, HLA class I histocompatibility antigen, B-53 alpha chain, HLA class I histocompatibility antigen, B-78 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"Golgi membrane, phagocytic vesicle membrane, early endosome membrane, ER to Golgi transport vesicle membrane, plasma membrane, MHC class I protein complex, cell surface, integral component of lumenal side of endoplasmic reticulum membrane"
"491";491;"P18465";"P18465";"P18465";"1B57_HUMAN";"HLA class I histocompatibility antigen, B-57 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"ER to Golgi transport vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface"
"503";503;"P20073";"P20073-1,P20073-2";"P20073-1,P20073-2";"ANXA7_HUMAN";"Annexin A7";"ANXA7";7;24;0,000215362146540089;6;6;5;5;6;7;5;6;NA;NA;NA;NA;"endoplasmic reticulum membrane, nuclear envelope, extracellular vesicular exosome, cytosol, nucleus, plasma membrane"
"505";505;"P20273";"P20273-1";"P20273-1";"CD22_HUMAN";"B-cell receptor CD22";"CD22";2;2;2,06801903800794e-05;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"extracellular vesicular exosome, external side of plasma membrane, integral component of plasma membrane"
"510";510;"P20645";"P20645";"P20645";"MPRD_HUMAN";"Cation-dependent mannose-6-phosphate receptor";"M6PR";5;12;0,000379410568633803;2;3;2;3;3;4;2;3;0,000517682055776505;0,000697218225916795;0,000317925504341126;0,000476451289871766;"lysosomal membrane, integral component of plasma membrane, late endosome, endosome"
"517";517;"P21281";"P21281";"P21281";"VATB2_HUMAN";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";16;65;0,00111403902287209;14;13;10;12;18;18;13;16;0,00168373302681126;0,00170074856869919;0,00112020522615694;0,00137745082629593;"plasma membrane, endomembrane system, microvillus, extracellular vesicular exosome, melanosome, lysosomal membrane, intracellular membrane-bounded organelle, proton-transporting V-type ATPase, V1 domain, integral component of membrane, cytosol"
"518";518;"P21283";"P21283";"P21283";"VATC1_HUMAN";"V-type proton ATPase subunit C 1";"ATP6V1C1";8;21;0,000481464065825226;4;6;5;2;4;8;7;2;0,000500516333159134;0,00101114894543954;0,000806881613766287;0,000230326365260871;"cytosol, lysosomal membrane, proton-transporting V-type ATPase, V1 domain, plasma membrane, cytoplasmic vesicle, proton-transporting two-sector ATPase complex, apical part of cell, extracellular vesicular exosome"
"520";520;"P21333";"P21333-1,P21333-2";"P21333-1,P21333-2";"FLNA_HUMAN";"Filamin-A";"FLNA";29;82;0,000151687672963336;16;16;22;17;19;18;26;19;NA;NA;NA;NA;"cortical cytoskeleton, nucleus, neuronal cell body, plasma membrane, perinuclear region of cytoplasm, dendritic shaft, extracellular vesicular exosome, actin filament, trans-Golgi network, cytosol, cytoplasm, extracellular region, apical dendrite, Myb complex, actin cytoskeleton"
"522";522;"P21796";"P21796";"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";8;32;0,00112235217444622;8;7;5;6;9;10;6;7;0,0016989569691655;0,00190680706869678;0,00108914761999548;0,00124359959759227;"extracellular vesicular exosome, mitochondrion, plasma membrane, mitochondrial nucleoid, pore complex, membrane, mitochondrial inner membrane, mitochondrial outer membrane"
"524";524;"P21964";"P21964-1,P21964-2";"P21964-1,P21964-2";"COMT_HUMAN";"Catechol O-methyltransferase";"COMT";5;13;0,000210064184755585;5;3;1;3;5;3;2;3;NA;NA;NA;NA;"integral component of membrane, extracellular vesicular exosome, cytosol, plasma membrane, mitochondrion"
"555";555;"P24666";"P24666-1";"P24666-1";"PPAC_HUMAN";"Low molecular weight phosphotyrosine protein phosphatase";"ACP1";5;15;0,00083146145183199;3;2;3;5;3;2;3;7;NA;NA;NA;NA;"cytoplasm, cytoplasmic side of plasma membrane, extracellular vesicular exosome"
"558";558;"P25098";"P25098";"P25098";"ARBK1_HUMAN";"Beta-adrenergic receptor kinase 1";"ADRBK1";4;10;0,000127112636080749;2;2;4;2;2;2;4;2;0,000138749810788671;0,000140151994614624;0,00025563240842523;0,000127699087851455;"cytoplasm, membrane, cytosol, plasma membrane"
"562";562;"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";24;139;0,00220139317723136;22;21;23;23;32;31;35;41;0,00276596367836223;0,0027066061961788;0,00278687862982569;0,00326163791384789;"mitochondrion, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix, mitochondrial inner membrane, extracellular vesicular exosome, plasma membrane, proton-transporting ATP synthase complex, catalytic core F(1)"
"567";567;"P26038";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";33;212;0,00441276690771054;30;28;31;32;50;51;55;56;0,00539955727465965;0,00586299938449998;0,00586522661033958;0,00598728337108894;"blood microparticle, microvillus membrane, extrinsic component of membrane, cytoskeleton, filopodium, uropod, extracellular vesicular exosome, apical part of cell, cytoplasm, plasma membrane, microvillus, basolateral plasma membrane, apical plasma membrane"
"579";579;"P27105";"P27105-1";"P27105-1";"STOM_HUMAN";"Erythrocyte band 7 integral membrane protein";"STOM";7;25;0,000760248318226009;6;4;5;5;7;5;6;7;NA;NA;NA;NA;"extracellular vesicular exosome, blood microparticle, melanosome, integral component of plasma membrane, cytoskeleton, cytoplasm, membrane raft"
"589";589;"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";22;123;0,00258331284650726;18;18;20;21;34;28;31;30;0,0038973058363734;0,00324198115120543;0,00327341283666337;0,00316491624207384;"cytosol, extracellular space, intracellular, endocytic vesicle lumen, polysome, extracellular vesicular exosome, Golgi apparatus, MHC class I peptide loading complex, endoplasmic reticulum, sarcoplasmic reticulum lumen, integral component of lumenal side of endoplasmic reticulum membrane, cytoplasm, external side of plasma membrane, acrosomal vesicle, nucleus, extracellular region, endoplasmic reticulum lumen, proteinaceous extracellular matrix, perinuclear region of cytoplasm, cell surface"
"590";590;"P27816";"P27816-1,P27816-6";"P27816-1,P27816-6";"MAP4_HUMAN";"Microtubule-associated protein 4";"MAP4";13;26;9,88322813693812e-05;10;5;5;6;10;5;5;6;NA;NA;NA;NA;"microtubule cytoskeleton, microtubule associated complex, plasma membrane, cytoplasm, mitotic spindle, microtubule"
"610";610;"P29966";"P29966";"P29966";"MARCS_HUMAN";"Myristoylated alanine-rich C-kinase substrate";"MARCKS";7;21;0,00055397371429288;4;6;3;6;4;7;4;6;0,000575895298996353;0,00101800161148544;0,000530514245195734;0,000795042212617344;"plasma membrane, extracellular vesicular exosome, centrosome, cell cortex, actin cytoskeleton, germinal vesicle"
"611";611;"P30040";"P30040";"P30040";"ERP29_HUMAN";"Endoplasmic reticulum resident protein 29";"ERP29";10;45;0,00151001045275235;8;8;8;9;11;12;11;11;0,00201453029878801;0,0022198787192983;0,00185578354737052;0,00185408311652525;"endoplasmic reticulum lumen, endoplasmic reticulum, melanosome, cell surface"
"614";614;"P30043";"P30043";"P30043";"BLVRB_HUMAN";"Flavin reductase (NADPH)";"BLVRB";5;14;0,000595208003706266;2;2;4;4;2;2;5;5;0,000464070969094149;0,000468760797521728;0,00106875442600112;0,00106777513992297;"cytoplasm, nucleus, extracellular vesicular exosome, cytosol, plasma membrane"
"623";623;"P30101";"P30101";"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";26;99;0,00171692673657505;22;21;23;23;24;25;25;25;0,00227165036752621;0,00239021594775931;0,00217983575996267;0,00217783840419933;"melanosome, cell surface, endoplasmic reticulum lumen, endoplasmic reticulum, extracellular vesicular exosome"
"627";627;"P30419";"P30419-1";"P30419-1";"NMT1_HUMAN";"Glycylpeptide N-tetradecanoyltransferase 1";"NMT1";8;20;0,00035314760588563;2;3;5;6;3;4;6;7;NA;NA;NA;NA;"plasma membrane, cell junction, actin cytoskeleton, cytoplasm, cytosol"
