"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5839-1.id.csv";"peptide.count.P5839-2.id.csv";"spectra.count.P5839-1.id.csv";"spectra.count.P5839-2.id.csv";"dNSAF.P5839-1.id.csv";"dNSAF.P5839-2.id.csv";"Go.Cc"
"421";"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";3;5;0,000212132015375801;3;2;3;2;0,000255044631987311;0,000169468570912051;"external side of plasma membrane, integral component of plasma membrane, extracellular space, uropod, cell surface, plasma membrane, basement membrane, membrane, extracellular vesicular exosome"
"422";"P16152";"P16152";"CBR1_HUMAN";"Carbonyl reductase [NADPH] 1";"CBR1";6;12;0,000735186768089419;5;6;5;7;0,000613825829091002;0,000856519852985093;"extracellular vesicular exosome, cytosol"
"423";"P16188";"P16188";"1A30_HUMAN";"HLA class I histocompatibility antigen, A-30 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"Golgi membrane, extracellular vesicular exosome, MHC class I protein complex, Golgi apparatus, plasma membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, integral component of plasma membrane, cell surface, endoplasmic reticulum"
"424";"P16219";"P16219";"ACADS_HUMAN";"Short-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADS";2;3;0,000123572047791729;2;1;2;1;0,000165077431706998;8,22662965592478e-05;"mitochondrial membrane, mitochondrion, nucleus, mitochondrial matrix"
"425";"P16278";"P16278-1,P16278-3";"BGAL_HUMAN";"Beta-galactosidase";"GLB1";4;8;0,000100269194860054;4;3;5;3;0,000125575889703255;7,50968556478806e-05;"perinuclear region of cytoplasm, extracellular vesicular exosome, cytoplasm, lysosomal lumen, Golgi apparatus"
"426";"P16615";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"AT2A2_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2";"ATP2A2";6;9;4,10420482723239e-05;3;6;3;6;2,93717426472911e-05;5,20440908751019e-05;"sarcoplasmic reticulum, endoplasmic reticulum membrane, integral component of plasma membrane, membrane, intracellular membrane-bounded organelle, sarcoplasmic reticulum membrane, platelet dense tubular network membrane"
"427";"P16885";"P16885";"PLCG2_HUMAN";"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2";"PLCG2";4;8;0,000107323707383804;4;2;6;2;0,000161293047897114;5,35868998931385e-05;"plasma membrane, cytosol, extracellular vesicular exosome"
"428";"P16930";"P16930";"FAAA_HUMAN";"Fumarylacetoacetase";"FAH";11;19;0,000769548122604338;10;8;10;9;0,00081159787426352;0,000728027273607854;"cytosol, extracellular vesicular exosome"
"429";"P16949";"P16949-1";"STMN1_HUMAN";"Stathmin";"STMN1";12;33;0,00375858067511486;12;11;20;13;0,00456455717203242;0,00295716969376732;"intracellular, microtubule, membrane, cytosol, extracellular vesicular exosome"
"430";"P16989";"P16989-1,P16989-2";"YBOX3_HUMAN";"Y-box-binding protein 3";"YBX3";3;5;0,000137645912831906;2;3;2;3;0,00011100252800267;0,000164001842818113;"tight junction, perinuclear region of cytoplasm, nucleus, polysome, cytoplasm"
"431";"P17066";"P17066";"HSP76_HUMAN";"Heat shock 70 kDa protein 6";"HSPA6";0;0;0;0;0;0;0;0;0;"blood microparticle, centriole, cytosol, extracellular vesicular exosome, cytoplasm"
"432";"P17174";"P17174";"AATC_HUMAN";"Aspartate aminotransferase, cytoplasmic";"GOT1";7;10;0,000410909472882908;6;4;6;4;0,000494033185447576;0,000328268418231575;"nucleus, cytosol, lysosome, cytoplasm, extracellular vesicular exosome, axon terminus"
"433";"P17612";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"KAPCA_HUMAN, KAPCB_HUMAN";"cAMP-dependent protein kinase catalytic subunit alpha, cAMP-dependent protein kinase catalytic subunit beta";"PRKACA, PRKACB";1;1;4,83491772936299e-06;1;NA;1;NA;9,68830510872977e-06;NA;"sperm midpiece, cilium, cAMP-dependent protein kinase complex, nucleus, plasma membrane, cytosol, mitochondrion, calcium channel complex, centrosome, extracellular vesicular exosome, neuromuscular junction, AMP-activated protein kinase complex"
"434";"P17655";"P17655-1,P17655-2";"CAN2_HUMAN";"Calpain-2 catalytic subunit";"CAPN2";3;4;4,84873178001831e-05;1;3;1;3;2,42899649511725e-05;7,26293875337359e-05;"nucleus, perinuclear endoplasmic reticulum, plasma membrane, Golgi apparatus, membrane raft, dendrite, endoplasmic reticulum, cytoplasm, cytosol, cortical actin cytoskeleton, extracellular vesicular exosome, pseudopodium, chromatin"
"435";"P17812";"P17812";"PYRG1_HUMAN";"CTP synthase 1";"CTPS1";4;6;0,000319967071777858;3;2;3;3;0,000302083320458744;0,000344098621141219;"membrane, cytosol"
"436";"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";10;21;0,00070463510733966;9;10;10;11;0,000701733858471412;0,000708419107504229;"extracellular vesicular exosome, membrane, nucleus, catalytic step 2 spliceosome, ribonucleoprotein complex, nucleolus"
"437";"P17858";"P17858-1";"K6PL_HUMAN";"6-phosphofructokinase, liver type";"PFKL";12;27;0,000618360530650108;10;12;12;15;0,000542545086088867;0,000695255675536618;"extracellular vesicular exosome, membrane, 6-phosphofructokinase complex, cytosol"
"438";"P17980";"P17980";"PRS6A_HUMAN";"26S protease regulatory subunit 6A";"PSMC3";10;21;0,000811803612372086;6;10;8;13;0,000619698422444492;0,00100368629697342;"membrane, proteasome accessory complex, cytosol, nucleus, nucleoplasm, perinuclear region of cytoplasm, cytoplasmic mRNA processing body, proteasome complex"
"439";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";19;43;0,00131247146203733;18;17;23;20;0,00140672099177654;0,00121919835188526;"nuclear heterochromatin, extracellular vesicular exosome, chaperonin-containing T-complex, cytosol, pericentriolar material, Golgi apparatus, acrosomal vesicle, centrosome, microtubule, cell body, zona pellucida receptor complex"
"440";"P18077";"P18077";"RL35A_HUMAN";"60S ribosomal protein L35a";"RPL35A";5;9;0,00138850046427797;4;5;4;5;0,00123658003387787;0,00154062337192773;"membrane, extracellular vesicular exosome, cytosolic large ribosomal subunit, cytosol"
"441";"P18085";"P18085";"ARF4_HUMAN";"ADP-ribosylation factor 4";"ARF4";5;10;0,00137214301326224;5;5;5;5;0,00145889727762289;0,00129636214501098;"membrane, Golgi apparatus, cytosol, ruffle membrane, extracellular vesicular exosome"
"442";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";11;30;0,00205289047137872;11;10;16;14;0,00219393231817042;0,00191335483287799;"nucleus, extracellular vesicular exosome, membrane, cytosol, ribonucleoprotein complex, cytosolic large ribosomal subunit"
"443";"P18206";"P18206-1,P18206-2";"VINC_HUMAN";"Vinculin";"VCL";17;31;0,000231960933920629;16;12;17;14;0,000254894693932057;0,000209220457916112;"cell-substrate junction, protein complex, plasma membrane, cell-cell adherens junction, fascia adherens, cytosol, extracellular region, costamere, cytoskeleton, extracellular vesicular exosome, focal adhesion, cell-cell junction, adherens junction, actin cytoskeleton"
"444";"P18464";"P18464,P30490,P30491,P30498,P30685";"1B35_HUMAN, 1B51_HUMAN, 1B52_HUMAN, 1B53_HUMAN, 1B78_HUMAN";"HLA class I histocompatibility antigen, B-35 alpha chain, HLA class I histocompatibility antigen, B-51 alpha chain, HLA class I histocompatibility antigen, B-52 alpha chain, HLA class I histocompatibility antigen, B-53 alpha chain, HLA class I histocompatibility antigen, B-78 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, MHC class I protein complex, endoplasmic reticulum, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, Golgi apparatus, plasma membrane, early endosome membrane"
"445";"P18465";"P18465";"1B57_HUMAN";"HLA class I histocompatibility antigen, B-57 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"Golgi apparatus, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, phagocytic vesicle membrane, MHC class I protein complex, plasma membrane, cell surface, ER to Golgi transport vesicle membrane, endoplasmic reticulum, Golgi membrane"
"446";"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";8;16;0,00147570097652731;6;7;8;8;0,00147851960572354;0,00147363974706131;"nucleus, cytosolic large ribosomal subunit, cytosol"
"447";"P18669";"P18669";"PGAM1_HUMAN";"Phosphoglycerate mutase 1";"PGAM1";15;49;0,0032738484262722;15;14;24;25;0,00321316071795038;0,0033359954903947;"membrane, cytosol, extracellular vesicular exosome, cytoplasm"
"448";"P18858";"P18858";"DNLI1_HUMAN";"DNA ligase 1";"LIG1";1;2;3,69326686182026e-05;1;1;1;1;3,70032110246371e-05;3,68810818089337e-05;"Golgi apparatus, chromosome, mitochondrion, nucleoplasm, nucleus, intracellular membrane-bounded organelle"
"449";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";27;62;0,00148193633276616;25;23;33;29;0,00158055828273827;0,00138439114266182;"nucleoplasm, membrane, extracellular vesicular exosome, cytoplasmic ribonucleoprotein granule, nucleus, ribonucleoprotein complex, cell cortex, nucleolus"
"450";"P19367";"P19367-1,P19367-2,P19367-3,P19367-4";"HXK1_HUMAN";"Hexokinase-1";"HK1";3;7;3,9326545925721e-05;3;2;4;3;4,53247861684305e-05;3,32653683360623e-05;"cytosol, mitochondrion, membrane raft, mitochondrial outer membrane"
"451";"P19388";"P19388";"RPAB1_HUMAN";"DNA-directed RNA polymerases I, II, and III subunit RPABC1";"POLR2E";3;7;0,000565685374335469;3;2;4;3;0,000647732398697934;0,000484195916891573;"nucleoplasm, DNA-directed RNA polymerase I complex, nucleus, cytosol, DNA-directed RNA polymerase II, core complex, DNA-directed RNA polymerase III complex"
"452";"P19404";"P19404";"NDUV2_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial";"NDUFV2";3;4;0,00027261945751107;1;3;1;3;0,000136570084062817;0,000408358002197712;"mitochondrion, mitochondrial inner membrane, mitochondrial respiratory chain complex I"
"453";"P19525";"P19525";"E2AK2_HUMAN";"Interferon-induced, double-stranded RNA-activated protein kinase";"EIF2AK2";2;2;6,15991333214667e-05;2;NA;2;NA;0,000123433578699243;NA;"cytoplasm, nucleus, membrane, perinuclear region of cytoplasm, cytosol"
"454";"P19623";"P19623";"SPEE_HUMAN";"Spermidine synthase";"SRM";8;19;0,00106768431579873;7;7;10;9;0,00112602486528614;0,00101007757497249;"cytosol"
"455";"P19784";"P19784";"CSK22_HUMAN";"Casein kinase II subunit alpha'";"CSNK2A2";1;2;9,69746356003662e-05;1;1;1;1;9,715985980469e-05;9,68391833783146e-05;"cytosol, nucleus"
"456";"P20042";"P20042";"IF2B_HUMAN";"Eukaryotic translation initiation factor 2 subunit 2";"EIF2S2";8;14;0,000713477048711403;8;6;8;6;0,000816959782141538;0,000610697552836218;"cytosol, eukaryotic translation initiation factor 2 complex"
"457";"P20073";"P20073-1,P20073-2";"ANXA7_HUMAN";"Annexin A7";"ANXA7";7;11;0,000191266571240476;5;5;5;6;0,000174210814198983;0,000208362997023013;"membrane, nucleus, cytosol, extracellular vesicular exosome, endoplasmic reticulum membrane, nuclear envelope, plasma membrane"
"458";"P20231";"P20231,Q15661-1,Q15661-2";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";5;22;0,000452548299468375;5;5;11;11;0,000453412679088553;0,000451916189098801;"extracellular region"
"459";"P20290";"P20290-2";"BTF3_HUMAN";"Transcription factor BTF3";"BTF3";1;1;0,000123572047791729;1;0;1;0;0,000275129052844996;NA;"cytoplasm, nucleus"
"460";"P20290";"P20290-1";"BTF3_HUMAN";"Transcription factor BTF3";"BTF3";3;5;0,000617860238958644;2;3;2;3;0,000550258105689992;0,000658130372473983;"cytoplasm, nucleus"
"461";"P20340";"P20340-1,P20340-2,Q9NRW1";"RAB6A_HUMAN, RAB6B_HUMAN";"Ras-related protein Rab-6A, Ras-related protein Rab-6B";"RAB6A, RAB6B";1;1;2,84051416600075e-05;0;1;0;1;NA;5,66784518100503e-05;"cytoplasmic vesicle, Golgi apparatus, membrane, Golgi membrane, trans-Golgi network, extracellular vesicular exosome, cytosol"
"462";"P20618";"P20618";"PSB1_HUMAN";"Proteasome subunit beta type-1";"PSMB1";6;12;0,000845007198177465;6;6;6;6;0,00084662118502012;0,000843826909105646;"extracellular vesicular exosome, proteasome core complex, nucleoplasm, proteasome complex, cytosol, nucleus"
"463";"P20645";"P20645";"MPRD_HUMAN";"Cation-dependent mannose-6-phosphate receptor";"M6PR";4;5;0,000306327820037258;2;3;2;3;0,000245530331636401;0,000367079936993611;"integral component of plasma membrane, membrane, late endosome, endosome, lysosomal membrane"
"464";"P20674";"P20674";"COX5A_HUMAN";"Cytochrome c oxidase subunit 5A, mitochondrial";"COX5A";4;7;0,000791959524069657;2;4;2;5;0,000453412679088553;0,001129790472747;"extracellular vesicular exosome, mitochondrial inner membrane"
"465";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";4;6;0,000173760012594513;3;3;3;3;0,000174091898967448;0,000173517308101076;"lamin filament, nucleoplasm, membrane, nuclear inner membrane, nuclear envelope, nuclear membrane"
"466";"P20794";"P20794-1,P20794-2,P20794-3,Q9UPZ9-1,Q9UPZ9-2";"ICK_HUMAN, MAK_HUMAN";"Serine/threonine-protein kinase ICK, Serine/threonine-protein kinase MAK";"ICK, MAK";1;1;5,79027920943886e-06;1;0;1;0;1,15777256071128e-05;0;"midbody, mitotic spindle, centrosome, photoreceptor inner segment, cytoplasm, photoreceptor outer segment, nucleus"
"467";"P20810";"P20810-5,P20810-6,P20810-7";"ICAL_HUMAN";"Calpastatin";"CAST";2;2;1,59798128343353e-05;NA;2;NA;2;NA;3,19149851058476e-05;"cytoplasm, cytosol, membrane"
"468";"P20839";"P20839-1,P20839-2,P20839-3,P20839-4";"IMDH1_HUMAN";"Inosine-5'-monophosphate dehydrogenase 1";"IMPDH1";1;1;8,88909971643584e-06;1;0;1;0;1,77212779313029e-05;NA;"cytosol, cytoplasm, nucleus"
"469";"P20962";"P20962";"PTMS_HUMAN";"Parathymosin";"PTMS";1;2;0,000332756102550276;1;1;1;1;0,000333391675800407;0,000332291315513825;"nucleus"
"470";"P21281";"P21281";"VATB2_HUMAN";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";14;29;0,00096310425767487;10;12;13;16;0,000865122039356829;0,00106125132469386;"lysosomal membrane, melanosome, extracellular vesicular exosome, proton-transporting V-type ATPase, V1 domain, plasma membrane, intracellular membrane-bounded organelle, microvillus, cytosol, integral component of membrane, endomembrane system"
"471";"P21283";"P21283";"VATC1_HUMAN";"V-type proton ATPase subunit C 1";"ATP6V1C1";5;9;0,000399829976624546;5;2;7;2;0,000623145697700237;0,000177454000955027;"cytoplasmic vesicle, apical part of cell, plasma membrane, extracellular vesicular exosome, cytosol, proton-transporting two-sector ATPase complex, lysosomal membrane, proton-transporting V-type ATPase, V1 domain"
"472";"P21291";"P21291";"CSRP1_HUMAN";"Cysteine and glycine-rich protein 1";"CSRP1";2;3;0,000263791107203069;2;1;2;1;0,000352393273903021;0,000175615099390726;"nucleus, extracellular vesicular exosome"
"473";"P21333";"P21333-1,P21333-2";"FLNA_HUMAN";"Filamin-A";"FLNA";25;45;0,000159595671997731;22;17;26;19;0,000181409938555771;0,000137818890411183;"Myb complex, actin cytoskeleton, nucleus, actin filament, dendritic shaft, membrane, extracellular region, plasma membrane, neuronal cell body, extracellular vesicular exosome, cytoplasm, apical dendrite, trans-Golgi network, cytosol, perinuclear region of cytoplasm, cortical cytoskeleton"
"474";"P21399";"P21399";"ACOC_HUMAN";"Cytoplasmic aconitate hydratase";"ACO1";10;18;0,000343610913544605;8;8;9;9;0,000344267219780398;0,000343130964726312;"endoplasmic reticulum, extracellular vesicular exosome, mitochondrion, cytoplasm, Golgi apparatus, cytosol"
"475";"P21796";"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";6;13;0,000899499711840852;5;6;6;7;0,000841136595482299;0,00095812619596919;"mitochondrial inner membrane, mitochondrion, pore complex, mitochondrial outer membrane, extracellular vesicular exosome, nucleus, mitochondrial nucleoid, plasma membrane, membrane"
"476";"P21912";"P21912";"SDHB_HUMAN";"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial";"SDHB";4;6;0,000363654883501373;3;3;3;3;0,000364349474267588;0,00036314693766868;"extracellular vesicular exosome, mitochondrial respiratory chain complex II, mitochondrion, mitochondrial inner membrane"
"477";"P21964";"P21964-1,P21964-2";"COMT_HUMAN";"Catechol O-methyltransferase";"COMT";3;5;0,00015655499289727;1;3;2;3;0,000125483213769895;0,00018760358403548;"integral component of membrane, extracellular vesicular exosome, membrane, plasma membrane, cytosol, mitochondrion"
"478";"P22033";"P22033";"MUTA_HUMAN";"Methylmalonyl-CoA mutase, mitochondrial";"MUT";2;2;4,52548299468375e-05;2;NA;2;NA;9,06825358177107e-05;NA;"mitochondrion, mitochondrial matrix"
"479";"P22059";"P22059";"OSBP1_HUMAN";"Oxysterol-binding protein 1";"OSBP";3;6;0,000126175176431703;3;2;4;2;0,000168554899289425;8,39992916540523e-05;"cytoplasm, Golgi membrane, nucleus, nucleolus, cell junction, Golgi apparatus"
"480";"P22061";"P22061-1,P22061-2";"PIMT_HUMAN";"Protein-L-isoaspartate(D-aspartate) O-methyltransferase";"PCMT1";4;8;0,000299040726520953;3;4;3;5;0,000224708926861067;0,000373278790555177;"cytoplasm, extracellular vesicular exosome, endoplasmic reticulum"
"481";"P22102";"P22102-1";"PUR2_HUMAN";"Trifunctional purine biosynthetic protein adenosine-3";"GART";17;34;0,00057128621962592;15;16;17;17;0,000572377391918718;0,000570488258515814;"cytosol, extracellular vesicular exosome"
"482";"P22234";"P22234-1";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";17;38;0,00151736782762926;15;17;18;20;0,00144025203945776;0,00159499831446636;"extracellular vesicular exosome, cytosol, membrane"
"483";"P22307";"P22307-1";"NLTP_HUMAN";"Non-specific lipid-transfer protein";"SCP2";6;8;0,000248198336088689;3;5;3;5;0,000186504301270429;0,000309814572051281;"protein complex, membrane, extracellular vesicular exosome, cytoplasm, peroxisomal matrix, peroxisome, nucleus, mitochondrion, intracellular membrane-bounded organelle"
"484";"P22314";"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";33;77;0,00123509755644134;31;29;42;35;0,00134995268348671;0,0011212476336336;"extracellular vesicular exosome, cytoplasm, cytosol, nucleus, mitochondrion"
"485";"P22392";"P22392-2";"NDKB_HUMAN";"Nucleoside diphosphate kinase B";"NME2";5;17;0,00515177751626945;5;5;9;8;0,00530834521121916;0,00499486314267096;"extracellular vesicular exosome, nucleus, cytoplasm, ruffle, cell periphery, lamellipodium, cytosol"
"486";"P22570";"P22570-1,P22570-2";"ADRO_HUMAN";"NADPH:adrenodoxin oxidoreductase, mitochondrial";"FDXR";2;3;5,184489174154e-05;2;1;2;1;6,92585558689236e-05;3,45149838924746e-05;"mitochondrial matrix, mitochondrial inner membrane, mitochondrion"
"487";"P22626";"P22626-1";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";14;43;0,00240197079218598;14;13;23;20;0,00261427405801204;0,00219592576934616;"catalytic step 2 spliceosome, spliceosomal complex, nucleus, cytoplasm, nucleoplasm, ribonucleoprotein complex, membrane"
"488";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";15;42;0,00157342951801919;15;15;23;19;0,00172657146010542;0,00142159066107239;"mitochondrial inner membrane, mitochondrion, extracellular vesicular exosome, mitochondrial respiratory chain complex III"
"489";"P22830";"P22830-1,P22830-2";"HEMH_HUMAN";"Ferrochelatase, mitochondrial";"FECH";1;1;2,00597650473571e-05;1;NA;1;NA;4,01961594936661e-05;NA;"mitochondrial matrix, mitochondrial inner membrane"
"490";"P23193";"P23193-1";"TCEA1_HUMAN";"Transcription elongation factor A protein 1";"TCEA1";11;17;0,000958470235585014;9;8;9;8;0,0010167892305142;0,000900829612821531;"nucleus, nucleoplasm, nucleolus"
"491";"P23246";"P23246-1";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";15;36;0,000891563127867582;14;14;18;18;0,000894640293251106;0,000889072610673995;"paraspeckles, nucleoplasm, nucleus, cytoplasm, nuclear matrix"
"492";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";12;33;0,0025927246323709;11;12;16;17;0,00251895932826974;0,00266756083843043;"endoplasmic reticulum, macromolecular complex, nucleus, melanosome, extracellular vesicular exosome, membrane, endoplasmic reticulum lumen"
"493";"P23368";"P23368-1,P23368-2";"MAOM_HUMAN";"NAD-dependent malic enzyme, mitochondrial";"ME2";2;2;2,90591801884659e-05;1;1;1;1;2,91146840168164e-05;2,90185909095977e-05;"mitochondrial matrix, intracellular membrane-bounded organelle, mitochondrion"
"494";"P23381";"P23381-1";"SYWC_HUMAN";"Tryptophan--tRNA ligase, cytoplasmic";"WARS";9;13;0,000468401902315994;7;6;7;6;0,000505396298347114;0,000431767059648536;"extracellular vesicular exosome, nucleus, cytosol, cytoplasm"
"495";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";19;45;0,00314269652408594;17;18;22;23;0,00307872806788524;0,00320804702138038;"cytosol, cytosolic small ribosomal subunit, ruffle membrane, ribonucleoprotein complex, cytoplasm, nucleus, extracellular vesicular exosome, membrane"
"496";"P23434";"P23434";"GCSH_HUMAN";"Glycine cleavage system H protein, mitochondrial";"GCSH";1;1;9,80957296535496e-05;NA;1;NA;1;NA;0,000195917423019712;"glycine cleavage complex, mitochondrion"
"497";"P23526";"P23526";"SAHH_HUMAN";"Adenosylhomocysteinase";"AHCY";17;41;0,00161063196859404;15;15;20;21;0,00157434958016859;0,00164761110608938;"cytoplasm, extracellular vesicular exosome, cytosol, melanosome"
"498";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";13;70;0,00715626075966558;13;12;33;37;0,00676021916110946;0,00755462304065767;"cortical actin cytoskeleton, nuclear matrix, nucleus, vesicle, cytoplasm, extracellular vesicular exosome, membrane, extracellular space, ruffle membrane, lamellipodium membrane"
"499";"P23588";"P23588";"IF4B_HUMAN";"Eukaryotic translation initiation factor 4B";"EIF4B";9;19;0,000527726126630471;8;9;8;11;0,00044524976669907;0,000610197800337989;"cytosol, eukaryotic translation initiation factor 4F complex"
"500";"P23919";"P23919";"KTHY_HUMAN";"Thymidylate kinase";"DTYMK";3;6;0,000480298902737663;3;3;3;3;0,000481216286768512;0,000479628030883162;"mitochondrial intermembrane space, mitochondrial matrix, cytosol"
"501";"P23921";"P23921";"RIR1_HUMAN";"Ribonucleoside-diphosphate reductase large subunit";"RRM1";6;12;0,000257129715607032;4;6;5;7;0,000214684033659353;0,000299565655652615;"cell projection, cytoplasm, ribonucleoside-diphosphate reductase complex, cytosol, nucleoplasm, extracellular vesicular exosome, nuclear envelope, neuronal cell body"
"502";"P24311";"P24311";"COX7B_HUMAN";"Cytochrome c oxidase subunit 7B, mitochondrial";"COX7B";2;2;0,000424264030751602;2;NA;2;NA;0,000850148773291038;NA;"mitochondrial respiratory chain, mitochondrial inner membrane, integral component of membrane"
"503";"P24534";"P24534";"EF1B_HUMAN";"Elongation factor 1-beta";"EEF1B2";4;8;0,000703964021395251;3;3;4;4;0,000705308611915528;0,000702980738598136;"eukaryotic translation elongation factor 1 complex, cytosol"
"504";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase F(0) complex subunit B1, mitochondrial";"ATP5F1";6;11;0,000729203802854316;5;6;5;6;0,000664178729133623;0,000794383926150237;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), extracellular vesicular exosome, membrane, nucleus, mitochondrion, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex"
"505";"P24666";"P24666-1";"PPAC_HUMAN";"Low molecular weight phosphotyrosine protein phosphatase";"ACP1";5;10;0,00107408615380152;3;5;3;7;0,000645682612626105;0,00150162024858779;"extracellular vesicular exosome, cytoplasm, cytoplasmic side of plasma membrane"
"506";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";11;21;0,000834617765412988;11;9;11;10;0,000876031522829172;0,000793763798182906;"mitochondrial inner membrane, extracellular vesicular exosome, mitochondrion, mitochondrial matrix"
"507";"P24941";"P24941-1,P24941-2,Q00526";"CDK2_HUMAN, CDK3_HUMAN";"Cyclin-dependent kinase 2, Cyclin-dependent kinase 3";"CDK2, CDK3";1;1;2,01342339213895e-05;0;1;0;1;NA;4,03048765448035e-05;"cytosol, cytoplasm, condensed chromosome, Cajal body, nucleus, centrosome, endosome, chromosome, telomeric region, Y chromosome, nucleoplasm, transcription factor complex, X chromosome, cyclin-dependent protein kinase holoenzyme complex"
"508";"P25098";"P25098";"ARBK1_HUMAN";"Beta-adrenergic receptor kinase 1";"ADRBK1";4;6;0,000147784277765435;4;2;4;2;0,000197422066366569;9,83852371042383e-05;"plasma membrane, cytosol, cytoplasm, membrane"
"509";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";20;39;0,000819123623728341;19;18;20;19;0,000841731458703998;0,000797005655279446;"nucleoplasm, centrosome, alpha DNA polymerase:primase complex, perinuclear region of cytoplasm, intracellular membrane-bounded organelle, nucleus, membrane, MCM complex"
"510";"P25398";"P25398";"RS12_HUMAN";"40S ribosomal protein S12";"RPS12";7;19;0,0024427322982668;7;6;10;9;0,00257620840391224;0,0023109350578916;"cytosolic small ribosomal subunit, cytosol, membrane"
"511";"P25490";"P25490";"TYY1_HUMAN";"Transcriptional repressor protein YY1";"YY1";1;1;4,09916937924253e-05;1;NA;1;NA;8,21399780957524e-05;NA;"nucleus, Ino80 complex, nuclear matrix, PcG protein complex, transcription factor complex"
"512";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";23;76;0,00233230136254045;23;23;35;41;0,00215227537542035;0,00251291551804487;"proton-transporting ATP synthase complex, catalytic core F(1), membrane, mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, plasma membrane, extracellular vesicular exosome, mitochondrion, mitochondrial inner membrane"
"513";"P25786";"P25786-1,P25786-2";"PSA1_HUMAN";"Proteasome subunit alpha type-1";"PSMA1";14;30;0,000967902731752704;13;13;14;16;0,000905101355595021;0,00103098750364746;"nucleus, cytosol, polysome, proteasome core complex, extracellular vesicular exosome, proteasome core complex, alpha-subunit complex, centrosome, proteasome complex, nucleoplasm"
"514";"P25787";"P25787";"PSA2_HUMAN";"Proteasome subunit alpha type-2";"PSMA2";7;15;0,00108785648910667;4;6;6;9;0,00087194745978568;0,00130360439163116;"cytosol, proteasome core complex, alpha-subunit complex, nucleoplasm, nucleus, cytoplasmic mRNA processing body, proteasome core complex, extracellular vesicular exosome, proteasome complex"
"515";"P25788";"P25788-1,P25788-2";"PSA3_HUMAN";"Proteasome subunit alpha type-3";"PSMA3";13;28;0,000931717087140773;11;11;16;12;0,0010668533625613;0,000797499157233179;"proteasome core complex, extracellular vesicular exosome, nucleoplasm, proteasome complex, nucleus, cytosol, cytoplasm, proteasome core complex, alpha-subunit complex"
