"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5833-1.id.csv";"peptide.count.P5833-2.id.csv";"spectra.count.P5833-1.id.csv";"spectra.count.P5833-2.id.csv";"dNSAF.P5833-1.id.csv";"dNSAF.P5833-2.id.csv"
"Q1KMD3";"Q1KMD3";"Q1KMD3";"HNRL2_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 2";"HNRNPUL2";3;3;0,00055646188033189;3;NA;3;NA;0,00133583306444981;NA
"Q86YZ3";"Q86YZ3";"Q86YZ3";"HORN_HUMAN";"Hornerin";"HRNR";3;4;0,000194468783442303;2;2;2;2;0,000233419251261756;0,000234601650013815
"Q8NF91-1,Q8NF91-4";"Q8NF91-1,Q8NF91-4";"Q8NF91-[1,4]";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";3;3;2,36260671028715e-05;NA;3;NA;3;NA;NA
"Q99613";"Q99613";"Q99613";"EIF3C_HUMAN";"Eukaryotic translation initiation factor 3 subunit C";"EIF3C";3;7;0,00106233631699724;2;3;3;4;0,00109295432545893;0,0014646543319592
"Q9NYF8-1,Q9NYF8-2,Q9NYF8-3,Q9NYF8-4";"Q9NYF8-1,Q9NYF8-2,Q9NYF8-3,Q9NYF8-4";"Q9NYF8-[1-4]";"BCLF1_HUMAN";"Bcl-2-associated transcription factor 1";"BCLAF1";3;3;0,000112955713208674;NA;3;NA;3;NA;NA
"Q9Y2S6";"Q9Y2S6";"Q9Y2S6";"TMA7_HUMAN";"Translation machinery-associated protein 7";"TMA7";3;3;0,00649495350949878;NA;3;NA;3;NA;0,0156706570907666
"Q9Y383-1,Q9Y383-2";"Q9Y383-1,Q9Y383-2";"Q9Y383-[1,2]";"LC7L2_HUMAN";"Putative RNA-binding protein Luc7-like 2";"LUC7L2";3;4;0,000706933715319595;2;2;2;2;NA;NA
"Q9Y3U8";"Q9Y3U8";"Q9Y3U8";"RL36_HUMAN";"60S ribosomal protein L36";"RPL36";3;5;0,00659804800964956;2;2;2;3;0,00633566539139052;0,00955163860770534
"O43396";"O43396";"O43396";"TXNL1_HUMAN";"Thioredoxin-like protein 1";"TXNL1";2;3;0,0014383288048717;1;2;1;2;0,00115094267490658;0,00231354568352725
"O43719";"O43719";"O43719";"HTSF1_HUMAN";"HIV Tat-specific factor 1";"HTATSF1";2;2;0,000367043730338121;NA;2;NA;2;NA;0,000885582387469369
"O60832-1";"O60832-1";"O60832-1";"DKC1_HUMAN";"H/ACA ribonucleoprotein complex subunit 4";"DKC1";2;2;0,000539140109737901;2;NA;2;NA;NA;NA
"O94979-1,O94979-2,O94979-3,O94979-4,O94979-6,O94979-8,O94979-9";"O94979-1,O94979-2,O94979-3,O94979-4,O94979-6,O94979-8,O94979-9";"O94979-[1-4,6,8,9]";"SC31A_HUMAN";"Protein transport protein Sec31A";"SEC31A";2;2;3,24494164408995e-05;2;NA;2;NA;NA;NA
"O95202-1";"O95202-1";"O95202-1";"LETM1_HUMAN";"LETM1 and EF-hand domain-containing protein 1, mitochondrial";"LETM1";2;2;0,000374990549939488;NA;2;NA;2;NA;NA
"P02795,P04732-1,P13640-1,P13640-2,P80297,Q8N339";"P02795,P04732-1,P13640-1,P13640-2,P80297,Q8N339";"P02795, P04732-1, P13640-[1,2], P80297, Q8N339";"MT1E_HUMAN, MT1G_HUMAN, MT1M_HUMAN, MT1X_HUMAN, MT2_HUMAN";"Metallothionein-1E, Metallothionein-1G, Metallothionein-1M, Metallothionein-1X, Metallothionein-2";"MT1E, MT1G, MT1M, MT1X, MT2A";2;6;0,00225911426417349;2;2;3;3;0,00545282677127873;0,00548044838147028
"P05114";"P05114";"P05114";"HMGN1_HUMAN";"Non-histone chromosomal protein HMG-14";"HMGN1";2;3;0,00415677024607922;NA;2;NA;3;NA;0,0100292205380906
"P05204";"P05204";"P05204";"HMGN2_HUMAN";"Non-histone chromosomal protein HMG-17";"HMGN2";2;5;0,00769772267792448;2;2;3;2;0,0110874144349334;0,00742905225043749
"P06454-1,P06454-2";"P06454-1,P06454-2";"P06454-[1,2]";"PTMA_HUMAN";"Prothymosin alpha";"PTMA";2;4;0,00249655870635389;2;2;2;2;NA;NA
"P07737";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";2;2;0,00197941440289487;2;NA;2;NA;0,00475174904354289;NA
"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-[1-4]";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";2;3;0,000164951200241239;2;NA;3;NA;NA;NA
"P08575-1,P08575-2";"P08575-1,P08575-2";"P08575-[1,2]";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";2;3;0,000159385362196289;1;2;1;2;NA;NA
"P11142-1";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";11;16;0,00400376907087094;6;9;6;10;NA;NA
"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";2;2;0,00049841369857065;NA;2;NA;2;NA;0,00120254442902765
"P18124";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";2;7;0,00391093974765518;2;2;3;4;0,00402365846429035;0,00539205405273689
"P22234-1,P22234-2";"P22234-1,P22234-2";"P22234-[1,2]";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";2;2;0,000326021195770919;1;1;1;1;NA;NA
"P23193-1";"P23193-1";"P23193-1";"TCEA1_HUMAN";"Transcription elongation factor A protein 1";"TCEA1";2;3;0,00138098679271735;2;NA;3;NA;NA;NA
"P23246-1";"P23246-1";"P23246-1";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";7;12;0,00235177948858796;4;6;5;7;NA;NA
"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";2;2;0,00128295377965408;NA;2;NA;2;NA;0,00309543843768229
"P26583";"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";2;2;0,00176789803129366;NA;2;NA;2;NA;0,00426548454570573
"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";2;2;0,0006645515980942;2;NA;2;NA;0,00159531142948682;NA
"P35637-1,P35637-2";"P35637-1,P35637-2";"P35637-[1,2]";"FUS_HUMAN";"RNA-binding protein FUS";"FUS";2;3;0,000395130251528443;1;2;1;2;NA;NA
"P35998";"P35998";"P35998";"PRS7_HUMAN";"26S protease regulatory subunit 7";"PSMC2";2;2;0,000639995418949841;2;NA;2;NA;0,00153636227735798;NA
"P42167-1";"P42167-1";"P42167-1";"LAP2B_HUMAN";"Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";4;4;0,00122078421323912;2;2;2;2;NA;NA
"P46783";"P46783";"P46783";"RS10_HUMAN";"40S ribosomal protein S10";"RPS10";5;6;0,00503850938918693;5;NA;6;NA;0,0120953612017455;NA
"P49321-1,P49321-2,P49321-3";"P49321-1,P49321-2,P49321-3";"P49321-[1-3]";"NASP_HUMAN";"Nuclear autoantigenic sperm protein";"NASP";2;2;0,000117224203217124;NA;2;NA;2;NA;NA
"P49368-1";"P49368-1";"P49368-1";"TCPG_HUMAN";"T-complex protein 1 subunit gamma";"CCT3";4;7;0,00177965698608896;2;4;3;4;NA;NA
"P49458-1";"P49458-1";"P49458-1";"SRP09_HUMAN";"Signal recognition particle 9 kDa protein";"SRP9";2;4;0,00644460503268096;2;2;2;2;NA;NA
"P51572-1,P51572-2";"P51572-1,P51572-2";"P51572-[1,2]";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";2;3;0,000844872001235614;2;1;2;1;NA;NA
"P51659";"P51659";"P51659";"DHB4_HUMAN";"Peroxisomal multifunctional enzyme type 2";"HSD17B4";2;2;0,000376519044028915;2;NA;2;NA;0,000903865307195659;NA
"P51665";"P51665";"P51665";"PSMD7_HUMAN";"26S proteasome non-ATPase regulatory subunit 7";"PSMD7";2;3;0,00128295377965408;1;2;1;2;0,00102661244767902;0,00206362562512152
"P54577";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";2;2;0,000524844728040306;2;NA;2;NA;0,00125993345851516;NA
"P56385";"P56385";"P56385";"ATP5I_HUMAN";"ATP synthase subunit e, mitochondrial";"ATP5I";2;2;0,00401620313630842;NA;2;NA;2;NA;0,00969006815274455
"P60660-1,P60660-2";"P60660-1,P60660-2";"P60660-[1,2]";"MYL6_HUMAN";"Myosin light polypeptide 6";"MYL6";3;5;0,00229402331461326;2;3;2;3;NA;NA
"P61254";"P61254";"P61254";"RL26_HUMAN";"60S ribosomal protein L26";"RPL26";6;12;0,0114669524029772;4;6;5;7;0,0114697390706208;0,0161389755785366
"P61513";"P61513";"P61513";"RL37A_HUMAN";"60S ribosomal protein L37a";"RPL37A";2;2;0,00301215235223132;2;NA;2;NA;0,00723092245756527;NA
"P61927";"P61927";"P61927";"RL37_HUMAN";"60S ribosomal protein L37";"RPL37";2;4;0,00571377353412951;2;2;2;2;0,0068581944958351;0,0068929350777255
"P62081";"P62081";"P62081";"RS7_HUMAN";"40S ribosomal protein S7";"RPS7";2;3;0,00214266507529857;1;2;1;2;0,00171454862395878;0,00344646753886275
"P62241";"P62241";"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";2;4;0,00266459631158924;1;2;2;2;0,00319829262546156;0,00321449376220853
"P62249";"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";2;2;0,00189806860551563;NA;2;NA;2;NA;0,004579552757119
"P62280";"P62280";"P62280";"RS11_HUMAN";"40S ribosomal protein S11";"RPS11";2;6;0,00526173448870787;2;1;3;3;0,00631561581736713;0,00634760793550039
"P62306";"P62306";"P62306";"RUXF_HUMAN";"Small nuclear ribonucleoprotein F";"SNRPF";2;3;0,00483345377451072;1;2;1;2;0,00386770270986049;0,00777458956441132
"P62314";"P62314";"P62314";"SMD1_HUMAN";"Small nuclear ribonucleoprotein Sm D1";"SNRPD1";2;5;0,00582180706733784;2;1;3;2;0,0083854394886051;0,00561861094570902
"P62841";"P62841";"P62841";"RS15_HUMAN";"40S ribosomal protein S15";"RPS15";2;7;0,00668905556840334;2;2;3;4;0,00688184344237246;0,00922227175916378
"P62861";"P62861";"P62861";"RS30_HUMAN";"40S ribosomal protein S30";"FAU";2;3;0,00704537329843936;NA;2;NA;3;NA;0,0169986788781197
"P78371-1";"P78371-1";"P78371-1";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";4;5;0,00129494400189384;1;4;1;4;NA;NA
"Q03001-3";"Q03001-3";"Q03001-3";"DYST_HUMAN";"Dystonin";"DST";2;2;3,6607399789337e-05;NA;2;NA;2;NA;NA
"Q07955-1";"Q07955-1";"Q07955-1";"SRSF1_HUMAN";"Serine/arginine-rich splicing factor 1";"SRSF1";2;4;0,00223482271294582;2;2;2;2;NA;NA
"Q08170";"Q08170";"Q08170";"SRSF4_HUMAN";"Serine/arginine-rich splicing factor 4";"SRSF4";2;3;0,00138839492024913;2;1;2;1;0,00213219508364104;0,00118428717555051
"Q13136-1,Q13136-2";"Q13136-1,Q13136-2";"Q13136-[1,2]";"LIPA1_HUMAN";"Liprin-alpha-1";"PPFIA1";2;2;0,000115273717306689;NA;2;NA;2;NA;NA
"Q13200";"Q13200";"Q13200";"PSMD2_HUMAN";"26S proteasome non-ATPase regulatory subunit 2";"PSMD2";2;5;0,000762990133274453;2;2;3;2;0,0010989727964141;0,000736359804558782
"Q13435";"Q13435";"Q13435";"SF3B2_HUMAN";"Splicing factor 3B subunit 2";"SF3B2";2;2;0,000309629068609253;2;NA;2;NA;0,000743290353179894;NA
"Q13442";"Q13442";"Q13442";"HAP28_HUMAN";"28 kDa heat- and acid-stable phosphoprotein";"PDAP1";2;2;0,00153103876467006;NA;2;NA;2;NA;0,00369400388143301
"Q14103-1,Q14103-3";"Q14103-1,Q14103-3";"Q14103-[1,3]";"HNRPD_HUMAN";"Heterogeneous nuclear ribonucleoprotein D0";"HNRNPD";4;10;0,00203638468883244;3;4;4;6;NA;NA
"Q15785";"Q15785";"Q15785";"TOM34_HUMAN";"Mitochondrial import receptor subunit TOM34";"TOMM34";2;2;0,000896822059564017;2;NA;2;NA;0,00215289600678319;NA
"Q6P2Q9";"Q6P2Q9";"Q6P2Q9";"PRP8_HUMAN";"Pre-mRNA-processing-splicing factor 8";"PRPF8";2;3;0,000178020139018382;1;2;1;2;0,000142450720791436;0,000286344626355192
"Q8IYB3-1,Q8IYB3-2";"Q8IYB3-1,Q8IYB3-2";"Q8IYB3-[1,2]";"SRRM1_HUMAN";"Serine/arginine repetitive matrix protein 1";"SRRM1";2;3;0,00022990985874332;2;NA;3;NA;NA;NA
"Q8N163-1,Q8N163-2";"Q8N163-1,Q8N163-2";"Q8N163-[1,2]";"CCAR2_HUMAN";"Cell cycle and apoptosis regulator protein 2";"CCAR2";2;3;0,000225177153092049;2;NA;3;NA;NA;NA
"Q8N1G4";"Q8N1G4";"Q8N1G4";"LRC47_HUMAN";"Leucine-rich repeat-containing protein 47";"LRRC47";2;2;0,000475331074451597;NA;2;NA;2;NA;0,00114685197691145
"Q92804-1,Q92804-2";"Q92804-1,Q92804-2";"Q92804-[1,2]";"RBP56_HUMAN";"TATA-binding protein-associated factor 2N";"TAF15";2;2;0,000234052378720677;2;NA;2;NA;NA;NA
"Q96AE4-1,Q96AE4-2";"Q96AE4-1,Q96AE4-2";"Q96AE4-[1,2]";"FUBP1_HUMAN";"Far upstream element-binding protein 1";"FUBP1";2;3;0,000345782795536759;1;2;1;2;NA;NA
"Q96CT7";"Q96CT7";"Q96CT7";"CC124_HUMAN";"Coiled-coil domain-containing protein 124";"CCDC124";2;2;0,00124268168791606;2;NA;2;NA;0,00298316083451123;NA
"Q96EP5-1,Q96EP5-2";"Q96EP5-1,Q96EP5-2";"Q96EP5-[1,2]";"DAZP1_HUMAN";"DAZ-associated protein 1";"DAZAP1";2;2;0,000340439823593712;2;NA;2;NA;NA;NA
"Q9BR76";"Q9BR76";"Q9BR76";"COR1B_HUMAN";"Coronin-1B";"CORO1B";2;2;0,00056670351003125;NA;2;NA;2;NA;0,00136731023014187
"Q9HB71-1";"Q9HB71-1";"Q9HB71-1";"CYBP_HUMAN";"Calcyclin-binding protein";"CACYBP";4;8;0,00486171958605757;4;3;5;3;NA;NA
"Q9UKM9-1,Q9UKM9-2";"Q9UKM9-1,Q9UKM9-2";"Q9UKM9-[1,2]";"RALY_HUMAN";"RNA-binding protein Raly";"RALY";2;2;0,000452807216348499;2;NA;2;NA;NA;NA
"Q9UKV3-2";"Q9UKV3-2";"Q9UKV3-2";"ACINU_HUMAN";"Apoptotic chromatin condensation inducer in the nucleus";"ACIN1";2;2;0,000206650273232872;2;NA;2;NA;NA;NA
"Q9UMS4";"Q9UMS4";"Q9UMS4";"PRP19_HUMAN";"Pre-mRNA-processing factor 19";"PRPF19";2;4;0,00109967466827493;2;2;2;2;0,00131993028987303;0,00132661647329241
"Q9UN86-1,Q9UN86-2";"Q9UN86-1,Q9UN86-2";"Q9UN86-[1,2]";"G3BP2_HUMAN";"Ras GTPase-activating protein-binding protein 2";"G3BP2";2;5;0,00071866705499295;1;2;2;3;NA;NA
"Q9Y3I0";"Q9Y3I0";"Q9Y3I0";"RTCB_HUMAN";"tRNA-splicing ligase RtcB homolog";"RTCB";2;2;0,000548748547337191;1;1;1;1;0,000658658283263371;0,000661994754989479
"B9A064-1,P0CF74,P0CG04,P0CG05,P0CG06";"B9A064-1,P0CF74,P0CG04,P0CG05,P0CG06";"B9A064-1, P0CF74, P0CG04, P0CG05, P0CG06";"IGLL5_HUMAN, LAC1_HUMAN, LAC2_HUMAN, LAC3_HUMAN, LAC6_HUMAN";"Ig lambda-1 chain C regions, Ig lambda-2 chain C regions, Ig lambda-3 chain C regions, Ig lambda-6 chain C region, Immunoglobulin lambda-like polypeptide 5";"IGLC1, IGLC2, IGLC3, IGLC6, IGLL5";1;2;0,000434354257688529;1;1;1;1;0,000784486870396232;0,00078846073412662
"O00330";"O00330";"O00330";"ODPX_HUMAN";"Pyruvate dehydrogenase protein X component, mitochondrial";"PDHX";1;2;0,000553129773264035;1;1;1;1;0,000663917032031941;0,000667280142254864
"O14602,P47813";"O14602,P47813";"O14602, P47813";"IF1AX_HUMAN, IF1AY_HUMAN";"Eukaryotic translation initiation factor 1A, X-chromosomal, Eukaryotic translation initiation factor 1A, Y-chromosomal";"EIF1AX, EIF1AY";1;1;0,00048110766737028;NA;1;NA;1;NA;0,00116078941413086
"O15042-1,O15042-2,O15042-3";"O15042-1,O15042-2,O15042-3";"O15042-[1-3]";"SR140_HUMAN";"U2 snRNP-associated SURP motif-containing protein";"U2SURP";1;1;4,48846803377521e-05;1;NA;1;NA;NA;NA
"O15127";"O15127";"O15127";"SCAM2_HUMAN";"Secretory carrier-associated membrane protein 2";"SCAMP2";1;1;0,000421152000615929;1;NA;1;NA;0,00101101043479636;NA
"O15143";"O15143";"O15143";"ARC1B_HUMAN";"Actin-related protein 2/3 complex subunit 1B";"ARPC1B";1;3;0,00111741135647291;1;1;1;2;0,000894146325397856;0,0017973513509123
"O15347";"O15347";"O15347";"HMGB3_HUMAN";"High mobility group protein B3";"HMGB3";1;1;0,000923726721350938;NA;1;NA;1;NA;0,00222871567513125
"O15371";"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";1;1;0,000252844905479271;1;NA;1;NA;0,000606975242788325;NA
"O15372";"O15372";"O15372";"EIF3H_HUMAN";"Eukaryotic translation initiation factor 3 subunit H";"EIF3H";1;1;0,000393633546030229;1;NA;1;NA;0,00094495009388637;NA
"O15511-1,O15511-2";"O15511-1,O15511-2";"O15511-[1,2]";"ARPC5_HUMAN";"Actin-related protein 2/3 complex subunit 5";"ARPC5";1;1;0,000458804662922651;1;NA;1;NA;NA;NA
"O43290-1";"O43290-1";"O43290-1";"SNUT1_HUMAN";"U4/U6.U5 tri-snRNP-associated protein 1";"SART1";1;1;0,000173198760253301;1;NA;1;NA;NA;NA
"O43390-1,O43390-2";"O43390-1,O43390-2";"O43390-[1,2]";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";3;5;0,000547231469994631;3;2;3;2;NA;NA
"O60361,P15531-1,P15531-2,P22392-1,P22392-2";"O60361,P15531-1,P15531-2,P22392-1,P22392-2";"O60361, P15531-[1,2], P22392-[1,2]";"NDK8_HUMAN, NDKA_HUMAN, NDKB_HUMAN";"Nucleoside diphosphate kinase A, Nucleoside diphosphate kinase B, Putative nucleoside diphosphate kinase";"NME1, NME2, NME2P1";1;1;0,000185985245909585;1;NA;1;NA;0,0024279009711533;NA
"O60869-1,O60869-2";"O60869-1,O60869-2";"O60869-[1,2]";"EDF1_HUMAN";"Endothelial differentiation-related factor 1";"EDF1";1;1;0,000468104757441354;NA;1;NA;1;NA;NA
"O75821";"O75821";"O75821";"EIF3G_HUMAN";"Eukaryotic translation initiation factor 3 subunit G";"EIF3G";1;2;0,000865993801266504;1;NA;2;NA;0,00207889020655001;NA
"O94804";"O94804";"O94804";"STK10_HUMAN";"Serine/threonine-protein kinase 10";"STK10";1;1;0,00014313947128372;NA;1;NA;1;NA;0,000345358833956288
"P00338-1,P00338-2,P00338-3,P00338-4,P00338-5";"P00338-1,P00338-2,P00338-3,P00338-4,P00338-5";"P00338-[1-5]";"LDHA_HUMAN";"L-lactate dehydrogenase A chain";"LDHA";1;1;8,34692820497835e-05;1;NA;1;NA;NA;NA
"P01834";"P01834";"P01834";"IGKC_HUMAN";"Ig kappa chain C region";"IGKC";1;3;0,00392148136422568;1;1;2;1;0,00627589496316986;0,00315384293650648
"P02533";"P02533";"P02533";"K1C14_HUMAN";"Keratin, type I cytoskeletal 14";"KRT14";1;1;0,000410980109075629;1;0;1;0;0,000939611392790967;NA
"P02538,P48668";"P02538,P48668";"P02538, P48668";"K2C6A_HUMAN, K2C6C_HUMAN";"Keratin, type II cytoskeletal 6A, Keratin, type II cytoskeletal 6C";"KRT6A, KRT6C";5;9;0,00130111670959517;4;5;4;5;0,00149404875364351;0,00163004470920503
"P04908,P0C0S8,P20671,Q16777,Q6FI13,Q7L7L0,Q93077,Q96KK5,Q99878,Q9BTM1-1";"P04908,P0C0S8,P20671,Q16777,Q6FI13,Q7L7L0,Q93077,Q96KK5,Q99878,Q9BTM1-1";"P04908, P0C0S8, P20671, Q16777, Q6FI13, Q7L7L0, Q93077, Q96KK5, Q99878, Q9BTM1-1";"H2A1_HUMAN, H2A1B_HUMAN, H2A1C_HUMAN, H2A1D_HUMAN, H2A1H_HUMAN, H2A1J_HUMAN, H2A2A_HUMAN, H2A2C_HUMAN, H2A3_HUMAN, H2AJ_HUMAN";"Histone H2A type 1, Histone H2A type 1-B/E, Histone H2A type 1-C, Histone H2A type 1-D, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 2-A, Histone H2A type 2-C, Histone H2A type 3, Histone H2A.J";"H2AFJ, HIST1H2AC, HIST1H2AD, HIST1H2AE,HIST1H2AB, HIST1H2AH, HIST1H2AJ, HIST1H2AK,HIST1H2AI,HIST1H2AG,HIST1H2AL,HIST1H2AM, HIST2H2AA4,HIST2H2AA3, HIST2H2AC, HIST3H2A";2;7;0,00103062631680867;2;2;4;3;0,00159887178117495;0,00114783639920923
"P05109";"P05109";"P05109";"S10A8_HUMAN";"Protein S100-A8";"S100A8";1;2;0,00297976361726109;1;1;1;1;0,00357658530159142;0,00359470270182459
"P05198";"P05198";"P05198";"IF2A_HUMAN";"Eukaryotic translation initiation factor 2 subunit 1";"EIF2S1";1;3;0,00131960960192991;1;1;1;2;0,00105594423189842;0,00212258635726785
"P05386";"P05386";"P05386";"RLA1_HUMAN";"60S acidic ribosomal protein P1";"RPLP1";1;2;0,00324114639070504;1;1;1;1;0,0038903208543626;0,00391002750023026
"P05388,Q8NHW5";"P05388,Q8NHW5";"P05388, Q8NHW5";"RLA0_HUMAN, RLA0L_HUMAN";"60S acidic ribosomal protein P0, 60S acidic ribosomal protein P0-like";"RPLP0, RPLP0P6";1;2;0,000437094663099813;1;1;1;1;0,000524641061589909;0,000527298661308654
"P06702";"P06702";"P06702";"S10A9_HUMAN";"Protein S100-A9";"S100A9";1;2;0,00243085979302878;1;1;1;1;0,00291774064077195;0,00293252062517269
"P06748-3";"P06748-3";"P06748-3";"NPM_HUMAN";"Nucleophosmin";"NPM1";1;2;0,00204225295536772;1;1;1;1;NA;NA
"P06753-1,P06753-2,P06753-3,P07951-1,P07951-2,P07951-3,P09493-1,P09493-2,P09493-3,P09493-4,P09493-5,P09493-6,P09493-7,P67936-1,P67936-2";"P06753-1,P06753-2,P06753-3,P07951-1,P07951-2,P07951-3,P09493-1,P09493-2,P09493-3,P09493-4,P09493-5,P09493-6,P09493-7,P67936-1,P67936-2";"P06753-[1-3], P07951-[1-3], P09493-[1-7], P67936-[1,2]";"TPM1_HUMAN, TPM2_HUMAN, TPM3_HUMAN, TPM4_HUMAN";"Tropomyosin alpha-1 chain, Tropomyosin alpha-3 chain, Tropomyosin alpha-4 chain, Tropomyosin beta chain";"TPM1, TPM2, TPM3, TPM4";1;1;3,30610852308854e-05;NA;1;NA;1;NA;NA
"P07900-1,P07900-2";"P07900-1,P07900-2";"P07900-[1,2]";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";1;1;0,00028393239385787;1;0;1;0;NA;NA
"P07919";"P07919";"P07919";"QCR6_HUMAN";"Cytochrome b-c1 complex subunit 6, mitochondrial";"UQCRH";1;1;0,00152262646376528;1;NA;1;NA;0,00365519157195607;NA
"P08107-1,P08107-2,P34931";"P08107-1,P08107-2,P34931";"P08107-[1,2], P34931";"HS71L_HUMAN, HSP71_HUMAN";"Heat shock 70 kDa protein 1-like, Heat shock 70 kDa protein 1A/1B";"HSPA1A,HSPA1B, HSPA1L";1;2;0,000168124988285402;1;1;1;1;0,000667172252603526;0,000568953086829704
"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";1;1;0,000574139536751273;1;0;1;0;0,00114855812516575;NA
"P08670";"P08670";"P08670";"VIME_HUMAN";"Vimentin";"VIM";1;1;0,000320208998817592;1;NA;1;NA;0,000832745719361951;NA
"P09972";"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";1;2;0,000779018190763633;1;1;1;1;0,000913797892989018;0,000966765041265723
"P10412";"P10412";"P10412";"H14_HUMAN";"Histone H1.4";"HIST1H1E";1;2;0,00284710290827344;1;1;1;1;0,00354392242212483;0,00330745476903039
"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";1;2;0,000378576525143827;1;1;1;1;0,000454402230939894;0,00045670403178919
"P14314-1,P14314-2";"P14314-1,P14314-2";"P14314-[1,2]";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";1;1;0,000131211182010076;NA;1;NA;1;NA;NA
"P15259,P18669";"P15259,P18669";"P15259, P18669";"PGAM1_HUMAN, PGAM2_HUMAN";"Phosphoglycerate mutase 1, Phosphoglycerate mutase 2";"PGAM1, PGAM2";1;1;0,000273291929393769;1;NA;1;NA;0,000656060025735705;NA
"P16402";"P16402";"P16402";"H13_HUMAN";"Histone H1.3";"HIST1H1D";1;1;0,00141066863554725;0;1;0;1;0;0,0032775230516636
"P16949-1,P16949-2";"P16949-1,P16949-2";"P16949-[1,2]";"STMN1_HUMAN";"Stathmin";"STMN1";2;2;0,000929926229547924;2;NA;2;NA;NA;NA
"P20231,Q15661-1,Q15661-2";"P20231,Q15661-1,Q15661-2";"P20231, Q15661-[1,2]";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";1;3;0,000503850938918693;1;1;1;2;0,00120953612017455;0,00243132619105227
"P21108,P60891";"P21108,P60891";"P21108, P60891";"PRPS1_HUMAN, PRPS3_HUMAN";"Ribose-phosphate pyrophosphokinase 1, Ribose-phosphate pyrophosphokinase 3";"PRPS1, PRPS1L1";1;2;0,000435720151580631;1;1;1;1;0,000522991246930821;0,000525640489417747
"P22626-1";"P22626-1";"P22626-1";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";19;42;0,0174370083172685;14;19;19;23;NA;NA
"P23497-1";"P23497-1";"P23497-1";"SP100_HUMAN";"Nuclear autoantigen Sp-100";"SP100";1;1;0,000210176728407494;1;0;1;0;NA;NA
"P25786-1,P25786-2";"P25786-1,P25786-2";"P25786-[1,2]";"PSA1_HUMAN";"Proteasome subunit alpha type-1";"PSMA1";1;4;0,00105368067074251;1;1;2;2;NA;NA
"P26368-1,P26368-2";"P26368-1,P26368-2";"P26368-[1,2]";"U2AF2_HUMAN";"Splicing factor U2AF 65 kDa subunit";"U2AF2";1;1;0,000145851587581727;NA;1;NA;1;NA;NA
"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";1;2;0,00158353152231589;1;1;1;1;0,0027152851677388;0,00136451980110076
"P27694";"P27694";"P27694";"RFA1_HUMAN";"Replication protein A 70 kDa DNA-binding subunit";"RPA1";1;1;0,000224933454874417;NA;1;NA;1;NA;0,000542706739074167
"P29144";"P29144";"P29144";"TPP2_HUMAN";"Tripeptidyl-peptidase 2";"TPP2";1;1;0,000110935955326374;1;NA;1;NA;0,00026631099523459;NA
