"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5824.1.id.csv";"peptide.count.P5824.2.id.csv";"spectra.count.P5824.1.id.csv";"spectra.count.P5824.2.id.csv";"dNSAF.P5824.1.id.csv";"dNSAF.P5824.2.id.csv";"Go.Cc"
"188";"P13667";"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";32;75;0,00523109465306744;30;29;40;35;0,00697402804718017;0,00597660224080606;"cell surface, melanosome, endoplasmic reticulum lumen"
"189";"P13674";"P13674-1,P13674-2,P13674-3";"P13674-1,P13674-2,P13674-3";"P4HA1_HUMAN";"Prolyl 4-hydroxylase subunit alpha-1";"P4HA1";5;8;0,000224656249769688;3;5;3;5;NA;NA;"endoplasmic reticulum, endoplasmic reticulum lumen, mitochondrion, intracellular membrane-bounded organelle"
"190";"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";6;9;0,000645752354302105;4;5;4;5;0,000717423937867816;0,000878311334089749;"plasma membrane, focal adhesion, actin cytoskeleton, actin filament, actin filament bundle, extracellular vesicular exosome, ruffle, cytosol, filopodium, cytoplasm, phagocytic cup, extracellular space, ruffle membrane"
"191";"P13804";"P13804-1";"P13804-1";"ETFA_HUMAN";"Electron transfer flavoprotein subunit alpha, mitochondrial";"ETFA";7;13;0,00175626541205087;6;7;6;7;NA;NA;"mitochondrion, mitochondrial matrix"
"192";"P13987";"P13987";"P13987";"CD59_HUMAN";"CD59 glycoprotein";"CD59";1;2;0,000702928344005937;1;1;1;1;0,000878564080162345;0,000860470635116051;"extracellular vesicular exosome, extracellular region, extracellular space, compact myelin, sarcolemma, plasma membrane, anchored component of external side of plasma membrane, cell surface, membrane"
"193";"P14174";"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";2;3;0,00117358471347078;2;NA;3;NA;0,00293364005897687;NA;"extracellular space, cytoplasm, extracellular region, extracellular vesicular exosome, cell surface"
"194";"P14209";"P14209-1";"P14209-1";"CD99_HUMAN";"CD99 antigen";"CD99";1;2;0,000486350421798702;1;1;1;1;NA;NA;"cytoplasm, plasma membrane, integral component of plasma membrane"
"195";"P14314";"P14314-1,P14314-2";"P14314-1,P14314-2";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";19;49;0,00208748417310854;17;19;25;24;NA;NA;"endoplasmic reticulum, endoplasmic reticulum lumen, intracellular"
"196";"P14324";"P14324";"P14324";"FPPS_HUMAN";"Farnesyl pyrophosphate synthase";"FDPS";1;3;0,000322105589616086;1;1;2;1;0,000536783781674369;0,00026286453769655;"mitochondrion, cytoplasm, nucleus, cytosol"
"197";"P14618";"P14618-1";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase isozymes M1/M2";"PKM";13;27;0,00228749562795152;11;11;14;13;NA;NA;"cytosol, mitochondrion, nucleus, cytoplasm, extracellular vesicular exosome, cilium, plasma membrane"
"198";"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";63;208;0,012091845769895;59;60;102;106;0,0148898781430203;0,0150196905937118;"extracellular region, endoplasmic reticulum membrane, cytosol, endoplasmic reticulum, perinuclear region of cytoplasm, endocytic vesicle lumen, midbody, extracellular vesicular exosome, melanosome, plasma membrane, endoplasmic reticulum lumen"
"199";"P14866";"P14866-1";"P14866-1";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";6;12;0,000916551728686858;5;5;5;7;NA;NA;"ribonucleoprotein complex, extracellular vesicular exosome, cytoplasm, nucleoplasm, nucleus, pronucleus"
"200";"P14868";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";3;6;0,000538771425345868;3;2;4;2;0,00089785391026571;0,000439681601975467;"cytoplasm, extracellular vesicular exosome, cytosol"
"201";"P14927";"P14927";"P14927";"QCR7_HUMAN";"Cytochrome b-c1 complex subunit 7";"UQCRB";1;2;0,00081058403633117;1;1;1;1;0,00101311893928631;0,00099225442607977;"mitochondrial respiratory chain, mitochondrial respiratory chain complex III, mitochondrial inner membrane"
"202";"P15121";"P15121";"P15121";"ALDR_HUMAN";"Aldose reductase";"AKR1B1";1;1;0,00014236523422905;1;NA;1;NA;0,000355874057787279;NA;"extracellular space, cytoplasm, extracellular vesicular exosome, nucleus, cytosol"
"203";"P15144";"P15144";"P15144";"AMPN_HUMAN";"Aminopeptidase N";"ANPEP";2;3;0,000139567985573051;2;1;2;1;0,000232587801987136;0,00011389890516531;"cytosol, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, integral component of plasma membrane, external side of plasma membrane, lysosomal membrane"
"204";"P15153";"P15153,P60763,P63000-1,P63000-2";"P15153,P60763,P63000-1,P63000-2";"RAC1_HUMAN, RAC2_HUMAN, RAC3_HUMAN";"Ras-related C3 botulinum toxin substrate 1, Ras-related C3 botulinum toxin substrate 2, Ras-related C3 botulinum toxin substrate 3";"RAC1, RAC2, RAC3";2;5;0,000341701278336219;2;2;2;3;0,000585709386774897;0,00110631938800635;"extracellular vesicular exosome, plasma membrane, cytosol, nuclear envelope"
"205";"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";7;14;0,00214956927040723;7;4;8;6;0,00307047651223973;0,00225543156235197;"cytosol, nucleoplasm, extracellular vesicular exosome, cytosolic small ribosomal subunit"
"206";"P16070";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";3;7;2,82939710794842e-05;3;3;3;4;NA;NA;"extracellular vesicular exosome, plasma membrane, integral component of plasma membrane, cytoplasm, Golgi apparatus, external side of plasma membrane, cell surface, basolateral plasma membrane"
"207";"P16104";"P16104";"P16104";"H2AX_HUMAN";"Histone H2A.x";"H2AFX";1;1;0,00101781479675068;1;0;1;0;0,00228058032556827;0;"nucleoplasm, male germ cell nucleus, nucleus, nucleosome, XY body, condensed nuclear chromosome, site of double-strand break, nuclear chromatin, replication fork"
"208";"P16188";"P16188";"P16188";"1A30_HUMAN";"HLA class I histocompatibility antigen, A-30 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"Golgi membrane, plasma membrane, MHC class I protein complex, early endosome membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, integral component of plasma membrane, ER to Golgi transport vesicle membrane"
"209";"P16190";"P16190";"P16190";"1A33_HUMAN";"HLA class I histocompatibility antigen, A-33 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, early endosome membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane"
"210";"P16219";"P16219";"P16219";"ACADS_HUMAN";"Short-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADS";1;1;0,000109192752466942;1;NA;1;NA;0,000272951947234903;NA;"mitochondrion, mitochondrial membrane, mitochondrial matrix"
"211";"P16435";"P16435";"P16435";"NCPR_HUMAN";"NADPH--cytochrome P450 reductase";"POR";3;5;0,000332255642661595;2;3;2;3;0,000332219209042187;0,000488066061867893;"intracellular membrane-bounded organelle, endoplasmic reticulum membrane, mitochondrion"
"212";"P16615";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"AT2A2_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2";"ATP2A2";6;11;9,49830238349673e-05;5;4;6;5;NA;NA;"sarcoplasmic reticulum, sarcoplasmic reticulum membrane, endoplasmic reticulum membrane, membrane, integral component of plasma membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane"
"213";"P16949";"P16949-1";"P16949-1";"STMN1_HUMAN";"Stathmin";"STMN1";2;2;0,000603857906260134;NA;2;NA;2;NA;NA;"membrane, cytosol, microtubule, intracellular, extracellular vesicular exosome"
"214";"P16989";"P16989-1,P16989-2,P16989-3";"P16989-1,P16989-2,P16989-3";"DBPA_HUMAN";"DNA-binding protein A";"CSDA";1;2;0,000120933908646183;1;1;1;1;NA;NA;"perinuclear region of cytoplasm, nucleus, polysome, cytoplasm, tight junction"
"215";"P17066";"P17066";"P17066";"HSP76_HUMAN";"Heat shock 70 kDa protein 6";"HSPA6";0;0;0;0;0;0;0;0;0;"blood microparticle, extracellular vesicular exosome"
"216";"P17813";"P17813-1,P17813-2";"P17813-1,P17813-2";"EGLN_HUMAN";"Endoglin";"ENG";2;3;0,000102554895174118;1;2;1;2;NA;NA;"endothelial microparticle, external side of plasma membrane, cell surface, cytoplasm, transforming growth factor beta receptor homodimeric complex, extracellular space, nucleus"
"217";"P17844";"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";3;5;0,000427404856290255;1;3;2;3;0,000427357989047482;0,000627835251680767;"ribonucleoprotein complex, extracellular vesicular exosome, nucleolus, nucleus, catalytic step 2 spliceosome"
"218";"P17980";"P17980";"P17980";"PRS6A_HUMAN";"26S protease regulatory subunit 6A";"PSMC3";1;1;0,00010247702509426;1;NA;1;NA;0,000256164469842324;NA;"nucleus, perinuclear region of cytoplasm, proteasome accessory complex, cytosol, proteasome complex, nucleoplasm, cytoplasmic mRNA processing body"
"219";"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";6;10;0,00080912615137374;4;5;4;6;0,000809037426336548;0,00118856375498044;"chaperonin-containing T-complex, pericentriolar material, cytosol, microtubule, zona pellucida receptor complex, nuclear heterochromatin, Golgi apparatus, extracellular vesicular exosome, acrosomal vesicle, cell body, centrosome"
"220";"P18077";"P18077";"P18077";"RL35A_HUMAN";"60S ribosomal protein L35a";"RPL35A";2;2;0,000817952982115999;NA;2;NA;2;NA;0,00200254984172463;"cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol"
"221";"P18085";"P18085";"P18085";"ARF4_HUMAN";"ADP-ribosylation factor 4";"ARF4";2;2;0,000499860155737555;2;NA;2;NA;0,00124951335845311;NA;"ruffle membrane, Golgi apparatus, cytosol, extracellular vesicular exosome"
"222";"P18124";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";5;9;0,00163260776672347;3;5;3;6;0,00136035728541266;0,00266468325713358;"cytosolic large ribosomal subunit, ribonucleoprotein complex, cytosol"
"223";"P18465";"P18465";"P18465";"1B57_HUMAN";"HLA class I histocompatibility antigen, B-57 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface"
"224";"P18621";"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";3;6;0,00146698089183848;3;2;4;2;0,0024447000491474;0,00119717653581364;"cytosol, cytosolic large ribosomal subunit"
"225";"P18669";"P18669";"P18669";"PGAM1_HUMAN";"Phosphoglycerate mutase 1";"PGAM1";2;2;0,000354231606428189;2;NA;2;NA;0,000885481907565198;NA;"cytoplasm, extracellular vesicular exosome, cytosol"
"226";"P18859";"P18859";"P18859";"ATP5J_HUMAN";"ATP synthase-coupling factor 6, mitochondrial";"ATP5J";4;10;0,00416550129781296;3;4;4;6;0,00416504452817704;0,00611890229415858;"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial inner membrane, mitochondrion, mitochondrial proton-transporting ATP synthase complex"
"227";"P19338";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";10;20;0,00126725109905296;8;8;11;9;0,00174227918995575;0,00139614390373759;"nucleoplasm, cell cortex, nucleus, ribonucleoprotein complex, extracellular vesicular exosome, nucleolus"
"228";"P19404";"P19404";"P19404";"NDUV2_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial";"NDUFV2";5;9;0,00162605110902578;5;4;5;4;0,00225815667190322;0,00176932114529887;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrion"
"229";"P20231";"P20231,Q15661-1,Q15661-2";"P20231,Q15661-1,Q15661-2";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";4;16;0,000872483180923732;4;4;7;9;0,00286252151209259;0,00360458971510433;"extracellular region"
"230";"P20645";"P20645";"P20645";"MPRD_HUMAN";"Cation-dependent mannose-6-phosphate receptor";"M6PR";6;13;0,0021113226794691;5;5;6;7;0,00243587441720101;0,00278332739734289;"lysosomal membrane, integral component of plasma membrane, late endosome, endosome"
"231";"P20674";"P20674";"P20674";"COX5A_HUMAN";"Cytochrome c oxidase subunit 5A, mitochondrial";"COX5A";5;8;0,00239932874754026;4;4;4;4;0,00299883206028747;0,00293707310119612;"mitochondrial inner membrane"
"232";"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";18;39;0,00323845457866746;15;17;17;22;0,00355896141191424;0,00444125103944616;"nuclear envelope, nucleoplasm, nuclear membrane, lamin filament, nuclear inner membrane"
"233";"P21281";"P21281";"P21281";"VATB2_HUMAN";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";9;17;0,00149664586747252;8;8;9;8;0,00198063761320357;0,00172430906136759;"plasma membrane, endomembrane system, microvillus, extracellular vesicular exosome, melanosome, lysosomal membrane, intracellular membrane-bounded organelle, proton-transporting V-type ATPase, V1 domain, integral component of membrane, cytosol"
"234";"P21283";"P21283";"P21283";"VATC1_HUMAN";"V-type proton ATPase subunit C 1";"ATP6V1C1";1;1;0,000117768099519319;1;NA;1;NA;0,000294387964033456;NA;"cytosol, lysosomal membrane, proton-transporting V-type ATPase, V1 domain, plasma membrane, cytoplasmic vesicle, proton-transporting two-sector ATPase complex, apical part of cell, extracellular vesicular exosome"
"235";"P21912";"P21912";"P21912";"DHSB_HUMAN";"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial";"SDHB";6;11;0,00176736269350064;6;5;6;5;0,002409775762731;0,0019667900231224;"mitochondrial respiratory chain complex II, mitochondrion, mitochondrial inner membrane"
"236";"P22033";"P22033";"P22033";"MUTA_HUMAN";"Methylmalonyl-CoA mutase, mitochondrial";"MUT";3;6;0,00035989931213104;3;3;3;3;0,000449824809043121;0,000440560965179418;"mitochondrion, mitochondrial matrix"
"237";"P22102";"P22102-1,P22102-2";"P22102-1,P22102-2";"PUR2_HUMAN";"Trifunctional purine biosynthetic protein adenosine-3";"GART";1;1;2,22709970378119e-05;NA;1;NA;1;NA;NA;"cytosol, extracellular vesicular exosome"
"238";"P22234";"P22234-1,P22234-2";"P22234-1,P22234-2";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";1;2;0,00010585273886207;1;1;1;1;NA;NA;"extracellular vesicular exosome, cytosol"
"239";"P22307";"P22307-1";"P22307-1";"NLTP_HUMAN";"Non-specific lipid-transfer protein";"SCP2";4;7;0,000575707309167568;3;3;3;4;NA;NA;"mitochondrion, cytoplasm, peroxisomal matrix, nucleus, protein complex, intracellular membrane-bounded organelle, peroxisome"
"240";"P22314";"P22314";"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";13;23;0,000977987261225651;13;6;16;7;0,00170066090375471;0,000728716152234387;"extracellular vesicular exosome"
"241";"P22626";"P22626-1";"P22626-1";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";14;35;0,00500427835712449;13;11;18;17;NA;NA;"catalytic step 2 spliceosome, spliceosomal complex, ribonucleoprotein complex, nucleoplasm, cytoplasm"
"242";"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";10;22;0,00218481922375355;10;10;11;11;0,00273072455820879;0,00267448709546004;"mitochondrial inner membrane, mitochondrion, mitochondrial respiratory chain complex III"
"243";"P22830";"P22830-1,P22830-2";"P22830-1,P22830-2";"HEMH_HUMAN";"Ferrochelatase, mitochondrial";"FECH";2;2;0,000106353224625012;NA;2;NA;2;NA;NA;"mitochondrial inner membrane, mitochondrial matrix"
"244";"P23219";"P23219-1,P23219-2";"P23219-1,P23219-2";"PGH1_HUMAN";"Prostaglandin G/H synthase 1";"PTGS1";1;1;3,75520985111686e-05;1;NA;1;NA;NA;NA;"nucleus, cytoplasm, photoreceptor outer segment, intracellular membrane-bounded organelle, endoplasmic reticulum membrane"
"245";"P23246";"P23246-1";"P23246-1";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";6;9;0,000609630057164066;5;4;5;4;NA;NA;"nucleus, nuclear matrix, nucleoplasm, cytoplasm, paraspeckles"
"246";"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";18;53;0,0110385784392043;17;17;26;27;0,0135363947165754;0,0137675301618568;"endoplasmic reticulum, endoplasmic reticulum lumen, macromolecular complex, melanosome, extracellular vesicular exosome"
"247";"P23368";"P23368-1";"P23368-1";"MAOM_HUMAN";"NAD-dependent malic enzyme, mitochondrial";"ME2";15;27;0,00207989756582579;12;14;13;14;NA;NA;"mitochondrial matrix, intracellular membrane-bounded organelle, mitochondrion"
"248";"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";9;18;0,00333240103825037;9;8;10;8;0,00462782725353005;0,0036260161743162;"extracellular vesicular exosome, ribonucleoprotein complex, cytosol, cytosolic small ribosomal subunit, cytoplasm, nucleus, ruffle membrane"
"249";"P23527";"P23527,Q16778";"P23527,Q16778";"H2B1O_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-O, Histone H2B type 2-E";"HIST1H2BO, HIST2H2BE";0;0;NA;0;0;0;0;NA;NA;"nucleosome, nucleoplasm"
"250";"P23528";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";5;11;0,0029810936998806;3;4;5;6;0,00338723500785483;0,00398097257692245;"cytoplasm, lamellipodium membrane, extracellular vesicular exosome, nucleus, cortical actin cytoskeleton, nuclear matrix, ruffle membrane, extracellular space"
"251";"P23786";"P23786";"P23786";"CPT2_HUMAN";"Carnitine O-palmitoyltransferase 2, mitochondrial";"CPT2";4;7;0,000478589510812553;4;3;4;3;0,000683624329852767;0,000502159154839762;"nucleolus, mitochondrion, nucleus, mitochondrial inner membrane"
"252";"P24534";"P24534";"P24534";"EF1B_HUMAN";"Elongation factor 1-beta";"EEF1B2";2;2;0,000399888124590044;2;NA;2;NA;0,000999610686762491;NA;"eukaryotic translation elongation factor 1 complex, cytosol"
"253";"P24539";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase subunit b, mitochondrial";"ATP5F1";10;24;0,00421757006403562;10;10;12;12;0,00527138448097407;0,00516282381069631;"mitochondrion, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial proton-transporting ATP synthase complex, mitochondrial inner membrane, mitochondrial matrix"
"254";"P24557";"P24557";"P24557";"THAS_HUMAN";"Thromboxane-A synthase";"TBXAS1";12;21;0,00177248723141459;10;10;11;10;0,00232085970894668;0,00206642103742691;"integral component of membrane, endoplasmic reticulum membrane"
"255";"P24752";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";9;20;0,00210713882980702;9;9;11;9;0,00289699818470394;0,00232145707647234;"mitochondrion, extracellular vesicular exosome, mitochondrial inner membrane, mitochondrial matrix"
"256";"P25205";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";10;18;0,00100219486670153;9;8;9;9;0,00125260621330077;0,00122680961838328;"centrosome, nucleoplasm, intracellular membrane-bounded organelle, alpha DNA polymerase:primase complex, nucleus, perinuclear region of cytoplasm, MCM complex"
"257";"P25398";"P25398";"P25398";"RS12_HUMAN";"40S ribosomal protein S12";"RPS12";3;8;0,00272650994038666;3;3;4;4;0,00340776370487213;0,00333758306954105;"cytosolic small ribosomal subunit, cytosol"
"258";"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";25;96;0,00780974999199363;24;23;40;56;0,00813426417799495;0,011153442156441;"mitochondrion, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix, mitochondrial inner membrane, extracellular vesicular exosome, plasma membrane, proton-transporting ATP synthase complex, catalytic core F(1)"
"259";"P26038";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";13;24;0,00187122692615792;13;10;14;10;0,00272857336507959;0,00190884300337703;"blood microparticle, microvillus membrane, extrinsic component of membrane, cytoskeleton, filopodium, uropod, extracellular vesicular exosome, apical part of cell, cytoplasm, plasma membrane, microvillus, basolateral plasma membrane, apical plasma membrane"
"260";"P26373";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";4;5;0,00106605246484313;2;3;2;3;0,00106593556645289;0,00156597499471357;"cytosol, cytosolic large ribosomal subunit, nucleolus, cytoplasm, cytosolic ribosome"
"261";"P26440";"P26440";"P26440";"IVD_HUMAN";"Isovaleryl-CoA dehydrogenase, mitochondrial";"IVD";2;4;0,000425412898500047;2;2;2;2;0,000531707812107708;0,00052075764205605;"mitochondrial matrix"
"262";"P26599";"P26599-1,P26599-2,P26599-3";"P26599-1,P26599-2,P26599-3";"PTBP1_HUMAN";"Polypyrimidine tract-binding protein 1";"PTBP1";2;2;5,64813735296672e-05;2;NA;2;NA;NA;NA;"nucleoplasm, extracellular vesicular exosome, nucleolus"
"263";"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";3;5;0,000514730137487185;3;2;3;2;0,00077201054183602;0,000504074330868899;"cytosol, eukaryotic translation elongation factor 1 complex"
"264";"P27105";"P27105-1";"P27105-1";"STOM_HUMAN";"Erythrocyte band 7 integral membrane protein";"STOM";9;19;0,00296791967469173;8;8;11;8;NA;NA;"extracellular vesicular exosome, blood microparticle, melanosome, integral component of plasma membrane, cytoskeleton, cytoplasm, membrane raft"
"265";"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";4;7;0,00145905126539611;3;4;3;4;0,00152196363961958;0,00209790935799723;"protein complex, extracellular vesicular exosome, cytoplasm, cytoplasmic vesicle membrane, cytosol"
"266";"P27449";"P27449";"P27449";"VATL_HUMAN";"V-type proton ATPase 16 kDa proteolipid subunit";"ATP6V0C";1;1;0,000290241380750838;NA;1;NA;1;NA;0,000710582201902287;"integral component of membrane, extracellular vesicular exosome, phagocytic vesicle membrane, lysosomal membrane, proton-transporting V-type ATPase, V0 domain, endosome membrane"
"267";"P27487";"P27487";"P27487";"DPP4_HUMAN";"Dipeptidyl peptidase 4";"DPP4";4;8;0,0004698424440353;4;3;5;3;0,000734048317629113;0,000431358647368882;"membrane raft, endocytic vesicle, lamellipodium membrane, plasma membrane, integral component of membrane, lamellipodium, intercellular canaliculus, invadopodium membrane, cell surface, lysosomal membrane, extracellular vesicular exosome, apical plasma membrane"
"268";"P27635";"P27635";"P27635";"RL10_HUMAN";"60S ribosomal protein L10";"RPL10";2;5;0,00105110780412103;2;2;3;2;0,00157648881673991;0,00102934804948462;"cytosol, cytosolic large ribosomal subunit, endoplasmic reticulum"
"269";"P27708";"P27708";"P27708";"PYR1_HUMAN";"CAD protein";"CAD";2;2;4,04381249585438e-05;NA;2;NA;2;NA;9,90024640852625e-05;"terminal bouton, cytosol, protein complex, extracellular vesicular exosome, nuclear matrix, nucleus, neuronal cell body, cell projection"
"270";"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";28;107;0,011543533092932;26;26;53;54;0,0142929945319457;0,0142627650597653;"cytosol, extracellular space, intracellular, endocytic vesicle lumen, polysome, extracellular vesicular exosome, Golgi apparatus, MHC class I peptide loading complex, endoplasmic reticulum, sarcoplasmic reticulum lumen, integral component of lumenal side of endoplasmic reticulum membrane, cytoplasm, external side of plasma membrane, acrosomal vesicle, nucleus, extracellular region, endoplasmic reticulum lumen, proteinaceous extracellular matrix, perinuclear region of cytoplasm, cell surface"
"271";"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";27;79;0,00600338801907773;27;26;40;39;0,00759839204464731;0,00725586049070832;"melanosome, endoplasmic reticulum membrane, neuronal cell body, endoplasmic reticulum lumen, endoplasmic reticulum, ribosome, axon, dendritic spine, integral component of lumenal side of endoplasmic reticulum membrane, dendrite cytoplasm, protein complex"
"272";"P28838";"P28838-1,P28838-2";"P28838-1,P28838-2";"AMPL_HUMAN";"Cytosol aminopeptidase";"LAP3";1;2;8,66809518620038e-05;1;1;1;1;NA;NA;"cytoplasm, mitochondrion, extracellular vesicular exosome, trans-Golgi network, nucleus"
"273";"P29401";"P29401";"P29401";"TKT_HUMAN";"Transketolase";"TKT";3;6;0,000433265624555826;3;2;4;2;0,000722030191080451;0,000353580228875937;"extracellular vesicular exosome, cytosol, peroxisome, nucleus"
"274";"P29590";"P29590-1,P29590-10,P29590-11,P29590-12,P29590-13,P29590-14,P29590-2,P29590-3,P29590-4,P29590-5,P29590-8,P29590-9";"P29590-1,P29590-10,P29590-11,P29590-12,P29590-13,P29590-14,P29590-2,P29590-3,P29590-4,P29590-5,P29590-8,P29590-9";"PML_HUMAN";"Protein PML";"PML";1;1;4,25051152838057e-06;1;NA;1;NA;NA;NA;"cytoplasm, nuclear membrane, cytosol, nucleolus, nucleoplasm, extrinsic component of endoplasmic reticulum membrane, PML body, nuclear matrix, nucleus, early endosome membrane"
"275";"P29692";"P29692-1,P29692-2";"P29692-1,P29692-2";"EF1D_HUMAN";"Elongation factor 1-delta";"EEF1D";3;5;0,000400243896942882;3;2;3;2;NA;NA;"eukaryotic translation elongation factor 1 complex, nucleolus, cytoplasm, cytosol, nucleus"
"276";"P29966";"P29966";"P29966";"MARCS_HUMAN";"Myristoylated alanine-rich C-kinase substrate";"MARCKS";5;10;0,00135504259085482;5;5;5;5;0,00169361750392741;0,00165873857371769;"plasma membrane, extracellular vesicular exosome, centrosome, cell cortex, actin cytoskeleton, germinal vesicle"
"277";"P30040";"P30040";"P30040";"ERP29_HUMAN";"Endoplasmic reticulum resident protein 29";"ERP29";10;25;0,00430913927359961;10;9;14;11;0,00603213345460124;0,0046419258783272;"endoplasmic reticulum lumen, endoplasmic reticulum, melanosome, cell surface"
"278";"P30042";"P30042-1,P30042-2";"P30042-1,P30042-2";"ES1_HUMAN";"ES1 protein homolog, mitochondrial";"C21orf33";1;2;0,000167863485135746;1;1;1;1;NA;NA;"mitochondrion"
"279";"P30044";"P30044-1,P30044-2";"P30044-1,P30044-2";"PRDX5_HUMAN";"Peroxiredoxin-5, mitochondrial";"PRDX5";6;11;0,00115621858453313;5;5;5;6;NA;NA;"cytoplasmic vesicle, perinuclear region of cytoplasm, intracellular membrane-bounded organelle, extracellular vesicular exosome, mitochondrion, nucleus, peroxisomal matrix, peroxisome, mitochondrial matrix, extracellular space, cytosol, cytoplasm"
"280";"P30048";"P30048";"P30048";"PRDX3_HUMAN";"Thioredoxin-dependent peroxide reductase, mitochondrial";"PRDX3";6;17;0,00298744546202523;6;6;8;9;0,00351425632064938;0,00387211785802223;"cytoplasm, early endosome, mitochondrial matrix, mitochondrion"
