"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5824.1.id.csv";"peptide.count.P5824.2.id.csv";"spectra.count.P5824.1.id.csv";"spectra.count.P5824.2.id.csv";"dNSAF.P5824.1.id.csv";"dNSAF.P5824.2.id.csv";"Go.Cc";"norm.sc"
"154";154;"P0CG47";"P0CG47,P0CG48,P62979,P62987";"P0CG47,P0CG48,P62979,P62987";"RL40_HUMAN, RS27A_HUMAN, UBB_HUMAN, UBC_HUMAN";"Polyubiquitin-B, Polyubiquitin-C, Ubiquitin-40S ribosomal protein S27a, Ubiquitin-60S ribosomal protein L40";"RPS27A, UBA52, UBB, UBC";4;7;0,00026286468957818;3;4;3;4;0,000281609855410969;0,000367747049398513;"endosome membrane, cytosol, nucleoplasm, plasma membrane, endocytic vesicle membrane";0,000875109388673584
"155";155;"P10316";"P10316";"P10316";"1A69_HUMAN";"HLA class I histocompatibility antigen, A-69 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, Golgi membrane, MHC class I protein complex, plasma membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane";0
"156";156;"P10319";"P10319";"P10319";"1B58_HUMAN";"HLA class I histocompatibility antigen, B-58 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, Golgi membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, cell surface, MHC class I protein complex, early endosome membrane";0
"157";157;"P10321";"P10321";"P10321";"1C07_HUMAN";"HLA class I histocompatibility antigen, Cw-7 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"plasma membrane, ER to Golgi transport vesicle membrane, cell surface, early endosome membrane, MHC class I protein complex, phagocytic vesicle membrane, Golgi membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane";0
"160";160;"P10599";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";3;5;0,00214225781030381;3;2;3;2;0,00321303435030801;0,00209790935799723;"nucleoplasm, extracellular vesicular exosome, mitochondrion, cytoplasm, cytosol, nucleus";0,000625078134766846
"162";162;"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";54;337;0,0264585663586737;52;51;160;177;0,0314013828302353;0,0340223782010284;"secretory granule, early endosome, mitochondrial inner membrane, protein complex, extracellular vesicular exosome, extracellular space, mitochondrion, coated vesicle, cytosol, cell surface, lipopolysaccharide receptor complex, coated pit, plasma membrane, mitochondrial matrix, cytoplasm";0,0421302662832854
"163";163;"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";39;149;0,0107398748591019;36;38;69;80;0,0124602988084454;0,0140886469758763;"nucleus, midbody, endoplasmic reticulum-Golgi intermediate compartment, cell surface, integral component of endoplasmic reticulum membrane, melanosome, endoplasmic reticulum chaperone complex, extracellular vesicular exosome, endoplasmic reticulum lumen, endoplasmic reticulum membrane, endoplasmic reticulum";0,018627328416052
"164";164;"P11142";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";21;56;0,00460361251686338;20;19;29;27;NA;NA;"nucleus, Prp19 complex, plasma membrane, spliceosomal complex, ribonucleoprotein complex, blood microparticle, melanosome, cytosol, intracellular, extracellular vesicular exosome, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleolus";0,00700087510938867
"165";165;"P11169";"P11169,Q8TDB8-1,Q8TDB8-2";"P11169,Q8TDB8-1,Q8TDB8-2";"GTR14_HUMAN, GTR3_HUMAN";"Solute carrier family 2, facilitated glucose transporter member 14, Solute carrier family 2, facilitated glucose transporter member 3";"SLC2A14, SLC2A3";3;3;8,78660430007421e-05;3;NA;3;NA;0,000680178642706332;NA;"integral component of membrane, plasma membrane, extracellular vesicular exosome";0,000375046880860108
"167";167;"P11233";"P11233";"P11233";"RALA_HUMAN";"Ras-related protein Ral-A";"RALA";3;3;0,00065515651480165;3;NA;3;NA;0,00163771168340942;NA;"cleavage furrow, extracellular vesicular exosome, plasma membrane, midbody, cytoplasmic vesicle membrane, cell surface";0,000375046880860108
"168";168;"P11279";"P11279";"P11279";"LAMP1_HUMAN";"Lysosome-associated membrane glycoprotein 1";"LAMP1";3;5;0,00053941743424916;3;2;3;2;0,000809037426336548;0,000528250557769086;"neuronal cell body, dendrite, cytolytic granule, multivesicular body, endosome membrane, melanosome, alveolar lamellar body, late endosome, integral component of plasma membrane, external side of plasma membrane, cytoplasm, membrane, lysosomal membrane, extracellular vesicular exosome, lysosome, sarcolemma";0,000625078134766846
"171";171;"P11413";"P11413-1,P11413-2,P11413-3";"P11413-1,P11413-2,P11413-3";"G6PD_HUMAN";"Glucose-6-phosphate 1-dehydrogenase";"G6PD";1;1;2,91180673245178e-05;NA;1;NA;1;NA;NA;"extracellular vesicular exosome, cytosol, cytoplasm, cytoplasmic side of plasma membrane, nucleus";0,000125015626953369
"172";172;"P11717";"P11717";"P11717";"MPRI_HUMAN";"Cation-independent mannose-6-phosphate receptor";"IGF2R";10;16;0,000288959704641541;8;6;9;7;0,000406305026233248;0,000309506900467275;"integral component of plasma membrane, extracellular space, extracellular vesicular exosome, perinuclear region of cytoplasm, cell surface, nuclear envelope lumen, lysosomal membrane, late endosome, clathrin coat, trans-Golgi network transport vesicle, endocytic vesicle, endosome";0,00200025003125391
"174";174;"P12004";"P12004";"P12004";"PCNA_HUMAN";"Proliferating cell nuclear antigen";"PCNA";2;3;0,000517096712831953;2;1;2;1;0,000861733350657319;0,000421993261666109;"nucleoplasm, PCNA-p21 complex, extracellular vesicular exosome, nuclear replication fork, PCNA complex, nucleus, cytoplasm, DNA replication factor C complex";0,000375046880860108
"177";177;"P12268";"P12268";"P12268";"IMDH2_HUMAN";"Inosine-5'-monophosphate dehydrogenase 2";"IMPDH2";2;3;0,000262572455348521;2;1;2;1;0,000437572771442724;0,000214280625087266;"nucleus, extracellular vesicular exosome, peroxisomal membrane, cytosol, cytoplasm";0,000375046880860108
"182";182;"P13164";"P13164";"P13164";"IFM1_HUMAN";"Interferon-induced transmembrane protein 1";"IFITM1";2;5;0,0017994965606552;1;2;2;3;0,00179929923617248;0,00264336579107651;"integral component of membrane, plasma membrane";0,000625078134766846
"183";183;"P13473";"P13473-1,P13473-2,P13473-3";"P13473-1,P13473-2,P13473-3";"LAMP2_HUMAN";"Lysosome-associated membrane glycoprotein 2";"LAMP2";2;7;0,000256025933426553;2;2;3;4;NA;NA;"lysosomal membrane, lysosome, late endosome membrane, phagocytic vesicle membrane, integral component of membrane, late endosome, platelet dense granule membrane, membrane, plasma membrane, extracellular vesicular exosome";0,000875109388673584
"184";184;"P13639";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";12;27;0,00141568785366231;12;11;15;12;0,00196601752204161;0,00154042295517279;"cytosol, polysome, ribonucleoprotein complex, extracellular vesicular exosome";0,00337542192774097
"185";185;"P13645";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";21;61;0,00521041566732359;18;21;30;31;0,00644140055937401;0,00644666896835207;"cytoplasm, extracellular space, keratin filament, intermediate filament, extracellular vesicular exosome";0,00762595324415552
"186";186;"P13646";"P13646-1,P13646-3";"P13646-1,P13646-3";"K1C13_HUMAN";"Keratin, type I cytoskeletal 13";"KRT13";0;0;0;0;0;0;0;NA;NA;"extracellular vesicular exosome, keratin filament, intermediate filament cytoskeleton";0
"187";187;"P13647";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";8;19;0,00201852684182119;7;8;9;10;0,00243992360429353;0,00255311670218681;"plasma membrane, cytosol, intermediate filament, extracellular vesicular exosome, mitochondrion, cytoplasm, keratin filament";0,00237529691211401
"188";188;"P13667";"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";32;75;0,00523109465306744;30;29;40;35;0,00697402804718017;0,00597660224080606;"cell surface, melanosome, endoplasmic reticulum lumen";0,00937617202150269
"190";190;"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";6;9;0,000645752354302105;4;5;4;5;0,000717423937867816;0,000878311334089749;"plasma membrane, focal adhesion, actin cytoskeleton, actin filament, actin filament bundle, extracellular vesicular exosome, ruffle, cytosol, filopodium, cytoplasm, phagocytic cup, extracellular space, ruffle membrane";0,00112514064258032
"192";192;"P13987";"P13987";"P13987";"CD59_HUMAN";"CD59 glycoprotein";"CD59";1;2;0,000702928344005937;1;1;1;1;0,000878564080162345;0,000860470635116051;"extracellular vesicular exosome, extracellular region, extracellular space, compact myelin, sarcolemma, plasma membrane, anchored component of external side of plasma membrane, cell surface, membrane";0,000250031253906738
"193";193;"P14174";"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";2;3;0,00117358471347078;2;NA;3;NA;0,00293364005897687;NA;"extracellular space, cytoplasm, extracellular region, extracellular vesicular exosome, cell surface";0,000375046880860108
"194";194;"P14209";"P14209-1";"P14209-1";"CD99_HUMAN";"CD99 antigen";"CD99";1;2;0,000486350421798702;1;1;1;1;NA;NA;"cytoplasm, plasma membrane, integral component of plasma membrane";0,000250031253906738
"197";197;"P14618";"P14618-1";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase isozymes M1/M2";"PKM";13;27;0,00228749562795152;11;11;14;13;NA;NA;"cytosol, mitochondrion, nucleus, cytoplasm, extracellular vesicular exosome, cilium, plasma membrane";0,00337542192774097
"198";198;"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";63;208;0,012091845769895;59;60;102;106;0,0148898781430203;0,0150196905937118;"extracellular region, endoplasmic reticulum membrane, cytosol, endoplasmic reticulum, perinuclear region of cytoplasm, endocytic vesicle lumen, midbody, extracellular vesicular exosome, melanosome, plasma membrane, endoplasmic reticulum lumen";0,0260032504063008
"199";199;"P14866";"P14866-1";"P14866-1";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";6;12;0,000916551728686858;5;5;5;7;NA;NA;"ribonucleoprotein complex, extracellular vesicular exosome, cytoplasm, nucleoplasm, nucleus, pronucleus";0,00150018752344043
"200";200;"P14868";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";3;6;0,000538771425345868;3;2;4;2;0,00089785391026571;0,000439681601975467;"cytoplasm, extracellular vesicular exosome, cytosol";0,000750093761720215
"202";202;"P15121";"P15121";"P15121";"ALDR_HUMAN";"Aldose reductase";"AKR1B1";1;1;0,00014236523422905;1;NA;1;NA;0,000355874057787279;NA;"extracellular space, cytoplasm, extracellular vesicular exosome, nucleus, cytosol";0,000125015626953369
"203";203;"P15144";"P15144";"P15144";"AMPN_HUMAN";"Aminopeptidase N";"ANPEP";2;3;0,000139567985573051;2;1;2;1;0,000232587801987136;0,00011389890516531;"cytosol, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, integral component of plasma membrane, external side of plasma membrane, lysosomal membrane";0,000375046880860108
"204";204;"P15153";"P15153,P60763,P63000-1,P63000-2";"P15153,P60763,P63000-1,P63000-2";"RAC1_HUMAN, RAC2_HUMAN, RAC3_HUMAN";"Ras-related C3 botulinum toxin substrate 1, Ras-related C3 botulinum toxin substrate 2, Ras-related C3 botulinum toxin substrate 3";"RAC1, RAC2, RAC3";2;5;0,000341701278336219;2;2;2;3;0,000585709386774897;0,00110631938800635;"extracellular vesicular exosome, plasma membrane, cytosol, nuclear envelope";0,000625078134766846
"205";205;"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";7;14;0,00214956927040723;7;4;8;6;0,00307047651223973;0,00225543156235197;"cytosol, nucleoplasm, extracellular vesicular exosome, cytosolic small ribosomal subunit";0,00175021877734717
"206";206;"P16070";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";3;7;2,82939710794842e-05;3;3;3;4;NA;NA;"extracellular vesicular exosome, plasma membrane, integral component of plasma membrane, cytoplasm, Golgi apparatus, external side of plasma membrane, cell surface, basolateral plasma membrane";0,000875109388673584
"208";208;"P16188";"P16188";"P16188";"1A30_HUMAN";"HLA class I histocompatibility antigen, A-30 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"Golgi membrane, plasma membrane, MHC class I protein complex, early endosome membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, integral component of plasma membrane, ER to Golgi transport vesicle membrane";0
"209";209;"P16190";"P16190";"P16190";"1A33_HUMAN";"HLA class I histocompatibility antigen, A-33 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, early endosome membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane";0
"212";212;"P16615";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"AT2A2_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2";"ATP2A2";6;11;9,49830238349673e-05;5;4;6;5;NA;NA;"sarcoplasmic reticulum, sarcoplasmic reticulum membrane, endoplasmic reticulum membrane, membrane, integral component of plasma membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane";0,00137517189648706
"213";213;"P16949";"P16949-1";"P16949-1";"STMN1_HUMAN";"Stathmin";"STMN1";2;2;0,000603857906260134;NA;2;NA;2;NA;NA;"membrane, cytosol, microtubule, intracellular, extracellular vesicular exosome";0,000250031253906738
"215";215;"P17066";"P17066";"P17066";"HSP76_HUMAN";"Heat shock 70 kDa protein 6";"HSPA6";0;0;0;0;0;0;0;0;0;"blood microparticle, extracellular vesicular exosome";0
"216";216;"P17813";"P17813-1,P17813-2";"P17813-1,P17813-2";"EGLN_HUMAN";"Endoglin";"ENG";2;3;0,000102554895174118;1;2;1;2;NA;NA;"endothelial microparticle, external side of plasma membrane, cell surface, cytoplasm, transforming growth factor beta receptor homodimeric complex, extracellular space, nucleus";0,000375046880860108
"217";217;"P17844";"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";3;5;0,000427404856290255;1;3;2;3;0,000427357989047482;0,000627835251680767;"ribonucleoprotein complex, extracellular vesicular exosome, nucleolus, nucleus, catalytic step 2 spliceosome";0,000625078134766846
"219";219;"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";6;10;0,00080912615137374;4;5;4;6;0,000809037426336548;0,00118856375498044;"chaperonin-containing T-complex, pericentriolar material, cytosol, microtubule, zona pellucida receptor complex, nuclear heterochromatin, Golgi apparatus, extracellular vesicular exosome, acrosomal vesicle, cell body, centrosome";0,00125015626953369
"220";220;"P18077";"P18077";"P18077";"RL35A_HUMAN";"60S ribosomal protein L35a";"RPL35A";2;2;0,000817952982115999;NA;2;NA;2;NA;0,00200254984172463;"cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol";0,000250031253906738
"221";221;"P18085";"P18085";"P18085";"ARF4_HUMAN";"ADP-ribosylation factor 4";"ARF4";2;2;0,000499860155737555;2;NA;2;NA;0,00124951335845311;NA;"ruffle membrane, Golgi apparatus, cytosol, extracellular vesicular exosome";0,000250031253906738
"223";223;"P18465";"P18465";"P18465";"1B57_HUMAN";"HLA class I histocompatibility antigen, B-57 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface";0
"225";225;"P18669";"P18669";"P18669";"PGAM1_HUMAN";"Phosphoglycerate mutase 1";"PGAM1";2;2;0,000354231606428189;2;NA;2;NA;0,000885481907565198;NA;"cytoplasm, extracellular vesicular exosome, cytosol";0,000250031253906738
"227";227;"P19338";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";10;20;0,00126725109905296;8;8;11;9;0,00174227918995575;0,00139614390373759;"nucleoplasm, cell cortex, nucleus, ribonucleoprotein complex, extracellular vesicular exosome, nucleolus";0,00250031253906738
"229";229;"P20231";"P20231,Q15661-1,Q15661-2";"P20231,Q15661-1,Q15661-2";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";4;16;0,000872483180923732;4;4;7;9;0,00286252151209259;0,00360458971510433;"extracellular region";0,00200025003125391
"230";230;"P20645";"P20645";"P20645";"MPRD_HUMAN";"Cation-dependent mannose-6-phosphate receptor";"M6PR";6;13;0,0021113226794691;5;5;6;7;0,00243587441720101;0,00278332739734289;"lysosomal membrane, integral component of plasma membrane, late endosome, endosome";0,0016252031503938
"233";233;"P21281";"P21281";"P21281";"VATB2_HUMAN";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";9;17;0,00149664586747252;8;8;9;8;0,00198063761320357;0,00172430906136759;"plasma membrane, endomembrane system, microvillus, extracellular vesicular exosome, melanosome, lysosomal membrane, intracellular membrane-bounded organelle, proton-transporting V-type ATPase, V1 domain, integral component of membrane, cytosol";0,00212526565820728
"234";234;"P21283";"P21283";"P21283";"VATC1_HUMAN";"V-type proton ATPase subunit C 1";"ATP6V1C1";1;1;0,000117768099519319;1;NA;1;NA;0,000294387964033456;NA;"cytosol, lysosomal membrane, proton-transporting V-type ATPase, V1 domain, plasma membrane, cytoplasmic vesicle, proton-transporting two-sector ATPase complex, apical part of cell, extracellular vesicular exosome";0,000125015626953369
"237";237;"P22102";"P22102-1,P22102-2";"P22102-1,P22102-2";"PUR2_HUMAN";"Trifunctional purine biosynthetic protein adenosine-3";"GART";1;1;2,22709970378119e-05;NA;1;NA;1;NA;NA;"cytosol, extracellular vesicular exosome";0,000125015626953369
"238";238;"P22234";"P22234-1,P22234-2";"P22234-1,P22234-2";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";1;2;0,00010585273886207;1;1;1;1;NA;NA;"extracellular vesicular exosome, cytosol";0,000250031253906738
"240";240;"P22314";"P22314";"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";13;23;0,000977987261225651;13;6;16;7;0,00170066090375471;0,000728716152234387;"extracellular vesicular exosome";0,00287535941992749
"246";246;"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";18;53;0,0110385784392043;17;17;26;27;0,0135363947165754;0,0137675301618568;"endoplasmic reticulum, endoplasmic reticulum lumen, macromolecular complex, melanosome, extracellular vesicular exosome";0,00662582822852857
"248";248;"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";9;18;0,00333240103825037;9;8;10;8;0,00462782725353005;0,0036260161743162;"extracellular vesicular exosome, ribonucleoprotein complex, cytosol, cytosolic small ribosomal subunit, cytoplasm, nucleus, ruffle membrane";0,00225028128516064
"250";250;"P23528";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";5;11;0,0029810936998806;3;4;5;6;0,00338723500785483;0,00398097257692245;"cytoplasm, lamellipodium membrane, extracellular vesicular exosome, nucleus, cortical actin cytoskeleton, nuclear matrix, ruffle membrane, extracellular space";0,00137517189648706
"255";255;"P24752";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";9;20;0,00210713882980702;9;9;11;9;0,00289699818470394;0,00232145707647234;"mitochondrion, extracellular vesicular exosome, mitochondrial inner membrane, mitochondrial matrix";0,00250031253906738
"258";258;"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";25;96;0,00780974999199363;24;23;40;56;0,00813426417799495;0,011153442156441;"mitochondrion, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix, mitochondrial inner membrane, extracellular vesicular exosome, plasma membrane, proton-transporting ATP synthase complex, catalytic core F(1)";0,0120015001875234
"259";259;"P26038";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";13;24;0,00187122692615792;13;10;14;10;0,00272857336507959;0,00190884300337703;"blood microparticle, microvillus membrane, extrinsic component of membrane, cytoskeleton, filopodium, uropod, extracellular vesicular exosome, apical part of cell, cytoplasm, plasma membrane, microvillus, basolateral plasma membrane, apical plasma membrane";0,00300037504688086
"262";262;"P26599";"P26599-1,P26599-2,P26599-3";"P26599-1,P26599-2,P26599-3";"PTBP1_HUMAN";"Polypyrimidine tract-binding protein 1";"PTBP1";2;2;5,64813735296672e-05;2;NA;2;NA;NA;NA;"nucleoplasm, extracellular vesicular exosome, nucleolus";0,000250031253906738
"264";264;"P27105";"P27105-1";"P27105-1";"STOM_HUMAN";"Erythrocyte band 7 integral membrane protein";"STOM";9;19;0,00296791967469173;8;8;11;8;NA;NA;"extracellular vesicular exosome, blood microparticle, melanosome, integral component of plasma membrane, cytoskeleton, cytoplasm, membrane raft";0,00237529691211401
"265";265;"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";4;7;0,00145905126539611;3;4;3;4;0,00152196363961958;0,00209790935799723;"protein complex, extracellular vesicular exosome, cytoplasm, cytoplasmic vesicle membrane, cytosol";0,000875109388673584
"266";266;"P27449";"P27449";"P27449";"VATL_HUMAN";"V-type proton ATPase 16 kDa proteolipid subunit";"ATP6V0C";1;1;0,000290241380750838;NA;1;NA;1;NA;0,000710582201902287;"integral component of membrane, extracellular vesicular exosome, phagocytic vesicle membrane, lysosomal membrane, proton-transporting V-type ATPase, V0 domain, endosome membrane";0,000125015626953369
"267";267;"P27487";"P27487";"P27487";"DPP4_HUMAN";"Dipeptidyl peptidase 4";"DPP4";4;8;0,0004698424440353;4;3;5;3;0,000734048317629113;0,000431358647368882;"membrane raft, endocytic vesicle, lamellipodium membrane, plasma membrane, integral component of membrane, lamellipodium, intercellular canaliculus, invadopodium membrane, cell surface, lysosomal membrane, extracellular vesicular exosome, apical plasma membrane";0,00100012501562695
"269";269;"P27708";"P27708";"P27708";"PYR1_HUMAN";"CAD protein";"CAD";2;2;4,04381249585438e-05;NA;2;NA;2;NA;9,90024640852625e-05;"terminal bouton, cytosol, protein complex, extracellular vesicular exosome, nuclear matrix, nucleus, neuronal cell body, cell projection";0,000250031253906738
"270";270;"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";28;107;0,011543533092932;26;26;53;54;0,0142929945319457;0,0142627650597653;"cytosol, extracellular space, intracellular, endocytic vesicle lumen, polysome, extracellular vesicular exosome, Golgi apparatus, MHC class I peptide loading complex, endoplasmic reticulum, sarcoplasmic reticulum lumen, integral component of lumenal side of endoplasmic reticulum membrane, cytoplasm, external side of plasma membrane, acrosomal vesicle, nucleus, extracellular region, endoplasmic reticulum lumen, proteinaceous extracellular matrix, perinuclear region of cytoplasm, cell surface";0,0133766720840105
"272";272;"P28838";"P28838-1,P28838-2";"P28838-1,P28838-2";"AMPL_HUMAN";"Cytosol aminopeptidase";"LAP3";1;2;8,66809518620038e-05;1;1;1;1;NA;NA;"cytoplasm, mitochondrion, extracellular vesicular exosome, trans-Golgi network, nucleus";0,000250031253906738
"273";273;"P29401";"P29401";"P29401";"TKT_HUMAN";"Transketolase";"TKT";3;6;0,000433265624555826;3;2;4;2;0,000722030191080451;0,000353580228875937;"extracellular vesicular exosome, cytosol, peroxisome, nucleus";0,000750093761720215
"276";276;"P29966";"P29966";"P29966";"MARCS_HUMAN";"Myristoylated alanine-rich C-kinase substrate";"MARCKS";5;10;0,00135504259085482;5;5;5;5;0,00169361750392741;0,00165873857371769;"plasma membrane, extracellular vesicular exosome, centrosome, cell cortex, actin cytoskeleton, germinal vesicle";0,00125015626953369
"277";277;"P30040";"P30040";"P30040";"ERP29_HUMAN";"Endoplasmic reticulum resident protein 29";"ERP29";10;25;0,00430913927359961;10;9;14;11;0,00603213345460124;0,0046419258783272;"endoplasmic reticulum lumen, endoplasmic reticulum, melanosome, cell surface";0,00312539067383423
"279";279;"P30044";"P30044-1,P30044-2";"P30044-1,P30044-2";"PRDX5_HUMAN";"Peroxiredoxin-5, mitochondrial";"PRDX5";6;11;0,00115621858453313;5;5;5;6;NA;NA;"cytoplasmic vesicle, perinuclear region of cytoplasm, intracellular membrane-bounded organelle, extracellular vesicular exosome, mitochondrion, nucleus, peroxisomal matrix, peroxisome, mitochondrial matrix, extracellular space, cytosol, cytoplasm";0,00137517189648706
"282";282;"P30050";"P30050-1";"P30050-1";"RL12_HUMAN";"60S ribosomal protein L12";"RPL12";7;13;0,00354446292250266;6;5;7;6;NA;NA;"extracellular vesicular exosome, cytosol, cytosolic large ribosomal subunit";0,0016252031503938
"284";284;"P30101";"P30101";"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";37;111;0,00988832268478847;32;35;51;60;0,0113569630005936;0,013085969262755;"melanosome, cell surface, endoplasmic reticulum lumen, endoplasmic reticulum, extracellular vesicular exosome";0,013876734591824
"287";287;"P30447";"P30447";"P30447";"1A23_HUMAN";"HLA class I histocompatibility antigen, A-23 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"Golgi membrane, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, early endosome membrane, plasma membrane, phagocytic vesicle membrane";0
"288";288;"P30453";"P30453";"P30453";"1A34_HUMAN";"HLA class I histocompatibility antigen, A-34 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, phagocytic vesicle membrane, MHC class I protein complex, Golgi membrane, ER to Golgi transport vesicle membrane";0
"289";289;"P30457";"P30457";"P30457";"1A66_HUMAN";"HLA class I histocompatibility antigen, A-66 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, Golgi membrane, early endosome membrane, MHC class I protein complex, plasma membrane";0
"290";290;"P30464";"P30464,P30484";"P30464,P30484";"1B15_HUMAN, 1B46_HUMAN";"HLA class I histocompatibility antigen, B-15 alpha chain, HLA class I histocompatibility antigen, B-46 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, Golgi membrane, ER to Golgi transport vesicle membrane, cell surface, MHC class I protein complex, early endosome membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane";0
"291";291;"P30466";"P30466";"P30466";"1B18_HUMAN";"HLA class I histocompatibility antigen, B-18 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, phagocytic vesicle membrane, cell surface, ER to Golgi transport vesicle membrane, early endosome membrane, Golgi membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane";0
"292";292;"P30486";"P30486,Q31610";"P30486,Q31610";"1B48_HUMAN, 1B81_HUMAN";"HLA class I histocompatibility antigen, B-48 alpha chain, HLA class I histocompatibility antigen, B-81 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"cell surface, integral component of membrane, MHC class I protein complex";0
