"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5824-1.id.csv";"peptide.count.P5824-2.id.csv";"spectra.count.P5824-1.id.csv";"spectra.count.P5824-2.id.csv";"dNSAF.P5824-1.id.csv";"dNSAF.P5824-2.id.csv"
"P21912";"P21912";"P21912";"DHSB_HUMAN";"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial";"SDHB";6;11;0,00176736269350064;6;5;6;5;0,002409775762731;0,0019667900231224
"P27105-1";"P27105-1";"P27105-1";"STOM_HUMAN";"Erythrocyte band 7 integral membrane protein";"STOM";9;19;0,00296791967469173;8;8;11;8;NA;NA
"P30044-1,P30044-2";"P30044-1,P30044-2";"P30044-[1,2]";"PRDX5_HUMAN";"Peroxiredoxin-5, mitochondrial";"PRDX5";6;11;0,00115621858453313;5;5;5;6;NA;NA
"P30048";"P30048";"P30048";"PRDX3_HUMAN";"Thioredoxin-dependent peroxide reductase, mitochondrial";"PRDX3";6;17;0,00298744546202523;6;6;8;9;0,00351425632064938;0,00387211785802223
"P33991";"P33991";"P33991";"MCM4_HUMAN";"DNA replication licensing factor MCM4";"MCM4";6;13;0,000677678310791355;5;4;7;6;0,000912159230388715;0,000765749070416138
"P36957";"P36957";"P36957";"ODO2_HUMAN";"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial";"DLST";6;12;0,00119171957659285;6;6;6;6;0,00148948612265934;0,00145881114297821
"P43304-1,P43304-2";"P43304-1,P43304-2";"P43304-[1,2]";"GPDM_HUMAN";"Glycerol-3-phosphate dehydrogenase, mitochondrial";"GPD2";6;9;0,000278464048244443;5;4;5;4;NA;NA
"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";6;11;0,00109482644730128;3;6;4;7;0,000995187630626373;0,00170571170146899
"P49821-1,P49821-2";"P49821-1,P49821-2";"P49821-[1,2]";"NDUV1_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial";"NDUFV1";6;9;0,000436300351451961;5;4;5;4;NA;NA
"P51572-1,P51572-2";"P51572-1,P51572-2";"P51572-[1,2]";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";6;11;0,00100581616703289;5;5;5;6;NA;NA
"P51659";"P51659";"P51659";"DHB4_HUMAN";"Peroxisomal multifunctional enzyme type 2";"HSD17B4";6;12;0,000733490445919238;6;6;6;6;0,000916762518430273;0,000897882401860227
"P63244";"P63244";"P63244";"GBLP_HUMAN";"Guanine nucleotide-binding protein subunit beta-2-like 1";"GNB2L1";6;12;0,00170299359052542;5;5;6;6;0,00212850856014095;0,00208467333681113
"Q03252";"Q03252";"Q03252";"LMNB2_HUMAN";"Lamin-B2";"LMNB2";6;10;0,000810997599615013;5;5;5;5;0,00102232911146164;0,000985823147392216
"Q13200";"Q13200";"Q13200";"PSMD2_HUMAN";"26S proteasome non-ATPase regulatory subunit 2";"PSMD2";6;11;0,00054500171165218;5;6;5;6;0,000619252215092402;0,000727798951287585
"Q14696";"Q14696";"Q14696";"MESD_HUMAN";"LDLR chaperone MESD";"MESDC2";6;9;0,00173028515447615;5;4;5;4;0,00240291030471753;0,00188273916743341
"Q15046-1,Q15046-2";"Q15046-1,Q15046-2";"Q15046-[1,2]";"SYK_HUMAN";"Lysine--tRNA ligase";"KARS";6;7;0,000263745308303735;5;2;5;2;NA;NA
"Q15738";"Q15738";"Q15738";"NSDHL_HUMAN";"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating";"NSDHL";6;13;0,00156792595767544;6;5;7;6;0,0021104381121326;0,00177169288946147
"Q9HCC0-1,Q9HCC0-2";"Q9HCC0-1,Q9HCC0-2";"Q9HCC0-[1,2]";"MCCB_HUMAN";"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial";"MCCC2";6;9;0,000359579685743712;4;5;4;5;NA;NA
"Q9UII2-1";"Q9UII2-1";"Q9UII2-1";"ATIF1_HUMAN";"ATPase inhibitor, mitochondrial";"ATPIF1";6;19;0,00806378175765301;6;6;10;9;NA;NA
"O00264";"O00264";"O00264";"PGRC1_HUMAN";"Membrane-associated progesterone receptor component 1";"PGRMC1";5;9;0,00239577944465929;3;4;4;5;0,00269125954128363;0,00322755285845728
"O75439";"O75439";"O75439";"MPPB_HUMAN";"Mitochondrial-processing peptidase subunit beta";"PMPCB";5;7;0,000724490563147223;4;3;4;3;0,00102810915094663;0,00076580126871678
"P02792";"P02792";"P02792";"FRIL_HUMAN";"Ferritin light chain";"FTL";5;12;0,00308485124683748;4;5;6;6;0,00385564122036961;0,00377623684439501
"P04844-1,P04844-2";"P04844-1,P04844-2";"P04844-[1,2]";"RPN2_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";5;11;0,00039212484483374;5;5;5;6;NA;NA
"P07339";"P07339";"P07339";"CATD_HUMAN";"Cathepsin D";"CTSD";5;8;0,000873542019735533;3;5;3;5;0,00081885584170471;0,00133665341377251
"P07814";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";5;8;0,000238028645589312;5;3;5;3;0,000371878975730093;0,000218532224791378
"P08574";"P08574";"P08574";"CY1_HUMAN";"Cytochrome c1, heme protein, mitochondrial";"CYC1";5;8;0,00110738249886474;4;4;4;4;0,00138407633551729;0,00135557220055206
"P10606";"P10606";"P10606";"COX5B_HUMAN";"Cytochrome c oxidase subunit 5B, mitochondrial";"COX5B";5;9;0,00313865679184046;4;5;4;5;0,00348701402359008;0,00426900160057576
"P13073";"P13073";"P13073";"COX41_HUMAN";"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial";"COX4I1";5;8;0,00212958172858603;4;4;4;4;0,00266168526061018;0,00260686961644626
"P13674-1,P13674-2,P13674-3";"P13674-1,P13674-2,P13674-3";"P13674-[1-3]";"P4HA1_HUMAN";"Prolyl 4-hydroxylase subunit alpha-1";"P4HA1";5;8;0,000224656249769688;3;5;3;5;NA;NA
"P18124";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";5;9;0,00163260776672347;3;5;3;6;0,00136035728541266;0,00266468325713358
"P19404";"P19404";"P19404";"NDUV2_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial";"NDUFV2";5;9;0,00162605110902578;5;4;5;4;0,00225815667190322;0,00176932114529887
"P20674";"P20674";"P20674";"COX5A_HUMAN";"Cytochrome c oxidase subunit 5A, mitochondrial";"COX5A";5;8;0,00239932874754026;4;4;4;4;0,00299883206028747;0,00293707310119612
"P29966";"P29966";"P29966";"MARCS_HUMAN";"Myristoylated alanine-rich C-kinase substrate";"MARCKS";5;10;0,00135504259085482;5;5;5;5;0,00169361750392741;0,00165873857371769
"P32969";"P32969";"P32969";"RL9_HUMAN";"60S ribosomal protein L9";"RPL9,RPL9P8,RPL9P7,RPL9P9";5;8;0,00187447558401583;4;4;4;4;0,00234283754709959;0,00229458836030947
"P41250";"P41250";"P41250";"SYG_HUMAN";"Glycine--tRNA ligase";"GARS";5;9;0,000547884609130473;4;3;4;5;0,000608693922927092;0,000745197843672899
"P46777";"P46777";"P46777";"RL5_HUMAN";"60S ribosomal protein L5";"RPL5";5;11;0,00166620051912518;3;5;4;7;0,00151456164660983;0,00259589794297637
"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";5;7;0,000125412942299745;3;4;3;4;0,000134356275102485;0,000175452395531429
"P49588";"P49588";"P49588";"SYAC_HUMAN";"Alanine--tRNA ligase, cytoplasmic";"AARS";5;17;0,000790068221362045;5;5;8;9;0,000929390101328762;0,00102403116906373
"P50914";"P50914";"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";5;11;0,00230168164734967;5;4;7;4;0,00366136472476959;0,00204912076827636
"P52292";"P52292";"P52292";"IMA2_HUMAN";"Importin subunit alpha-2";"KPNA2";5;8;0,000680338964330888;3;5;3;5;0,000637747838908016;0,00104102307462055
"P60174-1,P60174-3";"P60174-1,P60174-3";"P60174-[1,3]";"TPIS_HUMAN";"Triosephosphate isomerase";"TPI1";5;9;0,000707843926831153;4;4;4;5;NA;NA
"P62269";"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";5;9;0,00266372846149618;4;4;4;5;0,00295937374370474;0,00362303425312021
"P62826";"P62826";"P62826";"RAN_HUMAN";"GTP-binding nuclear protein Ran";"RAN";5;10;0,00208275064890648;5;3;6;4;0,00312378339613278;0,00203963409805286
"P62937";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";5;11;0,00299916093442533;5;4;5;6;0,00340776370487213;0,00400509968344926
"P63104";"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";5;10;0,00236685448599054;4;5;5;5;0,00286446671402325;0,00299701336856747
"P69849,Q15155,Q5JPE7-1,Q5JPE7-2";"P69849,Q15155,Q5JPE7-1,Q5JPE7-2";"P69849, Q15155, Q5JPE7-[1,2]";"NOMO1_HUMAN, NOMO2_HUMAN, NOMO3_HUMAN";"Nodal modulator 1, Nodal modulator 2, Nodal modulator 3";"NOMO1, NOMO2, NOMO3";5;6;5,42234801322378e-05;3;3;3;3;0,000138039528143347;0,000135196695533782
"P84098";"P84098";"P84098";"RL19_HUMAN";"60S ribosomal protein L19";"RPL19";5;10;0,00229527622532551;5;4;6;4;0,00344253680390143;0,0022477600264256
"Q02790";"Q02790";"Q02790";"FKBP4_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP4";"FKBP4";5;8;0,000784094361941263;5;3;5;3;0,00122501309652266;0,000719870858136304
"Q04837";"Q04837";"Q04837";"SSBP_HUMAN";"Single-stranded DNA-binding protein, mitochondrial";"SSBP1";5;11;0,00334365914986608;5;5;5;6;0,00379919602232366;0,00446514491735897
"Q06830";"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";5;10;0,00273792748620068;5;4;5;5;0,00342488814560013;0,00334888578694937
"Q15293";"Q15293";"Q15293";"RCN1_HUMAN";"Reticulocalbin-1";"RCN1";5;9;0,0012232227376055;4;4;4;5;0,00135898733849885;0,00166374986850233
"Q15365";"Q15365";"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";5;7;0,0012866676123173;3;4;3;4;0,00142149693868964;0,00173254312149209
"Q15717";"Q15717";"Q15717";"ELAV1_HUMAN";"ELAV-like protein 1";"ELAVL1";5;8;0,00110398562003386;3;4;3;5;0,0010348730269397;0,00168926750452231
"Q16134";"Q16134";"Q16134";"ETFD_HUMAN";"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial";"ETFDH";5;8;0,000583305206047066;4;4;4;4;0,000729051554364863;0,000714037220712185
"Q16698";"Q16698";"Q16698";"DECR_HUMAN";"2,4-dienoyl-CoA reductase, mitochondrial";"DECR1";5;9;0,00120861709297737;4;4;5;4;0,00167845078001164;0,00131510735874453
"Q8N183";"Q8N183";"Q8N183";"MIMIT_HUMAN";"Mimitin, mitochondrial";"NDUFAF2";5;10;0,00266197716073254;5;4;6;4;0,00399252789091527;0,00260686961644626
"Q99536";"Q99536";"Q99536";"VAT1_HUMAN";"Synaptic vesicle membrane protein VAT-1 homolog";"VAT1";5;7;0,000801302539731959;5;2;5;2;0,00143074048677837;0,000560510133816054
"Q9HDC9-1,Q9HDC9-2";"Q9HDC9-1,Q9HDC9-2";"Q9HDC9-[1,2]";"APMAP_HUMAN";"Adipocyte plasma membrane-associated protein";"APMAP";5;11;0,000594785521851177;4;4;5;6;NA;NA
"Q9NSE4";"Q9NSE4";"Q9NSE4";"SYIM_HUMAN";"Isoleucine--tRNA ligase, mitochondrial";"IARS2";5;8;0,000355631731354782;4;4;4;4;0,000444490918026799;0,000435336922114049
"Q9UHG3";"Q9UHG3";"Q9UHG3";"PCYOX_HUMAN";"Prenylcysteine oxidase 1";"PCYOX1";5;10;0,000890839881512474;5;5;5;5;0,00111342774515624;0,00109049743856292
"Q9UI12-1,Q9UI12-2";"Q9UI12-1,Q9UI12-2";"Q9UI12-[1,2]";"VATH_HUMAN";"V-type proton ATPase subunit H";"ATP6V1H";5;9;0,000419137397668136;4;4;4;5;NA;NA
"Q9UQ35-1";"Q9UQ35-1";"Q9UQ35-1";"SRRM2_HUMAN";"Serine/arginine repetitive matrix protein 2";"SRRM2";5;6;9,80830247450144e-05;3;3;3;3;NA;NA
"O00571-1,O00571-2,O15523";"O00571-1,O00571-2,O15523";"O00571-[1,2], O15523";"DDX3X_HUMAN, DDX3Y_HUMAN, O15523";"ATP-dependent RNA helicase DDX3X, ATP-dependent RNA helicase DDX3Y, ATP-dependent RNA helicase DDX3Y [Homo sapiens] ";"DDX3X, DDX3Y";5;7;0,000185180047614467;4;3;4;3;0,000795144864470163;0,000584077037169683
"O14950,P19105";"O14950,P19105";"O14950, P19105";"ML12A_HUMAN, ML12B_HUMAN";"Myosin regulatory light chain 12A, Myosin regulatory light chain 12B";"MYL12A, MYL12B";4;5;0,000655793207235859;2;2;3;2;0,000983581943971838;0,000642217150407315
"O14979-1,O14979-2,O14979-3";"O14979-1,O14979-2,O14979-3";"O14979-[1-3]";"HNRDL_HUMAN";"Heterogeneous nuclear ribonucleoprotein D-like";"HNRPDL";4;7;0,000335870946749971;4;3;4;3;NA;NA
"O43242";"O43242";"O43242";"PSMD3_HUMAN";"26S proteasome non-ATPase regulatory subunit 3";"PSMD3";4;5;0,000421230468318164;1;4;1;4;0,000210592139065131;0,000825020534043854
"O43615";"O43615";"O43615";"TIM44_HUMAN";"Mitochondrial import inner membrane translocase subunit TIM44";"TIMM44";4;7;0,000696707739191725;3;4;3;4;0,00074639072296978;0,00097469240083942
"O94826";"O94826";"O94826";"TOM70_HUMAN";"Mitochondrial import receptor subunit TOM70";"TOMM70A";4;9;0,000665932115374045;4;4;4;5;0,000739843435926185;0,000905758563280054
"P00367";"P00367";"P00367";"DHE3_HUMAN";"Glutamate dehydrogenase 1, mitochondrial";"GLUD1";15;33;0,00266054599021602;15;14;18;15;0,0036276194277671;0,00296075917459286
"P04075";"P04075";"P04075";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";4;9;0,00111232617073467;4;4;5;4;0,00154472805303269;0,00121033232192148
"P04899-1,P04899-2,P04899-3,P04899-4";"P04899-1,P04899-2,P04899-3,P04899-4";"P04899-[1-4]";"GNAI2_HUMAN";"Guanine nucleotide-binding protein G(i) subunit alpha-2";"GNAI2";4;8;0,000405520351696946;4;3;5;3;NA;NA
"P05455";"P05455";"P05455";"LA_HUMAN";"Lupus La protein";"SSB";4;6;0,00066157961788794;3;3;3;3;0,000826883840152796;0,000809854715403342
"P07437";"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";4;12;0,00384576181204692;4;4;7;5;0,0051335197162246;0,00435489442557233
"P08107-1,P08107-2";"P08107-1,P08107-2";"P08107-[1,2]";"HSP71_HUMAN";"Heat shock 70 kDa protein 1A/1B";"HSPA1B,HSPA1A";4;5;0,000693558773960663;2;3;2;3;NA;NA
"P08708,P0CW22";"P08708,P0CW22";"P08708, P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";4;7;0,00116634036338763;4;3;4;3;0,00166601781127082;0,00122378045883172
"P08754";"P08754";"P08754";"GNAI3_HUMAN";"Guanine nucleotide-binding protein G(k) subunit alpha";"GNAI3";4;6;0,00121999766824081;3;3;3;3;0,0015486553277438;0,00146675866131162
"P0CG47,P0CG48,P62979,P62987";"P0CG47,P0CG48,P62979,P62987";"P0CG47, P0CG48, P62979, P62987";"RL40_HUMAN, RS27A_HUMAN, UBB_HUMAN, UBC_HUMAN";"Polyubiquitin-B, Polyubiquitin-C, Ubiquitin-40S ribosomal protein S27a, Ubiquitin-60S ribosomal protein L40";"RPS27A, UBA52, UBB, UBC";4;7;0,00026286468957818;3;4;3;4;0,000281609855410969;0,000367747049398513
"P11142-1";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";21;56;0,00460361251686338;20;19;29;27;NA;NA
"P12270";"P12270";"P12270";"TPR_HUMAN";"Nucleoprotein TPR";"TPR";4;6;0,000114229574311587;2;4;2;4;9,51808736866527e-05;0,000186441373330266
"P18859";"P18859";"P18859";"ATP5J_HUMAN";"ATP synthase-coupling factor 6, mitochondrial";"ATP5J";4;10;0,00416550129781296;3;4;4;6;0,00416504452817704;0,00611890229415858
"P23786";"P23786";"P23786";"CPT2_HUMAN";"Carnitine O-palmitoyltransferase 2, mitochondrial";"CPT2";4;7;0,000478589510812553;4;3;4;3;0,000683624329852767;0,000502159154839762
"P26373";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";4;5;0,00106605246484313;2;3;2;3;0,00106593556645289;0,00156597499471357
"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";4;7;0,00145905126539611;3;4;3;4;0,00152196363961958;0,00209790935799723
"P27487";"P27487";"P27487";"DPP4_HUMAN";"Dipeptidyl peptidase 4";"DPP4";4;8;0,0004698424440353;4;3;5;3;0,000734048317629113;0,000431358647368882
"P30519";"P30519";"P30519";"HMOX2_HUMAN";"Heme oxygenase 2";"HMOX2";4;8;0,0011389218738324;3;4;3;5;0,00106762217336184;0,0017427253369439
"P31937";"P31937";"P31937";"3HIDH_HUMAN";"3-hydroxyisobutyrate dehydrogenase, mitochondrial";"HIBADH";4;8;0,0010711289051519;4;4;4;4;0,00133876431262834;0,00131119334874827
"P37268";"P37268";"P37268";"FDFT_HUMAN";"Squalene synthase";"FDFT1";4;6;0,000647300921098992;3;3;3;3;0,000809037426336548;0,00079237583665363
"P46776";"P46776";"P46776";"RL27A_HUMAN";"60S ribosomal protein L27a";"RPL27A";4;7;0,00212778309536932;4;3;4;3;0,00303935681785892;0,00223257245867948
"P46781";"P46781";"P46781";"RS9_HUMAN";"40S ribosomal protein S9";"RPS9";4;4;0,000927575546729484;NA;4;NA;4;NA;0,00227093281020319
"P46782";"P46782";"P46782";"RS5_HUMAN";"40S ribosomal protein S5";"RPS5";4;11;0,00242579193225578;4;4;6;5;0,00330753536061118;0,00269951571801114
"P49189";"P49189";"P49189";"AL9A1_HUMAN";"4-trimethylaminobutyraldehyde dehydrogenase";"ALDH9A1";4;6;0,000546405838255627;2;4;2;4;0,000455288268262268;0,000891823816152668
"P49257";"P49257";"P49257";"LMAN1_HUMAN";"Protein ERGIC-53";"LMAN1";4;6;0,000529263694310352;2;4;2;4;0,000441004714748158;0,000863845029763565
"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";4;4;0,000398118708109557;4;NA;4;NA;0,000995187630626373;NA
"P49755";"P49755";"P49755";"TMEDA_HUMAN";"Transmembrane emp24 domain-containing protein 10";"TMED10";4;10;0,00205421981809954;4;3;4;6;0,00205399456184073;0,00301754085739327
"P50991";"P50991";"P50991";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";4;6;0,00050078754007102;4;2;4;2;0,000834554376703378;0,000408683641168291
"P51149";"P51149";"P51149";"RAB7A_HUMAN";"Ras-related protein Rab-7a";"RAB7A";4;7;0,00152131351746212;3;4;3;4;0,00162980003276493;0,00212831384144646
"P51649";"P51649";"P51649";"SSDH_HUMAN";"Succinate-semialdehyde dehydrogenase, mitochondrial";"ALDH5A1";4;8;0,000672708994637457;4;4;4;4;0,000840794035594618;0,000823478439587697
"P51991-1,P51991-2";"P51991-1,P51991-2";"P51991-[1,2]";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";4;6;0,00037460245863236;4;2;4;2;NA;NA
"P52597";"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";4;8;0,00125747952431327;4;3;5;3;0,00188717379009055;0,00126064131602544
"P52815";"P52815";"P52815";"RM12_HUMAN";"39S ribosomal protein L12, mitochondrial";"MRPL12";4;5;0,00113604580849444;2;3;2;3;0,00113592123495738;0,00166879153477052
"P52907";"P52907";"P52907";"CAZA1_HUMAN";"F-actin-capping protein subunit alpha-1";"CAPZA1";5;9;0,00141568785366231;5;4;5;4;0,00196601752204161;0,00154042295517279
"P54920";"P54920";"P54920";"SNAA_HUMAN";"Alpha-soluble NSF attachment protein";"NAPA";5;10;0,00152499708530102;5;5;5;5;0,0019060373264539;0,00186678375076025
"P55327-1,P55327-2,P55327-3,P55327-4";"P55327-1,P55327-2,P55327-3,P55327-4";"P55327-[1-4]";"TPD52_HUMAN";"Tumor protein D52";"TPD52";4;5;0,000251045837144977;3;2;3;2;NA;NA
"P60842";"P60842";"P60842";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";11;21;0,00232693520774379;9;9;11;10;0,00304684291839552;0,00271281382499642
"P60866-1,P60866-2";"P60866-1,P60866-2";"P60866-[1,2]";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";4;9;0,00170120473171185;4;3;5;4;NA;NA
"P61158";"P61158";"P61158";"ARP3_HUMAN";"Actin-related protein 3";"ACTR3";4;8;0,000861003139069473;4;3;4;4;0,00107613590680172;0,0010539736009077
"P61981";"P61981";"P61981";"1433G_HUMAN";"14-3-3 protein gamma";"YWHAG";4;6;0,00124048893009386;4;2;4;2;0,00201285339652792;0,00104046111884478
"P62081";"P62081";"P62081";"RS7_HUMAN";"40S ribosomal protein S7";"RPS7";4;9;0,00208704498014134;2;4;2;7;0,00115934229134825;0,00397413241785557
"P62906";"P62906";"P62906";"RL10A_HUMAN";"60S ribosomal protein L10a";"RPL10A";4;7;0,00145120690375419;3;4;3;4;0,00155469404047162;0,00203023486257796
"P78347-1,P78347-2,P78347-3,P78347-4";"P78347-1,P78347-2,P78347-3,P78347-4";"P78347-[1-4]";"GTF2I_HUMAN";"General transcription factor II-I";"GTF2I";4;6;6,7616353732034e-05;4;2;4;2;NA;NA
"Q00059";"Q00059";"Q00059";"TFAM_HUMAN";"Transcription factor A, mitochondrial";"TFAM";4;8;0,00146300533386601;3;4;3;5;0,00137141710074122;0,00223862279054582
"Q07021";"Q07021";"Q07021";"C1QBP_HUMAN";"Complement component 1 Q subcomponent-binding protein, mitochondrial";"C1QBP";4;14;0,00223341771712525;3;4;6;8;0,00239268515448468;0,0031245458523363
"Q10713";"Q10713";"Q10713";"MPPA_HUMAN";"Mitochondrial-processing peptidase subunit alpha";"PMPCA";4;6;0,000514141874472914;2;4;2;4;0,000428404580041067;0,000839163743198892
"Q13510-1,Q13510-2";"Q13510-1,Q13510-2";"Q13510-[1,2]";"ASAH1_HUMAN";"Acid ceramidase";"ASAH1";4;7;0,000398622655841341;4;3;4;3;NA;NA
"Q14739";"Q14739";"Q14739";"LBR_HUMAN";"Lamin-B receptor";"LBR";4;5;0,000365751333466504;3;2;3;2;0,000548566840296489;0,000358179646487332
"Q14980-1,Q14980-2,Q14980-3,Q14980-4";"Q14980-1,Q14980-2,Q14980-3,Q14980-4";"Q14980-[1-4]";"NUMA1_HUMAN";"Nuclear mitotic apparatus protein 1";"NUMA1";4;6;3,19059673875035e-05;3;3;3;3;NA;NA
"Q7KZF4";"Q7KZF4";"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";4;6;0,000296620312195912;3;3;3;3;0,000370734732727847;0,000363099696576443
"Q7Z4W1";"Q7Z4W1";"Q7Z4W1";"DCXR_HUMAN";"L-xylulose reductase";"DCXR";4;9;0,00165937182847303;4;3;5;4;0,00230443037419632;0,00180557772614516
"Q86UE4";"Q86UE4";"Q86UE4";"LYRIC_HUMAN";"Protein LYRIC";"MTDH";4;10;0,00077297962227457;4;4;5;5;0,000966118576123541;0,000946222004251328
"Q8NBQ5";"Q8NBQ5";"Q8NBQ5";"DHB11_HUMAN";"Estradiol 17-beta-dehydrogenase 11";"HSD17B11";4;8;0,00119966437377013;4;3;4;4;0,00149941603014374;0,00146853655059806
"Q8WUY1";"Q8WUY1";"Q8WUY1";"THEM6_HUMAN";"UPF0670 protein THEM6";"THEM6";4;6;0,00129771386585711;4;2;4;2;0,00216261927424577;0,00105904078168129
"Q96AY3";"Q96AY3";"Q96AY3";"FKB10_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP10";"FKBP10";4;7;0,000541085735592199;4;3;4;3;0,000772894860898833;0,000567733202550797
"Q96RP9-1,Q96RP9-2";"Q96RP9-1,Q96RP9-2";"Q96RP9-[1,2]";"EFGM_HUMAN";"Elongation factor G, mitochondrial";"GFM1";4;6;0,000179710042675286;4;1;5;1;NA;NA
"Q9BV40";"Q9BV40";"Q9BV40";"VAMP8_HUMAN";"Vesicle-associated membrane protein 8";"VAMP8";4;10;0,004498741401638;4;3;5;5;0,00562281011303901;0,00550701206474273
"Q9BXK5-1";"Q9BXK5-1";"Q9BXK5-1";"B2L13_HUMAN";"Bcl-2-like protein 13";"BCL2L13";4;7;0,000649302882710639;3;3;3;4;NA;NA
"Q9GZT3";"Q9GZT3";"Q9GZT3";"SLIRP_HUMAN";"SRA stem-loop-interacting RNA-binding protein, mitochondrial";"SLIRP";4;7;0,0028890999827033;3;4;3;4;0,00309512483286551;0,00404184371724237
"Q9UQ80";"Q9UQ80";"Q9UQ80";"PA2G4_HUMAN";"Proliferation-associated protein 2G4";"PA2G4";4;9;0,00102763128463812;4;4;4;5;0,00114168733259675;0,00139771879815805
"Q9Y276";"Q9Y276";"Q9Y276";"BCS1_HUMAN";"Mitochondrial chaperone BCS1";"BCS1L";4;6;0,000644211179232171;3;3;3;3;0,000805175672511553;0,000788593613089651
"Q9Y697-1,Q9Y697-2";"Q9Y697-1,Q9Y697-2";"Q9Y697-[1,2]";"NFS1_HUMAN";"Cysteine desulfurase, mitochondrial";"NFS1";4;5;0,000246101827223085;4;1;4;1;NA;NA
"Q9Y6N5";"Q9Y6N5";"Q9Y6N5";"SQRD_HUMAN";"Sulfide:quinone oxidoreductase, mitochondrial";"SQRDL";4;6;0,000599832186885066;3;3;3;3;0,000749708015071868;0,00073426827529903
"136429";"136429";"136429";"136429";"trypsin [Sus scrofa]";"";3;14;0,00272650994038666;3;3;6;8;0,00292094031846182;0,00381438065090405
"O00231-1,O00231-2";"O00231-1,O00231-2";"O00231-[1,2]";"PSD11_HUMAN";"26S proteasome non-ATPase regulatory subunit 11";"PSMD11";3;6;0,000319815739452938;3;2;4;2;NA;NA
"O00584-1";"O00584-1";"O00584-1";"RNT2_HUMAN";"Ribonuclease T2";"RNASET2";3;5;0,000878660430007421;2;3;2;3;NA;NA
"O15127";"O15127";"O15127";"SCAM2_HUMAN";"Secretory carrier-associated membrane protein 2";"SCAMP2";3;8;0,00109391888185726;3;3;4;4;0,00136724865970553;0,0013390910795727
"O15270";"O15270";"O15270";"SPTC2_HUMAN";"Serine palmitoyltransferase 2";"SPTLC2";3;5;0,000400243896942882;2;3;2;3;0,000400200008045481;0,000587937231111323
"O43169";"O43169";"O43169";"CYB5B_HUMAN";"Cytochrome b5 type B";"CYB5B";3;7;0,00215693080900452;3;2;4;3;0,0030809918427611;0,00226315564304496
"O43390-1,O43390-2";"O43390-1,O43390-2";"O43390-[1,2]";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";3;4;0,000177675410807188;1;3;1;3;NA;NA
