"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5832.1.id.csv";"peptide.count.P5832.2.id.csv";"spectra.count.P5832.1.id.csv";"spectra.count.P5832.2.id.csv";"dNSAF.P5832.1.id.csv";"dNSAF.P5832.2.id.csv";"Go.Cc";"norm.sc"
"345";345;"P35244";"P35244";"P35244";"RFA3_HUMAN";"Replication protein A 14 kDa subunit";"RPA3";2;3;0,00131758884332263;1;2;1;2;0,00103392572378703;0,00226514561584251;"DNA replication factor A complex, nucleoplasm";0,000456065673456978
"350";350;"P35637";"P35637-1,P35637-2";"P35637-1,P35637-2";"FUS_HUMAN";"RNA-binding protein FUS";"FUS";1;4;0,000282889163572692;1;1;2;2;NA;NA;"cytoplasm, nucleoplasm, nucleus";0,000608087564609304
"351";351;"P35659";"P35659-1,P35659-2";"P35659-1,P35659-2";"DEK_HUMAN";"Protein DEK";"DEK";3;5;0,000354285000093419;2;3;2;3;NA;NA;"nucleus";0,00076010945576163
"352";352;"P35749";"P35749-1,P35749-2,P35749-3,P35749-4";"P35749-1,P35749-2,P35749-3,P35749-4";"MYH11_HUMAN";"Myosin-11";"MYH11";1;1;7,63545258822024e-06;0;1;0;1;NA;NA;"myosin filament, cytosol, smooth muscle contractile fiber, melanosome, muscle myosin complex, stress fiber";0,000152021891152326
"354";354;"P35998";"P35998";"P35998";"PRS7_HUMAN";"26S protease regulatory subunit 7";"PSMC2";3;3;0,000368194572845355;3;NA;3;NA;0,000866778378140169;NA;"proteasome complex, proteasome accessory complex, nucleoplasm, cytoplasm, cytoplasmic mRNA processing body, cytosol";0,000456065673456978
"359";359;"P36957";"P36957";"P36957";"ODO2_HUMAN";"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial";"DLST";5;9;0,00105581622544396;5;3;5;4;0,0013808500284573;0,00121007779036178;"oxoglutarate dehydrogenase complex, mitochondrial matrix";0,00136819702037093
"360";360;"P37108";"P37108";"P37108";"SRP14_HUMAN";"Signal recognition particle 14 kDa protein";"SRP14";3;5;0,00195377757404459;2;3;2;3;0,00183977959673869;0,00302297006820159;"cytosol, nucleolus, signal recognition particle, endoplasmic reticulum targeting, cytoplasm, intercellular bridge";0,00076010945576163
"365";365;"P38919";"P38919";"P38919";"IF4A3_HUMAN";"Eukaryotic initiation factor 4A-III";"EIF4A3";2;4;0,000517204379698422;2;NA;4;NA;0,00121756703239154;NA;"nucleus, cytosol, catalytic step 2 spliceosome, nuclear speck, cytoplasm, exon-exon junction complex";0,000608087564609304
"369";369;"P39687";"P39687";"P39687";"AN32A_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member A";"ANP32A";4;8;0,00301305457202057;4;4;4;4;0,00357283391566568;0,00385256694100122;"cytoplasm, perinuclear region of cytoplasm, nucleoplasm, nucleus, endoplasmic reticulum";0,00121617512921861
"371";371;"P40429";"P40429";"P40429";"RL13A_HUMAN";"60S ribosomal protein L13a";"RPL13A";4;7;0,00183250862117286;3;4;3;4;0,00184884255041721;0,00270032137455117;"cytosol, GAIT complex, ribonucleoprotein complex, large ribosomal subunit, cytosolic large ribosomal subunit";0,00106415323806628
"374";374;"P40938";"P40938";"P40938";"RFC3_HUMAN";"Replication factor C subunit 3";"RFC3";1;1;0,000149277387679811;1;NA;1;NA;0,000351418574657953;NA;"DNA replication factor C complex, nucleoplasm";0,000152021891152326
"381";381;"P42677";"P42677";"P42677";"RS27_HUMAN";"40S ribosomal protein S27";"RPS27";1;1;0,000948977678821658;1;NA;1;NA;0,00223401808175413;NA;"nucleus, cytosol, cytosolic small ribosomal subunit, ribosome";0,000152021891152326
"384";384;"P42766";"P42766";"P42766";"RL35_HUMAN";"60S ribosomal protein L35";"RPL35";4;9;0,0040931514773309;3;3;4;5;0,00452050632622335;0,00557078494953139;"nucleolus, cytosolic large ribosomal subunit, cytoplasm, cytosol";0,00136819702037093
"388";388;"P43246";"P43246";"P43246";"MSH2_HUMAN";"DNA mismatch repair protein Msh2";"MSH2";5;7;0,000398286135008662;5;2;5;2;0,000669727048063336;0,000293450342095229;"MutSbeta complex, nuclear chromosome, MutSalpha complex";0,00106415323806628
"391";391;"P46087";"P46087-1,P46087-2";"P46087-1,P46087-2";"NOP2_HUMAN";"Putative ribosomal RNA methyltransferase NOP2";"NOP2";1;1;3,27233682352296e-05;NA;1;NA;1;NA;NA;"nucleolus";0,000152021891152326
"392";392;"P46776";"P46776";"P46776";"RL27A_HUMAN";"60S ribosomal protein L27a";"RPL27A";5;11;0,00394979898752798;5;5;6;5;0,00507182483425261;0,00462977397832676;"cytosolic large ribosomal subunit, cytosol";0,00167224080267559
"394";394;"P46778";"P46778";"P46778";"RL21_HUMAN";"60S ribosomal protein L21";"RPL21";4;6;0,00199285312552548;4;2;4;2;0,00312762531445578;0,0017130163719809;"nucleolus, cytosolic large ribosomal subunit, cytoplasm, cytosol";0,000912131346913956
"398";398;"P46783";"P46783";"P46783";"RS10_HUMAN";"40S ribosomal protein S10";"RPS10";11;22;0,00708570000186838;10;9;12;10;0,0090985463693259;0,00830553392475589;"cytoplasm, nucleolus, cytosol, ribosome, cytosolic small ribosomal subunit";0,00334448160535117
"401";401;"P47914";"P47914";"P47914";"RL29_HUMAN";"60S ribosomal protein L29";"RPL29";2;4;0,00133692452865441;2;2;2;2;0,00157364795695888;0,00172379005985499;"cytosol, cytosolic large ribosomal subunit";0,000608087564609304
"407";407;"P49321";"P49321-1,P49321-2,P49321-3";"P49321-1,P49321-2,P49321-3";"NASP_HUMAN";"Nuclear autoantigenic sperm protein";"NASP";1;1;2,24800126962829e-05;NA;1;NA;1;NA;NA;"nucleus, cytoplasm";0,000152021891152326
"411";411;"P49458";"P49458-1";"P49458-1";"SRP09_HUMAN";"Signal recognition particle 9 kDa protein";"SRP9";2;3;0,00185381686095394;2;1;2;1;NA;NA;"signal recognition particle, endoplasmic reticulum targeting, signal recognition particle receptor complex, cytosol";0,000456065673456978
"416";416;"P50213";"P50213-1,P50213-2";"P50213-1,P50213-2";"IDH3A_HUMAN";"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial";"IDH3A";1;1;7,25993852650449e-05;1;NA;1;NA;NA;NA;"mitochondrial matrix, mitochondrion";0,000152021891152326
"422";422;"P51114";"P51114-1,P51114-2,P51114-3";"P51114-1,P51114-2,P51114-3";"FXR1_HUMAN";"Fragile X mental retardation syndrome-related protein 1";"FXR1";2;3;8,55760869790867e-05;NA;2;NA;3;NA;NA;"nucleolus, polysome, costamere, cytoplasm";0,000456065673456978
"427";427;"P51991";"P51991-1";"P51991-1";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";8;17;0,00239001785777306;8;6;10;7;NA;NA;"nucleoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex";0,00258437214958954
"430";430;"P52292";"P52292";"P52292";"IMA2_HUMAN";"Importin subunit alpha-2";"KPNA2";6;9;0,00090412996243122;4;5;4;5;0,000945973630081143;0,00129528648164907;"nucleus, nucleoplasm, cytoplasm, cytosol";0,00136819702037093
"432";432;"P52597";"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";3;5;0,000853698795405829;3;2;3;2;0,00117568566037374;0,000908105064664574;"catalytic step 2 spliceosome, nucleoplasm, nucleus";0,00076010945576163
"434";434;"P52815";"P52815";"P52815";"RM12_HUMAN";"39S ribosomal protein L12, mitochondrial";"MRPL12";3;4;0,001073590909374;3;1;3;1;0,00189553049360956;0,00069212782706299;"mitochondrial large ribosomal subunit, mitochondrion";0,000608087564609304
"445";445;"P55209";"P55209";"P55209";"NP1L1_HUMAN";"Nucleosome assembly protein 1-like 1";"NAP1L1";4;5;0,00084946851045417;2;3;2;3;0,000853231117328089;0,0012617614197711;"melanosome, nucleus";0,00076010945576163
"447";447;"P55769";"P55769";"P55769";"NH2L1_HUMAN";"NHP2-like protein 1";"NHP2L1";4;9;0,00373659961036028;2;4;4;5;0,00390953164306972;0,00535317616244032;"nucleoplasm, nucleolus, box C/D snoRNP complex, nucleus, spliceosomal complex";0,00136819702037093
"448";448;"P55809";"P55809";"P55809";"SCOT1_HUMAN";"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial";"OXCT1";6;12;0,00122637115416953;4;6;5;7;0,00120293281325222;0,00184478686213328;"mitochondrion, mitochondrial matrix";0,00182426269382791
"452";452;"P56381";"P56381,Q5VTU8";"P56381,Q5VTU8";"AT5EL_HUMAN, ATP5E_HUMAN";"ATP synthase subunit epsilon-like protein, mitochondrial, ATP synthase subunit epsilon, mitochondrial";"ATP5E, ATP5EP2";2;3;0,00156302205923567;2;NA;3;NA;0,00367955919347739;NA;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)";0,000456065673456978
"464";464;"P60891";"P60891";"P60891";"PRPS1_HUMAN";"Ribose-phosphate pyrophosphokinase 1";"PRPS1";2;4;0,00147061698151985;1;2;1;3;0,00118023596771916;0,00215473757481874;"cytosol";0,000608087564609304
"472";472;"P61221";"P61221";"P61221";"ABCE1_HUMAN";"ATP-binding cassette sub-family E member 1";"ABCE1";8;10;0,000887191152153804;5;5;5;5;0,00104428224188841;0,00114391744372681;"cytoplasm, mitochondrion";0,00152021891152326
"476";476;"P61313";"P61313";"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";6;12;0,00312604411847134;6;5;6;6;0,00367955919347739;0,00403062675760212;"cytosolic large ribosomal subunit, ribosome, cytosol";0,00182426269382791
"483";483;"P62081";"P62081";"P62081";"RS7_HUMAN";"40S ribosomal protein S7";"RPS7";9;17;0,0046568389187537;8;7;9;8;0,00580384078971175;0,0056511880312772;"ribosome, ribonucleoprotein complex, nucleolus, cytosol, cytosolic small ribosomal subunit, small-subunit processome, nucleus, microtubule organizing center, cytoplasm, 90S preribosome";0,00258437214958954
"491";491;"P62266";"P62266";"P62266";"RS23_HUMAN";"40S ribosomal protein S23";"RPS23";8;16;0,00594604195960983;8;7;9;7;0,00787374205037818;0,00670831586230283;"cytosolic small ribosomal subunit, cytoplasm, ribosome, cytosol, nucleolus";0,00243235025843721
"496";496;"P62304";"P62304";"P62304";"RUXE_HUMAN";"Small nuclear ribonucleoprotein E";"SNRPE";1;1;0,000577638587108835;NA;1;NA;1;NA;0,00148957945389644;"spliceosomal complex, nucleus, U1 snRNP, U4 snRNP, U7 snRNP, cytosol, small nuclear ribonucleoprotein complex, U12-type spliceosomal complex, methylosome, catalytic step 2 spliceosome, SMN-Sm protein complex, nucleoplasm, pICln-Sm protein complex";0,000152021891152326
"497";497;"P62314";"P62314";"P62314";"SMD1_HUMAN";"Small nuclear ribonucleoprotein Sm D1";"SNRPD1";3;7;0,00312604411847134;3;3;4;3;0,0042052105068313;0,00345482293508753;"nucleoplasm, nucleus, methylosome, small nuclear ribonucleoprotein complex, U4 snRNP, catalytic step 2 spliceosome, SMN-Sm protein complex, cytosol, U12-type spliceosomal complex, pICln-Sm protein complex, U1 snRNP";0,00106415323806628
"499";499;"P62318";"P62318";"P62318";"SMD3_HUMAN";"Small nuclear ribonucleoprotein Sm D3";"SNRPD3";3;6;0,00253060714352442;1;3;2;4;0,00198579385044811;0,00435051777011022;"methylosome, U12-type spliceosomal complex, cytoplasm, cytosol, catalytic step 2 spliceosome, U1 snRNP, pICln-Sm protein complex, nucleus, U7 snRNP, nucleoplasm, spliceosomal complex, U4 snRNP, small nuclear ribonucleoprotein complex, SMN-Sm protein complex";0,000912131346913956
"501";501;"P62495";"P62495";"P62495";"ERF1_HUMAN";"Eukaryotic peptide chain release factor subunit 1";"ETF1";2;2;0,00024321624720372;2;NA;2;NA;0,00057256298662806;NA;"cytoplasm, cytosol";0,000304043782304652
"503";503;"P62714";"P62714,P67775-1,P67775-2";"P62714,P67775-1,P67775-2";"PP2AA_HUMAN, PP2AB_HUMAN";"Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform, Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform";"PPP2CA, PPP2CB";2;3;0,000171983009754087;NA;2;NA;3;NA;0,00133049815299487;"chromosome, centromeric region, nucleus, cytosol, spindle pole, protein phosphatase type 2A complex";0,000456065673456978
"505";505;"P62753";"P62753";"P62753";"RS6_HUMAN";"40S ribosomal protein S6";"RPS6";11;17;0,00362821988047477;6;11;6;11;0,00301457861634292;0,00605403376443049;"cytosolic small ribosomal subunit, nucleolus, cytosol, nucleus, small ribosomal subunit, cytoplasm, ribonucleoprotein complex";0,00258437214958954
"511";511;"P62841";"P62841";"P62841";"RS15_HUMAN";"40S ribosomal protein S15";"RPS15";2;3;0,00109950517270371;1;2;1;2;0,000862793190194697;0,00189022496218582;"cytosol, nucleoplasm, nucleus, cytosolic small ribosomal subunit";0,000456065673456978
"512";512;"P62847";"P62847-1,P62847-2,P62847-3";"P62847-1,P62847-2,P62847-3";"RS24_HUMAN";"40S ribosomal protein S24";"RPS24";2;3;0,00039956954897754;2;1;2;1;NA;NA;"cytosol, small ribosomal subunit, cytoplasm, cytosolic small ribosomal subunit, nucleolus, nucleus";0,000456065673456978
"521";521;"P62910";"P62910";"P62910";"RL32_HUMAN";"60S ribosomal protein L32";"RPL32";3;6;0,00236190000062279;3;2;3;3;0,00278011139062736;0,00304536243907716;"cytosol, cytosolic large ribosomal subunit";0,000912131346913956
"523";523;"P62917";"P62917";"P62917";"RL8_HUMAN";"60S ribosomal protein L8";"RPL8";10;17;0,0035152791838063;8;8;9;8;0,00438110938989914;0,00426587734656722;"cytosol, cytosolic large ribosomal subunit";0,00258437214958954
"525";525;"P62995";"P62995-1,P62995-3";"P62995-1,P62995-3";"TRA2B_HUMAN";"Transformer-2 protein homolog beta";"TRA2B";5;7;0,000645832031420295;3;3;4;3;NA;NA;"nucleus";0,00106415323806628
"530";530;"P63151";"P63151-1,P63151-2";"P63151-1,P63151-2";"2ABA_HUMAN";"Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform";"PPP2R2A";2;2;0,000118887583923966;2;NA;2;NA;NA;NA;"nucleoplasm, cytosol, protein phosphatase type 2A complex";0,000304043782304652
"532";532;"P63173";"P63173";"P63173";"RL38_HUMAN";"60S ribosomal protein L38";"RPL38";4;6;0,00455509285834396;4;1;5;1;0,00893607232701651;0,0019577329965496;"cytosol, eukaryotic 80S initiation complex, cytosolic large ribosomal subunit";0,000912131346913956
"533";533;"P63208";"P63208-1";"P63208-1";"SKP1_HUMAN";"S-phase kinase-associated protein 1";"SKP1";2;3;0,000978087423570789;1;1;1;2;NA;NA;"SCF ubiquitin ligase complex, nucleoplasm, cytosol, Cul7-RING ubiquitin ligase complex";0,000456065673456978
"541";541;"P68363";"P68363";"P68363";"TBA1B_HUMAN";"Tubulin alpha-1B chain";"TUBA1B";0;0;NA;0;0;0;0;NA;NA;"microtubule, cytoplasmic microtubule";0
"547";547;"P78344";"P78344-1,P78344-2";"P78344-1,P78344-2";"IF4G2_HUMAN";"Eukaryotic translation initiation factor 4 gamma 2";"EIF4G2";1;1;2,92958930617491e-05;1;NA;1;NA;NA;NA;"eukaryotic translation initiation factor 4F complex, cytosol";0,000152021891152326
"549";549;"P78527";"P78527-1,P78527-2";"P78527-1,P78527-2";"PRKDC_HUMAN";"DNA-dependent protein kinase catalytic subunit";"PRKDC";55;86;0,000553570312645967;45;38;46;40;NA;NA;"DNA-dependent protein kinase-DNA ligase 4 complex, transcription factor complex, nucleolus, cytosol, nucleoplasm, nucleus, nonhomologous end joining complex";0,0130738826391
"551";551;"P82933";"P82933";"P82933";"RT09_HUMAN";"28S ribosomal protein S9, mitochondrial";"MRPS9";2;2;0,000268397727343499;NA;2;NA;2;NA;0,00069212782706299;"mitochondrion, mitochondrial small ribosomal subunit, nucleolus";0,000304043782304652
"554";554;"P83881";"P83881";"P83881";"RL36A_HUMAN";"60S ribosomal protein L36a";"RPL36A";1;2;0,00160430943438529;1;1;1;1;0,0019670599461986;0,00193926381733687;"cytosolic large ribosomal subunit, cytosol, ribosome";0,000304043782304652
"555";555;"P84090";"P84090";"P84090";"ERH_HUMAN";"Enhancer of rudimentary homolog";"ERH";2;2;0,00102197596180794;2;NA;2;NA;0,00240586562650444;NA;"midbody";0,000304043782304652
"556";556;"P84098";"P84098";"P84098";"RL19_HUMAN";"60S ribosomal protein L19";"RPL19";4;10;0,00285406820698243;4;4;5;5;0,00354606044722877;0,00349595177955286;"cytosol, nucleolus, cytoplasm, cytosolic large ribosomal subunit";0,00152021891152326
"557";557;"P84103";"P84103";"P84103";"SRSF3_HUMAN";"Serine/arginine-rich splicing factor 3";"SRSF3";2;3;0,00106049833730846;1;2;1;2;0,00076283544255019;0,0019099834112679;"cytoplasm, nucleoplasm";0,000456065673456978
"561";561;"Q00059";"Q00059";"Q00059";"TFAM_HUMAN";"Transcription factor A, mitochondrial";"TFAM";2;2;0,000432054878162706;NA;2;NA;2;NA;0,00111415698990628;"mitochondrial nucleoid, mitochondrion, mitochondrial matrix";0,000304043782304652
"566";566;"Q01081";"Q01081-1";"Q01081-1";"U2AF1_HUMAN";"Splicing factor U2AF 35 kDa subunit";"U2AF1";1;2;0,000442856250116774;1;1;1;1;NA;NA;"nuclear speck, nucleus, spliceosomal complex, Cajal body, nucleoplasm, catalytic step 2 spliceosome";0,000304043782304652
"568";568;"Q01105";"Q01105-1";"Q01105-1";"SET_HUMAN";"Protein SET";"SET";6;9;0,00164925775905557;5;4;5;4;NA;NA;"perinuclear region of cytoplasm, nucleus, endoplasmic reticulum, cytosol, nucleoplasm, protein complex, cytoplasm";0,00136819702037093
"569";569;"Q01130";"Q01130";"Q01130";"SRSF2_HUMAN";"Serine/arginine-rich splicing factor 2";"SRSF2";4;9;0,00216418438971093;4;3;5;4;0,00283043014882876;0,00248038569698592;"nucleus, nuclear speck, nucleoplasm";0,00136819702037093
"571";571;"Q01546";"Q01546";"Q01546";"K22O_HUMAN";"Keratin, type II cytoskeletal 2 oral";"KRT76";0;0;NA;0;0;0;0;0;NA;"keratin filament, intermediate filament";0
"576";576;"Q02543";"Q02543";"Q02543";"RL18A_HUMAN";"60S ribosomal protein L18a";"RPL18A";4;7;0,00211363210283006;4;3;4;3;0,00284329574041434;0,00233593141633759;"cytosol, cytosolic large ribosomal subunit";0,00106415323806628
"577";577;"Q02878";"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";14;29;0,00535117968891102;14;13;16;13;0,00695027847656839;0,00618589245437548;"cytosolic large ribosomal subunit, cytosol";0,00440863484341745
"579";579;"Q04637";"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"IF4G1_HUMAN";"Eukaryotic translation initiation factor 4 gamma 1";"EIF4G1";6;7;4,65289868790607e-05;6;1;6;1;NA;NA;"cytosol, eukaryotic translation initiation factor 4F complex";0,00106415323806628
"586";586;"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";8;14;0,00395743883083074;8;5;9;5;0,00598906975108553;0,00364471568506575;"cytosol, cytoplasm, nucleolus, cytosolic large ribosomal subunit";0,00212830647613256
"589";589;"Q07955";"Q07955-1";"Q07955-1";"SRSF1_HUMAN";"Serine/arginine-rich splicing factor 1";"SRSF1";8;15;0,00321427923471852;6;7;8;7;NA;NA;"nucleoplasm, cytoplasm, catalytic step 2 spliceosome, nucleus, nuclear speck";0,00228032836728489
"590";590;"Q08211";"Q08211-1";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";20;31;0,00129718523656252;15;16;15;16;NA;NA;"CRD-mediated mRNA stability complex, cytosol, nucleus, nucleoplasm, nucleolus, ribonucleoprotein complex, cytoplasm, centrosome";0,0047126786257221
"591";591;"Q08945";"Q08945";"Q08945";"SSRP1_HUMAN";"FACT complex subunit SSRP1";"SSRP1";5;6;0,000449727080513508;4;2;4;2;0,000705811072373659;0,000386576332181868;"nucleoplasm, nucleolus, nucleus, chromosome, cytoplasm";0,000912131346913956
"592";592;"Q09028";"Q09028-1,Q09028-2,Q09028-3";"Q09028-1,Q09028-2,Q09028-3";"RBBP4_HUMAN";"Histone-binding protein RBBP4";"RBBP4";1;1;0,000125041764738854;1;0;1;0;NA;NA;"nucleoplasm, nucleus, NURF complex, CAF-1 complex, NuRD complex, Sin3 complex, ESC/E(Z) complex";0,000152021891152326
"595";595;"Q12874";"Q12874";"Q12874";"SF3A3_HUMAN";"Splicing factor 3A subunit 3";"SF3A3";3;4;0,000424293413285532;NA;3;NA;4;NA;0,00109414219368042;"spliceosomal complex, nucleoplasm, nucleus, catalytic step 2 spliceosome, nuclear speck";0,000608087564609304
"596";596;"Q12905";"Q12905";"Q12905";"ILF2_HUMAN";"Interleukin enhancer-binding factor 2";"ILF2";8;14;0,00190768846204149;5;7;6;8;0,00192469250120356;0,00281110378991738;"ribonucleoprotein complex, nucleus, cytoplasm, nucleolus";0,00212830647613256
"597";597;"Q12906";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";15;25;0,000247682466508263;11;12;12;13;NA;NA;"nucleus, nucleolus, mitochondrion, cytoplasm, ribonucleoprotein complex";0,00380054727880815
"600";600;"Q13151";"Q13151";"Q13151";"ROA0_HUMAN";"Heterogeneous nuclear ribonucleoprotein A0";"HNRNPA0";4;4;0,000696954098544431;4;NA;4;NA;0,00164072147643582;NA;"nucleus, nucleoplasm, ribonucleoprotein complex";0,000608087564609304
"604";604;"Q13242";"Q13242";"Q13242";"SRSF9_HUMAN";"Serine/arginine-rich splicing factor 9";"SRSF9";1;1;0,000240464932190103;NA;1;NA;1;NA;0,00062009642424648;"nucleolus, nucleus, nucleoplasm";0,000152021891152326
"605";605;"Q13243";"Q13243-1,Q13243-3";"Q13243-1,Q13243-3";"SRSF5_HUMAN";"Serine/arginine-rich splicing factor 5";"SRSF5";2;2;0,000234453308885351;NA;2;NA;2;NA;NA;"nucleus, cytoplasm, nuclear speck, nucleolus, nucleoplasm";0,000304043782304652
"606";606;"Q13247";"Q13247-1,Q13247-3";"Q13247-1,Q13247-3";"SRSF6_HUMAN";"Serine/arginine-rich splicing factor 6";"SRSF6";3;3;0,00027807252914309;NA;3;NA;3;NA;NA;"nucleus, nuclear speck, nucleoplasm";0,000456065673456978
"607";607;"Q13263";"Q13263-1,Q13263-2";"Q13263-1,Q13263-2";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";1;1;3,18220059964149e-05;NA;1;NA;1;NA;NA;"nucleus, nuclear euchromatin, nuclear heterochromatin, nucleoplasm";0,000152021891152326
"612";612;"Q13435";"Q13435";"Q13435";"SF3B2_HUMAN";"Splicing factor 3B subunit 2";"SF3B2";4;8;0,000475018994538662;4;3;5;3;0,000698910684794587;0,000459356345559124;"nucleus, U12-type spliceosomal complex, catalytic step 2 spliceosome, spliceosomal complex, nucleoplasm";0,00121617512921861
"614";614;"Q13509";"Q13509";"Q13509";"TBB3_HUMAN";"Tubulin beta-3 chain";"TUBB3";0;0;NA;0;0;0;0;0;NA;"axon, cytoplasm, microtubule";0
"615";615;"Q13573";"Q13573";"Q13573";"SNW1_HUMAN";"SNW domain-containing protein 1";"SNW1";1;1;9,91469216679344e-05;NA;1;NA;1;NA;0,000255674085370284;"chromatin, catalytic step 2 spliceosome, spliceosomal complex, nuclear matrix, nucleoplasm, nucleus";0,000152021891152326
"619";619;"Q13838";"Q13838-1,Q13838-2";"Q13838-1,Q13838-2";"DX39B_HUMAN";"Spliceosome RNA helicase DDX39B";"DDX39B";1;1;0,000173831425279481;0;1;0;1;NA;NA;"nucleus, nuclear speck, spliceosomal complex, transcription export complex, cytoplasm";0,000152021891152326
"620";620;"Q14103";"Q14103-2,Q14103-4";"Q14103-2,Q14103-4";"HNRPD_HUMAN";"Heterogeneous nuclear ribonucleoprotein D0";"HNRNPD";1;1;0,00015745534091026;1;0;1;0;NA;NA;"nucleoplasm, ribonucleoprotein complex, cytosol, nucleus";0,000152021891152326
"621";621;"Q14103";"Q14103-1,Q14103-3";"Q14103-1,Q14103-3";"HNRPD_HUMAN";"Heterogeneous nuclear ribonucleoprotein D0";"HNRNPD";2;5;0,000787276704551301;1;2;2;3;NA;NA;"nucleoplasm, ribonucleoprotein complex, cytosol, nucleus";0,00076010945576163
"622";622;"Q14152";"Q14152";"Q14152";"EIF3A_HUMAN";"Eukaryotic translation initiation factor 3 subunit A";"EIF3A";26;40;0,00153814037667186;17;18;20;20;0,00181049222255038;0,00198323168970292;"eukaryotic translation initiation factor 3 complex, nucleolus, eukaryotic 43S preinitiation complex, eukaryotic 48S preinitiation complex, cytosol, nucleus, cytoplasm";0,00608087564609304
"625";625;"Q14566";"Q14566";"Q14566";"MCM6_HUMAN";"DNA replication licensing factor MCM6";"MCM6";2;2;0,000129458587123052;2;NA;2;NA;0,00030476251541591;NA;"MCM complex, nucleoplasm, nucleus";0,000304043782304652
"628";628;"Q14978";"Q14978-3";"Q14978-3";"NOLC1_HUMAN";"Nucleolar and coiled-body phosphoprotein 1";"NOLC1";2;2;0,000152053648108764;NA;2;NA;2;NA;NA;"cytoplasm, nucleolus";0,000304043782304652
"629";629;"Q14CN4";"Q14CN4-1,Q14CN4-2,Q3SY84,Q7RTS7,Q86Y46-1,Q86Y46-2";"Q14CN4-1,Q14CN4-2,Q3SY84,Q7RTS7,Q86Y46-1,Q86Y46-2";"K2C71_HUMAN, K2C72_HUMAN, K2C73_HUMAN, K2C74_HUMAN";"Keratin, type II cytoskeletal 71, Keratin, type II cytoskeletal 72, Keratin, type II cytoskeletal 73, Keratin, type II cytoskeletal 74";"KRT71, KRT72, KRT73, KRT74";1;1;1,68493183303782e-05;1;NA;1;NA;0,00011892111461809;NA;"keratin filament";0,000152021891152326
"630";630;"Q15008";"Q15008";"Q15008";"PSMD6_HUMAN";"26S proteasome non-ATPase regulatory subunit 6";"PSMD6";4;5;0,000683068766246952;3;2;3;2;0,000964820148418235;0,000704582569452299;"cytosol, nucleoplasm, proteasome accessory complex, proteasome complex";0,00076010945576163
"631";631;"Q15029";"Q15029-1,Q15029-2";"Q15029-1,Q15029-2";"U5S1_HUMAN";"116 kDa U5 small nuclear ribonucleoprotein component";"EFTUD2";5;6;0,000164020833376583;4;2;4;2;NA;NA;"nuclear speck, catalytic step 2 spliceosome, Cajal body, nucleus, cytoplasm, spliceosomal complex, nucleoplasm";0,000912131346913956
"636";636;"Q15233";"Q15233";"Q15233";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";6;8;0,000997651357956661;2;5;2;6;0,000584354623507661;0,00193972129877526;"nuclear speck, nuclear matrix, nucleus, paraspeckles";0,00121617512921861
"638";638;"Q15366";"Q15366-1,Q15366-2,Q15366-3,Q15366-4,Q15366-5,Q15366-6";"Q15366-1,Q15366-2,Q15366-3,Q15366-4,Q15366-5,Q15366-6";"PCBP2_HUMAN";"Poly(rC)-binding protein 2";"PCBP2";4;7;0,000200746793328151;4;3;4;3;NA;NA;"nucleoplasm, cytosol, cytoplasm, nucleus, ribonucleoprotein complex";0,00106415323806628
