"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5747-3.id.csv";"peptide.count.P5747-4.id.csv";"spectra.count.P5747-3.id.csv";"spectra.count.P5747-4.id.csv";"dNSAF.P5747-3.id.csv";"dNSAF.P5747-4.id.csv";"Go.Cc"
"314";"P22061";"P22061-1,P22061-2";"PIMT_HUMAN";"Protein-L-isoaspartate(D-aspartate) O-methyltransferase";"PCMT1";2;3;0,000206349307495014;2;NA;3;NA;NA;NA;"endoplasmic reticulum, extracellular vesicular exosome, cytoplasm"
"315";"P22087";"P22087";"FBRL_HUMAN";"rRNA 2'-O-methyltransferase fibrillarin";"FBL";7;10;0,000972820203559049;7;3;7;3;0,00177563004258083;0,000771256139801876;"membrane, Cajal body, nucleus, extracellular vesicular exosome, nucleolus, granular component, box C/D snoRNP complex"
"316";"P22102";"P22102-1";"PUR2_HUMAN";"Trifunctional purine biosynthetic protein adenosine-3";"GART";14;25;0,000772958627085284;13;12;13;12;NA;NA;"extracellular vesicular exosome, cytosol"
"317";"P22234";"P22234-1";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";15;32;0,00235124920728437;13;14;15;17;NA;NA;"cytosol, extracellular vesicular exosome"
"318";"P22314";"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";30;64;0,00188899983571995;27;25;34;30;0,00261669272005498;0,0023400115394745;"mitochondrion, nucleus, cytoplasm, extracellular vesicular exosome, cytosol"
"319";"P22392";"P22392-2";"NDKB_HUMAN";"Nucleoside diphosphate kinase B";"NME2";4;11;0,00715630862243126;4;4;6;5;NA;NA;"extracellular vesicular exosome, cytoplasm, cytosol, ruffle, lamellipodium, cell periphery, nucleus"
"320";"P22626";"P22626-1";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";14;49;0,00514003314053846;13;14;25;24;NA;NA;"nucleoplasm, ribonucleoprotein complex, nucleus, cytoplasm, catalytic step 2 spliceosome, spliceosomal complex"
"321";"P23193";"P23193-1,P23193-2";"TCEA1_HUMAN";"Transcription elongation factor A protein 1";"TCEA1";6;8;0,00041498376789695;4;4;4;4;NA;NA;"nucleoplasm, nucleus, nucleolus"
"322";"P23246";"P23246-1";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";11;23;0,00101588848131209;11;9;13;10;NA;NA;"cytoplasm, nucleoplasm, paraspeckles, nuclear matrix, nucleus"
"323";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";6;13;0,00187943458770922;6;6;6;7;0,00226181445900177;0,00267440207736854;"extracellular vesicular exosome, endoplasmic reticulum lumen, endoplasmic reticulum, nucleus, macromolecular complex, melanosome"
"324";"P23381";"P23381-1";"SYWC_HUMAN";"Tryptophan--tRNA ligase, cytoplasmic";"WARS";7;11;0,000729305337317835;5;5;5;6;NA;NA;"nucleus, cytosol, extracellular vesicular exosome, cytoplasm"
"325";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";15;27;0,00346972539269394;10;14;11;16;0,003685919859114;0,00543370580798688;"ruffle membrane, ribonucleoprotein complex, extracellular vesicular exosome, cytosol, cytoplasm, cytosolic small ribosomal subunit, nucleus"
"326";"P23526";"P23526";"SAHH_HUMAN";"Adenosylhomocysteinase";"AHCY";11;24;0,00173486269634697;10;10;12;12;0,00226181445900177;0,00229234463774447;"melanosome, extracellular vesicular exosome, cytosol, cytoplasm"
"327";"P23527";"P06899,P23527,P33778,Q16778";"H2B1B_HUMAN, H2B1J_HUMAN, H2B1O_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-B, Histone H2B type 1-J, Histone H2B type 1-O, Histone H2B type 2-E";"HIST1H2BB, HIST1H2BJ, HIST1H2BO, HIST2H2BE";2;3;0,000637296500698887;2;1;2;1;0,00105012814167939;0,000600375976552122;"nucleoplasm, nucleus, nucleosome"
"328";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";9;35;0,00658411746203971;7;7;17;18;0,00833873764403062;0,00894842967023141;"lamellipodium membrane, extracellular space, cortical actin cytoskeleton, extracellular vesicular exosome, cytoplasm, ruffle membrane, nucleus, nuclear matrix"
"329";"P23588";"P23588";"IF4B_HUMAN";"Eukaryotic translation initiation factor 4B";"EIF4B";10;14;0,00071552438540006;4;10;4;10;0,000533062654822021;0,00135064495840918;"eukaryotic translation initiation factor 4F complex, cytosol"
"330";"P23921";"P23921";"RIR1_HUMAN";"Ribonucleoside-diphosphate reductase large subunit";"RRM1";2;2;7,88573952884987e-05;NA;2;NA;2;NA;0,000208394967067679;"nucleoplasm, cytoplasm, nuclear envelope, ribonucleoside-diphosphate reductase complex, cytosol, cell projection, extracellular vesicular exosome, neuronal cell body"
"331";"P24534";"P24534";"EF1B_HUMAN";"Elongation factor 1-beta";"EEF1B2";3;4;0,000640564687881959;1;3;1;3;0,00042220536568033;0,00125751477270554;"cytosol, eukaryotic translation elongation factor 1 complex"
"332";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase F(0) complex subunit B1, mitochondrial";"ATP5F1";1;2;0,000243965066673793;1;1;1;1;0,000318067658297124;0,000322360964682816;"nucleus, mitochondrial matrix, mitochondrial inner membrane, extracellular vesicular exosome, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrion, mitochondrial proton-transporting ATP synthase complex"
"333";"P24666";"P24666-1";"PPAC_HUMAN";"Low molecular weight phosphotyrosine protein phosphatase";"ACP1";3;6;0,00118585551395869;2;3;2;4;NA;NA;"extracellular vesicular exosome, cytoplasmic side of plasma membrane, cytoplasm"
"334";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";6;9;0,000658191467934917;4;5;4;5;0,000762766468609496;0,000966327950337246;"extracellular vesicular exosome, mitochondrion, mitochondrial matrix, mitochondrial inner membrane"
"335";"P24928";"P24928";"RPB1_HUMAN";"DNA-directed RNA polymerase II subunit RPB1";"POLR2A";3;3;4,75546119810845e-05;3;NA;3;NA;0,000123997950036645;NA;"nucleus, nucleoplasm, DNA-directed RNA polymerase II, core complex"
"336";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";16;29;0,00112079000927366;12;15;13;16;0,00131006085001588;0,0016341466724515;"nucleoplasm, centrosome, intracellular membrane-bounded organelle, nucleus, alpha DNA polymerase:primase complex, perinuclear region of cytoplasm, MCM complex"
"337";"P25398";"P25398";"RS12_HUMAN";"40S ribosomal protein S12";"RPS12";7;19;0,00449487153144443;7;7;9;10;0,00555172639936798;0,00625184901203036;"cytosol, cytosolic small ribosomal subunit"
"338";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";7;12;0,000677631722262108;6;6;6;6;0,000883457365541378;0,000895382353983372;"mitochondrion, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix, plasma membrane, extracellular vesicular exosome, proton-transporting ATP synthase complex, catalytic core F(1)"
"339";"P25786";"P25786-1,P25786-2";"PSA1_HUMAN";"Proteasome subunit alpha type-1";"PSMA1";11;18;0,00106862264946087;10;8;10;8;NA;NA;"proteasome core complex, alpha-subunit complex, extracellular vesicular exosome, centrosome, cytosol, proteasome complex, nucleoplasm, polysome, nucleus, proteasome core complex"
"340";"P25787";"P25787";"PSA2_HUMAN";"Proteasome subunit alpha type-2";"PSMA2";6;10;0,00133450976642075;5;5;5;5;0,00173985727615521;0,0017633420290342;"extracellular vesicular exosome, proteasome complex, proteasome core complex, nucleoplasm, proteasome core complex, alpha-subunit complex, nucleus, cytosol, cytoplasmic mRNA processing body"
"341";"P25788";"P25788-1,P25788-2";"PSA3_HUMAN";"Proteasome subunit alpha type-3";"PSMA3";9;14;0,000857226273489092;7;7;7;7;NA;NA;"extracellular vesicular exosome, nucleus, cytosol, cytoplasm, proteasome core complex, proteasome core complex, alpha-subunit complex, proteasome complex, nucleoplasm"
"342";"P25789";"P25789-1";"PSA4_HUMAN";"Proteasome subunit alpha type-4";"PSMA4";10;22;0,00263220547031954;10;9;11;11;NA;NA;"cytoplasmic mRNA processing body, proteasome complex, nucleoplasm, extracellular vesicular exosome, cytosol, proteasome core complex, proteasome core complex, alpha-subunit complex, nucleus"
"343";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";24;55;0,00405152076833197;22;22;27;28;0,00535794723859915;0,00528199604690585;"extrinsic component of membrane, basolateral plasma membrane, microvillus membrane, cytoplasm, cytoskeleton, apical plasma membrane, filopodium, plasma membrane, extracellular vesicular exosome, extracellular space, microvillus, uropod, apical part of cell, blood microparticle"
"344";"P26196";"P26196";"DDX6_HUMAN";"Probable ATP-dependent RNA helicase DDX6";"DDX6";4;8;0,000517226145494749;3;3;4;4;0,000674329776596801;0,000683431941687791;"cytoplasm, cytosol, intracellular membrane-bounded organelle, cytoplasmic stress granule, cytoplasmic mRNA processing body, RISC complex"
"345";"P26368";"P26368-1,P26368-2";"U2AF2_HUMAN";"Splicing factor U2AF 65 kDa subunit";"U2AF2";3;6;0,000197226496005761;3;2;4;2;NA;NA;"nucleus, nuclear speck, nucleoplasm, spliceosomal complex"
"346";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";5;10;0,00147997765565144;5;5;5;5;0,00192950996502521;0,00195555466727016;"cytosol, nucleolus, cytoplasm, nucleus, cytosolic ribosome, cytosolic large ribosomal subunit"
"347";"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";6;11;0,00164355413338134;6;4;6;5;0,0023375690102602;0,00197426810906222;"nucleus, nucleoplasm, perinuclear region of cytoplasm, protein complex, extracellular space, condensed chromosome, cytoplasm"
"348";"P26599";"P26599-1,P26599-2,P26599-3";"PTBP1_HUMAN";"Polypyrimidine tract-binding protein 1";"PTBP1";11;17;0,000391207063435647;8;7;9;8;NA;NA;"extracellular vesicular exosome, nucleoplasm, nucleolus"
"349";"P26639";"P26639";"SYTC_HUMAN";"Threonine--tRNA ligase, cytoplasmic";"TARS";7;15;0,000647874035980197;6;7;7;8;0,000788350267867837;0,000913133133707339;"extracellular vesicular exosome, actin cytoskeleton, cytoplasm, cytosol"
"350";"P26640";"P26640";"SYVC_HUMAN";"Valine--tRNA ligase";"VARS";9;15;0,00037057984811209;6;8;7;8;0,000450931363661745;0,000522306373156967;"mitochondrion, cytosol"
"351";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";11;23;0,00164355413338134;10;10;11;12;0,00204960761044554;0,00226611643822794;"cytosol, nucleus, extracellular vesicular exosome"
"352";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";12;22;0,00341765227691034;8;12;10;12;0,00407616909045373;0,00489251841255748;"cytoplasmic vesicle membrane, protein complex, extracellular vesicular exosome, cytosol, cytoplasm"
"353";"P27635";"P27635";"RL10_HUMAN";"60S ribosomal protein L10";"RPL10";6;11;0,00160515333587243;6;5;6;5;0,00228295291188964;0,00192814034950469;"cytosolic large ribosomal subunit, endoplasmic reticulum, cytosol"
"354";"P27695";"P27695";"APEX1_HUMAN";"DNA-(apurinic or apyrimidinic site) lyase";"APEX1";3;5;0,000490998876324615;2;3;2;3;0,000512108934113608;0,000778532141120762;"endoplasmic reticulum, cytoplasm, transcription factor complex, nucleoplasm, ribosome, centrosome, perinuclear region of cytoplasm, mitochondrion, nuclear speck, nucleolus, nucleus"
"355";"P27707";"P27707";"DCK_HUMAN";"Deoxycytidine kinase";"DCK";2;4;0,000480423515911469;2;2;2;2;0,000626348619415875;0,000634803130452314;"nucleus, cytosol"
"356";"P27708";"P27708";"PYR1_HUMAN";"CAD protein";"CAD";7;11;0,000154383287135596;5;5;5;6;0,000182978248368683;0,000222537726630474;"neuronal cell body, extracellular vesicular exosome, nuclear matrix, terminal bouton, cell projection, nucleus, protein complex, cytosol"
"357";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";16;29;0,00217169862708182;14;11;18;11;0,00351476203700994;0,00217690282145518;"integral component of lumenal side of endoplasmic reticulum membrane, endocytic vesicle lumen, perinuclear region of cytoplasm, proteinaceous extracellular matrix, extracellular space, extracellular region, Golgi apparatus, extracellular vesicular exosome, MHC class I peptide loading complex, polysome, acrosomal vesicle, sarcoplasmic reticulum lumen, endoplasmic reticulum lumen, endoplasmic reticulum, cell surface, intracellular, external side of plasma membrane, cytosol, cytoplasm, nucleus"
"358";"P27816";"P27816-1,P27816-6";"MAP4_HUMAN";"Microtubule-associated protein 4";"MAP4";4;6;8,13216888912643e-05;3;3;3;3;NA;NA;"cytoplasm, microtubule cytoskeleton, mitotic spindle, plasma membrane, microtubule, microtubule associated complex, extracellular vesicular exosome"
"359";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";6;10;0,000527492036051444;4;6;4;6;0,000550171084622052;0,000836396016474332;"neuronal cell body, axon, endoplasmic reticulum membrane, dendrite cytoplasm, endoplasmic reticulum, integral component of lumenal side of endoplasmic reticulum membrane, dendritic spine, protein complex, ribosome, endoplasmic reticulum lumen, melanosome, extracellular vesicular exosome"
"360";"P28062";"P28062-1,P28062-2";"PSB8_HUMAN";"Proteasome subunit beta type-8";"PSMB8";4;9;0,000509144486971394;3;4;4;5;NA;NA;"proteasome core complex, spermatoproteasome complex, proteasome complex, nucleoplasm, extracellular vesicular exosome, cytosol"
"361";"P28066";"P28066";"PSA5_HUMAN";"Proteasome subunit alpha type-5";"PSMA5";5;12;0,00155489768635247;5;4;6;6;0,00202718640308872;0,00205454955084151;"proteasome complex, extracellular vesicular exosome, proteasome core complex, proteasome core complex, alpha-subunit complex, nucleoplasm, cytoplasm, cytosol, nucleus"
"362";"P28070";"P28070";"PSB4_HUMAN";"Proteasome subunit beta type-4";"PSMB4";5;8;0,000946288743461984;4;3;4;4;0,00123371697763733;0,00125036980240607;"cytosol, nucleoplasm, proteasome core complex, nucleus, extracellular vesicular exosome, proteasome complex"
"363";"P28074";"P28074-1";"PSB5_HUMAN";"Proteasome subunit beta type-5";"PSMB5";4;6;0,000712415099640581;3;3;3;3;NA;NA;"cytosol, nucleoplasm, proteasome complex, nucleus, proteasome core complex, extracellular vesicular exosome"
"364";"P28482";"P28482";"MK01_HUMAN";"Mitogen-activated protein kinase 1";"MAPK1";5;5;0,000433715674086743;NA;5;NA;5;NA;0,00114617231887223;"Golgi apparatus, protein complex, nucleoplasm, microtubule cytoskeleton, early endosome, caveola, mitochondrion, pseudopodium, perikaryon, late endosome, extracellular vesicular exosome, microtubule organizing center, focal adhesion, cytoskeleton, dendrite cytoplasm, nucleus, cytoplasm, mitotic spindle, cytosol"
"365";"P28838";"P28838-1,P28838-2";"AMPL_HUMAN";"Cytosol aminopeptidase";"LAP3";5;6;0,000180505945284656;4;2;4;2;NA;NA;"cytoplasm, trans-Golgi network, nucleus, mitochondrion, extracellular vesicular exosome"
"366";"P29144";"P29144";"TPP2_HUMAN";"Tripeptidyl-peptidase 2";"TPP2";4;4;0,000100008097787816;NA;4;NA;4;NA;0,000264289533895279;"cytoplasm, cytosol, nucleus"
"367";"P29218";"P29218-1";"IMPA1_HUMAN";"Inositol monophosphatase 1";"IMPA1";5;7;0,000789143320359994;5;2;5;2;NA;NA;"cytoplasm, extracellular vesicular exosome, cytosol"
"368";"P29350";"P29350-1,P29350-3,P29350-4";"PTN6_HUMAN";"Tyrosine-protein phosphatase non-receptor type 6";"PTPN6";5;8;0,000139955309957403;4;4;4;4;NA;NA;"nucleus, cytosol, alpha-beta T cell receptor complex, cytoplasm, nucleolus, membrane, extracellular vesicular exosome"
"369";"P29401";"P29401";"TKT_HUMAN";"Transketolase";"TKT";24;54;0,00270671996926044;19;22;26;28;0,0033981674697041;0,0037089621105079;"cytosol, extracellular vesicular exosome, nucleus, peroxisome"
"370";"P29590";"P29590-1,P29590-2,P29590-3,P29590-4,P29590-5,P29590-8,P29590-9";"PML_HUMAN";"Protein PML";"PML";4;9;4,55211786213491e-05;3;4;4;5;NA;NA;"early endosome membrane, nuclear membrane, PML body, nuclear matrix, cytoplasm, cytosol, nucleus, nucleoplasm, nucleolus, extrinsic component of endoplasmic reticulum membrane"
"371";"P29692";"P29692-1,P29692-2";"EF1D_HUMAN";"Elongation factor 1-delta";"EEF1D";5;9;0,000577021126761996;5;4;5;4;NA;NA;"eukaryotic translation elongation factor 1 complex, nucleolus, nucleus, cytosol, cytoplasm"
"372";"P29762";"P29762";"RABP1_HUMAN";"Cellular retinoic acid-binding protein 1";"CRABP1";3;5;0,00113969082241772;2;3;2;3;0,00118869081057027;0,00180710380201754;"cytosol"
"373";"P29966";"P29966";"MARCS_HUMAN";"Myristoylated alanine-rich C-kinase substrate";"MARCKS";6;15;0,00141088231329422;6;6;7;8;0,00171679892671219;0,00198853992671809;"actin cytoskeleton, centrosome, germinal vesicle, plasma membrane, cell cortex, extracellular vesicular exosome"
"374";"P30040";"P30040";"ERP29_HUMAN";"Endoplasmic reticulum resident protein 29";"ERP29";5;8;0,000957165625570743;4;4;4;4;0,0012478976325527;0,0012647418691004;"melanosome, endoplasmic reticulum, extracellular vesicular exosome, endoplasmic reticulum lumen, cell surface"
"375";"P30041";"P30041";"PRDX6_HUMAN";"Peroxiredoxin-6";"PRDX6";9;21;0,00292758080008551;9;8;13;8;0,00472557663755727;0,0029473002485286;"extracellular vesicular exosome, cytosol, lysosome, cytoplasm, extracellular space, cytoplasmic membrane-bounded vesicle"
"376";"P30042";"P30042-1,P30042-2";"ES1_HUMAN";"ES1 protein homolog, mitochondrial";"C21orf33";1;1;5,82603144295625e-05;NA;1;NA;1;NA;NA;"mitochondrion"
"377";"P30043";"P30043";"BLVRB_HUMAN";"Flavin reductase (NADPH)";"BLVRB";4;5;0,000757949721704987;2;3;2;3;0,000790537092466638;0,0012018117518272;"cytoplasm, plasma membrane, cytosol, extracellular vesicular exosome, nucleus"
"378";"P30044";"P30044-1,P30044-2";"PRDX5_HUMAN";"Peroxiredoxin-5, mitochondrial";"PRDX5";5;14;0,001021461213737;5;4;8;6;NA;NA;"intracellular membrane-bounded organelle, cytoplasm, nucleus, mitochondrion, mitochondrial matrix, peroxisome, extracellular vesicular exosome, peroxisomal matrix, perinuclear region of cytoplasm, extracellular space, cytosol, cytoplasmic vesicle"
"379";"P30048";"P30048";"PRDX3_HUMAN";"Thioredoxin-dependent peroxide reductase, mitochondrial";"PRDX3";3;4;0,000487930133347586;1;3;1;3;0,000318067658297124;0,000967082894048447;"mitochondrial matrix, mitochondrion, early endosome, cytoplasm, extracellular vesicular exosome"
"380";"P30050";"P30050-1";"RL12_HUMAN";"60S ribosomal protein L12";"RPL12";8;18;0,00340663947646314;7;8;9;9;NA;NA;"extracellular vesicular exosome, cytosolic large ribosomal subunit, cytosol"
"381";"P30084";"P30084";"ECHM_HUMAN";"Enoyl-CoA hydratase, mitochondrial";"ECHS1";2;4;0,000430724531506834;2;2;2;2;0,000561553934648715;0,000569133841095178;"mitochondrion, mitochondrial matrix, extracellular vesicular exosome"
"382";"P30085";"P30085";"KCY_HUMAN";"UMP-CMP kinase";"CMPK1";3;4;0,000637296500698887;3;1;3;1;0,00124630592638873;0,000421042892646943;"nucleus, nucleolus, cytosol, cytoplasm, extracellular vesicular exosome"
"383";"P30086";"P30086";"PEBP1_HUMAN";"Phosphatidylethanolamine-binding protein 1";"PEBP1";7;16;0,00267187409918678;7;6;9;7;0,00391886569367151;0,00308914892359147;"nucleus, cytoplasm, extracellular vesicular exosome"
"384";"P30101";"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";11;18;0,00111306042300281;8;10;8;10;0,00128990606770794;0,0016341466724515;"endoplasmic reticulum, endoplasmic reticulum lumen, melanosome, extracellular vesicular exosome, nucleus, cell surface"
"385";"P30153";"P30153";"2AAA_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform";"PPP2R1A";13;30;0,00194968960671668;12;11;15;15;0,00272166553109933;0,00238185894448152;"mitochondrion, chromosome, centromeric region, protein phosphatase type 2A complex, membrane, microtubule cytoskeleton, cytosol, nucleus"
"386";"P30154";"P30154-1,P30154-2";"2AAB_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform";"PPP2R1B";1;1;3,18460116016673e-05;1;0;1;0;NA;NA;"membrane raft"
"387";"P30419";"P30419-1";"NMT1_HUMAN";"Glycylpeptide N-tetradecanoyltransferase 1";"NMT1";4;7;0,000440711088184916;2;3;3;4;NA;NA;"cell junction, cytoplasm, cytosol, plasma membrane, actin cytoskeleton"
"388";"P30457";"P16189,P16190,P30453,P30457,P30459";"1A31_HUMAN, 1A33_HUMAN, 1A34_HUMAN, 1A66_HUMAN, 1A74_HUMAN";"HLA class I histocompatibility antigen, A-31 alpha chain, HLA class I histocompatibility antigen, A-33 alpha chain, HLA class I histocompatibility antigen, A-34 alpha chain, HLA class I histocompatibility antigen, A-66 alpha chain, HLA class I histocompatibility antigen, A-74 alpha chain";"HLA-A";0;0;0;0;0;0;0;0;0;"integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, phagocytic vesicle membrane, cell surface, plasma membrane, Golgi membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, Golgi apparatus, endoplasmic reticulum"
"389";"P30520";"P30520";"PURA2_HUMAN";"Adenylosuccinate synthetase isozyme 2";"ADSS";5;9;0,000616332800018003;5;4;5;4;0,000892821496974383;0,000723898306656147;"cytoplasm, cytosol, plasma membrane"
"390";"P30566";"P30566-1,P30566-2";"PUR8_HUMAN";"Adenylosuccinate lyase";"ADSL";5;7;0,000225818904689792;2;5;2;5;NA;NA;"cytosol, mitochondrion"
"391";"P30626";"P30626";"SORCN_HUMAN";"Sorcin";"SRI";2;2;0,000315429581153995;NA;2;NA;2;NA;0,000833579868270715;"extracellular vesicular exosome, cytosol, sarcoplasmic reticulum, endoplasmic reticulum membrane, T-tubule, membrane, sarcoplasmic reticulum membrane, Z disc, cytoplasm"
"392";"P30740";"P30740";"ILEU_HUMAN";"Leukocyte elastase inhibitor";"SERPINB1";4;11;0,000906339878302639;3;3;7;4;0,00150389774054999;0,000870969994288135;"cytoplasm, extracellular vesicular exosome, extracellular space"
"393";"P30876";"P30876";"RPB2_HUMAN";"DNA-directed RNA polymerase II subunit RPB2";"POLR2B";2;3;7,97977730858062e-05;2;1;2;1;0,000138714345015441;7,02933619751284e-05;"nucleoplasm, DNA-directed RNA polymerase II, core complex, nucleus"
"394";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";13;21;0,00166533343951871;9;11;10;11;0,00211953111993224;0,00224367104269141;"phagocytic vesicle membrane, plasma membrane, actin filament, phagocytic vesicle, protein complex, cortical actin cytoskeleton, immunological synapse, cytoplasm, phagocytic cup, extracellular vesicular exosome, lamellipodium"
"395";"P31150";"P31150";"GDIA_HUMAN";"Rab GDP dissociation inhibitor alpha";"GDI1";3;4;0,000375249304214647;2;2;2;2;0,00049290232189853;0,00049231562689814;"neuron projection, cytoplasm, midbody, protein complex, Golgi apparatus, cytosol"
"396";"P31152";"P31152";"MK04_HUMAN";"Mitogen-activated protein kinase 4";"MAPK4";2;2;0,000106397030781075;2;NA;2;NA;0,000277428690030881;NA;"cytoplasm, nucleus"
"397";"P31153";"P31153";"METK2_HUMAN";"S-adenosylmethionine synthase isoform type-2";"MAT2A";8;14;0,00110679847969478;7;6;8;6;0,00164912041567724;0,00125353529557672;"methionine adenosyltransferase complex, cytosol"
"398";"P31689";"P31689";"DNJA1_HUMAN";"DnaJ homolog subfamily A member 1";"DNAJA1";3;5;0,000393293810254981;3;2;3;2;0,000615304689098718;0,000415740085434765;"extracellular vesicular exosome, cytosol, membrane"
"399";"P31939";"P31939";"PUR9_HUMAN";"Bifunctional purine biosynthesis protein PURH";"ATIC";13;26;0,00137147929373375;12;10;14;12;0,00192559879617718;0,00167279203294866;"mitochondrion, extracellular vesicular exosome, cytosol"
"400";"P31942";"P31942-1,P31942-2";"HNRH3_HUMAN";"Heterogeneous nuclear ribonucleoprotein H3";"HNRNPH3";6;8;0,000361011890569312;3;5;3;5;NA;NA;"spliceosomal complex, nucleus"
"401";"P31943";"P31943";"HNRH1_HUMAN";"Heterogeneous nuclear ribonucleoprotein H";"HNRNPH1";4;7;0,00104863259134672;3;3;3;4;0,00121049891870407;0,00153805982204482;"nucleus, nucleoplasm, catalytic step 2 spliceosome"
"402";"P31946";"P31946-1,P31946-2";"1433B_HUMAN";"14-3-3 protein beta/alpha";"YWHAB";7;17;0,00138048278949013;6;7;8;9;NA;NA;"melanosome, cytoplasmic vesicle membrane, cytosol, nucleus, cytoplasm, perinuclear region of cytoplasm, transcriptional repressor complex, extracellular vesicular exosome"
"403";"P31948";"P31948";"STIP1_HUMAN";"Stress-induced-phosphoprotein 1";"STIP1";13;25;0,00143773151630964;13;9;15;10;0,0022493182465211;0,00151978650016208;"nucleus, Golgi apparatus"
"404";"P31949";"P31949";"S10AB_HUMAN";"Protein S100-A11";"S100A11";4;6;0,00178443020195688;3;3;3;3;0,00232643772925896;0,00235784019882288;"cytoplasm, extracellular space, ruffle, nucleus, extracellular vesicular exosome"
"405";"P32119";"P32119-1";"PRDX2_HUMAN";"Peroxiredoxin-2";"PRDX2";4;9;0,00141943311519298;3;4;4;5;NA;NA;"cytosol, cytoplasm, extracellular vesicular exosome"
"406";"P32969";"P32969";"RL9_HUMAN";"60S ribosomal protein L9";"RPL9P9,RPL9P7,RPL9P8,RPL9";5;11;0,00178907715560781;4;4;5;6;0,00212045105531416;0,00257888771746252;"cytosolic large ribosomal subunit, ribosome, nucleus, nucleolus, cytosol, cytoplasm"
"407";"P33176";"P33176";"KINH_HUMAN";"Kinesin-1 heavy chain";"KIF5B";5;7;0,000226991380830445;3;4;3;4;0,000253661434654404;0,000342780506578612;"microtubule, ciliary rootlet, vesicle, neuron projection, cytoplasm, microtubule organizing center, perinuclear region of cytoplasm, kinesin complex"
"408";"P33316";"P33316-2";"DUT_HUMAN";"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial";"DUT";9;21;0,00260229404452046;9;8;11;10;NA;NA;"extracellular vesicular exosome, nucleus, mitochondrion, nucleoplasm"
"409";"P33947";"P33947-1,P33947-2";"ERD22_HUMAN";"ER lumen protein retaining receptor 2";"KDELR2";1;1;7,36498314486922e-05;1;NA;1;NA;NA;NA;"integral component of membrane, endoplasmic reticulum membrane, cis-Golgi network, endoplasmic reticulum, Golgi apparatus, extracellular vesicular exosome"
"410";"P33991";"P33991";"MCM4_HUMAN";"DNA replication licensing factor MCM4";"MCM4";25;48;0,00173687296598353;19;23;22;26;0,00207573238879421;0,00248625096283757;"nucleoplasm, MCM complex, nucleus"
"411";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";17;33;0,00140396245453692;13;15;16;17;0,00177493886700956;0,00191132822656623;"nucleus, nucleoplasm, MCM complex"
"412";"P33993";"P33993-1";"MCM7_HUMAN";"DNA replication licensing factor MCM7";"MCM7";25;44;0,00191100313700529;23;17;27;17;NA;NA;"cytosol, chromatin, cytoplasm, nucleoplasm, MCM complex, nucleus"
"413";"P34897";"P34897-1,P34897-2,P34897-3";"GLYM_HUMAN";"Serine hydroxymethyltransferase, mitochondrial";"SHMT2";3;7;0,000144571891362248;2;3;3;4;NA;NA;"mitochondrial intermembrane space, mitochondrial inner membrane, mitochondrion, mitochondrial nucleoid, mitochondrial matrix, microtubule cytoskeleton, extracellular vesicular exosome"
