"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5134-1.id.csv";"peptide.count.P5134-2.id.csv";"spectra.count.P5134-1.id.csv";"spectra.count.P5134-2.id.csv";"dNSAF.P5134-1.id.csv";"dNSAF.P5134-2.id.csv"
"P35268";"P35268";"P35268";"RL22_HUMAN";"60S ribosomal protein L22";"RPL22";4;11;0,00236507545439609;4;4;6;5;0,00352197101910202;0,00287731022565489
"P38606";"P38606";"P38606";"VATA_HUMAN";"V-type proton ATPase catalytic subunit A";"ATP6V1A";4;5;0,000223021701902682;2;3;2;3;0,0002435506701486;0,000358148177196589
"P39748";"P39748";"P39748";"FEN1_HUMAN";"Flap endonuclease 1";"FEN1";4;7;0,000506963542377727;3;4;3;4;0,000593174066375077;0,000775359387123844
"P43146";"P43146";"P43146";"DCC_HUMAN";"Netrin receptor DCC";"DCC";4;4;7,60770643117924e-05;4;NA;4;NA;0,000207699742199981;NA
"P43487";"P43487";"P43487";"RANG_HUMAN";"Ran-specific GTPase-activating protein";"RANBP1";4;9;0,00123227812006526;3;3;4;5;0,00149523147742971;0,00183231695962103
"P46778";"P46778";"P46778";"RL21_HUMAN";"60S ribosomal protein L21";"RPL21";4;10;0,00172005487592443;3;4;4;6;0,00187838454352108;0,0027622178166287
"P49755";"P49755";"P49755";"TMEDA_HUMAN";"Transmembrane emp24 domain-containing protein 10";"TMED10";4;10;0,0012566610965658;4;4;5;5;0,00171541967444847;0,00168171556567957
"P50914";"P50914";"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";4;8;0,0010240326703178;3;4;4;4;0,0013978675672715;0,00137040263770726
"P52597";"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";4;9;0,000903783739280913;4;3;5;4;0,0012447126493212;0,00118666018421777
"P53999";"P53999";"P53999";"TCP4_HUMAN";"Activated RNA polymerase II transcriptional coactivator p15";"SUB1";4;6;0,0013001989613287;4;2;4;2;0,00236646871624703;0,00115998648467347
"P55209";"P55209";"P55209";"NP1L1_HUMAN";"Nucleosome assembly protein 1-like 1";"NAP1L1";4;7;0,000633472895481121;3;3;3;4;0,00074119667775037;0,00096884512384492
"P60842";"P60842";"P60842";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";6;11;0,000807776181468617;4;6;5;6;0,000991406338944974;0,00119741462001638
"P61313";"P61313";"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";4;7;0,000944343853448708;3;3;3;4;0,00110493208442416;0,00144429689758363
"P61513";"P61513";"P61513";"RL37A_HUMAN";"60S ribosomal protein L37a";"RPL37A";4;10;0,0029913997842164;4;3;6;4;0,00490013359179411;0,00320257138159849
"P61981";"P61981";"P61981";"1433G_HUMAN";"14-3-3 protein gamma";"YWHAG";4;7;0,000891364470114686;4;1;6;1;0,00211333270611363;0,000335492042505509
"P62081";"P62081";"P62081";"RS7_HUMAN";"40S ribosomal protein S7";"RPS7";4;15;0,00212790293928796;4;3;10;5;0,00387295782169294;0,00189843148909189
"P62158";"P62158";"P62158";"CALM_HUMAN";"Calmodulin";"CALM3,CALM1,CALM2";4;12;0,00221644655152678;4;4;6;6;0,00302558584191314;0,0029661399373194
"P62266";"P62266";"P62266";"RS23_HUMAN";"40S ribosomal protein S23";"RPS23";4;8;0,001539629539289;3;4;4;4;0,00210168899974386;0,00206039557417525
"P62826";"P62826";"P62826";"RAN_HUMAN";"GTP-binding nuclear protein Ran";"RAN";4;4;0,000509645889162795;NA;4;NA;4;NA;0,00136405818105121
"P62841";"P62841";"P62841";"RS15_HUMAN";"40S ribosomal protein S15";"RPS15";4;7;0,00132859411105887;2;3;3;4;0,00155452513946572;0,00203197632487628
"P62857";"P62857";"P62857";"RS28_HUMAN";"40S ribosomal protein S28";"RPS28";4;11;0,00438738635018406;4;3;6;5;0,00653351145572549;0,00533761896933081
"P84098";"P84098";"P84098";"RL19_HUMAN";"60S ribosomal protein L19";"RPL19";4;9;0,00126371378639346;4;4;4;5;0,00153337513756823;0,00187905973920319
"Q02790";"Q02790";"Q02790";"FKBP4_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP4";"FKBP4";4;7;0,000419708379310537;4;2;5;2;0,000818468210684565;0,000320954866129696
"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";4;8;0,00117110119211876;3;4;4;4;0,00159862514342219;0,00156721578248437
"Q08AD1-1";"Q08AD1-1";"Q08AD1-1";"CAMP2_HUMAN";"Calmodulin-regulated spectrin-associated protein 2";"CAMSAP2";4;4;7,39311699524269e-05;4;NA;4;NA;NA;NA
"Q12769-1";"Q12769-1";"Q12769-1";"NU160_HUMAN";"Nuclear pore complex protein Nup160";"NUP160";4;4;7,66598273392505e-05;NA;4;NA;4;NA;NA
"Q13242";"Q13242";"Q13242";"SRSF9_HUMAN";"Serine/arginine-rich splicing factor 9";"SRSF9";4;8;0,000996230878363472;2;4;3;5;0,00101993730869923;0,00166649642028881
"Q14118";"Q14118";"Q14118";"DAG1_HUMAN";"Dystroglycan";"DAG1";4;4;0,000122998337496272;4;NA;4;NA;0,000335800588785891;NA
"Q14643-4";"Q14643-4";"Q14643-4";"ITPR1_HUMAN";"Inositol 1,4,5-trisphosphate receptor type 1";"ITPR1";4;4;3,99142538285583e-05;NA;4;NA;4;NA;NA
"Q16531";"Q16531";"Q16531";"DDB1_HUMAN";"DNA damage-binding protein 1";"DDB1";4;4;9,65644842624243e-05;2;2;2;2;0,000131816459194462;0,000129226564520641
"Q16836-1,Q16836-2";"Q16836-1,Q16836-2";"Q16836-[1,2]";"HCDH_HUMAN";"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial";"HADH";4;9;0,00043384823622043;4;3;6;3;NA;NA
"Q16851-1,Q16851-2";"Q16851-1,Q16851-2";"Q16851-[1,2]";"UGPA_HUMAN";"UTP--glucose-1-phosphate uridylyltransferase";"UGP2";4;7;0,000189612348527103;4;3;4;3;NA;NA
"Q5TBA9";"Q5TBA9";"Q5TBA9";"FRY_HUMAN";"Protein furry homolog";"FRY";4;5;4,56702257132275e-05;3;2;3;2;7,48111998747193e-05;4,88942195663891e-05
"Q5VST9-2";"Q5VST9-2";"Q5VST9-2";"OBSCN_HUMAN";"Obscurin";"OBSCN";4;4;1,92981231696755e-05;3;1;3;1;NA;NA
"Q6V0I7-1";"Q6V0I7-1";"Q6V0I7-1";"FAT4_HUMAN";"Protocadherin Fat 4";"FAT4";4;4;2,21006850148893e-05;NA;4;NA;4;NA;NA
"Q7Z6Z7-2";"Q7Z6Z7-2";"Q7Z6Z7-2";"HUWE1_HUMAN";"E3 ubiquitin-protein ligase HUWE1";"HUWE1";4;4;7,96977110624946e-05;3;1;3;1;NA;NA
"Q8IVF2-3";"Q8IVF2-3";"Q8IVF2-3";"AHNK2_HUMAN";"Protein AHNAK2";"AHNAK2";4;4;1,89962919860507e-05;NA;4;NA;4;NA;NA
"Q8IYB3-1,Q8IYB3-2";"Q8IYB3-1,Q8IYB3-2";"Q8IYB3-[1,2]";"SRRM1_HUMAN";"Serine/arginine repetitive matrix protein 1";"SRRM1";4;4;6,08868982628118e-05;NA;4;NA;4;NA;NA
"Q8NBQ5";"Q8NBQ5";"Q8NBQ5";"DHB11_HUMAN";"Estradiol 17-beta-dehydrogenase 11";"HSD17B11";4;5;0,000458681300246515;2;3;2;3;0,000500902544938954;0,000736591417767652
"Q8NE71-1,Q8NE71-2";"Q8NE71-1,Q8NE71-2";"Q8NE71-[1,2]";"ABCF1_HUMAN";"ATP-binding cassette sub-family F member 1";"ABCF1";4;5;9,04696844667683e-05;4;1;4;1;NA;NA
"Q8TDW7-3";"Q8TDW7-3";"Q8TDW7-3";"FAT3_HUMAN";"Protocadherin Fat 3";"FAT3";4;5;2,99857027836031e-05;2;3;2;3;NA;NA
"Q8WXX0-1";"Q8WXX0-1";"Q8WXX0-1";"DYH7_HUMAN";"Dynein heavy chain 7, axonemal";"DNAH7";4;4;2,73567375892554e-05;NA;4;NA;4;NA;NA
"Q92542-1,Q92542-2";"Q92542-1,Q92542-2";"Q92542-[1,2]";"NICA_HUMAN";"Nicastrin";"NCSTN";4;4;7,76329422137967e-05;NA;4;NA;4;NA;NA
"Q92616";"Q92616";"Q92616";"GCN1L_HUMAN";"Translational activator GCN1";"GCN1L1";4;5;5,15179296420646e-05;4;1;4;1;0,000112520227241996;2,75773649482461e-05
"Q92692-1";"Q92692-1";"Q92692-1";"PVRL2_HUMAN";"Poliovirus receptor-related protein 2";"PVRL2";9;16;0,000818464773674079;5;8;5;11;NA;NA
"Q96RL7-1";"Q96RL7-1";"Q96RL7-1";"VP13A_HUMAN";"Vacuolar protein sorting-associated protein 13A";"VPS13A";4;4;3,90182580549966e-05;NA;4;NA;4;NA;NA
"Q99733";"Q99733";"Q99733";"NP1L4_HUMAN";"Nucleosome assembly protein 1-like 4";"NAP1L4";4;7;0,000660501072354982;3;3;4;3;0,00103042809244585;0,000757636886846728
"Q99808";"Q99808";"Q99808";"S29A1_HUMAN";"Equilibrative nucleoside transporter 1";"SLC29A1";4;10;0,000603528026640152;3;4;5;5;0,000823852869965385;0,000807666028254004
"Q9H4A6";"Q9H4A6";"Q9H4A6";"GOLP3_HUMAN";"Golgi phosphoprotein 3";"GOLPH3";4;6;0,000554111637881696;2;4;2;4;0,000504264306985524;0,000988713312439801
"Q9NPH3-1";"Q9NPH3-1";"Q9NPH3-1";"IL1AP_HUMAN";"Interleukin-1 receptor accessory protein";"IL1RAP";11;29;0,00140018502180515;10;9;15;14;NA;NA
"Q9NRY4";"Q9NRY4";"Q9NRY4";"RHG35_HUMAN";"Rho GTPase-activating protein 35";"ARHGAP35";4;7;0,000128516441696822;4;3;4;3;0,000200494681096312;0,000147416561261038
"Q9NVP1";"Q9NVP1";"Q9NVP1";"DDX18_HUMAN";"ATP-dependent RNA helicase DDX18";"DDX18";4;5;0,000205379686677544;3;2;3;2;0,000336427082421686;0,000219878035154523
"Q9P219-1";"Q9P219-1";"Q9P219-1";"DAPLE_HUMAN";"Protein Daple";"CCDC88C";4;4;5,4281810680061e-05;NA;4;NA;4;NA;NA
"Q9P2G4";"Q9P2G4";"Q9P2G4";"MAP10_HUMAN";"Microtubule-associated protein 10";"MAP10";4;4;0,00012163923984438;NA;4;NA;4;NA;0,000325565267521614
"Q9UBG0";"Q9UBG0";"Q9UBG0";"MRC2_HUMAN";"C-type mannose receptor 2";"MRC2";4;4;7,44310426363514e-05;2;2;2;2;0,000101602950291877;9,96066825919746e-05
"Q9UKM9-1,Q9UKM9-2";"Q9UKM9-1,Q9UKM9-2";"Q9UKM9-[1,2]";"RALY_HUMAN";"RNA-binding protein Raly";"RALY";4;7;0,000393476605603628;4;2;4;3;NA;NA
"Q9UL46";"Q9UL46";"Q9UL46";"PSME2_HUMAN";"Proteasome activator complex subunit 2";"PSME2";4;4;0,000460600468866794;NA;4;NA;4;NA;0,00123278898371155
"Q9ULC5-1";"Q9ULC5-1";"Q9ULC5-1";"ACSL5_HUMAN";"Long-chain-fatty-acid--CoA ligase 5";"ACSL5";4;4;0,000161176445181792;NA;4;NA;4;NA;NA
"Q9ULT8";"Q9ULT8";"Q9ULT8";"HECD1_HUMAN";"E3 ubiquitin-protein ligase HECTD1";"HECTD1";4;6;6,32663862408987e-05;NA;4;NA;6;NA;0,000169331360406357
"Q9UNM6-1,Q9UNM6-2";"Q9UNM6-1,Q9UNM6-2";"Q9UNM6-[1,2]";"PSD13_HUMAN";"26S proteasome non-ATPase regulatory subunit 13";"PSMD13";4;6;0,000219581473522268;4;2;4;2;NA;NA
"Q9Y265-1,Q9Y265-2";"Q9Y265-1,Q9Y265-2";"Q9Y265-[1,2]";"RUVB1_HUMAN";"RuvB-like 1";"RUVBL1";4;6;0,000181058407992045;3;3;3;3;NA;NA
"Q9Y285";"Q9Y285";"Q9Y285";"SYFA_HUMAN";"Phenylalanine--tRNA ligase alpha subunit";"FARSA";4;6;0,000325049740332176;3;3;3;3;0,000443712884296317;0,00043499493175255
"Q9Y2X3";"Q9Y2X3";"Q9Y2X3";"NOP58_HUMAN";"Nucleolar protein 58";"NOP58";4;6;0,000312146064439973;NA;4;NA;6;NA;0,000835453403895258
"Q9Y493-3";"Q9Y493-3";"Q9Y493-3";"ZAN_HUMAN";"Zonadhesin";"ZAN";4;5;4,8934704862715e-05;3;2;3;2;NA;NA
"Q9Y4L1";"Q9Y4L1";"Q9Y4L1";"HYOU1_HUMAN";"Hypoxia up-regulated protein 1";"HYOU1";4;5;0,000143481387714751;3;2;3;2;0,000246143756726759;0,000147465749302833
"Q9Y6M5";"Q9Y6M5";"Q9Y6M5";"ZNT1_HUMAN";"Zinc transporter 1";"SLC30A1";4;7;0,000379972674760427;2;4;3;4;0,000444588057638125;0,000581137213228917
"A2A3N6";"A2A3N6";"A2A3N6";"PIPSL_HUMAN";"Putative PIP5K1A and PSMD4-like protein";"PIPSL";3;3;9,57803179169057e-05;NA;3;NA;3;NA;0,000256354321728881
"A6NK75";"A6NK75";"A6NK75";"ZNF98_HUMAN";"Zinc finger protein 98";"ZNF98";3;3;0,000144340269308344;NA;3;NA;3;NA;0,000386324170157859
"A6NKT7";"A6NKT7";"A6NKT7";"RGPD3_HUMAN";"RanBP2-like and GRIP domain-containing protein 3";"RGPD3";3;3;5,68040225561262e-05;0;3;0;3;NA;0,000155376934445679
"O00116";"O00116";"O00116";"ADAS_HUMAN";"Alkyldihydroxyacetonephosphate synthase, peroxisomal";"AGPS";3;8;0,000334600340605361;3;3;4;4;0,00045675004097777;0,000447775937852676
"O00148";"O00148";"O00148";"DX39A_HUMAN";"ATP-dependent RNA helicase DDX39A";"DDX39A";10;23;0,00148238921391145;7;9;10;13;0,00175961081360288;0,00224254998383594
"O00483";"O00483";"O00483";"NDUA4_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4";"NDUFA4";3;6;0,00203858355665118;2;3;3;3;0,00278279191632752;0,00272811636210241
"O00560-1,O00560-2,O00560-3";"O00560-1,O00560-2,O00560-3";"O00560-[1-3]";"SDCB1_HUMAN";"Syntenin-1";"SDCBP";3;9;0,000277055818940848;3;3;5;4;NA;NA
"O00592-1,O00592-2";"O00592-1,O00592-2";"O00592-[1,2]";"PODXL_HUMAN";"Podocalyxin";"PODXL";3;5;0,00012330142479745;2;3;2;3;NA;NA
"O14828-1,O14828-2";"O14828-1,O14828-2";"O14828-[1,2]";"SCAM3_HUMAN";"Secretory carrier-associated membrane protein 3";"SCAMP3";3;10;0,000396554438253471;3;3;5;5;NA;NA
"O14924-4";"O14924-4";"O14924-4";"RGS12_HUMAN";"Regulator of G-protein signaling 12";"RGS12";3;3;5,70577982338443e-05;3;NA;3;NA;NA;NA
"O14981";"O14981";"O14981";"BTAF1_HUMAN";"TATA-binding protein-associated factor 172";"BTAF1";3;6;8,93051747370176e-05;NA;3;NA;6;NA;0,000239023715879173
"O14983-2";"O14983-2";"O14983-2";"AT2A1_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 1";"ATP2A1";3;5;0,000206200384726206;3;1;4;1;NA;NA
"O15090";"O15090";"O15090";"ZN536_HUMAN";"Zinc finger protein 536";"ZNF536";3;3;6,35097184956713e-05;NA;3;NA;3;NA;0,000169982634869458
"O15127";"O15127";"O15127";"SCAM2_HUMAN";"Secretory carrier-associated membrane protein 2";"SCAMP2";3;6;0,000501900510908041;2;3;2;4;0,00045675004097777;0,000895551875705352
"O15270";"O15270";"O15270";"SPTC2_HUMAN";"Serine palmitoyltransferase 2";"SPTLC2";3;6;0,000293817203004885;2;3;2;4;0,000267385700145349;0,000524264354283026
"O43175";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";3;6;0,000309803504856933;3;3;3;3;0,000422900835314314;0,000414591792364532
"O43497-5";"O43497-5";"O43497-5";"CAC1G_HUMAN";"Voltage-dependent T-type calcium channel subunit alpha-1G";"CACNA1G";3;4;4,63119529066738e-05;NA;3;NA;4;NA;NA
"O43699-1,O43699-3";"O43699-1,O43699-3";"O43699-[1,3]";"SIGL6_HUMAN";"Sialic acid-binding Ig-like lectin 6";"SIGLEC6";3;7;0,000212633715346067;2;3;3;4;NA;NA
"O43707";"O43707";"O43707";"ACTN4_HUMAN";"Alpha-actinin-4";"ACTN4";3;4;0,000193340965197214;3;1;3;1;0,000371140744054658;0,000161710519817267
"O60244";"O60244";"O60244";"MED14_HUMAN";"Mediator of RNA polymerase II transcription subunit 14";"MED14";3;3;5,67831045697199e-05;NA;3;NA;3;NA;0,000151978972029089
"O60884";"O60884";"O60884";"DNJA2_HUMAN";"DnaJ homolog subfamily A member 2";"DNAJA2";3;3;0,000200394742826147;3;NA;3;NA;0,00054710229422944;NA
"O75323-1";"O75323-1";"O75323-1";"NIPS2_HUMAN";"Protein NipSnap homolog 2";"GBAS";3;3;0,000288680538616688;NA;3;NA;3;NA;NA
"O75534-1,O75534-2";"O75534-1,O75534-2";"O75534-[1,2]";"CSDE1_HUMAN";"Cold shock domain-containing protein E1";"CSDE1";3;3;5,1730973712013e-05;NA;3;NA;3;NA;NA
"O75581";"O75581";"O75581";"LRP6_HUMAN";"Low-density lipoprotein receptor-related protein 6";"LRP6";3;3;5,11857619617934e-05;3;NA;3;NA;0,000139743425432442;NA
"O75592-1";"O75592-1";"O75592-1";"MYCB2_HUMAN";"Probable E3 ubiquitin-protein ligase MYCBP2";"MYCBP2";3;5;2,96561185504212e-05;3;NA;5;NA;NA;NA
"O75822";"O75822";"O75822";"EIF3J_HUMAN";"Eukaryotic translation initiation factor 3 subunit J";"EIF3J";3;3;0,000320010209474313;NA;3;NA;3;NA;0,000856501648567037
"O75964";"O75964";"O75964";"ATP5L_HUMAN";"ATP synthase subunit g, mitochondrial";"ATP5L";3;6;0,00160315794260918;3;2;4;2;0,00291787890255701;0,00143027459760709
"O75970-1";"O75970-1";"O75970-1";"MPDZ_HUMAN";"Multiple PDZ domain protein";"MPDZ";3;3;3,98853304562187e-05;NA;3;NA;3;NA;NA
"O94906-1,O94906-2";"O94906-1,O94906-2";"O94906-[1,2]";"PRP6_HUMAN";"Pre-mRNA-processing factor 6";"PRPF6";3;3;4,386962489074e-05;NA;3;NA;3;NA;NA
"O95573";"O95573";"O95573";"ACSL3_HUMAN";"Long-chain-fatty-acid--CoA ligase 3";"ACSL3";3;4;0,000199097927030081;1;2;1;3;0,000121747146339329;0,000432966681574736
"O95864-1";"O95864-1";"O95864-1";"FADS2_HUMAN";"Fatty acid desaturase 2";"FADS2";3;3;0,000185951878478317;NA;3;NA;3;NA;NA
"P01589";"P01589";"P01589";"IL2RA_HUMAN";"Interleukin-2 receptor subunit alpha";"IL2RA";3;4;0,000404718794335161;2;2;2;2;0,000552466042212082;0,000541611336593862
"P02533";"P02533";"P02533";"K1C14_HUMAN";"Keratin, type I cytoskeletal 14";"KRT14";3;7;0,00097019460287027;3;3;4;3;0,00140463378090717;0,00120238690344627
"P02765";"P02765";"P02765";"FETUA_HUMAN";"Alpha-2-HS-glycoprotein";"AHSG";3;9;0,000674898915894055;3;3;4;5;0,000818914242407009;0,00100353054191778
"P04350";"P04350";"P04350";"TBB4A_HUMAN";"Tubulin beta-4A chain";"TUBB4A";3;7;0,00147194798916163;2;3;3;4;0,00180376743980251;0,00216355205068382
"P05114";"P05114";"P05114";"HMGN1_HUMAN";"Non-histone chromosomal protein HMG-14";"HMGN1";3;6;0,00165125268088745;3;2;3;3;0,00225406145222529;0,00220977425330296
"P05204";"P05204";"P05204";"HMGN2_HUMAN";"Non-histone chromosomal protein HMG-17";"HMGN2";3;6;0,00183472520098606;3;2;3;3;0,00250451272469477;0,00245530472589217
"P05455";"P05455";"P05455";"LA_HUMAN";"Lupus La protein";"SSB";3;6;0,000404718794335161;3;2;4;2;0,000736621389616109;0,000361074224395908
"P06730-2";"P06730-2";"P06730-2";"IF4E_HUMAN";"Eukaryotic translation initiation factor 4E";"EIF4E";3;5;0,00063412161324403;2;2;2;3;NA;NA
"P09012";"P09012";"P09012";"SNRPA_HUMAN";"U1 small nuclear ribonucleoprotein A";"SNRPA";3;7;0,000819770834483134;3;2;4;3;0,00124337511155059;0,000979509864052729
"P09651-1,P09651-2,P09651-3";"P09651-1,P09651-2,P09651-3";"P09651-[1-3]";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";8;35;0,00089478373408058;8;7;17;18;NA;NA
"P11142-1";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";18;54;0,00266248048489645;15;18;26;28;NA;NA
"P11177-1,P11177-2,P11177-3";"P11177-1,P11177-2,P11177-3";"P11177-[1-3]";"ODPB_HUMAN";"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial";"PDHB";3;5;0,000127766378898751;2;3;2;3;NA;NA
"P12035";"P12035";"P12035";"K2C3_HUMAN";"Keratin, type II cytoskeletal 3";"KRT3";3;3;0,000164161131898713;0;3;0;3;0;0,000398999301171539
"P13987";"P13987";"P13987";"CD59_HUMAN";"CD59 glycoprotein";"CD59";3;6;0,00129004115694332;2;3;2;4;0,00117399033970067;0,00230184818052391
"P14678-1,P14678-2,P14678-3,P63162";"P14678-1,P14678-2,P14678-3,P63162";"P14678-[1-3], P63162";"RSMB_HUMAN, RSMN_HUMAN";"Small nuclear ribonucleoprotein-associated protein N, Small nuclear ribonucleoprotein-associated proteins B and B'";"SNRPB, SNRPN";3;9;0,000258008231388665;3;3;5;4;0,00156532045293423;0,00122765236294609
"P15927-1,P15927-2,P15927-3";"P15927-1,P15927-2,P15927-3";"P15927-[1-3]";"RFA2_HUMAN";"Replication protein A 32 kDa subunit";"RPA2";3;11;0,000373740318719383;3;3;6;5;NA;NA
"P18583-5";"P18583-5";"P18583-5";"SON_HUMAN";"Protein SON";"SON";3;3;3,4032413043847e-05;NA;3;NA;3;NA;NA
"P20231,Q15661-1,Q15661-2";"P20231,Q15661-1,Q15661-2";"P20231, Q15661-[1,2]";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";3;9;0,000300227760161355;3;2;5;4;0,00136609784983351;0,00107140569857113
"P20701-3";"P20701-3";"P20701-3";"ITAL_HUMAN";"Integrin alpha-L";"ITGAL";3;4;0,00116042448609375;3;0;4;0;NA;NA
"P20810-7";"P20810-7";"P20810-7";"ICAL_HUMAN";"Calpastatin";"CAST";3;3;0,000116613889893182;NA;3;NA;3;NA;NA
"P24043";"P24043";"P24043";"LAMA2_HUMAN";"Laminin subunit alpha-2";"LAMA2";3;6;5,28908610149729e-05;3;NA;6;NA;0,000144398555555752;NA
"P24821-4";"P24821-4";"P24821-4";"TENA_HUMAN";"Tenascin";"TNC";3;5;6,2519032291665e-05;2;2;2;3;NA;NA
"P25098";"P25098";"P25098";"ARBK1_HUMAN";"Beta-adrenergic receptor kinase 1";"ADRBK1";3;5;0,000199716095898338;3;2;3;2;0,000327149702790318;0,000213814635055922
"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";3;3;0,000436976488774882;1;2;1;2;0,000406209904864565;0,000762361379905296
"P27635";"P27635";"P27635";"RL10_HUMAN";"60S ribosomal protein L10";"RPL10";3;5;0,00128602233713976;3;2;3;2;0,00210659948806102;0,00137680638835075
"P28906-1";"P28906-1";"P28906-1";"CD34_HUMAN";"Hematopoietic progenitor cell antigen CD34";"CD34";6;12;0,000857793600461015;3;6;4;8;NA;NA
"P29374-1";"P29374-1";"P29374-1";"ARI4A_HUMAN";"AT-rich interactive domain-containing protein 4A";"ARID4A";3;3;6,56822864314819e-05;3;NA;3;NA;NA;NA
"P31943";"P31943";"P31943";"HNRH1_HUMAN";"Heterogeneous nuclear ribonucleoprotein H";"HNRNPH1";3;6;0,000863365756366015;3;3;3;3;0,00110862339428304;0,00123273014872983
"P36957";"P36957";"P36957";"ODO2_HUMAN";"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial";"DLST";3;5;0,000303762450494381;2;3;2;3;0,000331723539694671;0,000487808885938842
"P39656";"P39656";"P39656";"OST48_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit";"DDOST";3;7;0,000422469618648106;3;3;4;3;0,000659082295972308;0,000484599616952403
"P39880-1";"P39880-1";"P39880-1";"CUX1_HUMAN";"Homeobox protein cut-like 1";"CUX1";3;4;0,000117032305179177;2;2;2;2;NA;NA
"P41180-2";"P41180-2";"P41180-2";"CASR_HUMAN";"Extracellular calcium-sensing receptor";"CASR";3;3;7,65887143268764e-05;NA;3;NA;3;NA;NA
"P42126-1,P42126-2";"P42126-1,P42126-2";"P42126-[1,2]";"ECI1_HUMAN";"Enoyl-CoA delta isomerase 1, mitochondrial";"ECI1";3;4;0,000182257470296629;2;2;2;2;NA;NA
"P46783";"P46783";"P46783";"RS10_HUMAN";"40S ribosomal protein S10";"RPS10";8;19;0,0031690708017032;7;7;9;10;0,00409829354950053;0,00446419041071304
"P47897";"P47897";"P47897";"SYQ_HUMAN";"Glutamine--tRNA ligase";"QARS";3;5;0,000177554051708328;3;2;3;2;0,000290846638996812;0,000190088107811007
"P48556";"P48556";"P48556";"PSMD8_HUMAN";"26S proteasome non-ATPase regulatory subunit 8";"PSMD8";3;5;0,000393155400211299;2;2;3;2;0,000644017557778655;0,000420909381581515
"P49756-1";"P49756-1";"P49756-1";"RBM25_HUMAN";"RNA-binding protein 25";"RBM25";3;3;9,79390676682951e-05;NA;3;NA;3;NA;NA
"P50402";"P50402";"P50402";"EMD_HUMAN";"Emerin";"EMD";3;3;0,000325049740332176;NA;3;NA;3;NA;0,000869989863505101
"P51571";"P51571";"P51571";"SSRD_HUMAN";"Translocon-associated protein subunit delta";"SSR4";3;8;0,00127264175790941;3;3;3;5;0,00130292569492791;0,00212887692996431
"P52292";"P52292";"P52292";"IMA1_HUMAN";"Importin subunit alpha-1";"KPNA2";3;10;0,000520243440733288;2;3;4;6;0,000568131430932651;0,000835453403895258
"P52815";"P52815";"P52815";"RM12_HUMAN";"39S ribosomal protein L12, mitochondrial";"MRPL12";3;5;0,000694971667040175;3;2;3;2;0,00113841487486126;0,000744031735118841
"P54760";"P54760";"P54760";"EPHB4_HUMAN";"Ephrin type-B receptor 4";"EPHB4";5;7;0,000264071837438544;5;2;5;2;0,000507500045530855;0,000205230638182476
"P55268";"P55268";"P55268";"LAMB2_HUMAN";"Laminin subunit beta-2";"LAMB2";3;4;6,12255350718374e-05;2;2;2;2;8,35766204013827e-05;8,19345292288823e-05
"P55290-1";"P55290-1";"P55290-1";"CAD13_HUMAN";"Cadherin-13";"CDH13";3;3;0,000115796120679345;NA;3;NA;3;NA;NA
"P55795";"P55795";"P55795";"HNRH2_HUMAN";"Heterogeneous nuclear ribonucleoprotein H2";"HNRNPH2";3;6;0,00069174335449204;2;3;3;3;0,000920366591480261;0,000951498936091845
"P55809";"P55809";"P55809";"SCOT1_HUMAN";"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial";"OXCT1";3;4;0,000211699061652238;3;NA;4;NA;0,000577964474929562;NA
"P57740";"P57740";"P57740";"NU107_HUMAN";"Nuclear pore complex protein Nup107";"NUP107";3;3;8,92569016695922e-05;3;NA;3;NA;0,000243682319159491;NA
"P59998";"P59998";"P59998";"ARPC4_HUMAN";"Actin-related protein 2/3 complex subunit 4";"ARPC4";3;9;0,00147433275079237;3;3;4;5;0,00178893766049626;0,00219223636240373
