"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5134-1.id.csv";"peptide.count.P5134-2.id.csv";"spectra.count.P5134-1.id.csv";"spectra.count.P5134-2.id.csv";"dNSAF.P5134-1.id.csv";"dNSAF.P5134-2.id.csv";"Go.Cc"
"281";"P08729";"P08729";"K2C7_HUMAN";"Keratin, type II cytoskeletal 7";"KRT7";2;2;0,000127028293111529;2;0;2;0;0,000362349577824415;NA;"cytoplasm, keratin filament, nucleus, intermediate filament"
"282";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";4;7;0,000805229163030344;2;4;2;5;0,00063729264185572;0,00153255871468803;"intermediate filament, extracellular vesicular exosome, cytoskeleton, nucleus"
"283";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";7;24;0,00223898668594909;7;7;10;14;0,00254696209290994;0,00349568808432106;"cytoplasm, nucleus, plasma membrane, cytosolic small ribosomal subunit, extracellular vesicular exosome, 90S preribosome, cytosol"
"284";"P08962";"P08962";"CD63_HUMAN";"CD63 antigen";"CD63";2;2;0,000231267882477235;2;NA;2;NA;0,000631389762528093;NA;"endosome membrane, late endosome membrane, plasma membrane, cell surface, multivesicular body, internal vesicle, lysosomal membrane, intrinsic component of plasma membrane, integral component of plasma membrane, melanosome, extracellular vesicular exosome, platelet dense granule membrane"
"285";"P09012";"P09012";"SNRPA_HUMAN";"U1 small nuclear ribonucleoprotein A";"SNRPA";3;7;0,000819770834483134;3;2;4;3;0,00124337511155059;0,000979509864052729;"cytoplasm, spliceosomal complex, U1 snRNP, nucleoplasm, nucleolus, nucleus"
"286";"P09234";"P09234";"RU1C_HUMAN";"U1 small nuclear ribonucleoprotein C";"SNRPC";2;2;0,000346174566223785;2;NA;2;NA;0,000945099141394253;NA;"U1 snRNP, commitment complex, nucleus, U2-type prespliceosome, Cajal body"
"287";"P09382";"P09382";"LEG1_HUMAN";"Galectin-1";"LGALS1";7;16;0,00326173369064189;6;5;7;9;0,00389590868285853;0,00491060945178435;"cell surface, proteinaceous extracellular matrix, intracellular, extracellular space, nucleus, extracellular vesicular exosome, cytoplasm"
"288";"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";7;16;0,0020480653406356;6;5;7;9;0,00244626824272512;0,00308340593484133;"condensed chromosome, nucleoplasm, nucleus, extracellular region, extracellular space, cell surface"
"289";"P09471";"P09471-2";"GNAO_HUMAN";"Guanine nucleotide-binding protein G(o) subunit alpha";"GNAO1";1;1;9,8341058143538e-05;0;1;0;1;NA;NA;"extrinsic component of cytoplasmic side of plasma membrane, heterotrimeric G-protein complex, neuron projection, plasma membrane"
"290";"P09493";"P09493-1,P09493-5,P09493-6,P09493-7";"TPM1_HUMAN";"Tropomyosin alpha-1 chain";"TPM1";2;3;0,00011314701568581;2;1;2;1;NA;NA;"sarcomere, cytosol, cytoskeleton, stress fiber, bleb, filamentous actin, ruffle membrane, muscle thin filament tropomyosin"
"291";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";8;20;0,00108137045244758;8;7;10;10;0,00147613716583189;0,00144713441604647;"nucleus, mitochondrion, mitochondrial matrix, acrosomal matrix, cilium"
"292";"P09651";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";8;35;0,00089478373408058;8;7;17;18;NA;NA;"nucleus, extracellular vesicular exosome, ribonucleoprotein complex, cytoplasm, spliceosomal complex, intermediate filament cytoskeleton, nucleoplasm, catalytic step 2 spliceosome"
"293";"P09661";"P09661";"RU2A_HUMAN";"U2 small nuclear ribonucleoprotein A'";"SNRPA1";2;3;0,000323775035468128;NA;2;NA;3;NA;0,000866578138550179;"nucleus, nucleoplasm, small nuclear ribonucleoprotein complex, U2 snRNP, catalytic step 2 spliceosome, spliceosomal complex"
"294";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";20;37;0,00100421349758113;16;17;18;19;0,00133376417291437;0,00138020088141868;"nucleus, nuclear envelope, transcription factor complex, nucleolus, nucleoplasm"
"295";"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";4;19;0,00161609551529164;3;4;9;10;0,00209418296760192;0,00227139089354232;"axon, mitochondrion, cytosol, extracellular vesicular exosome, cytoskeleton"
"296";"P0C0S5";"P0C0S5,Q71UI9-1";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";1;2;0,000929136785655608;1;1;1;1;0,0018588180378594;0,00431596533848234;"nucleosome, nuclear euchromatin, nuclear heterochromatin, nucleus"
"297";"P0CG38";"P0CG38";"POTEI_HUMAN";"POTE ankyrin domain family member I";"POTEI";2;2;6,27754671361895e-05;1;1;1;1;9,23175039218886e-05;7,88525327252193e-05;"extracellular space"
"298";"P0CG48";"P0CG48";"UBC_HUMAN";"Polyubiquitin-C";"UBC";1;1;0,000100441160637923;0;1;0;1;0;0,000286750916892517;"cytosol, plasma membrane, endocytic vesicle membrane, nucleoplasm, endosome membrane"
"299";"P10316";"P10316";"1A69_HUMAN";"HLA class I histocompatibility antigen, A-69 alpha chain";"HLA-A";1;1;0,00393512270202358;0;1;0;1;NA;0,00590226106368007;"integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, phagocytic vesicle membrane, plasma membrane, early endosome membrane, cell surface, Golgi membrane, extracellular vesicular exosome, Golgi apparatus, MHC class I protein complex, ER to Golgi transport vesicle membrane"
"300";"P10319";"P10319";"1B58_HUMAN";"HLA class I histocompatibility antigen, B-58 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, early endosome membrane, Golgi apparatus, cell surface, phagocytic vesicle membrane, endoplasmic reticulum, MHC class I protein complex, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane"
"301";"P10321";"P10321";"1C07_HUMAN";"HLA class I histocompatibility antigen, Cw-7 alpha chain";"HLA-C";0;0;0;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, Golgi apparatus, phagocytic vesicle membrane, Golgi membrane, early endosome membrane, cell surface, endoplasmic reticulum, MHC class I protein complex, plasma membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane"
"302";"P10586";"P10586-1,P10586-2";"PTPRF_HUMAN";"Receptor-type tyrosine-protein phosphatase F";"PTPRF";13;23;0,000165962295317302;9;10;11;12;NA;NA;"extracellular vesicular exosome, integral component of plasma membrane"
"303";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";1;2;0,000524207200281732;NA;1;NA;2;NA;0,00140303127193838;"nucleus, mitochondrion, nucleoplasm, cytoplasm, cytosol, extracellular vesicular exosome"
"304";"P10620";"P10620";"MGST1_HUMAN";"Microsomal glutathione S-transferase 1";"MGST1";2;2;0,000355108103416657;2;NA;2;NA;0,00096948879665604;NA;"mitochondrial outer membrane, apical part of cell, mitochondrial inner membrane, endoplasmic reticulum, endoplasmic reticulum membrane, mitochondrion, integral component of membrane, nucleus, peroxisomal membrane"
"305";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";25;100;0,00480294555231953;22;23;48;52;0,00629406339190309;0,00668459925373785;"protein complex, mitochondrial matrix, cytoplasm, coated vesicle, mitochondrion, lipopolysaccharide receptor complex, cell surface, mitochondrial inner membrane, plasma membrane, early endosome, coated pit, cytosol, secretory granule, extracellular vesicular exosome, extracellular space"
"306";"P10826";"P10826-2";"RARB_HUMAN";"Retinoic acid receptor beta";"RARB";2;3;0,000181456338559061;NA;2;NA;3;NA;NA;"nucleoplasm, nucleus, cytoplasm"
"307";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";20;49;0,00219477488733762;16;18;23;26;0,00284778313761035;0,00308283601892465;"endoplasmic reticulum, melanosome, endoplasmic reticulum membrane, nucleus, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, cell surface, integral component of endoplasmic reticulum membrane, endoplasmic reticulum lumen, midbody, endoplasmic reticulum chaperone complex"
"308";"P11142";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";18;54;0,00266248048489645;15;18;26;28;NA;NA;"cytosol, nucleolus, extracellular vesicular exosome, ribonucleoprotein complex, plasma membrane, extracellular space, melanosome, spliceosomal complex, nucleus, intracellular, blood microparticle, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, Prp19 complex"
"309";"P11177";"P11177-1,P11177-2,P11177-3";"ODPB_HUMAN";"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial";"PDHB";3;5;0,000127766378898751;2;3;2;3;NA;NA;"pyruvate dehydrogenase complex, extracellular vesicular exosome, mitochondrial matrix, nucleus"
"310";"P11233";"P11233";"RALA_HUMAN";"Ras-related protein Ral-A";"RALA";4;7;0,000935175466522021;2;4;3;4;0,00109420458845888;0,00143027459760709;"cell surface, extracellular vesicular exosome, midbody, cleavage furrow, plasma membrane, cytoplasmic vesicle membrane"
"311";"P11279";"P11279";"LAMP1_HUMAN";"Lysosome-associated membrane glycoprotein 1";"LAMP1";2;2;0,000131994618775976;2;NA;2;NA;0,00036036154312155;NA;"extracellular vesicular exosome, late endosome, alveolar lamellar body, neuronal cell body, cytolytic granule, sarcolemma, dendrite, melanosome, lysosome, lysosomal membrane, integral component of plasma membrane, cytoplasm, multivesicular body, endosome membrane, membrane, external side of plasma membrane"
"312";"P11362";"P11362-5";"FGFR1_HUMAN";"Fibroblast growth factor receptor 1";"FGFR1";1;1;3,61588178296523e-05;0;1;0;1;NA;NA;"plasma membrane, integral component of plasma membrane, extracellular region, integral component of membrane, cytosol, receptor complex, nucleus, cytoplasmic membrane-bounded vesicle"
"313";"P11388";"P11388-4";"TOP2A_HUMAN";"DNA topoisomerase 2-alpha";"TOP2A";1;1;5,9576781743319e-05;0;1;0;1;NA;NA;"DNA topoisomerase complex (ATP-hydrolyzing), cytoplasm, nucleoplasm, nucleus, condensed chromosome, protein complex, nucleolus"
"314";"P11388";"P11388-3";"TOP2A_HUMAN";"DNA topoisomerase 2-alpha";"TOP2A";2;4;0,000238307126973276;2;1;3;1;NA;NA;"DNA topoisomerase complex (ATP-hydrolyzing), cytoplasm, nucleoplasm, nucleus, condensed chromosome, protein complex, nucleolus"
"315";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";21;41;0,00120679785947212;18;16;24;17;0,00192860872917672;0,00133925712321391;"cytosol, mitochondrion, extracellular vesicular exosome"
"316";"P11717";"P11717";"MPRI_HUMAN";"Cation-independent mannose-6-phosphate receptor";"IGF2R";2;2;2,20962489079012e-05;NA;2;NA;2;NA;5,91402182069572e-05;"nuclear envelope lumen, extracellular vesicular exosome, endocytic vesicle, lysosomal membrane, cell surface, extracellular space, perinuclear region of cytoplasm, late endosome, endosome, integral component of plasma membrane, trans-Golgi network transport vesicle, clathrin coat"
"317";"P11908";"P11908-1,P11908-2";"PRPS2_HUMAN";"Ribose-phosphate pyrophosphokinase 2";"PRPS2";1;2;9,37556116856085e-05;1;1;1;1;NA;NA;"extracellular vesicular exosome, ribose phosphate diphosphokinase complex"
"318";"P11940";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";8;14;0,000429854631404718;6;6;6;8;NA;NA;"cytosol, cytoplasm, ribonucleoprotein complex, nucleus, cytoplasmic stress granule, catalytic step 2 spliceosome"
"319";"P12004";"P12004";"PCNA_HUMAN";"Proliferating cell nuclear antigen";"PCNA";4;7;0,000738107839477151;4;2;5;2;0,00143937512913493;0,000564437868021189;"nucleoplasm, DNA replication factor C complex, centrosome, extracellular vesicular exosome, PCNA complex, nuclear replication fork, nucleus, cytoplasm, PCNA-p21 complex"
"320";"P12035";"P12035";"K2C3_HUMAN";"Keratin, type II cytoskeletal 3";"KRT3";3;3;0,000164161131898713;0;3;0;3;0;0,000398999301171539;"keratin filament, intermediate filament"
"321";"P12036";"P12036-1,P12036-2";"NFH_HUMAN";"Neurofilament heavy polypeptide";"NEFH";1;1;1,48462063364814e-05;0;1;0;1;NA;NA;"mitochondrion, neurofilament, axon, cytoplasm, neurofibrillary tangle"
"322";"P12236";"P12236";"ADT3_HUMAN";"ADP/ATP translocase 3";"SLC25A6";3;10;0,00167113033646861;2;3;4;6;0,00214312330468848;0,00239572841091183;"nucleus, mitochondrial inner membrane presequence translocase complex, mitochondrion, mitochondrial inner membrane, integral component of membrane"
"323";"P12268";"P12268";"IMDH2_HUMAN";"Inosine-5'-monophosphate dehydrogenase 2";"IMPDH2";4;7;0,000374797949617775;3;3;4;3;0,000584711141952086;0,000429917169903299;"peroxisomal membrane, extracellular vesicular exosome, cytosol, cytoplasm, nucleus"
"324";"P12270";"P12270";"TPR_HUMAN";"Nucleoprotein TPR";"TPR";11;13;0,000151405592125384;7;5;7;6;0,000222576247222134;0,000187031252924499;"nuclear pore, nucleus, mitotic spindle, nuclear periphery, kinetochore, extrinsic component of membrane, nucleoplasm, nuclear inclusion body, nuclear envelope, cytoplasmic dynein complex, cytoplasm, nuclear membrane, nuclear pore nuclear basket"
"325";"P12814";"P12814-1,P12814-2,P12814-3";"ACTN1_HUMAN";"Alpha-actinin-1";"ACTN1";1;1;1,64549345379916e-05;1;0;1;0;NA;NA;"cytosol, cytoskeleton, plasma membrane, focal adhesion, dendritic spine, cell projection, extracellular region, pseudopodium, ruffle, cytoplasm, extracellular space, fascia adherens, platelet alpha granule lumen, nucleus, Z disc, extracellular vesicular exosome"
"326";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";22;49;0,00221432351843145;17;17;27;22;0,00333112529885511;0,00266092137781418;"nuclear telomere cap complex, nucleoplasm, nonhomologous end joining complex, membrane, nucleus, transcription factor complex, cytosol, Ku70:Ku80 complex, nucleolus"
"327";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";18;50;0,00187984139445293;15;15;27;23;0,00277138703142454;0,00231442658588197;"nucleoplasm, nonhomologous end joining complex, nuclear chromosome, telomeric region, nucleus, cytosol, nuclear telomere cap complex, Ku70:Ku80 complex"
"328";"P13598";"P13598";"ICAM2_HUMAN";"Intercellular adhesion molecule 2";"ICAM2";2;4;0,000400303680215141;2;2;2;2;0,000546439139933404;0,000535702849285565;"integral component of plasma membrane, extracellular vesicular exosome, uropod, plasma membrane"
"329";"P13611";"P13611-1";"CSPG2_HUMAN";"Versican core protein";"VCAN";1;1;1,62078197966966e-05;NA;1;NA;1;NA;NA;"lysosomal lumen, extracellular space, Golgi lumen, intracellular membrane-bounded organelle, extracellular region, membrane, proteinaceous extracellular matrix"
"330";"P13611";"P13611-2";"CSPG2_HUMAN";"Versican core protein";"VCAN";1;1;1,62078197966966e-05;NA;1;NA;1;NA;NA;"lysosomal lumen, extracellular space, Golgi lumen, intracellular membrane-bounded organelle, extracellular region, membrane, proteinaceous extracellular matrix"
"331";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";23;58;0,00154671601245918;19;21;30;28;0,00218416807386172;0,00199850384665642;"integrin complex, cell surface, external side of plasma membrane, plasma membrane, extracellular vesicular exosome"
"332";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";30;79;0,00253397361674648;27;25;43;36;0,00376552612454109;0,00309059336126288;"ribonucleoprotein complex, extracellular vesicular exosome, polysome, cytosol, nucleus"
"333";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";23;86;0,00460391394518442;22;19;49;37;0,00713285864197542;0,00533186271357957;"extracellular vesicular exosome, cytoplasm, keratin filament, nucleus, intermediate filament, extracellular space"
"334";"P13646";"P13646-1,P13646-3";"K1C13_HUMAN";"Keratin, type I cytoskeletal 13";"KRT13";1;1;4,00641471361252e-05;1;0;1;0;NA;NA;"extracellular vesicular exosome, nucleus, keratin filament, intermediate filament cytoskeleton"
"335";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";11;20;0,00113310838022651;7;10;9;11;0,00139834479242699;0,00166496234094775;"nucleus, plasma membrane, intermediate filament, cytoplasm, cytosol, extracellular vesicular exosome, keratin filament, mitochondrion"
"336";"P13674";"P13674-1";"P4HA1_HUMAN";"Prolyl 4-hydroxylase subunit alpha-1";"P4HA1";1;1;0,000116655204663364;0;1;0;1;NA;NA;"mitochondrion, endoplasmic reticulum lumen, endoplasmic reticulum, intracellular membrane-bounded organelle"
"337";"P13674";"P13674-3";"P4HA1_HUMAN";"Prolyl 4-hydroxylase subunit alpha-1";"P4HA1";2;3;0,000349965613990091;1;2;1;2;NA;NA;"mitochondrion, endoplasmic reticulum lumen, endoplasmic reticulum, intracellular membrane-bounded organelle"
"338";"P13987";"P13987";"CD59_HUMAN";"CD59 glycoprotein";"CD59";3;6;0,00129004115694332;2;3;2;4;0,00117399033970067;0,00230184818052391;"plasma membrane, membrane, anchored component of external side of plasma membrane, sarcolemma, extracellular vesicular exosome, extracellular space, cell surface, extracellular region, compact myelin"
"339";"P14136";"P14136-1";"GFAP_HUMAN";"Glial fibrillary acidic protein";"GFAP";1;1;7,44145072590771e-05;1;0;1;0;NA;NA;"intermediate filament, astrocyte projection, cytoplasm, membrane, cytosol, cell body"
"340";"P14136";"P14136-3";"GFAP_HUMAN";"Glial fibrillary acidic protein";"GFAP";1;1;7,44145072590771e-05;0;1;0;1;NA;NA;"intermediate filament, astrocyte projection, cytoplasm, membrane, cytosol, cell body"
"341";"P14209";"P14209-1";"CD99_HUMAN";"CD99 antigen";"CD99";2;10;0,00148761502782654;2;2;5;5;NA;NA;"integral component of plasma membrane, cytoplasm, plasma membrane"
"342";"P14314";"P14314-1";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";11;22;0,00114670325061629;10;9;13;9;NA;NA;"intracellular, endoplasmic reticulum lumen, endoplasmic reticulum"
"343";"P14406";"P14406";"CX7A2_HUMAN";"Cytochrome c oxidase subunit 7A2, mitochondrial";"COX7A2";2;3;0,000994730530655093;NA;2;NA;3;NA;0,0026623786184373;"extracellular vesicular exosome, mitochondrial respiratory chain"
"344";"P14618";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase PKM";"PKM";29;164;0,00880894256744617;28;28;80;84;NA;NA;"cytoplasm, extracellular vesicular exosome, nucleus, cytosol, plasma membrane, cilium, mitochondrion"
"345";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";27;55;0,00193271295231322;22;23;28;27;0,00268541152672752;0,00254021372158593;"cytosol, midbody, nucleus, perinuclear region of cytoplasm, endocytic vesicle lumen, plasma membrane, endoplasmic reticulum lumen, melanosome, endoplasmic reticulum, endoplasmic reticulum membrane, extracellular region, extracellular vesicular exosome"
"346";"P14678";"P14678-1,P14678-2,P14678-3,P63162";"RSMB_HUMAN, RSMN_HUMAN";"Small nuclear ribonucleoprotein-associated protein N, Small nuclear ribonucleoprotein-associated proteins B and B'";"SNRPB, SNRPN";3;9;0,000258008231388665;3;3;5;4;0,00156532045293423;0,00122765236294609;"U7 snRNP, SMN-Sm protein complex, spliceosomal complex, U12-type spliceosomal complex, U1 snRNP, catalytic step 2 spliceosome, small nuclear ribonucleoprotein complex, nucleoplasm, extracellular vesicular exosome, histone pre-mRNA 3'end processing complex, U4 snRNP, cytosol, methylosome"
"347";"P14866";"P14866-1";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";17;41;0,00191571476843197;14;15;21;20;NA;NA;"nucleoplasm, cytoplasm, ribonucleoprotein complex, nucleus, extracellular vesicular exosome"
"348";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";14;27;0,00148316109061747;12;11;14;13;0,00209959150573214;0,00191131505608373;"cytosol, cytoplasm, extracellular vesicular exosome"
"349";"P14923";"P14923";"PLAK_HUMAN";"Junction plakoglobin";"JUP";9;18;0,000664933965458035;8;9;8;10;0,000806822891176838;0,000988713312439801;"intercalated disc, Z disc, extracellular vesicular exosome, fascia adherens, plasma membrane, cytoskeleton, cell-cell adherens junction, lateral plasma membrane, catenin complex, intermediate filament, cytosol, cell-cell junction, actin cytoskeleton, basolateral plasma membrane, cytoplasm, desmosome, apicolateral plasma membrane, zonula adherens, cytoplasmic side of plasma membrane, protein-DNA complex, nucleus, gamma-catenin-TCF7L2 complex"
"350";"P15144";"P15144";"AMPN_HUMAN";"Aminopeptidase N";"ANPEP";4;8;0,000227680479956905;4;3;5;3;0,000388497320273232;0,000228518537053046;"endoplasmic reticulum-Golgi intermediate compartment, cytosol, extracellular vesicular exosome, integral component of plasma membrane, extracellular space, external side of plasma membrane, lysosomal membrane"
"351";"P15151";"P15151-1,P15151-2,P15151-3";"PVR_HUMAN";"Poliovirus receptor";"PVR";3;5;0,000109995515646646;2;3;2;3;NA;NA;"integral component of membrane, cytoplasm, extracellular space, cell surface, plasma membrane, extracellular vesicular exosome"
"352";"P15311";"P15311";"EZRI_HUMAN";"Ezrin";"EZR";7;9;0,000499194459695145;3;5;3;6;0,00046761630876654;0,000870218267249786;"ruffle membrane, microspike, cell body, actin cytoskeleton, plasma membrane, extrinsic component of membrane, cytosol, T-tubule, microvillus membrane, extracellular vesicular exosome, ruffle, extracellular space, apical plasma membrane, astrocyte projection, nucleolus, Schwann cell microvillus, filopodium, cortical cytoskeleton, apical part of cell, actin filament, basolateral plasma membrane, uropod, microvillus, cell tip, membrane raft"
"353";"P15313";"P15313";"VATB1_HUMAN";"V-type proton ATPase subunit B, kidney isoform";"ATP6V1B1";1;1;8,04704035520202e-05;NA;1;NA;1;NA;0,000215377607534401;"microvillus, extracellular vesicular exosome, endomembrane system, vacuolar proton-transporting V-type ATPase complex, cytosol, basolateral plasma membrane, apical plasma membrane, proton-transporting V-type ATPase, V1 domain, cytoplasm, lateral plasma membrane"
"354";"P15531";"P15531-1,P15531-2";"NDKA_HUMAN";"Nucleoside diphosphate kinase A";"NME1";4;9;0,000814762835964205;4;4;5;4;NA;NA;"cytoplasm, extracellular vesicular exosome, nucleus, ruffle membrane, cytosol, mitochondrion, perinuclear region of cytoplasm, centrosome"
"355";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";10;22;0,00206641404889215;9;9;11;11;0,00282078224965623;0,00276536027148265;"extracellular vesicular exosome, cytosol, cytosolic small ribosomal subunit, nucleus, nucleoplasm"
"356";"P15927";"P15927-1,P15927-2,P15927-3";"RFA2_HUMAN";"Replication protein A 32 kDa subunit";"RPA2";3;11;0,000373740318719383;3;3;6;5;NA;NA;"DNA replication factor A complex, PML body, nucleus, nucleoplasm"
"357";"P16070";"P16070-14";"CD44_HUMAN";"CD44 antigen";"CD44";2;2;0,000699413919513362;1;1;1;1;NA;NA;"external side of plasma membrane, integral component of plasma membrane, cell surface, extracellular vesicular exosome, plasma membrane, cytoplasm, basolateral plasma membrane, Golgi apparatus"
"358";"P16070";"P16070-1";"CD44_HUMAN";"CD44 antigen";"CD44";1;1;0,000349706959756681;0;1;0;1;NA;NA;"external side of plasma membrane, integral component of plasma membrane, cell surface, extracellular vesicular exosome, plasma membrane, cytoplasm, basolateral plasma membrane, Golgi apparatus"
"359";"P16070";"P16070-4";"CD44_HUMAN";"CD44 antigen";"CD44";1;1;0,000349706959756681;0;1;0;1;NA;NA;"external side of plasma membrane, integral component of plasma membrane, cell surface, extracellular vesicular exosome, plasma membrane, cytoplasm, basolateral plasma membrane, Golgi apparatus"
"360";"P16070";"P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";1;1;0,000349706959756681;1;0;1;0;NA;NA;"external side of plasma membrane, integral component of plasma membrane, cell surface, extracellular vesicular exosome, plasma membrane, cytoplasm, basolateral plasma membrane, Golgi apparatus"
"361";"P16070";"P16070-6";"CD44_HUMAN";"CD44 antigen";"CD44";1;1;0,000349706959756681;1;0;1;0;NA;NA;"external side of plasma membrane, integral component of plasma membrane, cell surface, extracellular vesicular exosome, plasma membrane, cytoplasm, basolateral plasma membrane, Golgi apparatus"
"362";"P16070";"P16070-3";"CD44_HUMAN";"CD44 antigen";"CD44";1;1;0,000349706959756681;1;0;1;0;NA;NA;"external side of plasma membrane, integral component of plasma membrane, cell surface, extracellular vesicular exosome, plasma membrane, cytoplasm, basolateral plasma membrane, Golgi apparatus"
"363";"P16104";"P16104";"H2AX_HUMAN";"Histone H2AX";"H2AFX";1;1;0,00107224200057627;1;0;1;0;0,00218925937473319;NA;"nucleus, condensed nuclear chromosome, site of double-strand break, nuclear chromatin, nucleosome, XY body, nucleoplasm, replication fork, male germ cell nucleus"
"364";"P16144";"P16144-3";"ITB4_HUMAN";"Integrin beta-4";"ITGB4";2;2;3,02095258120647e-05;NA;2;NA;2;NA;NA;"extracellular vesicular exosome, receptor complex, cell leading edge, basement membrane, hemidesmosome, cell surface, plasma membrane, integrin complex, basal plasma membrane"
"365";"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";8;27;0,00185765926599839;7;7;13;14;0,0024418999065774;0,00257806996218678;"extracellular vesicular exosome, plasma membrane, basement membrane, uropod, integral component of plasma membrane, extracellular space, cell surface, external side of plasma membrane"
"366";"P16157";"P16157-13";"ANK1_HUMAN";"Ankyrin-1";"ANK1";1;1;1,82887280800046e-05;NA;1;NA;1;NA;NA;"spectrin-associated cytoskeleton, plasma membrane, nucleus, Z disc, basolateral plasma membrane, cytosol, sarcoplasmic reticulum, postsynaptic membrane, axolemma, cortical cytoskeleton, M band, sarcolemma, cytoskeleton"
"367";"P16157";"P16157-10";"ANK1_HUMAN";"Ankyrin-1";"ANK1";1;1;1,82887280800046e-05;NA;1;NA;1;NA;NA;"spectrin-associated cytoskeleton, plasma membrane, nucleus, Z disc, basolateral plasma membrane, cytosol, sarcoplasmic reticulum, postsynaptic membrane, axolemma, cortical cytoskeleton, M band, sarcolemma, cytoskeleton"
"368";"P16157";"P16157-8";"ANK1_HUMAN";"Ankyrin-1";"ANK1";1;1;1,93337982560049e-05;NA;1;NA;1;NA;NA;"spectrin-associated cytoskeleton, plasma membrane, nucleus, Z disc, basolateral plasma membrane, cytosol, sarcoplasmic reticulum, postsynaptic membrane, axolemma, cortical cytoskeleton, M band, sarcolemma, cytoskeleton"
"369";"P16157";"P16157-1";"ANK1_HUMAN";"Ankyrin-1";"ANK1";1;1;1,82887280800046e-05;NA;1;NA;1;NA;NA;"spectrin-associated cytoskeleton, plasma membrane, nucleus, Z disc, basolateral plasma membrane, cytosol, sarcoplasmic reticulum, postsynaptic membrane, axolemma, cortical cytoskeleton, M band, sarcolemma, cytoskeleton"
"370";"P16188";"P16188";"1A30_HUMAN";"HLA class I histocompatibility antigen, A-30 alpha chain";"HLA-A";0;0;0;0;0;0;0;0;0;"cell surface, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, extracellular vesicular exosome, MHC class I protein complex, integral component of plasma membrane, plasma membrane, Golgi apparatus, endoplasmic reticulum, early endosome membrane, ER to Golgi transport vesicle membrane"
"371";"P16190";"P16190";"1A33_HUMAN";"HLA class I histocompatibility antigen, A-33 alpha chain";"HLA-A";0;0;0;0;0;0;0;0;0;"early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi apparatus, Golgi membrane, ER to Golgi transport vesicle membrane, cell surface, plasma membrane, endoplasmic reticulum, phagocytic vesicle membrane"
