"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc"
"376";376;"P13637";"P13637";"P13637";"AT1A3_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-3";"ATP1A3";1;1;1,48038863812051e-05;1;0;0;0;1;0;0;0;9,25559723327034e-05;0;0;0;"sodium:potassium-exchanging ATPase complex, Golgi apparatus, myelin sheath, axon, integral component of membrane, dendritic spine head, plasma membrane, endoplasmic reticulum, synapse, nucleus, dendritic spine neck"
"380";380;"P13674";"P13674-1,P13674-2,P13674-3";"P13674-1,P13674-2,P13674-3";"P4HA1_HUMAN";"Prolyl 4-hydroxylase subunit alpha-1";"P4HA1";4;9;4,9925382951846e-05;2;3;2;2;2;3;2;2;NA;NA;NA;NA;"mitochondrion, intracellular membrane-bounded organelle, endoplasmic reticulum, endoplasmic reticulum lumen"
"382";382;"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";30;174;0,00284815553958994;29;28;29;28;45;42;44;43;0,00385093872557906;0,00366468281864597;0,00385045303329076;0,00376985836484046;"cytosol, extracellular space, ruffle, actin filament, actin filament bundle, actin cytoskeleton, ruffle membrane, plasma membrane, extracellular vesicular exosome, phagocytic cup, focal adhesion, filopodium, cytoplasm"
"384";384;"P13798";"P13798";"P13798";"ACPH_HUMAN";"Acylamino-acid-releasing enzyme";"APEH";7;24;0,000291367808702577;5;6;6;6;6;6;6;6;0,000384259016282904;0,000388389299636171;0,000391898777660314;0,000383820670982931;"cytoplasm, nuclear membrane, extracellular vesicular exosome"
"386";386;"P13861";"P13861";"P13861";"KAP2_HUMAN";"cAMP-dependent protein kinase type II-alpha regulatory subunit";"PRKAR2A";1;3;6,59904814264499e-05;NA;1;1;1;NA;1;1;1;NA;0,000117285877612903;0,00011834567048158;0,000115906242227519;"centrosome, plasma membrane, membrane, cytosol, cytoplasm, extracellular vesicular exosome, cAMP-dependent protein kinase complex, AMP-activated protein kinase complex"
"390";390;"P14317";"P14317";"P14317";"HCLS1_HUMAN";"Hematopoietic lineage cell-specific protein";"HCLS1";12;45;0,000822844274576721;9;10;10;10;10;11;12;12;0,000964600822767783;0,00107246592615585;0,00118053458949527;0,00115620053975105;"transcription factor complex, nucleus, membrane, cytoplasm, mitochondrion"
"393";393;"P14550";"P14550";"P14550";"AK1A1_HUMAN";"Alcohol dehydrogenase [NADP(+)]";"AKR1A1";14;36;0,0010375843912068;9;9;10;7;10;9;10;7;0,00151836761089925;0,0013812192744956;0,00154468410517804;0,00107159778871734;"apical plasma membrane, cytosol, extracellular vesicular exosome, extracellular space"
"394";394;"P14618";"P14618-1";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase isozymes M1/M2";"PKM";34;313;0,00523831033103418;31;33;30;32;73;76;77;87;NA;NA;NA;NA;"cilium, cytosol, mitochondrion, plasma membrane, extracellular vesicular exosome, nucleus, cytoplasm"
"395";395;"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";34;139;0,00159902097683967;29;29;29;30;34;35;34;36;0,00206433705544601;0,00214371154648878;0,00210759831897267;0,00218109412683868;"extracellular vesicular exosome, melanosome, midbody, cytosol, endoplasmic reticulum, endoplasmic reticulum lumen, perinuclear region of cytoplasm, plasma membrane, endoplasmic reticulum membrane, endocytic vesicle lumen, extracellular region"
"397";397;"P14735";"P14735-1";"P14735-1";"IDE_HUMAN";"Insulin-degrading enzyme";"IDE";5;12;0,000104652225696902;2;3;4;3;2;3;4;3;NA;NA;NA;NA;"nucleus, peroxisomal matrix, plasma membrane, cytoplasm, cytosolic proteasome complex, extracellular space, mitochondrion, cytosol, cell surface, peroxisome"
"401";401;"P15153";"P15153";"P15153";"RAC2_HUMAN";"Ras-related C3 botulinum toxin substrate 2";"RAC2";2;7;0,000412500866062958;2;2;2;1;2;2;2;1;0,000630388560424718;0,000641651488773925;0,00064744943892631;0,000292663261624485;"plasma membrane, extracellular vesicular exosome, nuclear envelope, cytosol"
"403";403;"P15311";"P15311";"P15311";"EZRI_HUMAN";"Ezrin";"EZR";10;45;0,000999943454231579;9;7;10;8;13;9;12;11;0,00144528178537023;0,00120909781062611;0,00138948124446194;0,00128115138971963;"Schwann cell microvillus, nucleolus, plasma membrane, actin filament, filopodium, cell tip, uropod, microspike, apical plasma membrane, microvillus membrane, extrinsic component of membrane, ruffle, apical part of cell, basolateral plasma membrane, microvillus, cell body, actin cytoskeleton, cytosol, cortical cytoskeleton, membrane raft, ruffle membrane, T-tubule, extracellular vesicular exosome, astrocyte projection"
"405";405;"P15498";"P15498";"P15498";"VAV_HUMAN";"Proto-oncogene vav";"VAV1";5;6;6,31009573876586e-05;NA;3;3;NA;NA;3;3;NA;NA;0,000168225424457797;0,000169745506063521;NA;"cytosol, plasma membrane"
"406";406;"P15531";"P15531-1,P15531-2";"P15531-1,P15531-2";"NDKA_HUMAN";"Nucleoside diphosphate kinase A";"NME1";1;8;0,00058765072888799;1;1;1;1;2;2;2;2;NA;NA;NA;NA;"cytoplasm, nucleus, ruffle membrane, mitochondrion, perinuclear region of cytoplasm, centrosome, cytosol"
"411";411;"P16070";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";1;1;7,98447274521885e-07;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"external side of plasma membrane, extracellular vesicular exosome, integral component of plasma membrane, cell surface, Golgi apparatus, cytoplasm, plasma membrane, basolateral plasma membrane"
"412";412;"P16150";"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";3;4;8,88671816542859e-05;2;NA;2;NA;2;NA;2;NA;0,000234397999932571;NA;0,000239058254372792;NA;"extracellular vesicular exosome, plasma membrane, uropod, basement membrane, integral component of plasma membrane, external side of plasma membrane, extracellular space, cell surface"
"414";414;"P16219";"P16219";"P16219";"ACADS_HUMAN";"Short-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADS";2;5;0,000107848521425104;1;1;1;2;1;1;1;2;0,000113785436860472;0,000115008481931099;0,000116047696297472;0,000227311271164648;"mitochondrial membrane, mitochondrion, mitochondrial matrix"
"417";417;"P16615";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5,Q93084-1,Q93084-2,Q93084-3,Q93084-4,Q93084-5,Q93084-6,Q93084-7";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5,Q93084-1,Q93084-2,Q93084-3,Q93084-4,Q93084-5,Q93084-6,Q93084-7";"AT2A2_HUMAN, AT2A3_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2, Sarcoplasmic/endoplasmic reticulum calcium ATPase 3";"ATP2A2, ATP2A3";1;1;7,10312378341347e-07;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"sarcoplasmic reticulum membrane, sarcoplasmic reticulum, integral component of plasma membrane, membrane, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane"
"418";418;"P16885";"P16885";"P16885";"PLCG2_HUMAN";"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2";"PLCG2";4;7;4,9175515539921e-05;3;NA;3;1;3;NA;3;1;0,000111176916964065;NA;0,000113387314327016;3,70166971224645e-05;"plasma membrane, cytosol, extracellular vesicular exosome"
"420";420;"P16949";"P16949-1";"P16949-1";"STMN1_HUMAN";"Stathmin";"STMN1";11;47;0,00280319297835667;9;9;9;11;10;11;12;14;NA;NA;NA;NA;"extracellular vesicular exosome, microtubule, membrane, intracellular, cytosol"
"424";424;"P17612";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"KAPCA_HUMAN, KAPCB_HUMAN";"cAMP-dependent protein kinase catalytic subunit alpha, cAMP-dependent protein kinase catalytic subunit beta";"PRKACA, PRKACB";2;2;5,06365707431828e-06;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"mitochondrion, plasma membrane, sperm midpiece, neuromuscular junction, cAMP-dependent protein kinase complex, centrosome, cytosol, AMP-activated protein kinase complex, cilium, calcium channel complex, nucleus"
"425";425;"P17655";"P17655-1";"P17655-1";"CAN2_HUMAN";"Calpain-2 catalytic subunit";"CAPN2";3;6;7,61718699893879e-05;1;1;3;1;1;1;3;1;NA;NA;NA;NA;"chromatin, pseudopodium, cytosol, plasma membrane, perinuclear endoplasmic reticulum, dendrite, Golgi apparatus, nucleus, cytoplasm, extracellular vesicular exosome, cortical actin cytoskeleton, endoplasmic reticulum, membrane raft"
"426";426;"P17706";"P17706-1,P17706-2,P17706-3";"P17706-1,P17706-2,P17706-3";"PTN2_HUMAN";"Tyrosine-protein phosphatase non-receptor type 2";"PTPN2";1;1;7,13792623729204e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"endoplasmic reticulum, nucleoplasm, plasma membrane, endoplasmic reticulum-Golgi intermediate compartment, nucleus"
"433";433;"P18085";"P18085";"P18085";"ARF4_HUMAN";"ADP-ribosylation factor 4";"ARF4";4;14;0,00095877679796644;4;4;3;3;4;4;3;3;0,00140638799959543;0,00155312565487842;0,00122691273408258;0,000978078086467975;"Golgi apparatus, ruffle membrane, extracellular vesicular exosome, cytosol"
"435";435;"P18206";"P18206-1,P18206-2";"P18206-1,P18206-2";"VINC_HUMAN";"Vinculin";"VCL";19;55;0,000215506833817713;13;11;13;15;13;11;14;17;NA;NA;NA;NA;"cell-cell adherens junction, cytosol, plasma membrane, cell-substrate junction, cytoskeleton, extracellular region, fascia adherens, costamere, actin cytoskeleton, extracellular vesicular exosome, cell-cell junction, adherens junction, focal adhesion, protein complex"
"438";438;"P18754";"P18754-1,P18754-2";"P18754-1,P18754-2";"RCC1_HUMAN";"Regulator of chromosome condensation";"RCC1";3;4;4,22171884343401e-05;NA;NA;2;2;NA;NA;2;2;NA;NA;NA;NA;"nucleoplasm, nuclear chromatin, cytoplasm, nuclear membrane, condensed nuclear chromosome, nucleus"
"439";439;"P18858";"P18858";"P18858";"DNLI1_HUMAN";"DNA ligase 1";"LIG1";2;6;5,80199227340278e-05;1;2;2;1;1;2;2;1;5,1011534261713e-05;0,000103119683472498;0,000104051470891313;5,09533426114446e-05;"mitochondrion, Golgi apparatus, chromosome, nucleus, intracellular membrane-bounded organelle, nucleoplasm"
"441";441;"P19367";"P19367-1,P19367-2,P19367-3,P19367-4";"P19367-1,P19367-2,P19367-3,P19367-4";"HXK1_HUMAN";"Hexokinase-1";"HK1";3;5;1,39775157790274e-05;NA;2;2;NA;NA;2;3;NA;NA;NA;NA;NA;"membrane raft, mitochondrion, mitochondrial outer membrane, cytosol"
"443";443;"P19404";"P19404";"P19404";"NDUV2_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial";"NDUFV2";4;7;0,000249827418305221;1;2;1;3;1;2;1;3;0,000188271485889616;0,000380590317715766;0,00019201466214682;0,000564170142890573;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrion"
"448";448;"P20073";"P20073-1,P20073-2";"P20073-1,P20073-2";"ANXA7_HUMAN";"Annexin A7";"ANXA7";7;28;0,000254946832614755;7;7;6;6;8;8;6;6;NA;NA;NA;NA;"extracellular vesicular exosome, cytosol, endoplasmic reticulum membrane, plasma membrane, nucleus, nuclear envelope"
"453";453;"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";3;6;9,09902883832278e-05;2;1;2;1;2;1;2;1;0,00015999863476626;8,08592057263019e-05;0,000163179695817605;7,99080577814293e-05;"lamin filament, nuclear inner membrane, nuclear envelope, nuclear membrane, nucleoplasm"
"454";454;"P20810";"P20810-5,P20810-6,P20810-7";"P20810-5,P20810-6,P20810-7";"ICAL_HUMAN";"Calpastatin";"CAST";5;9;3,76555854467313e-05;2;3;2;2;2;3;2;2;NA;NA;NA;NA;"cytosol, membrane, cytoplasm"
"457";457;"P21281";"P21281";"P21281";"VATB2_HUMAN";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";19;80;0,00139126703176964;15;13;15;12;23;17;21;19;0,00211004070389399;0,00157635891867988;0,00196486236470788;0,00174108867972296;"melanosome, extracellular vesicular exosome, plasma membrane, proton-transporting V-type ATPase, V1 domain, intracellular membrane-bounded organelle, microvillus, integral component of membrane, lysosomal membrane, endomembrane system, cytosol"
"458";458;"P21283";"P21283";"P21283";"VATC1_HUMAN";"V-type proton ATPase subunit C 1";"ATP6V1C1";9;29;0,000674646143448767;6;5;5;5;8;8;6;7;0,000981771727466267;0,000992324493311265;0,000750968338343848;0,000858070295862364;"plasma membrane, apical part of cell, lysosomal membrane, proton-transporting V-type ATPase, V1 domain, cytoplasmic vesicle, proton-transporting two-sector ATPase complex, cytosol, extracellular vesicular exosome"
"460";460;"P21333";"P21333-1,P21333-2";"P21333-1,P21333-2";"FLNA_HUMAN";"Filamin-A";"FLNA";34;95;0,000174451642962911;20;21;22;24;22;24;23;26;NA;NA;NA;NA;"cytosol, neuronal cell body, cytoplasm, cortical cytoskeleton, extracellular region, dendritic shaft, apical dendrite, nucleus, actin filament, trans-Golgi network, extracellular vesicular exosome, perinuclear region of cytoplasm, actin cytoskeleton, Myb complex, plasma membrane"
"462";462;"P21912";"P21912";"P21912";"DHSB_HUMAN";"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial";"SDHB";6;11;0,000349121070784694;2;2;2;4;2;2;2;5;0,000334854285617959;0,000338453532540092;0,000341511791961131;0,000836180747498528;"mitochondrial respiratory chain complex II, mitochondrion, mitochondrial inner membrane"
"463";463;"P22059";"P22059";"P22059";"OSBP1_HUMAN";"Oxysterol-binding protein 1";"OSBP";5;12;0,000132144508036113;5;2;3;2;5;2;3;2;0,000290456009829704;0,000117431213272894;0,000177738479087577;0,00011604986830215;"cytoplasm, nucleolus, cell junction, nucleus, Golgi membrane, Golgi apparatus"
"468";468;"P22307";"P22307-1";"P22307-1";"NLTP_HUMAN";"Non-specific lipid-transfer protein";"SCP2";7;23;0,000373664566370855;5;6;5;5;5;7;6;5;NA;NA;NA;NA;"cytoplasm, peroxisomal matrix, peroxisome, nucleus, mitochondrion, protein complex, intracellular membrane-bounded organelle"
"471";471;"P22570";"P22570-1,P22570-2";"P22570-1,P22570-2";"ADRO_HUMAN";"NADPH:adrenodoxin oxidoreductase, mitochondrial";"FDXR";1;4;3,61984446656969e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"mitochondrial inner membrane, mitochondrial matrix, mitochondrion"
"473";473;"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";14;60;0,00117704876363293;11;12;13;12;13;15;17;15;0,0013453306839397;0,00156898988594745;0,00179425621383552;0,00155053383642111;"mitochondrial inner membrane, mitochondrial respiratory chain complex III, mitochondrion"
"474";474;"P22830";"P22830-1,P22830-2";"P22830-1,P22830-2";"HEMH_HUMAN";"Ferrochelatase, mitochondrial";"FECH";2;4;4,20175799783857e-05;1;1;2;NA;1;1;2;NA;NA;NA;NA;NA;"mitochondrial inner membrane, mitochondrial matrix"
"478";478;"P23368";"P23368-1,P23368-2";"P23368-1,P23368-2";"MAOM_HUMAN";"NAD-dependent malic enzyme, mitochondrial";"ME2";4;12;9,13018989598827e-05;3;4;2;3;3;4;2;3;NA;NA;NA;NA;"mitochondrion, mitochondrial matrix, intracellular membrane-bounded organelle"
"480";480;"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";19;94;0,0034376605248983;17;17;17;18;26;23;22;23;0,00501592427839247;0,004484857509379;0,00432862682814931;0,0044321020690457;"cytoplasm, nucleus, cytosol, extracellular vesicular exosome, ruffle membrane, cytosolic small ribosomal subunit, ribonucleoprotein complex"
"483";483;"P23528";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";12;110;0,00604512868060927;11;10;11;12;28;25;25;32;0,00818007145589364;0,00713606845717062;0,00747749405475599;0,00930025932522642;"cortical actin cytoskeleton, cytoplasm, lamellipodium membrane, extracellular vesicular exosome, nucleus, nuclear matrix, extracellular space, ruffle membrane"
"485";485;"P23919";"P23919";"P23919";"KTHY_HUMAN";"Thymidylate kinase";"DTYMK";4;11;0,000461103301036389;2;3;4;2;2;3;4;2;0,000442260377231267;0,000670521149371881;0,000902106620274685;0,000441755866602996;"mitochondrial matrix, cytosol, mitochondrial intermembrane space"
"488";488;"P24539";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase subunit b, mitochondrial";"ATP5F1";6;19;0,000659561113840403;3;5;5;5;3;5;6;5;0,000549370312341964;0,000925458878039314;0,00112058556737246;0,000914572692576515;"mitochondrial inner membrane, mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, mitochondrion, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
"489";489;"P24666";"P24666-1";"P24666-1";"PPAC_HUMAN";"Low molecular weight phosphotyrosine protein phosphatase";"ACP1";5;14;0,000787430723518989;2;2;5;4;3;2;5;4;NA;NA;NA;NA;"cytoplasm, cytoplasmic side of plasma membrane, extracellular vesicular exosome"
"490";490;"P24752";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";12;46;0,000957351371451323;9;11;10;10;10;13;11;12;0,00109788290366544;0,00144258882722006;0,0012316818726467;0,00131595658622719;"mitochondrion, mitochondrial inner membrane, extracellular vesicular exosome, mitochondrial matrix"
"491";491;"P25098";"P25098";"P25098";"ARBK1_HUMAN";"Beta-adrenergic receptor kinase 1";"ADRBK1";5;12;0,000154775933215012;3;3;3;3;3;3;3;3;0,000204120174106738;0,000206314199806732;0,00020817845083262;0,000203887323047537;"plasma membrane, cytoplasm, cytosol, membrane"
"492";492;"P25205";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";27;98;0,00107784452996535;22;19;19;25;24;22;23;29;0,00139246336593607;0,00129014465374194;0,00136097521053817;0,00168064051229902;"perinuclear region of cytoplasm, centrosome, nucleoplasm, nucleus, MCM complex, alpha DNA polymerase:primase complex, intracellular membrane-bounded organelle"
"496";496;"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";23;132;0,00212124194907156;22;21;22;21;33;33;33;33;0,0027975168165551;0,00282758647438558;0,00285313648980185;0,00279432553594445;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, plasma membrane, mitochondrial inner membrane, proton-transporting ATP synthase complex, catalytic core F(1), mitochondrion"
"501";501;"P26038";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";35;229;0,00478526016748094;32;30;31;33;52;55;62;60;0,00580408715835964;0,00632712336583967;0,00687813097560319;0,00644013363820435;"microvillus, blood microparticle, plasma membrane, basolateral plasma membrane, extracellular vesicular exosome, apical part of cell, cytoskeleton, filopodium, uropod, apical plasma membrane, microvillus membrane, cytoplasm, extrinsic component of membrane"
"502";502;"P26196";"P26196";"P26196";"DDX6_HUMAN";"Probable ATP-dependent RNA helicase DDX6";"DDX6";8;39;0,000717561094102929;7;7;6;8;10;9;8;12;0,000970592132225968;0,00088292225880024;0,000791911401648999;0,00116338190956317;"cytosol, cytoplasm, intracellular membrane-bounded organelle, cytoplasmic stress granule, cytoplasmic mRNA processing body, RISC complex"
"513";513;"P26885";"P26885";"P26885";"FKBP2_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP2";"FKBP2";3;10;0,000625825222917506;3;3;1;3;3;3;1;3;0,000990414084222132;0,00100105974413267;0,000336701766722242;0,000989284264646146;"membrane, endoplasmic reticulum, endoplasmic reticulum membrane"
"515";515;"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";13;57;0,00244473785256756;13;11;12;12;16;13;14;14;0,0036131187861975;0,00301330581842916;0,003243918501823;0,00311623194543905;"extracellular vesicular exosome, cytosol, cytoplasmic vesicle membrane, cytoplasm"
"516";516;"P27449";"P27449";"P27449";"VATL_HUMAN";"V-type proton ATPase 16 kDa proteolipid subunit";"ATP6V0C";1;4;0,000229334662333641;1;1;1;1;1;1;1;1;0,00030244903217106;0,000305699964874922;0,000308462263706828;0,000302104011999468;"extracellular vesicular exosome, endosome membrane, phagocytic vesicle membrane, lysosomal membrane, integral component of membrane, proton-transporting V-type ATPase, V0 domain"
"522";522;"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";21;134;0,00285568401479;18;20;20;20;35;32;31;36;0,00393473860798081;0,00363614346709739;0,00355434335038683;0,00404254289438137;"external side of plasma membrane, MHC class I peptide loading complex, cytoplasm, extracellular space, cell surface, Golgi apparatus, extracellular vesicular exosome, intracellular, integral component of lumenal side of endoplasmic reticulum membrane, polysome, sarcoplasmic reticulum lumen, endoplasmic reticulum lumen, extracellular region, endoplasmic reticulum, proteinaceous extracellular matrix, perinuclear region of cytoplasm, nucleus, cytosol, endocytic vesicle lumen, acrosomal vesicle"
"523";523;"P27816";"P27816-1,P27816-6";"P27816-1,P27816-6";"MAP4_HUMAN";"Microtubule-associated protein 4";"MAP4";10;20;7,71416507415676e-05;8;5;3;4;8;5;3;4;NA;NA;NA;NA;"microtubule cytoskeleton, microtubule, microtubule associated complex, mitotic spindle, plasma membrane, cytoplasm"
"524";524;"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";16;62;0,000930703591649615;13;15;12;11;15;19;15;13;0,001187827702361;0,00152075404823758;0,00121144385661888;0,00102827632462657;"endoplasmic reticulum lumen, melanosome, ribosome, dendritic spine, protein complex, endoplasmic reticulum membrane, axon, dendrite cytoplasm, endoplasmic reticulum, neuronal cell body, integral component of lumenal side of endoplasmic reticulum membrane"
"531";531;"P28331";"P28331-1,P28331-2,P28331-3,P28331-4";"P28331-1,P28331-2,P28331-3,P28331-4";"NDUS1_HUMAN";"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial";"NDUFS1";11;22;6,72310177577128e-05;5;8;4;4;5;8;5;4;NA;NA;NA;NA;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrial intermembrane space"
"537";537;"P29350";"P29350-1,P29350-3";"P29350-1,P29350-3";"PTN6_HUMAN";"Tyrosine-protein phosphatase non-receptor type 6";"PTPN6";15;48;0,00035845585877359;13;7;11;10;16;10;12;10;NA;NA;NA;NA;"alpha-beta T cell receptor complex, cytosol, membrane, nucleolus, cytoplasm, nucleus, extracellular vesicular exosome"
"538";538;"P29353";"P29353-1,P29353-2,P29353-3,P29353-5,P29353-6,P29353-7";"P29353-1,P29353-2,P29353-3,P29353-5,P29353-6,P29353-7";"SHC1_HUMAN";"SHC-transforming protein 1";"SHC1";1;1;2,54051405529691e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"cytosol, Shc-EGFR complex, mitochondrial matrix, plasma membrane"
"540";540;"P29590";"P29590-1,P29590-2,P29590-3,P29590-4,P29590-5,P29590-8,P29590-9";"P29590-1,P29590-2,P29590-3,P29590-4,P29590-5,P29590-8,P29590-9";"PML_HUMAN";"Protein PML";"PML";6;16;2,30300438365496e-05;5;3;4;4;5;3;4;4;NA;NA;NA;NA;"nuclear membrane, cytosol, early endosome membrane, nuclear matrix, extrinsic component of endoplasmic reticulum membrane, nucleoplasm, nucleolus, cytoplasm, PML body, nucleus"
"546";546;"P30041";"P30041";"P30041";"PRDX6_HUMAN";"Peroxiredoxin-6";"PRDX6";13;67;0,00265808087983801;12;13;12;12;14;17;17;19;0,00292997499915714;0,00359606878323848;0,00362856278958701;0,00397185855061801;"cytosol, extracellular vesicular exosome, cytoplasmic membrane-bounded vesicle, cytoplasm, lysosome, extracellular space"
"548";548;"P30043";"P30043";"P30043";"BLVRB_HUMAN";"Flavin reductase (NADPH)";"BLVRB";4;15;0,000647091128550625;4;4;3;4;4;4;3;4;0,000910283494883772;0,000920067855448794;0,00069628617778483;0,000909245084658593;"extracellular vesicular exosome, cytoplasm, plasma membrane, cytosol, nucleus"
"549";549;"P30044";"P30044-1,P30044-2";"P30044-1,P30044-2";"PRDX5_HUMAN";"Peroxiredoxin-5, mitochondrial";"PRDX5";6;28;0,000581374085588786;6;6;6;5;7;8;8;5;NA;NA;NA;NA;"peroxisome, perinuclear region of cytoplasm, mitochondrion, cytoplasm, cytosol, nucleus, extracellular vesicular exosome, mitochondrial matrix, cytoplasmic vesicle, peroxisomal matrix, intracellular membrane-bounded organelle, extracellular space"
"552";552;"P30049";"P30049";"P30049";"ATPD_HUMAN";"ATP synthase subunit delta, mitochondrial";"ATP5D";3;8;0,000423177055496599;3;2;1;1;3;2;2;1;0,000837135714044898;0,000564089220900153;0,000569186319935218;0,000278726915832843;"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1), mitochondrion, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix"
"558";558;"P30153";"P30153";"P30153";"2AAA_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform";"PPP2R1A";25;110;0,0016596587405724;22;22;20;19;28;29;27;26;0,00222857181599728;0,00233297341615072;0,00219170555791693;0,00206702745052268;"chromosome, centromeric region, protein phosphatase type 2A complex, membrane, microtubule cytoskeleton, mitochondrion, nucleus, cytosol"
"559";559;"P30405";"P30405";"P30405";"PPIF_HUMAN";"Peptidyl-prolyl cis-trans isomerase F, mitochondrial";"PPIF";3;6;0,000361540397413399;2;2;2;0;2;2;2;0;0,000691334045059198;0,00062349571856017;0,000628762987883349;NA;"membrane, mitochondrial inner membrane, mitochondrial matrix"
"560";560;"P30419";"P30419-1,P30419-2";"P30419-1,P30419-2";"NMT1_HUMAN";"Glycylpeptide N-tetradecanoyltransferase 1";"NMT1";6;22;0,000197084475442973;4;4;4;4;7;5;5;5;NA;NA;NA;NA;"cytosol, plasma membrane, actin cytoskeleton, cytoplasm, cell junction"
"561";561;"P30520";"P30520";"P30520";"PURA2_HUMAN";"Adenylosuccinate synthetase isozyme 2";"ADSS";6;18;0,000350791506530076;5;5;4;4;5;5;4;4;0,000514030701606516;0,000519555861355405;0,000419400446268055;0,000410755454911558;"cytosol, cytoplasm, plasma membrane"
"563";563;"P30626";"P30626";"P30626";"SORCN_HUMAN";"Sorcin";"SRI";5;16;0,000718118639630593;4;3;5;3;5;3;5;3;0,00118382828248773;0,000717931735691104;0,0012073649210747;0,000709486694847236;"sarcoplasmic reticulum, extracellular vesicular exosome, sarcoplasmic reticulum membrane, membrane, cytosol, cytoplasm, endoplasmic reticulum membrane, T-tubule, Z disc"
