"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc"
"335";335;"P09972";"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";6;26;0,000682801897652621;4;2;2;4;9;4;5;8;0,00125990324856255;0,000542855093108495;0,000715131530175017;0,00111673238945794;"axon, mitochondrion, cytosol, cytoskeleton, extracellular vesicular exosome"
"339";339;"P10599";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";6;24;0,00203124986638368;5;5;5;5;5;6;5;8;0,00223236190411973;0,00270762826032074;0,00227674527974087;0,00356770452266039;"mitochondrion, extracellular vesicular exosome, cytoplasm, nucleus, nucleoplasm, cytosol"
"340";340;"P10619";"P10619";"P10619";"PPGB_HUMAN";"Lysosomal protective protein";"CTSA";2;5;9,25699808898811e-05;2;1;1;1;2;1;1;1;0,000195331666610476;9,87156136575269e-05;9,96076059886631e-05;9,75544205414949e-05;"lysosomal lumen, endoplasmic reticulum, intracellular membrane-bounded organelle, nucleus, lysosome, extracellular vesicular exosome"
"342";342;"P10768";"P10768";"P10768";"ESTD_HUMAN";"S-formylglutathione hydrolase";"ESD";11;50;0,00157565924918947;10;10;11;9;14;12;14;10;0,00232735602769929;0,00201631891726012;0,00237362805760219;0,00166050077517438;"extracellular vesicular exosome, nucleus, cytoplasmic membrane-bounded vesicle, plasma membrane, cytoplasm, Golgi apparatus"
"343";343;"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";36;370;0,00573836949600101;34;34;36;35;92;90;91;97;0,00752691657724138;0,00744243369983449;0,00759312430992113;0,00792693511415708;"mitochondrion, coated pit, secretory granule, mitochondrial matrix, extracellular space, protein complex, mitochondrial inner membrane, plasma membrane, extracellular vesicular exosome, early endosome, cytoplasm, cell surface, coated vesicle, cytosol, lipopolysaccharide receptor complex"
"344";344;"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";28;120;0,0017297482220514;25;24;24;19;32;29;32;27;0,00240865870837242;0,00223676969317101;0,002458692093769;0,00208378897092325;"endoplasmic reticulum chaperone complex, endoplasmic reticulum, cell surface, nucleus, midbody, melanosome, integral component of endoplasmic reticulum membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum lumen, endoplasmic reticulum membrane"
"345";345;"P11142";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";27;182;0,00284229956239056;24;24;24;23;45;46;43;48;NA;NA;NA;NA;"extracellular vesicular exosome, intracellular, plasma membrane, ribonucleoprotein complex, nucleolus, blood microparticle, Prp19 complex, cytosol, melanosome, spliceosomal complex, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleus"
"346";346;"P11171";"P11171-1,P11171-2,P11171-3,P11171-4,P11171-5,P11171-6";"P11171-1,P11171-2,P11171-3,P11171-4,P11171-5,P11171-6";"41_HUMAN";"Protein 4.1";"EPB41";2;2;1,19998123375772e-05;1;NA;0;1;1;NA;0;1;NA;NA;NA;NA;"plasma membrane, protein complex, nucleus, cortical cytoskeleton, extrinsic component of membrane, spectrin-associated cytoskeleton, spectrin"
"350";350;"P11279";"P11279";"P11279";"LAMP1_HUMAN";"Lysosome-associated membrane glycoprotein 1";"LAMP1";1;1;2,13110747372388e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,00011229285817726;"cytoplasm, cytolytic granule, integral component of plasma membrane, external side of plasma membrane, multivesicular body, sarcolemma, membrane, lysosome, melanosome, endosome membrane, dendrite, late endosome, neuronal cell body, extracellular vesicular exosome, alveolar lamellar body, lysosomal membrane"
"353";353;"P11413";"P11413-1,P11413-2,P11413-3";"P11413-1,P11413-2,P11413-3";"G6PD_HUMAN";"Glucose-6-phosphate 1-dehydrogenase";"G6PD";18;69;0,000396882558844383;11;14;16;14;14;18;19;18;NA;NA;NA;NA;"cytoplasmic side of plasma membrane, nucleus, cytoplasm, extracellular vesicular exosome, cytosol"
"354";354;"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";34;126;0,00119756843726631;32;29;28;21;36;32;33;25;0,00180498994600483;0,00162168109709049;0,00168747003086676;0,00125203534384806;"extracellular vesicular exosome, mitochondrion, cytosol"
"355";355;"P11766";"P11766";"P11766";"ADHX_HUMAN";"Alcohol dehydrogenase class-3";"ADH5";9;36;0,000855406026618794;7;8;7;8;9;8;7;12;0,00112811871625302;0,00101355068568156;0,000894870470914193;0,00150244241261768;"mitochondrion, nucleus, extracellular vesicular exosome"
"359";359;"P12004";"P12004";"P12004";"PCNA_HUMAN";"Proliferating cell nuclear antigen";"PCNA";14;63;0,002145069902;10;14;13;12;14;18;17;14;0,0025146145586636;0,00326782721073192;0,00311416883090993;0,00251174600014883;"cytoplasm, extracellular vesicular exosome, nuclear replication fork, PCNA complex, nucleoplasm, nucleus, PCNA-p21 complex, DNA replication factor C complex"
"363";363;"P12268";"P12268";"P12268";"IMDH2_HUMAN";"Inosine-5'-monophosphate dehydrogenase 2";"IMPDH2";16;61;0,00105464943208394;11;14;13;12;14;17;16;14;0,00127687626422412;0,00156715838024401;0,00148830041632866;0,00127541966155418;"cytoplasm, nucleus, peroxisomal membrane, cytosol, extracellular vesicular exosome"
"365";365;"P12277";"P12277";"P12277";"KCRB_HUMAN";"Creatine kinase B-type";"CKB";7;33;0,000769715746611925;5;7;7;6;7;10;8;8;0,000861304986628871;0,00124366127442554;0,00100391917846842;0,000983225655851287;"extracellular vesicular exosome, mitochondrion, cytosol"
"366";366;"P12814";"P12814-1,P12814-2,P12814-3";"P12814-1,P12814-2,P12814-3";"ACTN1_HUMAN";"Alpha-actinin-1";"ACTN1";19;68;0,000308717234332877;13;15;15;13;19;17;17;15;NA;NA;NA;NA;"dendritic spine, extracellular region, pseudopodium, fascia adherens, cytosol, Z disc, focal adhesion, ruffle, cytoskeleton, cell projection, platelet alpha granule lumen, cytoplasm, nucleus, extracellular vesicular exosome, plasma membrane"
"368";368;"P12955";"P12955-1";"P12955-1";"PEPD_HUMAN";"Xaa-Pro dipeptidase";"PEPD";6;17;0,000306438557428572;3;5;3;6;3;5;3;6;NA;NA;NA;NA;"extracellular vesicular exosome"
"371";371;"P13164";"P13164,Q01628,Q01629";"P13164,Q01628,Q01629";"IFM1_HUMAN, IFM2_HUMAN, IFM3_HUMAN";"Interferon-induced transmembrane protein 1, Interferon-induced transmembrane protein 2, Interferon-induced transmembrane protein 3";"IFITM1, IFITM2, IFITM3";1;1;2,27864568344323e-05;NA;1;NA;NA;NA;1;NA;NA;NA;0,000121496139886187;NA;NA;"integral component of membrane, plasma membrane"
"372";372;"P13473";"P13473-1,P13473-2,P13473-3";"P13473-1,P13473-2,P13473-3";"LAMP2_HUMAN";"Lysosome-associated membrane glycoprotein 2";"LAMP2";3;11;7,94747153005809e-05;3;3;2;3;3;3;2;3;NA;NA;NA;NA;"platelet dense granule membrane, plasma membrane, lysosomal membrane, extracellular vesicular exosome, membrane, phagocytic vesicle membrane, late endosome, integral component of membrane, lysosome, late endosome membrane"
"373";373;"P13489";"P13489";"P13489";"RINI_HUMAN";"Ribonuclease inhibitor";"RNH1";12;39;0,000751804790567711;10;9;9;8;10;11;9;9;0,00101691106261419;0,00113062568353957;0,000933416177594414;0,000914175914835701;"extracellular vesicular exosome, angiogenin-PRI complex, cytoplasm"
"375";375;"P13612";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";1;1;8,61116101301219e-06;NA;1;NA;NA;NA;1;NA;NA;NA;4,59142389104776e-05;NA;NA;"plasma membrane, extracellular vesicular exosome, integrin complex, cell surface, external side of plasma membrane"
"376";376;"P13637";"P13637";"P13637";"AT1A3_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-3";"ATP1A3";1;1;1,48038863812051e-05;1;0;0;0;1;0;0;0;9,25559723327034e-05;0;0;0;"sodium:potassium-exchanging ATPase complex, Golgi apparatus, myelin sheath, axon, integral component of membrane, dendritic spine head, plasma membrane, endoplasmic reticulum, synapse, nucleus, dendritic spine neck"
"377";377;"P13639";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";45;258;0,00271491731705513;42;42;44;41;62;63;66;67;0,00343214345380351;0,00352686802085556;0,00372213037392298;0,00374687132957785;"polysome, cytosol, extracellular vesicular exosome, ribonucleoprotein complex"
"378";378;"P13645";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";1;2;3,04339663199609e-05;1;1;NA;NA;1;1;NA;NA;8,02732876481409e-05;8,11361208144056e-05;NA;NA;"extracellular vesicular exosome, cytoplasm, extracellular space, intermediate filament, keratin filament"
"379";379;"P13667";"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";22;73;0,00100578360631982;18;16;15;19;19;17;16;21;0,00138094945696709;0,00124886729836499;0,00118602544805106;0,00152457140939266;"cell surface, endoplasmic reticulum, endoplasmic reticulum lumen, melanosome"
"381";381;"P13693";"P13693";"P13693";"TCTP_HUMAN";"Translationally-controlled tumor protein";"TPT1";6;37;0,00191167774488871;5;6;5;5;9;11;9;8;0,00245300232487575;0,00303033976809152;0,0025017724294827;0,00217795915627524;"nucleoplasm, nucleus, cytoplasm, multivesicular body, extracellular space"
"382";382;"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";30;174;0,00284815553958994;29;28;29;28;45;42;44;43;0,00385093872557906;0,00366468281864597;0,00385045303329076;0,00376985836484046;"cytosol, extracellular space, ruffle, actin filament, actin filament bundle, actin cytoskeleton, ruffle membrane, plasma membrane, extracellular vesicular exosome, phagocytic cup, focal adhesion, filopodium, cytoplasm"
"384";384;"P13798";"P13798";"P13798";"ACPH_HUMAN";"Acylamino-acid-releasing enzyme";"APEH";7;24;0,000291367808702577;5;6;6;6;6;6;6;6;0,000384259016282904;0,000388389299636171;0,000391898777660314;0,000383820670982931;"cytoplasm, nuclear membrane, extracellular vesicular exosome"
"386";386;"P13861";"P13861";"P13861";"KAP2_HUMAN";"cAMP-dependent protein kinase type II-alpha regulatory subunit";"PRKAR2A";1;3;6,59904814264499e-05;NA;1;1;1;NA;1;1;1;NA;0,000117285877612903;0,00011834567048158;0,000115906242227519;"centrosome, plasma membrane, membrane, cytosol, cytoplasm, extracellular vesicular exosome, cAMP-dependent protein kinase complex, AMP-activated protein kinase complex"
"387";387;"P13995";"P13995";"P13995";"MTDC_HUMAN";"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial";"MTHFD2";2;2;5,07812466595919e-05;2;NA;NA;NA;2;NA;NA;NA;0,000267883428494367;NA;NA;NA;"mitochondrion, extracellular space"
"388";388;"P14174";"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";2;15;0,00115913715201242;2;2;2;2;4;2;4;5;0,00163059478213963;0,000824060774880224;0,0016630139434629;0,00203591834173555;"extracellular space, cell surface, extracellular region, extracellular vesicular exosome, cytoplasm"
"393";393;"P14550";"P14550";"P14550";"AK1A1_HUMAN";"Alcohol dehydrogenase [NADP(+)]";"AKR1A1";14;36;0,0010375843912068;9;9;10;7;10;9;10;7;0,00151836761089925;0,0013812192744956;0,00154468410517804;0,00107159778871734;"apical plasma membrane, cytosol, extracellular vesicular exosome, extracellular space"
"394";394;"P14618";"P14618-1";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase isozymes M1/M2";"PKM";34;313;0,00523831033103418;31;33;30;32;73;76;77;87;NA;NA;NA;NA;"cilium, cytosol, mitochondrion, plasma membrane, extracellular vesicular exosome, nucleus, cytoplasm"
"395";395;"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";34;139;0,00159902097683967;29;29;29;30;34;35;34;36;0,00206433705544601;0,00214371154648878;0,00210759831897267;0,00218109412683868;"extracellular vesicular exosome, melanosome, midbody, cytosol, endoplasmic reticulum, endoplasmic reticulum lumen, perinuclear region of cytoplasm, plasma membrane, endoplasmic reticulum membrane, endocytic vesicle lumen, extracellular region"
"397";397;"P14735";"P14735-1";"P14735-1";"IDE_HUMAN";"Insulin-degrading enzyme";"IDE";5;12;0,000104652225696902;2;3;4;3;2;3;4;3;NA;NA;NA;NA;"nucleus, peroxisomal matrix, plasma membrane, cytoplasm, cytosolic proteasome complex, extracellular space, mitochondrion, cytosol, cell surface, peroxisome"
"398";398;"P14866";"P14866-1";"P14866-1";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";17;83;0,00125228795879554;15;14;13;17;20;21;19;23;NA;NA;NA;NA;"nucleoplasm, ribonucleoprotein complex, extracellular vesicular exosome, cytoplasm, nucleus"
"399";399;"P14868";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";18;72;0,00127713314952267;14;16;15;16;18;18;18;18;0,00168429700550351;0,00170240100199807;0,00171778386375659;0,00168237563568566;"cytoplasm, extracellular vesicular exosome, cytosol"
"400";400;"P15121";"P15121";"P15121";"ALDR_HUMAN";"Aldose reductase";"AKR1B1";9;38;0,00112642117013044;8;8;8;7;9;10;10;9;0,0014054510322406;0,00157839755348477;0,00158867827273058;0,00141700883001728;"extracellular vesicular exosome, cytosol, nucleus, extracellular space, cytoplasm"
"401";401;"P15153";"P15153";"P15153";"RAC2_HUMAN";"Ras-related C3 botulinum toxin substrate 2";"RAC2";2;7;0,000412500866062958;2;2;2;1;2;2;2;1;0,000630388560424718;0,000641651488773925;0,00064744943892631;0,000292663261624485;"plasma membrane, extracellular vesicular exosome, nuclear envelope, cytosol"
"403";403;"P15311";"P15311";"P15311";"EZRI_HUMAN";"Ezrin";"EZR";10;45;0,000999943454231579;9;7;10;8;13;9;12;11;0,00144528178537023;0,00120909781062611;0,00138948124446194;0,00128115138971963;"Schwann cell microvillus, nucleolus, plasma membrane, actin filament, filopodium, cell tip, uropod, microspike, apical plasma membrane, microvillus membrane, extrinsic component of membrane, ruffle, apical part of cell, basolateral plasma membrane, microvillus, cell body, actin cytoskeleton, cytosol, cortical cytoskeleton, membrane raft, ruffle membrane, T-tubule, extracellular vesicular exosome, astrocyte projection"
"405";405;"P15498";"P15498";"P15498";"VAV_HUMAN";"Proto-oncogene vav";"VAV1";5;6;6,31009573876586e-05;NA;3;3;NA;NA;3;3;NA;NA;0,000168225424457797;0,000169745506063521;NA;"cytosol, plasma membrane"
"409";409;"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";12;51;0,00154683490251487;10;9;9;10;14;11;12;14;0,00223998088672764;0,00177890252597864;0,00195815634981126;0,00223742561788002;"extracellular vesicular exosome, cytosol, nucleoplasm, cytosolic small ribosomal subunit"
"411";411;"P16070";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";1;1;7,98447274521885e-07;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"external side of plasma membrane, extracellular vesicular exosome, integral component of plasma membrane, cell surface, Golgi apparatus, cytoplasm, plasma membrane, basolateral plasma membrane"
"412";412;"P16150";"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";3;4;8,88671816542859e-05;2;NA;2;NA;2;NA;2;NA;0,000234397999932571;NA;0,000239058254372792;NA;"extracellular vesicular exosome, plasma membrane, uropod, basement membrane, integral component of plasma membrane, external side of plasma membrane, extracellular space, cell surface"
"413";413;"P16152";"P16152";"P16152";"CBR1_HUMAN";"Carbonyl reductase [NADPH] 1";"CBR1";7;21;0,000673722315790615;5;6;5;5;5;6;5;5;0,000846202165821557;0,00102635728279306;0,000863026189071449;0,000845236856677212;"extracellular vesicular exosome, cytosol"
"415";415;"P16278";"P16278-1,P16278-3";"P16278-1,P16278-3";"BGAL_HUMAN";"Beta-galactosidase";"GLB1";3;12;7,87596883198988e-05;3;3;3;3;3;3;3;3;NA;NA;NA;NA;"lysosomal lumen, cytoplasm, extracellular vesicular exosome, Golgi apparatus, perinuclear region of cytoplasm"
"417";417;"P16615";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5,Q93084-1,Q93084-2,Q93084-3,Q93084-4,Q93084-5,Q93084-6,Q93084-7";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5,Q93084-1,Q93084-2,Q93084-3,Q93084-4,Q93084-5,Q93084-6,Q93084-7";"AT2A2_HUMAN, AT2A3_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2, Sarcoplasmic/endoplasmic reticulum calcium ATPase 3";"ATP2A2, ATP2A3";1;1;7,10312378341347e-07;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"sarcoplasmic reticulum membrane, sarcoplasmic reticulum, integral component of plasma membrane, membrane, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane"
"418";418;"P16885";"P16885";"P16885";"PLCG2_HUMAN";"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2";"PLCG2";4;7;4,9175515539921e-05;3;NA;3;1;3;NA;3;1;0,000111176916964065;NA;0,000113387314327016;3,70166971224645e-05;"plasma membrane, cytosol, extracellular vesicular exosome"
"419";419;"P16930";"P16930";"P16930";"FAAA_HUMAN";"Fumarylacetoacetase";"FAH";12;46;0,000975630156586432;11;9;11;9;13;11;12;10;0,0014544983289372;0,00124395809095881;0,00136930742361504;0,00111756854080949;"extracellular vesicular exosome, cytosol"
"420";420;"P16949";"P16949-1";"P16949-1";"STMN1_HUMAN";"Stathmin";"STMN1";11;47;0,00280319297835667;9;9;9;11;10;11;12;14;NA;NA;NA;NA;"extracellular vesicular exosome, microtubule, membrane, intracellular, cytosol"
"422";422;"P17066";"P17066";"P17066";"HSP76_HUMAN";"Heat shock 70 kDa protein 6";"HSPA6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"extracellular vesicular exosome, blood microparticle"
"423";423;"P17174";"P17174";"P17174";"AATC_HUMAN";"Aspartate aminotransferase, cytoplasmic";"GOT1";8;25;0,000537936934953304;5;5;7;7;5;5;8;7;0,000567549636640608;0,000573650055152698;0,000926133673114931;0,000793663082371484;"extracellular vesicular exosome, cytoplasm, lysosome, axon terminus, cytosol"
"424";424;"P17612";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"KAPCA_HUMAN, KAPCB_HUMAN";"cAMP-dependent protein kinase catalytic subunit alpha, cAMP-dependent protein kinase catalytic subunit beta";"PRKACA, PRKACB";2;2;5,06365707431828e-06;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"mitochondrion, plasma membrane, sperm midpiece, neuromuscular junction, cAMP-dependent protein kinase complex, centrosome, cytosol, AMP-activated protein kinase complex, cilium, calcium channel complex, nucleus"
"425";425;"P17655";"P17655-1";"P17655-1";"CAN2_HUMAN";"Calpain-2 catalytic subunit";"CAPN2";3;6;7,61718699893879e-05;1;1;3;1;1;1;3;1;NA;NA;NA;NA;"chromatin, pseudopodium, cytosol, plasma membrane, perinuclear endoplasmic reticulum, dendrite, Golgi apparatus, nucleus, cytoplasm, extracellular vesicular exosome, cortical actin cytoskeleton, endoplasmic reticulum, membrane raft"
"426";426;"P17706";"P17706-1,P17706-2,P17706-3";"P17706-1,P17706-2,P17706-3";"PTN2_HUMAN";"Tyrosine-protein phosphatase non-receptor type 2";"PTPN2";1;1;7,13792623729204e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"endoplasmic reticulum, nucleoplasm, plasma membrane, endoplasmic reticulum-Golgi intermediate compartment, nucleus"
"428";428;"P17844";"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";11;42;0,000747498330283147;10;9;11;7;11;10;11;10;0,000999371317541971;0,000924065960037997;0,00108420822828741;0,000966280922668848;"catalytic step 2 spliceosome, nucleus, ribonucleoprotein complex, nucleolus, extracellular vesicular exosome"
"429";429;"P17858";"P17858-1";"P17858-1";"K6PL_HUMAN";"6-phosphofructokinase, liver type";"PFKL";13;53;0,000642486936903652;8;11;10;9;11;15;14;13;NA;NA;NA;NA;"cytosol, extracellular vesicular exosome, 6-phosphofructokinase complex"
"431";431;"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";24;103;0,0016462805234517;20;20;23;20;25;24;27;27;0,00210789568284686;0,00204533070024228;0,00232178880146236;0,00227393037808952;"extracellular vesicular exosome, microtubule, pericentriolar material, acrosomal vesicle, nuclear heterochromatin, chaperonin-containing T-complex, centrosome, zona pellucida receptor complex, cell body, Golgi apparatus, cytosol"
"432";432;"P18077";"P18077";"P18077";"RL35A_HUMAN";"60S ribosomal protein L35a";"RPL35A";5;19;0,00153497859221039;3;3;5;4;4;4;6;5;0,00170471272678234;0,00172303616565865;0,00260790822952136;0,00212846008454171;"cytosol, extracellular vesicular exosome, cytosolic large ribosomal subunit"
"433";433;"P18085";"P18085";"P18085";"ARF4_HUMAN";"ADP-ribosylation factor 4";"ARF4";4;14;0,00095877679796644;4;4;3;3;4;4;3;3;0,00140638799959543;0,00155312565487842;0,00122691273408258;0,000978078086467975;"Golgi apparatus, ruffle membrane, extracellular vesicular exosome, cytosol"
"435";435;"P18206";"P18206-1,P18206-2";"P18206-1,P18206-2";"VINC_HUMAN";"Vinculin";"VCL";19;55;0,000215506833817713;13;11;13;15;13;11;14;17;NA;NA;NA;NA;"cell-cell adherens junction, cytosol, plasma membrane, cell-substrate junction, cytoskeleton, extracellular region, fascia adherens, costamere, actin cytoskeleton, extracellular vesicular exosome, cell-cell junction, adherens junction, focal adhesion, protein complex"
"437";437;"P18669";"P18669";"P18669";"PGAM1_HUMAN";"Phosphoglycerate mutase 1";"PGAM1";14;78;0,00272899219253319;13;13;13;14;23;18;18;19;0,00424500314838515;0,00335788544094895;0,0033882272273309;0,00350274139897021;"cytoplasm, cytosol, extracellular vesicular exosome"
"440";440;"P19338";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";28;142;0,00177734363308572;23;23;26;23;37;35;39;31;0,00244302140774793;0,00233580606964289;0,00262627378043348;0,00204452081360203;"nucleolus, extracellular vesicular exosome, nucleus, nucleoplasm, ribonucleoprotein complex, cell cortex"
"448";448;"P20073";"P20073-1,P20073-2";"P20073-1,P20073-2";"ANXA7_HUMAN";"Annexin A7";"ANXA7";7;28;0,000254946832614755;7;7;6;6;8;8;6;6;NA;NA;NA;NA;"extracellular vesicular exosome, cytosol, endoplasmic reticulum membrane, plasma membrane, nucleus, nuclear envelope"
"449";449;"P20231";"P20231,Q15661-1,Q15661-2";"P20231,Q15661-1,Q15661-2";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";5;37;0,000398555844994979;5;5;5;5;9;10;9;9;0,0015342414541041;0,00172303616565865;0,00156474493771282;0,00153249126087003;"extracellular region"
"452";452;"P20618";"P20618";"P20618";"PSB1_HUMAN";"Proteasome subunit beta type-1";"PSMB1";6;26;0,000958733080087731;6;6;6;6;6;8;6;6;0,00116712697061861;0,00157289608483362;0,00119033155704295;0,0011657955649772;"proteasome core complex, cytosol, proteasome complex, nucleoplasm, extracellular vesicular exosome"
"457";457;"P21281";"P21281";"P21281";"VATB2_HUMAN";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";19;80;0,00139126703176964;15;13;15;12;23;17;21;19;0,00211004070389399;0,00157635891867988;0,00196486236470788;0,00174108867972296;"melanosome, extracellular vesicular exosome, plasma membrane, proton-transporting V-type ATPase, V1 domain, intracellular membrane-bounded organelle, microvillus, integral component of membrane, lysosomal membrane, endomembrane system, cytosol"
"458";458;"P21283";"P21283";"P21283";"VATC1_HUMAN";"V-type proton ATPase subunit C 1";"ATP6V1C1";9;29;0,000674646143448767;6;5;5;5;8;8;6;7;0,000981771727466267;0,000992324493311265;0,000750968338343848;0,000858070295862364;"plasma membrane, apical part of cell, lysosomal membrane, proton-transporting V-type ATPase, V1 domain, cytoplasmic vesicle, proton-transporting two-sector ATPase complex, cytosol, extracellular vesicular exosome"
"459";459;"P21291";"P21291";"P21291";"CSRP1_HUMAN";"Cysteine and glycine-rich protein 1";"CSRP1";1;3;0,000138135515524797;1;1;1;NA;1;1;1;NA;0,000242899481795411;0,000245510334485041;0,000247728761008074;NA;"nucleus, extracellular vesicular exosome"
"460";460;"P21333";"P21333-1,P21333-2";"P21333-1,P21333-2";"FLNA_HUMAN";"Filamin-A";"FLNA";34;95;0,000174451642962911;20;21;22;24;22;24;23;26;NA;NA;NA;NA;"cytosol, neuronal cell body, cytoplasm, cortical cytoskeleton, extracellular region, dendritic shaft, apical dendrite, nucleus, actin filament, trans-Golgi network, extracellular vesicular exosome, perinuclear region of cytoplasm, actin cytoskeleton, Myb complex, plasma membrane"
"461";461;"P21399";"P21399";"P21399";"ACOC_HUMAN";"Cytoplasmic aconitate hydratase";"ACO1";14;35;0,000349870793914511;7;9;7;9;7;12;7;9;0,00036913070855523;0,000639597226847418;0,000376469691925656;0,000474055226928299;"cytosol, extracellular vesicular exosome, mitochondrion, endoplasmic reticulum, cytoplasm, Golgi apparatus"
"465";465;"P22087";"P22087";"P22087";"FBRL_HUMAN";"rRNA 2'-O-methyltransferase fibrillarin";"FBL";3;5;0,000138422401330663;1;1;2;1;1;1;2;1;0,000146042367559234;0,000147612132572003;0,000297891905760488;0,000145875769034011;"extracellular vesicular exosome, Cajal body, box C/D snoRNP complex, nucleolus, granular component"
"466";466;"P22102";"P22102-1";"P22102-1";"PUR2_HUMAN";"Trifunctional purine biosynthetic protein adenosine-3";"GART";28;86;0,000756690853689959;19;21;17;22;19;23;22;22;NA;NA;NA;NA;"cytosol, extracellular vesicular exosome"
"467";467;"P22234";"P22234-1";"P22234-1";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";19;72;0,00150551460684908;15;17;17;17;18;19;17;18;NA;NA;NA;NA;"cytosol, extracellular vesicular exosome"
"469";469;"P22314";"P22314";"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";41;189;0,00158751392558223;35;39;35;32;50;51;46;42;0,00221548204095058;0,00228408149559193;0,00207876742932862;0,00185888196419332;"extracellular vesicular exosome"
"470";470;"P22392";"P22392-2";"P22392-2";"NDKB_HUMAN";"Nucleoside diphosphate kinase B";"NME2";5;31;0,00455429314888192;5;5;4;4;9;8;7;7;NA;NA;NA;NA;"lamellipodium, extracellular vesicular exosome, cell periphery, nucleus, cytosol, ruffle, cytoplasm"
