"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc"
"382";382;"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";30;174;0,00284815553958994;29;28;29;28;45;42;44;43;0,00385093872557906;0,00366468281864597;0,00385045303329076;0,00376985836484046;"cytosol, extracellular space, ruffle, actin filament, actin filament bundle, actin cytoskeleton, ruffle membrane, plasma membrane, extracellular vesicular exosome, phagocytic cup, focal adhesion, filopodium, cytoplasm"
"386";386;"P13861";"P13861";"P13861";"KAP2_HUMAN";"cAMP-dependent protein kinase type II-alpha regulatory subunit";"PRKAR2A";1;3;6,59904814264499e-05;NA;1;1;1;NA;1;1;1;NA;0,000117285877612903;0,00011834567048158;0,000115906242227519;"centrosome, plasma membrane, membrane, cytosol, cytoplasm, extracellular vesicular exosome, cAMP-dependent protein kinase complex, AMP-activated protein kinase complex"
"388";388;"P14174";"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";2;15;0,00115913715201242;2;2;2;2;4;2;4;5;0,00163059478213963;0,000824060774880224;0,0016630139434629;0,00203591834173555;"extracellular space, cell surface, extracellular region, extracellular vesicular exosome, cytoplasm"
"393";393;"P14550";"P14550";"P14550";"AK1A1_HUMAN";"Alcohol dehydrogenase [NADP(+)]";"AKR1A1";14;36;0,0010375843912068;9;9;10;7;10;9;10;7;0,00151836761089925;0,0013812192744956;0,00154468410517804;0,00107159778871734;"apical plasma membrane, cytosol, extracellular vesicular exosome, extracellular space"
"394";394;"P14618";"P14618-1";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase isozymes M1/M2";"PKM";34;313;0,00523831033103418;31;33;30;32;73;76;77;87;NA;NA;NA;NA;"cilium, cytosol, mitochondrion, plasma membrane, extracellular vesicular exosome, nucleus, cytoplasm"
"395";395;"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";34;139;0,00159902097683967;29;29;29;30;34;35;34;36;0,00206433705544601;0,00214371154648878;0,00210759831897267;0,00218109412683868;"extracellular vesicular exosome, melanosome, midbody, cytosol, endoplasmic reticulum, endoplasmic reticulum lumen, perinuclear region of cytoplasm, plasma membrane, endoplasmic reticulum membrane, endocytic vesicle lumen, extracellular region"
"397";397;"P14735";"P14735-1";"P14735-1";"IDE_HUMAN";"Insulin-degrading enzyme";"IDE";5;12;0,000104652225696902;2;3;4;3;2;3;4;3;NA;NA;NA;NA;"nucleus, peroxisomal matrix, plasma membrane, cytoplasm, cytosolic proteasome complex, extracellular space, mitochondrion, cytosol, cell surface, peroxisome"
"401";401;"P15153";"P15153";"P15153";"RAC2_HUMAN";"Ras-related C3 botulinum toxin substrate 2";"RAC2";2;7;0,000412500866062958;2;2;2;1;2;2;2;1;0,000630388560424718;0,000641651488773925;0,00064744943892631;0,000292663261624485;"plasma membrane, extracellular vesicular exosome, nuclear envelope, cytosol"
"403";403;"P15311";"P15311";"P15311";"EZRI_HUMAN";"Ezrin";"EZR";10;45;0,000999943454231579;9;7;10;8;13;9;12;11;0,00144528178537023;0,00120909781062611;0,00138948124446194;0,00128115138971963;"Schwann cell microvillus, nucleolus, plasma membrane, actin filament, filopodium, cell tip, uropod, microspike, apical plasma membrane, microvillus membrane, extrinsic component of membrane, ruffle, apical part of cell, basolateral plasma membrane, microvillus, cell body, actin cytoskeleton, cytosol, cortical cytoskeleton, membrane raft, ruffle membrane, T-tubule, extracellular vesicular exosome, astrocyte projection"
"405";405;"P15498";"P15498";"P15498";"VAV_HUMAN";"Proto-oncogene vav";"VAV1";5;6;6,31009573876586e-05;NA;3;3;NA;NA;3;3;NA;NA;0,000168225424457797;0,000169745506063521;NA;"cytosol, plasma membrane"
"411";411;"P16070";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";1;1;7,98447274521885e-07;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"external side of plasma membrane, extracellular vesicular exosome, integral component of plasma membrane, cell surface, Golgi apparatus, cytoplasm, plasma membrane, basolateral plasma membrane"
"412";412;"P16150";"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";3;4;8,88671816542859e-05;2;NA;2;NA;2;NA;2;NA;0,000234397999932571;NA;0,000239058254372792;NA;"extracellular vesicular exosome, plasma membrane, uropod, basement membrane, integral component of plasma membrane, external side of plasma membrane, extracellular space, cell surface"
"417";417;"P16615";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5,Q93084-1,Q93084-2,Q93084-3,Q93084-4,Q93084-5,Q93084-6,Q93084-7";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5,Q93084-1,Q93084-2,Q93084-3,Q93084-4,Q93084-5,Q93084-6,Q93084-7";"AT2A2_HUMAN, AT2A3_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2, Sarcoplasmic/endoplasmic reticulum calcium ATPase 3";"ATP2A2, ATP2A3";1;1;7,10312378341347e-07;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"sarcoplasmic reticulum membrane, sarcoplasmic reticulum, integral component of plasma membrane, membrane, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane"
"418";418;"P16885";"P16885";"P16885";"PLCG2_HUMAN";"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2";"PLCG2";4;7;4,9175515539921e-05;3;NA;3;1;3;NA;3;1;0,000111176916964065;NA;0,000113387314327016;3,70166971224645e-05;"plasma membrane, cytosol, extracellular vesicular exosome"
"424";424;"P17612";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"KAPCA_HUMAN, KAPCB_HUMAN";"cAMP-dependent protein kinase catalytic subunit alpha, cAMP-dependent protein kinase catalytic subunit beta";"PRKACA, PRKACB";2;2;5,06365707431828e-06;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"mitochondrion, plasma membrane, sperm midpiece, neuromuscular junction, cAMP-dependent protein kinase complex, centrosome, cytosol, AMP-activated protein kinase complex, cilium, calcium channel complex, nucleus"
"425";425;"P17655";"P17655-1";"P17655-1";"CAN2_HUMAN";"Calpain-2 catalytic subunit";"CAPN2";3;6;7,61718699893879e-05;1;1;3;1;1;1;3;1;NA;NA;NA;NA;"chromatin, pseudopodium, cytosol, plasma membrane, perinuclear endoplasmic reticulum, dendrite, Golgi apparatus, nucleus, cytoplasm, extracellular vesicular exosome, cortical actin cytoskeleton, endoplasmic reticulum, membrane raft"
"426";426;"P17706";"P17706-1,P17706-2,P17706-3";"P17706-1,P17706-2,P17706-3";"PTN2_HUMAN";"Tyrosine-protein phosphatase non-receptor type 2";"PTPN2";1;1;7,13792623729204e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"endoplasmic reticulum, nucleoplasm, plasma membrane, endoplasmic reticulum-Golgi intermediate compartment, nucleus"
"435";435;"P18206";"P18206-1,P18206-2";"P18206-1,P18206-2";"VINC_HUMAN";"Vinculin";"VCL";19;55;0,000215506833817713;13;11;13;15;13;11;14;17;NA;NA;NA;NA;"cell-cell adherens junction, cytosol, plasma membrane, cell-substrate junction, cytoskeleton, extracellular region, fascia adherens, costamere, actin cytoskeleton, extracellular vesicular exosome, cell-cell junction, adherens junction, focal adhesion, protein complex"
"448";448;"P20073";"P20073-1,P20073-2";"P20073-1,P20073-2";"ANXA7_HUMAN";"Annexin A7";"ANXA7";7;28;0,000254946832614755;7;7;6;6;8;8;6;6;NA;NA;NA;NA;"extracellular vesicular exosome, cytosol, endoplasmic reticulum membrane, plasma membrane, nucleus, nuclear envelope"
"457";457;"P21281";"P21281";"P21281";"VATB2_HUMAN";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";19;80;0,00139126703176964;15;13;15;12;23;17;21;19;0,00211004070389399;0,00157635891867988;0,00196486236470788;0,00174108867972296;"melanosome, extracellular vesicular exosome, plasma membrane, proton-transporting V-type ATPase, V1 domain, intracellular membrane-bounded organelle, microvillus, integral component of membrane, lysosomal membrane, endomembrane system, cytosol"
"458";458;"P21283";"P21283";"P21283";"VATC1_HUMAN";"V-type proton ATPase subunit C 1";"ATP6V1C1";9;29;0,000674646143448767;6;5;5;5;8;8;6;7;0,000981771727466267;0,000992324493311265;0,000750968338343848;0,000858070295862364;"plasma membrane, apical part of cell, lysosomal membrane, proton-transporting V-type ATPase, V1 domain, cytoplasmic vesicle, proton-transporting two-sector ATPase complex, cytosol, extracellular vesicular exosome"
"460";460;"P21333";"P21333-1,P21333-2";"P21333-1,P21333-2";"FLNA_HUMAN";"Filamin-A";"FLNA";34;95;0,000174451642962911;20;21;22;24;22;24;23;26;NA;NA;NA;NA;"cytosol, neuronal cell body, cytoplasm, cortical cytoskeleton, extracellular region, dendritic shaft, apical dendrite, nucleus, actin filament, trans-Golgi network, extracellular vesicular exosome, perinuclear region of cytoplasm, actin cytoskeleton, Myb complex, plasma membrane"
"489";489;"P24666";"P24666-1";"P24666-1";"PPAC_HUMAN";"Low molecular weight phosphotyrosine protein phosphatase";"ACP1";5;14;0,000787430723518989;2;2;5;4;3;2;5;4;NA;NA;NA;NA;"cytoplasm, cytoplasmic side of plasma membrane, extracellular vesicular exosome"
"491";491;"P25098";"P25098";"P25098";"ARBK1_HUMAN";"Beta-adrenergic receptor kinase 1";"ADRBK1";5;12;0,000154775933215012;3;3;3;3;3;3;3;3;0,000204120174106738;0,000206314199806732;0,00020817845083262;0,000203887323047537;"plasma membrane, cytoplasm, cytosol, membrane"
"496";496;"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";23;132;0,00212124194907156;22;21;22;21;33;33;33;33;0,0027975168165551;0,00282758647438558;0,00285313648980185;0,00279432553594445;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, plasma membrane, mitochondrial inner membrane, proton-transporting ATP synthase complex, catalytic core F(1), mitochondrion"
"501";501;"P26038";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";35;229;0,00478526016748094;32;30;31;33;52;55;62;60;0,00580408715835964;0,00632712336583967;0,00687813097560319;0,00644013363820435;"microvillus, blood microparticle, plasma membrane, basolateral plasma membrane, extracellular vesicular exosome, apical part of cell, cytoskeleton, filopodium, uropod, apical plasma membrane, microvillus membrane, cytoplasm, extrinsic component of membrane"
"522";522;"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";21;134;0,00285568401479;18;20;20;20;35;32;31;36;0,00393473860798081;0,00363614346709739;0,00355434335038683;0,00404254289438137;"external side of plasma membrane, MHC class I peptide loading complex, cytoplasm, extracellular space, cell surface, Golgi apparatus, extracellular vesicular exosome, intracellular, integral component of lumenal side of endoplasmic reticulum membrane, polysome, sarcoplasmic reticulum lumen, endoplasmic reticulum lumen, extracellular region, endoplasmic reticulum, proteinaceous extracellular matrix, perinuclear region of cytoplasm, nucleus, cytosol, endocytic vesicle lumen, acrosomal vesicle"
"523";523;"P27816";"P27816-1,P27816-6";"P27816-1,P27816-6";"MAP4_HUMAN";"Microtubule-associated protein 4";"MAP4";10;20;7,71416507415676e-05;8;5;3;4;8;5;3;4;NA;NA;NA;NA;"microtubule cytoskeleton, microtubule, microtubule associated complex, mitotic spindle, plasma membrane, cytoplasm"
"538";538;"P29353";"P29353-1,P29353-2,P29353-3,P29353-5,P29353-6,P29353-7";"P29353-1,P29353-2,P29353-3,P29353-5,P29353-6,P29353-7";"SHC1_HUMAN";"SHC-transforming protein 1";"SHC1";1;1;2,54051405529691e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"cytosol, Shc-EGFR complex, mitochondrial matrix, plasma membrane"
"545";545;"P30040";"P30040";"P30040";"ERP29_HUMAN";"Endoplasmic reticulum resident protein 29";"ERP29";10;48;0,00163433897295238;9;9;8;9;12;12;11;13;0,00215538390742594;0,00217855147382128;0,00201505042000054;0,00233233557156678;"endoplasmic reticulum, melanosome, endoplasmic reticulum lumen, cell surface"
"548";548;"P30043";"P30043";"P30043";"BLVRB_HUMAN";"Flavin reductase (NADPH)";"BLVRB";4;15;0,000647091128550625;4;4;3;4;4;4;3;4;0,000910283494883772;0,000920067855448794;0,00069628617778483;0,000909245084658593;"extracellular vesicular exosome, cytoplasm, plasma membrane, cytosol, nucleus"
"557";557;"P30101";"P30101";"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";29;101;0,00177734363308572;25;22;25;20;28;24;27;22;0,00259926494974733;0,00225188885016774;0,00255626648240213;0,00203994986320433;"melanosome, cell surface, endoplasmic reticulum lumen, extracellular vesicular exosome, endoplasmic reticulum"
"560";560;"P30419";"P30419-1,P30419-2";"P30419-1,P30419-2";"NMT1_HUMAN";"Glycylpeptide N-tetradecanoyltransferase 1";"NMT1";6;22;0,000197084475442973;4;4;4;4;7;5;5;5;NA;NA;NA;NA;"cytosol, plasma membrane, actin cytoskeleton, cytoplasm, cell junction"
"561";561;"P30520";"P30520";"P30520";"PURA2_HUMAN";"Adenylosuccinate synthetase isozyme 2";"ADSS";6;18;0,000350791506530076;5;5;4;4;5;5;4;4;0,000514030701606516;0,000519555861355405;0,000419400446268055;0,000410755454911558;"cytosol, cytoplasm, plasma membrane"
"568";568;"P31146";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";18;66;0,00128513639413284;13;13;14;15;17;15;17;17;0,00172874880644413;0,00154176229573578;0,00176311944656723;0,00180185397706747;"cytoplasm, extracellular vesicular exosome, immunological synapse, lamellipodium, phagocytic vesicle, actin filament, phagocytic vesicle membrane, protein complex, plasma membrane, phagocytic cup, cortical actin cytoskeleton"
"582";582;"P32942";"P32942";"P32942";"ICAM3_HUMAN";"Intercellular adhesion molecule 3";"ICAM3";2;2;3,249257098877e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000173248608978475;NA;NA;"integral component of plasma membrane, extracellular vesicular exosome, plasma membrane"
"595";595;"P35232";"P35232";"P35232";"PHB_HUMAN";"Prohibitin";"PHB";11;36;0,00117618328660084;8;8;8;10;8;9;9;10;0,00137881176430924;0,00156783621691366;0,00158200315393759;0,00172154859779109;"mitochondrion, integral component of plasma membrane, nucleoplasm, extracellular vesicular exosome, nucleus, cytoplasm, mitochondrial inner membrane"
"597";597;"P35241";"P35241";"P35241";"RADI_HUMAN";"Radixin";"RDX";5;8;0,000188458637282185;3;0;2;3;3;0;2;3;0,000361559146023801;0;0,000243023083879535;0,000370326522079147;"cell tip, stereocilium, cytoskeleton, lamellipodium, cytoplasm, plasma membrane, apical part of cell, filopodium, extrinsic component of membrane, cleavage furrow, extracellular vesicular exosome, T-tubule, ruffle"
"604";604;"P35579";"P35579-1";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";79;317;0,00179242518636429;64;70;61;62;82;85;74;76;NA;NA;NA;NA;"spindle, cleavage furrow, immunological synapse, cell-cell adherens junction, cell leading edge, nucleus, uropod, stress fiber, ruffle, actin cytoskeleton, myosin II filament, extracellular vesicular exosome, myosin II complex, plasma membrane, actomyosin contractile ring, cytosol, cortical cytoskeleton, actomyosin, neuromuscular junction, cytoplasm, protein complex"
"605";605;"P35580";"P35580-1,P35580-2,P35580-3";"P35580-1,P35580-2,P35580-3";"MYH10_HUMAN";"Myosin-10";"MYH10";4;7;1,28226319920604e-05;2;1;1;3;2;1;1;3;NA;NA;NA;NA;"dendritic spine, plasma membrane, axon, midbody, neuronal cell body, cell cortex, cleavage furrow, cytoplasm, stress fiber, growth cone, myosin complex, myosin II complex, spindle, myosin II filament, actomyosin, lamellipodium, neuromuscular junction"
"607";607;"P35611";"P35611-1,P35611-2,P35611-3";"P35611-1,P35611-2,P35611-3";"ADDA_HUMAN";"Alpha-adducin";"ADD1";2;3;1,20579622326032e-05;NA;2;NA;1;NA;2;NA;1;NA;NA;NA;NA;"nucleus, postsynaptic density, perinuclear region of cytoplasm, dendritic spine, intermediate filament cytoskeleton, F-actin capping protein complex, plasma membrane, cytosol"
"612";612;"P36507";"P36507";"P36507";"MP2K2_HUMAN";"Dual specificity mitogen-activated protein kinase kinase 2";"MAP2K2";5;16;0,000517045420534027;3;4;4;4;3;4;5;4;0,000562555199838171;0,000852902902001032;0,000768401531912544;0,000561913462319011;"late endosome, early endosome, endoplasmic reticulum, cytoplasm, perinuclear region of cytoplasm, cytosol, Golgi apparatus, cell cortex, nucleus, microtubule, focal adhesion, extracellular region, peroxisomal membrane, cytoplasmic side of plasma membrane, mitochondrion, cell-cell junction"
"614";614;"P36543";"P36543-1,P36543-2";"P36543-1,P36543-2";"VATE1_HUMAN";"V-type proton ATPase subunit E 1";"ATP6V1E1";4;16;0,000314574094351454;3;4;2;3;4;5;3;4;NA;NA;NA;NA;"cytosol, proton-transporting two-sector ATPase complex, microvillus, extracellular vesicular exosome, proton-transporting two-sector ATPase complex, catalytic domain, mitochondrion, endosome, lysosomal membrane, apical plasma membrane"
"629";629;"P38606";"P38606";"P38606";"VATA_HUMAN";"V-type proton ATPase catalytic subunit A";"ATP6V1A";21;69;0,000993814511206762;17;18;14;14;18;20;15;16;0,00136763824920139;0,00153593175220787;0,00116235780084015;0,00121429165276934;"plasma membrane, extracellular vesicular exosome, proton-transporting V-type ATPase, V1 domain, lysosomal membrane, proton-transporting two-sector ATPase complex, microvillus, cytosol, apical plasma membrane, mitochondrion, integral component of plasma membrane"
"642";642;"P40763";"P40763-1,P40763-2";"P40763-1,P40763-2";"STAT3_HUMAN";"Signal transducer and activator of transcription 3";"STAT3";2;7;4,03941734792208e-05;2;2;2;1;2;2;2;1;NA;NA;NA;NA;"cytoplasm, nucleoplasm, plasma membrane, nucleus, cytosol"
"643";643;"P40818";"P40818";"P40818";"UBP8_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 8";"USP8";1;1;7,94876401201126e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;4,2765340674918e-05;NA;"extrinsic component of plasma membrane, early endosome, cytoplasm, cytosol, endosome membrane, acrosomal vesicle, midbody, nucleus"
"645";645;"P40926";"P40926";"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";19;105;0,00276066688571006;19;19;19;19;29;26;26;24;0,00402221420002637;0,00364488419658561;0,00367781929804295;0,00332493172969829;"mitochondrial inner membrane, mitochondrion, mitochondrial matrix, nucleus, extracellular vesicular exosome, plasma membrane"
"652";652;"P41240";"P41240";"P41240";"CSK_HUMAN";"Tyrosine-protein kinase CSK";"CSK";7;17;0,000335720464027302;4;4;3;6;4;4;3;6;0,000416707555435682;0,000421186618272115;0,000318744339163722;0,000624348291465568;"cytosol, cytoplasm, cell-cell junction, membrane raft, extracellular vesicular exosome, plasma membrane"
"661";661;"P42566";"P42566-1";"P42566-1";"EPS15_HUMAN";"Epidermal growth factor receptor substrate 15";"EPS15";2;3;2,97546367146046e-05;2;NA;1;NA;2;NA;1;NA;NA;NA;NA;NA;"coated pit, cytoplasm, cytosol, AP-2 adaptor complex, intracellular membrane-bounded organelle, early endosome membrane, plasma membrane, ciliary membrane"
"666";666;"P42785";"P42785";"P42785";"PCP_HUMAN";"Lysosomal Pro-X carboxypeptidase";"PRCP";4;13;0,000232918016432604;2;3;2;3;3;4;2;4;0,000283545967660369;0,000382124956093652;0,000192788914816767;0,000377630014999335;"plasma membrane, lysosome, extracellular vesicular exosome"
"670";670;"P43405";"P43405-1,P43405-2";"P43405-1,P43405-2";"KSYK_HUMAN";"Tyrosine-protein kinase SYK";"SYK";3;6;4,19844952697413e-05;2;2;2;NA;2;2;2;NA;NA;NA;NA;NA;"cytosol, B cell receptor complex, T cell receptor complex, plasma membrane, early phagosome"
"681";681;"P46459";"P46459";"P46459";"NSF_HUMAN";"Vesicle-fusing ATPase";"NSF";1;3;3,58335409896314e-05;NA;1;1;1;NA;1;1;1;NA;6,36874926822754e-05;6,42629716055891e-05;6,29383358332225e-05;"plasma membrane, cytoplasm, cytosol, lysosomal membrane"
"690";690;"P46940";"P46940";"P46940";"IQGA1_HUMAN";"Ras GTPase-activating-like protein IQGAP1";"IQGAP1";26;94;0,000508596257554343;20;18;20;16;25;24;24;21;0,00072939932839609;0,000686302878294936;0,000692504297519251;0,000593451152117241;"microtubule, extrinsic component of cytoplasmic side of plasma membrane, plasma membrane, cell junction, midbody, slit diaphragm, extracellular vesicular exosome, nucleus, neuron projection, ribonucleoprotein complex, actin filament, cytoplasm, cell leading edge, lateral plasma membrane"
"698";698;"P48047";"P48047";"P48047";"ATPO_HUMAN";"ATP synthase subunit O, mitochondrial";"ATP5O";8;38;0,00158542389805768;7;7;7;8;10;8;9;11;0,00220092018716029;0,00177966176734696;0,00202021060033345;0,00241825042469058;"mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, plasma membrane, mitochondrion"
"699";699;"P48059";"P48059-1,P48059-2,P48059-3,P48059-4,P48059-5,Q7Z4I7-1,Q7Z4I7-2,Q7Z4I7-3";"P48059-1,P48059-2,P48059-3,P48059-4,P48059-5,Q7Z4I7-1,Q7Z4I7-2,Q7Z4I7-3";"LIMS1_HUMAN, LIMS2_HUMAN";"LIM and senescent cell antigen-like-containing domain protein 1, LIM and senescent cell antigen-like-containing domain protein 2";"LIMS1, LIMS2";1;1;3,35601139177817e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"perinuclear region of cytoplasm, cytosol, focal adhesion, plasma membrane"
"702";702;"P48426";"P48426";"P48426";"PI42A_HUMAN";"Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha";"PIP4K2A";1;1;2,18884683877551e-05;NA;1;NA;NA;NA;1;NA;NA;NA;0,000116708114668997;NA;NA;"plasma membrane, cytosol, nucleus"
"718";718;"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";78;356;0,00127744361408734;67;71;62;70;88;92;80;96;0,00166160270760644;0,00177321020662187;0,00154231131853414;0,00180851381333015;"cytoplasm, plasma membrane, extracellular vesicular exosome, melanosome, glycogen granule, cytosol, mitochondrion, Golgi apparatus"
"720";720;"P49368";"P49368-1";"P49368-1";"TCPG_HUMAN";"T-complex protein 1 subunit gamma";"CCT3";33;144;0,00234805030426003;25;27;26;28;33;40;37;34;NA;NA;NA;NA;"cytoplasm, cell body, cytoskeleton, plasma membrane, extracellular vesicular exosome, chaperonin-containing T-complex, microtubule, cytosol, zona pellucida receptor complex"
"721";721;"P49407";"P49407-1,P49407-2";"P49407-1,P49407-2";"ARRB1_HUMAN";"Beta-arrestin-1";"ARRB1";4;13;0,000138190593481545;3;2;3;NA;5;4;4;NA;NA;NA;NA;NA;"dendritic spine, postsynaptic membrane, plasma membrane, cytoplasm, Golgi membrane, lysosomal membrane, cytoplasmic vesicle membrane, pseudopodium, basolateral plasma membrane, nucleus, cytosol, coated pit, postsynaptic density, chromatin, cytoplasmic vesicle"
"734";734;"P49755";"P49755";"P49755";"TMEDA_HUMAN";"Transmembrane emp24 domain-containing protein 10";"TMED10";2;8;0,000324628974079583;2;2;2;2;2;2;2;2;0,000428124200790085;0,00043272597767683;0,000436636081046195;0,000427635816072307;"melanosome, secretory granule membrane, endoplasmic reticulum, endoplasmic reticulum-Golgi intermediate compartment membrane, trans-Golgi network transport vesicle, endoplasmic reticulum-Golgi intermediate compartment, plasma membrane, COPI-coated vesicle, gamma-secretase complex, transport vesicle membrane, cis-Golgi network, endoplasmic reticulum membrane, Golgi membrane, integral component of membrane, Golgi apparatus, zymogen granule membrane"
"737";737;"P49773";"P49773";"P49773";"HINT1_HUMAN";"Histidine triad nucleotide-binding protein 1";"HINT1";7;31;0,00218641478673243;4;6;6;6;6;8;9;8;0,00223236190411973;0,00300847584480082;0,00341511791961131;0,00297308710221699;"histone deacetylase complex, cytoplasm, cytoskeleton, plasma membrane, nucleus, extracellular vesicular exosome"
"741";741;"P49841";"P49841-1,P49841-2";"P49841-1,P49841-2";"GSK3B_HUMAN";"Glycogen synthase kinase-3 beta";"GSK3B";1;1;1,0579426387415e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"nucleus, dendritic spine, membrane raft, perinuclear region of cytoplasm, ribonucleoprotein complex, neuronal cell body, growth cone, cytoplasm, beta-catenin destruction complex, dendritic shaft, cytosol, plasma membrane, centrosome"
"743";743;"P49903";"P49903";"P49903";"SPS1_HUMAN";"Selenide, water dikinase 1";"SEPHS1";4;7;0,000158691395811225;2;2;NA;3;2;2;NA;3;0,000239181632584256;0,000241752523242923;NA;0,000358363177499369;"cytoplasm, plasma membrane, nuclear membrane"
"751";751;"P50552";"P50552";"P50552";"VASP_HUMAN";"Vasodilator-stimulated phosphoprotein";"VASP";10;30;0,000701583013060151;6;8;7;7;7;8;7;8;0,000863571578698947;0,000997547253802377;0,000880740937162916;0,000985813091787738;"filopodium membrane, extracellular vesicular exosome, plasma membrane, tight junction, cytoplasm, focal adhesion, actin cytoskeleton, lamellipodium membrane, cytosol"
"752";752;"P50570";"P50570-1,P50570-2,P50570-3";"P50570-1,P50570-2,P50570-3";"DYN2_HUMAN";"Dynamin-2";"DNM2";6;17;7,71771181671959e-05;5;3;4;4;5;4;4;4;NA;NA;NA;NA;"postsynaptic density, Golgi apparatus, Golgi membrane, midbody, extracellular vesicular exosome, microtubule, endocytic vesicle membrane, cell junction, cytosol, cytoplasm, postsynaptic membrane, plasma membrane"
"753";753;"P50579";"P50579";"P50579";"AMPM2_HUMAN";"Methionine aminopeptidase 2";"METAP2";8;24;0,000446195054331142;4;5;3;4;8;8;3;5;0,000784595815673879;0,000793029197583479;0,000300073122643671;0,000489812990166502;"plasma membrane, cytoplasm, cytosol"
"756";756;"P50851";"P50851-1,P50851-2";"P50851-1,P50851-2";"LRBA_HUMAN";"Lipopolysaccharide-responsive and beige-like anchor protein";"LRBA";1;2;3,10398818212665e-06;1;NA;1;NA;1;NA;1;NA;NA;NA;NA;NA;"endoplasmic reticulum, lysosome, Golgi apparatus, plasma membrane, integral component of membrane, cytoplasmic membrane-bounded vesicle"
"769";769;"P51572";"P51572-1,P51572-2";"P51572-1,P51572-2";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";7;34;0,000614122800049943;7;7;6;6;9;8;8;9;NA;NA;NA;NA;"Golgi membrane, endoplasmic reticulum, integral component of plasma membrane, cytosol, endoplasmic reticulum membrane, lipid particle, endoplasmic reticulum-Golgi intermediate compartment membrane, integral component of lumenal side of endoplasmic reticulum membrane"
