"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc"
"532";532;"P28340";"P28340";"P28340";"DPOD1_HUMAN";"DNA polymerase delta catalytic subunit";"POLD1";2;3;2,43515840753869e-05;0;1;0;2;0;1;0;2;NA;4,32637710000642e-05;NA;8,54633052031016e-05;"nucleotide-excision repair complex, nucleoplasm, cytoplasm, nucleus, aggresome, delta DNA polymerase complex"
"533";533;"P28482";"P28482";"P28482";"MK01_HUMAN";"Mitogen-activated protein kinase 1";"MAPK1";7;14;0,000345594595322223;4;3;3;4;4;3;3;4;0,000520884444294603;0,000394862454630107;0,000398430423954653;0,000520290242887973;"focal adhesion, early endosome, dendrite cytoplasm, microtubule organizing center, perikaryon, cytoplasm, nucleoplasm, pseudopodium, microtubule cytoskeleton, cytoskeleton, mitochondrion, Golgi apparatus, cytosol, nucleus, mitotic spindle, late endosome, caveola"
"535";535;"P29144";"P29144";"P29144";"TPP2_HUMAN";"Tripeptidyl-peptidase 2";"TPP2";14;38;0,000270372530253232;8;9;8;9;9;12;8;9;0,000337803362592977;0,000455245744329347;0,000306239557242968;0,000337418011800847;"cytosol, nucleus, cytoplasm"
"536";536;"P29218";"P29218-1";"P29218-1";"IMPA1_HUMAN";"Inositol monophosphatase 1";"IMPA1";4;10;0,000320820150376483;2;3;3;2;2;3;3;2;NA;NA;NA;NA;"cytoplasm, cytosol"
"541";541;"P29692";"P29692-1,P29692-2";"P29692-1,P29692-2";"EF1D_HUMAN";"Elongation factor 1-delta";"EEF1D";2;7;0,000419484866491286;1;1;1;1;2;2;1;2;NA;NA;NA;NA;"cytosol, nucleolus, nucleus, eukaryotic translation elongation factor 1 complex, cytoplasm"
"542";542;"P29692";"P29692-3";"P29692-3";"EF1D_HUMAN";"Elongation factor 1-delta";"EEF1D";1;4;0,000479411275990041;1;1;0;1;1;1;0;2;NA;NA;NA;NA;"cytosol, nucleolus, nucleus, eukaryotic translation elongation factor 1 complex, cytoplasm"
"543";543;"P29762";"P29762";"P29762";"RABP1_HUMAN";"Cellular retinoic acid-binding protein 1";"CRABP1";6;21;0,0013621976749927;5;3;5;4;6;4;6;5;0,0020531211672926;0,00138345969505439;0,00209394091421423;0,00170898254963203;"cytosol"
"544";544;"P29803";"P29803";"P29803";"ODPAT_HUMAN";"Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial";"PDHA2";1;1;3,34015394963488e-05;0;0;0;1;0;0;0;1;0;0;0;0,000155167561391479;"mitochondrial matrix"
"547";547;"P30042";"P30042-1,P30042-2";"P30042-1,P30042-2";"ES1_HUMAN";"ES1 protein homolog, mitochondrial";"C21orf33";5;15;0,000248695471047442;5;4;4;2;5;4;4;2;NA;NA;NA;NA;"mitochondrion"
"551";551;"P30048";"P30048";"P30048";"PRDX3_HUMAN";"Thioredoxin-dependent peroxide reductase, mitochondrial";"PRDX3";8;37;0,0012844084848471;7;6;6;6;10;9;8;10;0,00183123437447321;0,00166582598047077;0,00149411408982995;0,00182914538515303;"cytoplasm, early endosome, mitochondrion, mitochondrial matrix"
"554";554;"P30084";"P30084";"P30084";"ECHM_HUMAN";"Enoyl-CoA hydratase, mitochondrial";"ECHS1";7;28;0,000858027960800001;5;4;4;6;8;6;6;8;0,00129323034445557;0,000980348163219577;0,000989206569818448;0,00129175508579083;"mitochondrial matrix, mitochondrion"
"562";562;"P30566";"P30566-1";"P30566-1";"PUR8_HUMAN";"Adenylosuccinate lyase";"ADSL";10;28;0,000514107662462811;5;6;6;8;7;6;7;8;NA;NA;NA;NA;"cytosol, mitochondrion"
"566";566;"P30876";"P30876";"P30876";"RPB2_HUMAN";"DNA-directed RNA polymerase II subunit RPB2";"POLR2B";2;2;1,51392132290095e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;8,14508532786342e-05;NA;"nucleoplasm, DNA-directed RNA polymerase II, core complex, nucleus"
"569";569;"P31150";"P31150";"P31150";"GDIA_HUMAN";"Rab GDP dissociation inhibitor alpha";"GDI1";6;12;0,000348875996391221;5;2;2;3;5;2;2;3;0,000746233522414829;0,000300342806653773;0,000315790173028935;0,000485688878351799;"midbody, cytosol, Golgi apparatus, cytoplasm, protein complex, neuron projection"
"570";570;"P31153";"P31153";"P31153";"METK2_HUMAN";"S-adenosylmethionine synthase isoform type-2";"MAT2A";7;32;0,000719936661503075;6;6;6;6;9;9;7;7;0,00106814278450286;0,00107962392658358;0,000847295078789641;0,000829830007644109;"methionine adenosyltransferase complex, cytosol"
"573";573;"P31937";"P31937";"P31937";"3HIDH_HUMAN";"3-hydroxyisobutyrate dehydrogenase, mitochondrial";"HIBADH";4;11;0,000290934225653912;2;3;3;3;2;3;3;3;0,000279045238014966;0,000423066915675115;0,000426889739951413;0,000418090373749264;"mitochondrial matrix"
"575";575;"P31942";"P31942-1,P31942-2";"P31942-1,P31942-2";"HNRH3_HUMAN";"Heterogeneous nuclear ribonucleoprotein H3";"HNRNPH3";8;29;0,000372420269938481;7;5;7;7;7;5;8;9;NA;NA;NA;NA;"nucleus, spliceosomal complex"
"576";576;"P31943";"P31943";"P31943";"HNRH1_HUMAN";"Heterogeneous nuclear ribonucleoprotein H";"HNRNPH1";4;18;0,000969198381569523;4;4;4;3;5;5;5;3;0,0013246221138571;0,00152060819742147;0,00145782687733964;0,000897264775378153;"nucleus, nucleoplasm, catalytic step 2 spliceosome"
"578";578;"P31948";"P31948";"P31948";"STIP1_HUMAN";"Stress-induced-phosphoprotein 1";"STIP1";31;116;0,00189845176278032;26;24;27;28;29;26;30;31;0,00250369871014533;0,002268822943731;0,00264152767262753;0,00267331450765644;"nucleus, Golgi apparatus"
"581";581;"P32322";"P32322-1,P32322-2";"P32322-1,P32322-2";"P5CR1_HUMAN";"Pyrroline-5-carboxylate reductase 1, mitochondrial";"PYCR1";2;5;6,96451266883118e-05;2;2;NA;1;2;2;NA;1;NA;NA;NA;NA;"mitochondrion, mitochondrial matrix"
"583";583;"P32969";"P32969";"P32969";"RL9_HUMAN";"60S ribosomal protein L9";"RPL9,RPL9P8,RPL9P7,RPL9P9";6;23;0,00106455478023363;4;3;4;6;6;4;6;7;0,00146498749957857;0,000987156136575269;0,00149411408982995;0,00170720235947616;"cytosol, cytosolic large ribosomal subunit, cytoplasm, nucleolus, ribosome"
"584";584;"P33176";"P33176";"P33176";"KINH_HUMAN";"Kinesin-1 heavy chain";"KIF5B";12;27;0,000311450402993992;7;7;6;5;7;7;8;5;0,000438127102677703;0,000393632353525341;0,000496486509600813;0,000324168375631136;"microtubule, cytoplasm, perinuclear region of cytoplasm, kinesin complex, neuron projection, ciliary rootlet, microtubule organizing center, vesicle"
"585";585;"P33240";"P33240-1,P33240-2";"P33240-1,P33240-2";"CSTF2_HUMAN";"Cleavage stimulation factor subunit 2";"CSTF2";2;2;1,54015912745729e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"cleavage body, nucleoplasm, nucleus, mRNA cleavage and polyadenylation specificity factor complex"
"587";587;"P33991";"P33991";"P33991";"MCM4_HUMAN";"DNA replication licensing factor MCM4";"MCM4";26;104;0,00107093706744446;22;24;21;18;26;31;25;22;0,00141236338313948;0,00170207222621553;0,00138504202996982;0,00119371341937217;"MCM complex, nucleoplasm, nucleus"
"588";588;"P33992";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";29;99;0,00119861730024173;23;23;22;16;27;26;25;21;0,00172445395045761;0,00167843441205168;0,0016284622232479;0,00133971193332189;"MCM complex, nucleoplasm, nucleus"
"589";589;"P33993";"P33993-1";"P33993-1";"MCM7_HUMAN";"DNA replication licensing factor MCM7";"MCM7";30;107;0,00132250186884681;24;24;27;23;26;26;30;25;NA;NA;NA;NA;"chromatin, nucleus, cytosol, nucleoplasm, MCM complex, cytoplasm"
"592";592;"P34931";"P34931";"P34931";"HS71L_HUMAN";"Heat shock 70 kDa protein 1-like";"HSPA1L";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"mitochondrial matrix, zona pellucida receptor complex, blood microparticle, cell body"
"594";594;"P35219";"P35219";"P35219";"CAH8_HUMAN";"Carbonic anhydrase-related protein";"CA8";4;7;0,0002145069902;2;3;2;NA;2;3;2;NA;0,000323307586113891;0,000490174081609788;0,000329735523272816;NA;"cytoplasm"
"598";598;"P35244";"P35244";"P35244";"RFA3_HUMAN";"Replication protein A 14 kDa subunit";"RPA3";3;8;0,000587551614243212;2;NA;2;2;2;NA;2;4;0,000774869421264699;NA;0,000790275221067079;0,00154797097057579;"nucleoplasm, DNA replication factor A complex"
"599";599;"P35249";"P35249";"P35249";"RFC4_HUMAN";"Replication factor C subunit 4";"RFC4";4;14;0,000342738441641874;3;4;3;3;3;5;3;3;0,000387434710632349;0,00065266521426464;0,00039513761053354;0,000386992742643947;"DNA replication factor C complex, nucleoplasm"
"600";600;"P35250";"P35250-1,P35250-2";"P35250-1,P35250-2";"RFC2_HUMAN";"Replication factor C subunit 2";"RFC2";2;2;2,51037236311542e-05;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"nucleoplasm, DNA replication factor C complex"
"603";603;"P35520";"P35520-1,P35520-2";"P35520-1,P35520-2";"CBS_HUMAN";"Cystathionine beta-synthase";"CBS";4;12;9,67700707669174e-05;3;2;3;1;5;2;4;1;NA;NA;NA;NA;"cytosol, nucleus"
"606";606;"P35606";"P35606";"P35606";"COPB2_HUMAN";"Coatomer subunit beta'";"COPB2";13;43;0,000421775806968465;10;11;7;11;10;11;9;13;0,000517434878438347;0,000575296291514064;0,000474950174250579;0,000671897995782482;"COPI vesicle coat, cytosol"
"608";608;"P35637";"P35637-1,P35637-2";"P35637-1,P35637-2";"FUS_HUMAN";"RNA-binding protein FUS";"FUS";5;29;0,000291638179881212;5;5;3;4;8;8;5;8;NA;NA;NA;NA;"nucleoplasm, cytoplasm, nucleus"
"609";609;"P35659";"P35659-1,P35659-2";"P35659-1,P35659-2";"DEK_HUMAN";"Protein DEK";"DEK";4;8;9,47916604312382e-05;2;NA;2;4;2;NA;2;4;NA;NA;NA;NA;"nucleus"
"611";611;"P35998";"P35998";"P35998";"PRS7_HUMAN";"26S protease regulatory subunit 7";"PSMC2";14;45;0,00092356193405147;11;8;9;11;13;10;10;12;0,00140747066934108;0,00109430703361693;0,00110419517031312;0,00129772162198386;"cytoplasmic mRNA processing body, nucleoplasm, proteasome accessory complex, proteasome complex, cytosol, cytoplasm"
"617";617;"P36639";"P36639-1,P36639-2,P36639-3,P36639-4";"P36639-1,P36639-2,P36639-3,P36639-4";"8ODP_HUMAN";"7,8-dihydro-8-oxoguanine triphosphatase";"NUDT1";3;5;5,63878056182017e-05;1;1;2;1;1;1;2;1;NA;NA;NA;NA;"mitochondrial matrix, cytosol, cytoplasm, nucleus, mitochondrion"
"618";618;"P36776";"P36776";"P36776";"LONM_HUMAN";"Lon protease homolog, mitochondrial";"LONP1";15;42;0,000389199335712201;10;9;11;10;11;9;11;11;0,000537722210481394;0,00044468347341034;0,000548413096579918;0,000537108801312923;"mitochondrion, mitochondrial matrix, mitochondrial nucleoid, cytoplasm"
"620";620;"P36957";"P36957";"P36957";"ODO2_HUMAN";"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial";"DLST";2;6;0,000117704876363293;2;2;NA;2;2;2;NA;2;0,000206973951375339;0,00020919865145966;NA;0,000206737844856148;"oxoglutarate dehydrogenase complex, mitochondrial matrix"
"621";621;"P36959";"P36959";"P36959";"GMPR1_HUMAN";"GMP reductase 1";"GMPR";3;6;0,000176630423163798;1;1;2;1;1;2;2;1;0,000135882898511636;0,000274686924960075;0,00027716899057715;0,000203591834173555;"cytosol, GMP reductase complex"
"623";623;"P37108";"P37108";"P37108";"SRP14_HUMAN";"Signal recognition particle 14 kDa protein";"SRP14";3;8;0,000522748127378152;2;2;1;3;2;2;1;3;0,000689405882154622;0,000696816096406072;0,000351556256430576;0,00103292915867465;"cytosol, signal recognition particle, endoplasmic reticulum targeting, cytoplasm, intercellular bridge, nucleolus"
"631";631;"P38919";"P38919";"P38919";"IF4A3_HUMAN";"Eukaryotic initiation factor 4A-III";"EIF4A3";14;40;0,000983597449730181;9;9;11;10;9;9;11;11;0,00117321209559577;0,00117293321972003;0,00148437144807631;0,00139786008546825;"catalytic step 2 spliceosome, exon-exon junction complex, nucleus, nuclear speck, cytoplasm, cytosol"
"635";635;"P39687";"P39687";"P39687";"AN32A_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member A";"ANP32A";6;31;0,00188084356352645;6;6;6;6;8;8;7;8;0,00240987501938708;0,00245919897600957;0,00241938474304994;0,00275816514302058;"nucleoplasm, nucleus, cytoplasm, endoplasmic reticulum, perinuclear region of cytoplasm"
"636";636;"P39748";"P39748";"P39748";"FEN1_HUMAN";"Flap endonuclease 1";"FEN1";11;44;0,00102898841915489;8;11;6;8;12;15;7;10;0,00148040842062677;0,00187040110087946;0,000880740937162916;0,00123226636473467;"nucleolus, nucleus, nucleoplasm, mitochondrion"
"640";640;"P40306";"P40306";"P40306";"PSB10_HUMAN";"Proteasome subunit beta type-10";"PSMB10";2;12;0,000390624974304553;1;2;2;2;3;3;3;3;0,000515160439412245;0,000520697742369372;0,000525402756863278;0,000514572767691402;"cytosol, proteasome core complex, proteasome complex, nucleoplasm, spermatoproteasome complex"
"641";641;"P40429";"P40429";"P40429";"RL13A_HUMAN";"60S ribosomal protein L13a";"RPL13A";8;35;0,00153219278714286;7;7;7;8;10;9;8;8;0,00230933990081351;0,00210074606404195;0,00188420299013038;0,00184536440827261;"cytosolic large ribosomal subunit, GAIT complex, cytosol, large ribosomal subunit, ribonucleoprotein complex"
"646";646;"P40937";"P40937-1,P40937-2";"P40937-1,P40937-2";"RFC5_HUMAN";"Replication factor C subunit 5";"RFC5";1;2;2,61374063689076e-05;1;NA;1;NA;1;NA;1;NA;NA;NA;NA;NA;"DNA replication factor C complex, nucleoplasm"
"647";647;"P40938";"P40938";"P40938";"RFC3_HUMAN";"Replication factor C subunit 3";"RFC3";2;4;9,9850765903692e-05;1;NA;1;2;1;NA;1;2;0,00013168426962504;NA;0,000134302390097074;0,000263068100336616;"nucleoplasm, DNA replication factor C complex"
"650";650;"P41223";"P41223";"P41223";"BUD31_HUMAN";"Protein BUD31 homolog";"BUD31";3;7;0,000431993244152778;2;1;2;2;2;1;2;2;0,000651105555368254;0,00032905204552509;0,000664050706591088;0,000650362803609966;"nucleus"
"651";651;"P41227";"P41227";"P41227";"NAA10_HUMAN";"N-alpha-acetyltransferase 10";"NAA10";5;14;0,00052942150772766;3;4;3;4;3;4;3;4;0,000598462978551246;0,000806527566904049;0,000610361500526276;0,000797040372083703;"cytoplasm, nucleus, nucleolus, intracellular, NatA complex"
"653";653;"P41250";"P41250";"P41250";"SYG_HUMAN";"Glycine--tRNA ligase";"GARS";26;106;0,00131863952993621;22;22;20;22;28;29;25;24;0,0018354304370002;0,00191941520570993;0,00167521007558741;0,00157706379441009;"cytosol, secretory granule, mitochondrial matrix, nucleus, cytoplasm"
"659";659;"P42224";"P42224-1";"P42224-1";"STAT1_HUMAN";"Signal transducer and activator of transcription 1-alpha/beta";"STAT1";2;2;2,36979151078096e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"nucleolus, cytosol, dendrite, cytoplasm, axon, nucleus, nuclear chromatin, nucleoplasm"
"660";660;"P42331";"P42331-1,P42331-3,P42331-4";"P42331-1,P42331-3,P42331-4";"RHG25_HUMAN";"Rho GTPase-activating protein 25";"ARHGAP25";4;4;1,83704768277594e-05;NA;2;2;NA;NA;2;2;NA;NA;NA;NA;NA;"cytosol"
"662";662;"P42677";"P42677";"P42677";"RS27_HUMAN";"40S ribosomal protein S27";"RPS27";2;10;0,00176323773123583;1;1;1;2;2;2;2;4;0,00186030158676644;0,00225635688360061;0,00227674527974087;0,00312174145732784;"cytosolic small ribosomal subunit, cytosol, nucleus, ribosome"
"665";665;"P42766";"P42766";"P42766";"RL35_HUMAN";"60S ribosomal protein L35";"RPL35";4;24;0,00173399378837631;4;4;4;4;7;6;6;5;0,00266794471467967;0,00231138997832258;0,00233227565241748;0,00190350088861454;"cytosolic large ribosomal subunit, nucleolus, cytosol, cytoplasm"
"671";671;"P43487";"P43487";"P43487";"RANG_HUMAN";"Ran-specific GTPase-activating protein";"RANBP1";8;27;0,00119373826102772;6;5;6;8;6;6;6;9;0,00139939104437356;0,00141443267330188;0,00142721345894204;0,0020966920235784;"nucleus, centrosome, nuclear envelope, cytoplasm"
"673";673;"P43686";"P43686-1";"P43686-1";"PRS6B_HUMAN";"26S protease regulatory subunit 6B";"PSMC4";7;22;0,000482809815439244;5;6;4;4;6;7;5;4;NA;NA;NA;NA;"proteasome complex, nucleus, inclusion body, nucleoplasm, cytosol, cytosolic proteasome complex, cytoplasm, proteasome accessory complex"
"674";674;"P43897";"P43897-1";"P43897-1";"EFTS_HUMAN";"Elongation factor Ts, mitochondrial";"TSFM";2;2;5,46874964026374e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"nucleus, mitochondrion"
"675";675;"P45954";"P45954";"P45954";"ACDSB_HUMAN";"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADSB";1;1;2,0571106864418e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000108393800601661;"mitochondrial matrix, mitochondrion"
"676";676;"P45974";"P45974-2";"P45974-2";"UBP5_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 5";"USP5";8;25;0,000258937009482185;7;5;4;8;8;5;4;8;NA;NA;NA;NA;"lysosome"
"677";677;"P46013";"P46013-1,P46013-2";"P46013-1,P46013-2";"KI67_HUMAN";"Antigen KI-67";"MKI67";3;5;6,82334011473325e-06;NA;NA;3;2;NA;NA;3;2;NA;NA;NA;NA;"nucleus, nucleolus, cytoplasm, condensed chromosome, chromosome, centromeric region"
"679";679;"P46063";"P46063";"P46063";"RECQ1_HUMAN";"ATP-dependent DNA helicase Q1";"RECQL";2;6;8,21576409746865e-05;2;1;NA;1;2;2;NA;2;0,000144467180235791;0,000146020014038869;NA;0,000144302378612997;"nucleus"
"680";680;"P46109";"P46109";"P46109";"CRKL_HUMAN";"Crk-like protein";"CRKL";5;15;0,000439936542842999;3;2;1;4;4;3;2;6;0,000618872607082697;0,000469143510451613;0,000315588454617547;0,00092724993782015;"cytosol, endosome"
"682";682;"P46527";"P46527";"P46527";"CDN1B_HUMAN";"Cyclin-dependent kinase inhibitor 1B";"CDKN1B";1;1;4,48824149769121e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000236495564949079;"nucleoplasm, nucleus, cytosol, endosome, protein complex, cytoplasm"
"683";683;"P46776";"P46776";"P46776";"RL27A_HUMAN";"60S ribosomal protein L27a";"RPL27A";6;27;0,00162122561126062;6;6;5;6;7;8;5;7;0,00221727837774054;0,00256126997597908;0,00161525847549183;0,00221474900688799;"cytosol, cytosolic large ribosomal subunit"
"685";685;"P46778";"P46778";"P46778";"RL21_HUMAN";"60S ribosomal protein L21";"RPL21";4;22;0,00122192374774643;4;4;4;4;5;6;5;6;0,00146498749957857;0,00177688104583548;0,00149411408982995;0,00175597956974691;"cytosolic large ribosomal subunit, nucleolus, cytosol, cytoplasm"
"689";689;"P46783";"P46783";"P46783";"RS10_HUMAN";"40S ribosomal protein S10";"RPS10";14;60;0,00323153387833767;11;11;13;12;14;13;17;16;0,00397766302915879;0,00373324502559374;0,00492604887798479;0,00454071484702231;"cytosol, ribosome, cytoplasm, nucleolus, cytosolic small ribosomal subunit"
"691";691;"P46976";"P46976-1,P46976-2,P46976-3";"P46976-1,P46976-2,P46976-3";"GLYG_HUMAN";"Glycogenin-1";"GYG1";3;9;7,61718699893879e-05;2;2;2;3;2;2;2;3;NA;NA;NA;NA;"cytosol"
"694";694;"P47813";"P47813";"P47813";"IF1AX_HUMAN";"Eukaryotic translation initiation factor 1A, X-chromosomal";"EIF1AX";4;19;0,00117255309127183;4;4;4;4;4;5;4;6;0,00130221111073651;0,00164526022762545;0,00132810141318218;0,0019510884108299;"cytosol"
"695";695;"P47897";"P47897";"P47897";"SYQ_HUMAN";"Glutamine--tRNA ligase";"QARS";13;37;0,000429009562471618;8;8;7;11;8;9;7;13;0,000483918451473696;0,000550259936774859;0,000441890126612572;0,000803737185412539;"mitochondrial matrix, cytosol, cytoplasm"
"696";696;"P47914";"P47914";"P47914";"RL29_HUMAN";"60S ribosomal protein L29";"RPL29";2;8;0,000447130473732256;2;2;2;2;2;2;2;2;0,000589680502975022;0,000596018799441672;0,000601404413516457;0,000589007822137328;"cytosol, cytosolic large ribosomal subunit"
"700";700;"P48147";"P48147";"P48147";"PPCE_HUMAN";"Prolyl endopeptidase";"PREP";10;17;0,000212780575791952;5;5;2;5;5;5;2;5;0,000330138028074044;0,000333686581377556;0,000134680706688897;0,000329761421548715;"nucleus, cytoplasm"
"701";701;"P48163";"P48163";"P48163";"MAOX_HUMAN";"NADP-dependent malic enzyme";"ME1";4;10;0,000155362205689311;2;2;3;3;2;2;3;3;0,000163914685267532;0,000165676554390255;0,000250760406684746;0,000245591548216351;"cytosol, mitochondrion"
"704";704;"P48454";"P48454-1,P48454-2";"P48454-1,P48454-2";"PP2BC_HUMAN";"Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform";"PPP3CC";1;5;5,52264090536222e-05;1;1;1;NA;2;2;1;NA;NA;NA;NA;NA;"cytosol"
"705";705;"P48556";"P48556";"P48556";"PSMD8_HUMAN";"26S proteasome non-ATPase regulatory subunit 8";"PSMD8";3;4;0,000101562493319184;2;NA;NA;2;2;NA;NA;2;0,000267883428494367;NA;NA;0,000267577839199529;"nucleoplasm, proteasome regulatory particle, cytosol, proteasome accessory complex, proteasome complex"
"710";710;"P48729";"P48729-1,P48729-2";"P48729-1,P48729-2";"KC1A_HUMAN";"Casein kinase I isoform alpha";"CSNK1A1";1;1;1,31850417884697e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"condensed chromosome kinetochore, nuclear speck, cytosol, centrosome"
"712";712;"P49137";"P49137-1";"P49137-1";"MAPK2_HUMAN";"MAP kinase-activated protein kinase 2";"MAPKAPK2";1;1;2,22167954135715e-05;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"centrosome, nucleus, nucleoplasm, cytoplasm, cytosol"
"717";717;"P49321";"P49321-1,P49321-3";"P49321-1,P49321-3";"NASP_HUMAN";"Nuclear autoantigenic sperm protein";"NASP";20;91;0,000513129031125635;17;18;16;18;23;23;23;22;NA;NA;NA;NA;"nucleus, cytoplasm"
"719";719;"P49354";"P49354-1,P49354-2";"P49354-1,P49354-2";"FNTA_HUMAN";"Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha";"FNTA";6;21;0,000246201954451188;5;4;4;5;6;4;5;6;NA;NA;NA;NA;"CAAX-protein geranylgeranyltransferase complex, microtubule associated complex, protein farnesyltransferase complex, cytoplasm, cytosol"
"723";723;"P49458";"P49458-1";"P49458-1";"SRP09_HUMAN";"Signal recognition particle 9 kDa protein";"SRP9";5;15;0,0015500089823422;3;4;3;4;4;4;3;4;NA;NA;NA;NA;"cytosol, signal recognition particle receptor complex, signal recognition particle, endoplasmic reticulum targeting"
"725";725;"P49589";"P49589-1,P49589-2,P49589-3";"P49589-1,P49589-2,P49589-3";"SYCC_HUMAN";"Cysteine--tRNA ligase, cytoplasmic";"CARS";6;12;4,75225570343775e-05;3;5;2;2;3;5;2;2;NA;NA;NA;NA;"cytosol, cytoplasm"
"727";727;"P49593";"P49593";"P49593";"PPM1F_HUMAN";"Protein phosphatase 1F";"PPM1F";1;2;3,91485381736942e-05;1;NA;1;NA;1;NA;1;NA;0,0001032590308073;NA;0,000105312006331626;NA;"cytosol, perinuclear region of cytoplasm, protein complex"
"728";728;"P49643";"P49643-1";"P49643-1";"PRI2_HUMAN";"DNA primase large subunit";"PRIM2";1;2;3,49183424967724e-05;1;NA;NA;1;1;NA;NA;1;NA;NA;NA;NA;"primosome complex, nucleoplasm"
"731";731;"P49736";"P49736";"P49736";"MCM2_HUMAN";"DNA replication licensing factor MCM2";"MCM2";25;95;0,00093389184260588;20;21;19;18;26;26;23;20;0,00134830707925815;0,00136279962217471;0,00121644686959606;0,00103597614734331;"nucleus, nuclear origin of replication recognition complex, nucleoplasm, microtubule cytoskeleton, MCM complex, chromatin, cytoplasm"
"733";733;"P49750";"P49750-1,P49750-3,P49750-4";"P49750-1,P49750-3,P49750-4";"YLPM1_HUMAN";"YLP motif-containing protein 1";"YLPM1";1;10;1,51831849742501e-05;1;1;1;1;3;2;2;3;NA;NA;NA;NA;"nuclear speck, nucleus"
"735";735;"P49756";"P49756-1";"P49756-1";"RBM25_HUMAN";"RNA-binding protein 25";"RBM25";4;6;6,32506630991358e-05;NA;2;2;2;NA;2;2;2;NA;NA;NA;NA;"spliceosomal complex, cytoplasm, nucleus, nuclear speck"
"736";736;"P49770";"P49770";"P49770";"EI2BB_HUMAN";"Translation initiation factor eIF-2B subunit beta";"EIF2B2";1;4;0,000101273141486366;1;1;1;1;1;1;1;1;0,000133560113921693;0,000134995710984652;0,000136215529557146;0,00013340775458666;"eukaryotic translation initiation factor 2B complex, cytoplasm, cytosol"
"742";742;"P49902";"P49902";"P49902";"5NTC_HUMAN";"Cytosolic purine 5'-nucleotidase";"NT5C2";8;20;0,00031681704689585;5;4;5;4;6;5;5;4;0,000501386096112452;0,00042231278570065;0,000426128795673425;0,000333876091692817;"cytosol"
"744";744;"P49915";"P49915";"P49915";"GUAA_HUMAN";"GMP synthase [glutamine-hydrolyzing]";"GMPS";20;59;0,000756589281039375;15;14;13;13;16;15;15;13;0,00108235728684593;0,00102561676527301;0,00103488421806403;0,000878412098382292;"cytosol, cytoplasm"
"745";745;"P50213";"P50213-1";"P50213-1";"IDH3A_HUMAN";"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial";"IDH3A";12;50;0,00121403253626074;10;10;9;11;13;13;11;13;NA;NA;NA;NA;"mitochondrion, mitochondrial matrix"
"754";754;"P50749";"P50749";"P50749";"RASF2_HUMAN";"Ras association domain-containing protein 2";"RASSF2";2;4;0,000109039486692375;2;NA;NA;NA;4;NA;NA;NA;0,000575209815785451;NA;NA;NA;"nucleus, cytoplasm"
"761";761;"P51114";"P51114-1,P51114-2,P51114-3";"P51114-1,P51114-2,P51114-3";"FXR1_HUMAN";"Fragile X mental retardation syndrome-related protein 1";"FXR1";4;10;4,77011173667664e-05;3;2;2;3;3;2;2;3;NA;NA;NA;NA;"costamere, cytoplasm, nucleolus, polysome"
"763";763;"P51398";"P51398-1,P51398-2,P51398-3";"P51398-1,P51398-2,P51398-3";"RT29_HUMAN";"28S ribosomal protein S29, mitochondrial";"DAP3";2;4;2,97712501354391e-05;1;NA;1;2;1;NA;1;2;NA;NA;NA;NA;"nucleus, small ribosomal subunit, mitochondrion, nucleolus, mitochondrial ribosome"
