"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5834.1.id.csv";"peptide.count.P5834.2.id.csv";"peptide.count.P5835.1.id.csv";"peptide.count.P5835.2.id.csv";"spectra.count.P5834.1.id.csv";"spectra.count.P5834.2.id.csv";"spectra.count.P5835.1.id.csv";"spectra.count.P5835.2.id.csv";"dNSAF.P5834.1.id.csv";"dNSAF.P5834.2.id.csv";"dNSAF.P5835.1.id.csv";"dNSAF.P5835.2.id.csv";"Go.Cc"
"472";472;"P24557";"P24557";"P24557";"THAS_HUMAN";"Thromboxane-A synthase";"TBXAS1";17;56;0,00100925429843349;14;14;11;11;17;15;13;11;0,00162448675534671;0,0014206126866411;0,00134176573783405;0,0011183978091253;"endoplasmic reticulum membrane, integral component of membrane"
"473";473;"P25205";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";7;15;0,00017832806126184;2;3;5;5;2;3;5;5;0,000126070390302824;0,000187422416331611;0,000340423237940571;0,000335343177466124;"perinuclear region of cytoplasm, centrosome, nucleoplasm, nucleus, MCM complex, alpha DNA polymerase:primase complex, intracellular membrane-bounded organelle"
"478";478;"P26196";"P26196";"P26196";"DDX6_HUMAN";"Probable ATP-dependent RNA helicase DDX6";"DDX6";3;5;0,000110094678065823;0;1;2;2;0;1;2;2;NA;0,000104511602757724;0,000253105108126046;0,000249328076735798;"cytosol, cytoplasm, intracellular membrane-bounded organelle, cytoplasmic stress granule, cytoplasmic mRNA processing body, RISC complex"
"491";491;"P27544";"P27544-1,P27544-2";"P27544-1,P27544-2";"CERS1_HUMAN";"Ceramide synthase 1";"CERS1";5;13;0,000178395995761368;4;3;3;3;4;3;3;3;NA;NA;NA;NA;"endoplasmic reticulum membrane, Golgi membrane, integral component of membrane, intracellular membrane-bounded organelle, membrane, endoplasmic reticulum"
"497";497;"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";33;194;0,00314789192104909;29;29;30;31;43;43;50;58;0,00369948449381869;0,00366655655012696;0,00464631716648616;0,00530929819890961;"endoplasmic reticulum lumen, melanosome, ribosome, dendritic spine, protein complex, endoplasmic reticulum membrane, axon, dendrite cytoplasm, endoplasmic reticulum, neuronal cell body, integral component of lumenal side of endoplasmic reticulum membrane"
"499";499;"P28288";"P28288-1";"P28288-1";"ABCD3_HUMAN";"ATP-binding cassette sub-family D member 3";"ABCD3";18;62;0,000959360424000848;14;14;15;15;14;16;16;16;NA;NA;NA;NA;"cytosol, peroxisome, peroxisomal matrix, mitochondrial inner membrane, integral component of membrane, intracellular membrane-bounded organelle, peroxisomal membrane"
"500";500;"P28331";"P28331-1,P28331-2";"P28331-1,P28331-2";"NDUS1_HUMAN";"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial";"NDUFS1";33;122;0,000806000319438198;25;28;24;23;33;34;28;27;NA;NA;NA;NA;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrial intermembrane space"
"507";507;"P30049";"P30049";"P30049";"ATPD_HUMAN";"ATP synthase subunit delta, mitochondrial";"ATP5D";3;13;0,0007433166490057;3;3;3;3;3;3;3;4;0,00090950781575609;0,000901412573785365;0,000982364200914218;0,00129027279710775;"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1), mitochondrion, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix"
"510";510;"P30153";"P30153";"P30153";"2AAA_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform";"PPP2R1A";6;16;0,000288123784021016;4;3;5;4;4;3;5;4;0,000370597412192634;0,000285676876808039;0,000538844148340044;0,000398692103690342;"chromosome, centromeric region, protein phosphatase type 2A complex, membrane, microtubule cytoskeleton, mitochondrion, nucleus, cytosol"
"511";511;"P30154";"P30154-1,P30154-2";"P30154-1,P30154-2";"2AAB_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform";"PPP2R1B";13;32;0,000282370896486486;9;6;7;7;10;6;8;8;NA;NA;NA;NA;"membrane raft"
"512";512;"P30281";"P30281-1,P30281-2";"P30281-1,P30281-2";"CCND3_HUMAN";"G1/S-specific cyclin-D3";"CCND3";2;3;4,93455731162899e-05;2;NA;NA;1;2;NA;NA;1;NA;NA;NA;NA;"cyclin-dependent protein kinase holoenzyme complex, membrane, nucleus, cytoplasm"
"532";532;"P30837";"P30837";"P30837";"AL1B1_HUMAN";"Aldehyde dehydrogenase X, mitochondrial";"ALDH1B1";12;36;0,000668885447580192;9;8;9;10;9;8;9;10;0,000886638180156807;0,000781107994305307;0,000957662586577883;0,00104819066689605;"mitochondrial matrix, mitochondrion, intracellular membrane-bounded organelle, nucleus"
"534";534;"P31040";"P31040";"P31040";"DHSA_HUMAN";"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial";"SDHA";12;32;0,000462936782327924;3;4;11;12;3;4;13;12;0,000230116435311782;0,00030409098874687;0,00107704990702643;0,000979363689370946;"mitochondrial inner membrane, mitochondrial respiratory chain complex II, mitochondrion"
"540";540;"P31930";"P31930";"P31930";"QCR1_HUMAN";"Cytochrome b-c1 complex subunit 1, mitochondrial";"UQCRC1";19;88;0,00176108867610581;18;18;15;13;28;26;18;16;0,00297105886480323;0,00273428480714894;0,00206296482191986;0,00180638191595086;"mitochondrial respiratory chain, mitochondrion, mitochondrial inner membrane, mitochondrial respiratory chain complex III"
"552";552;"P33897";"P33897";"P33897";"ABCD1_HUMAN";"ATP-binding cassette sub-family D member 1";"ABCD1";9;22;0,000283665290111003;5;5;6;6;5;5;6;6;0,000341828440821081;0,000338785933771681;0,000443052847660641;0,000436441268283428;"peroxisomal membrane, peroxisome, cytosol, perinuclear region of cytoplasm, cytoplasm, mitochondrion, integral component of peroxisomal membrane"
"566";566;"P35610";"P35610";"P35610";"SOAT1_HUMAN";"Sterol O-acyltransferase 1";"SOAT1";10;34;0,000593821636240637;9;8;6;7;12;9;6;7;0,00111125318579653;0,000826021703977862;0,00060013522092214;0,000689709458817599;"endoplasmic reticulum membrane, integral component of membrane, membrane, endoplasmic reticulum"
"570";570;"P35658";"P35658-1,P35658-2,P35658-3,P35658-4,P35658-5";"P35658-1,P35658-2,P35658-3,P35658-4,P35658-5";"NU214_HUMAN";"Nuclear pore complex protein Nup214";"NUP214";1;3;2,75768561721658e-06;NA;1;1;1;NA;1;1;1;NA;NA;NA;NA;"focal adhesion, nucleoplasm, cytosol, nucleus, nuclear pore, intracellular membrane-bounded organelle"
"572";572;"P35813";"P35813-1,P35813-2";"P35813-1,P35813-2";"PPM1A_HUMAN";"Protein phosphatase 1A";"PPM1A";1;1;1,25732175828592e-05;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"membrane, voltage-gated calcium channel complex, neuron projection, cytosol, nucleoplasm, nucleus"
"575";575;"P36406";"P36406-1,P36406-2,P36406-3";"P36406-1,P36406-2,P36406-3";"TRI23_HUMAN";"E3 ubiquitin-protein ligase TRIM23";"TRIM23";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"lysosomal membrane, Golgi membrane, nucleus"
"577";577;"P36542";"P36542-1";"P36542-1";"ATPG_HUMAN";"ATP synthase subunit gamma, mitochondrial";"ATP5C1";11;49;0,00157949991084536;9;11;9;9;10;12;13;14;NA;NA;NA;NA;"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1), mitochondrial inner membrane, mitochondrion, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix"
"579";579;"P36873";"P36873-1,P36873-2";"P36873-1,P36873-2";"PP1G_HUMAN";"Serine/threonine-protein phosphatase PP1-gamma catalytic subunit";"PPP1CC";1;2;8,49707052923877e-05;0;0;1;1;0;0;1;1;NA;NA;NA;NA;"midbody, nucleus, nucleolus, mitochondrion, cleavage furrow, condensed chromosome kinetochore, mitochondrial outer membrane, PTW/PP1 phosphatase complex, cytoplasm, protein complex, nuclear speck, cytosol, MLL5-L complex"
"582";582;"P37268";"P37268";"P37268";"FDFT_HUMAN";"Squalene synthase";"FDFT1";20;93;0,0021423315484348;18;18;17;16;24;23;25;21;0,00293136331984697;0,00278421917274712;0,00329810523088706;0,00272906620395453;"integral component of membrane, endoplasmic reticulum, endoplasmic reticulum membrane"
"583";583;"P37287";"P37287-1,P37287-2,P37287-3";"P37287-1,P37287-2,P37287-3";"PIGA_HUMAN";"Phosphatidylinositol N-acetylglucosaminyltransferase subunit A";"PIGA";1;2;1,32313198805846e-05;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;NA;"glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex, endoplasmic reticulum membrane, integral component of membrane"
"585";585;"P38117";"P38117-1,P38117-2";"P38117-1,P38117-2";"ETFB_HUMAN";"Electron transfer flavoprotein subunit beta";"ETFB";1;1;1,88351730064793e-05;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"mitochondrial matrix, intracellular membrane-bounded organelle, mitochondrion"
"591";591;"P39210";"P39210";"P39210";"MPV17_HUMAN";"Protein Mpv17";"MPV17";3;12;0,000654950334088938;3;3;3;3;3;3;3;3;0,00086816655140354;0,00086043927497694;0,000937711282690844;0,000923718025202142;"peroxisome, mitochondrial inner membrane, integral component of membrane, mitochondrion"
"592";592;"P39656";"P39656";"P39656";"OST48_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit";"DDOST";15;99;0,00208549974802004;14;13;13;13;24;24;25;26;0,00268065461486005;0,00265679495431476;0,0030160304414033;0,00308986380360015;"integral component of membrane, protein complex, intracellular membrane-bounded organelle, oligosaccharyltransferase complex, endoplasmic reticulum, endoplasmic reticulum membrane"
"596";596;"P40616";"P40616";"P40616";"ARL1_HUMAN";"ADP-ribosylation factor-like protein 1";"ARL1";5;31;0,0016452159405107;5;5;5;5;9;6;8;8;0,00253255214995066;0,00167334046846344;0,0024314870829258;0,00239520254048732;"cytoplasm, Golgi membrane, Golgi apparatus, trans-Golgi network"
"601";601;"P40939";"P40939";"P40939";"ECHA_HUMAN";"Trifunctional enzyme subunit alpha, mitochondrial";"HADHA";14;40;0,000503587849714518;7;9;11;11;7;10;11;12;0,000467270070480193;0,000661587210117699;0,000793101373215148;0,000852290287997782;"mitochondrial fatty acid beta-oxidation multienzyme complex, mitochondrial nucleoid, mitochondrial inner membrane, mitochondrion"
"606";606;"P42166";"P42166-1";"P42166-1";"LAP2A_HUMAN";"Lamina-associated polypeptide 2, isoform alpha";"TMPO";2;3;8,41412002083013e-05;0;2;1;0;0;2;1;0;NA;NA;NA;NA;"nucleus, nuclear inner membrane, nuclear envelope, chromatin"
"607";607;"P42167";"P42167-1";"P42167-1";"LAP2B_HUMAN";"Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";6;27;0,0014024237106372;5;4;4;4;7;7;7;6;NA;NA;NA;NA;"nuclear membrane, nuclear envelope, nucleus, integral component of membrane, nuclear inner membrane"
"608";608;"P42167";"P42167-2";"P42167-2";"LAP2B_HUMAN";"Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";1;8;0,00041553295129991;1;1;1;1;2;2;2;2;NA;NA;NA;NA;"nuclear membrane, nuclear envelope, nucleus, integral component of membrane, nuclear inner membrane"
"610";610;"P42345";"P42345";"P42345";"MTOR_HUMAN";"Serine/threonine-protein kinase mTOR";"MTOR";38;116;0,000444353171221451;22;22;32;29;25;24;34;33;0,000510161892597091;0,000486600118292924;0,000733786362707207;0,00071716692779218;"endoplasmic reticulum membrane, TORC1 complex, lysosomal membrane, phosphatidylinositol 3-kinase complex, TORC2 complex, Golgi membrane, mitochondrial outer membrane, endomembrane system, cytoplasm, membrane, cytosol, lysosome, mTOR-FKBP12-rapamycin complex, PML body"
"613";613;"P42679";"P42679-1,P42679-2,P42679-3";"P42679-1,P42679-2,P42679-3";"MATK_HUMAN";"Megakaryocyte-associated tyrosine-protein kinase";"MATK";1;4;2,52621649791043e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"membrane, cytosol"
"614";614;"P42704";"P42704";"P42704";"LPPRC_HUMAN";"Leucine-rich PPR motif-containing protein, mitochondrial";"LRPPRC";67;259;0,0017847474909798;58;58;52;51;64;69;64;62;0,00233836155786932;0,00249860701944523;0,00252567668298175;0,00241023698971922;"nuclear outer membrane, mitochondrion, nuclear inner membrane, nucleus, ribonucleoprotein complex, microtubule, condensed nuclear chromosome, nucleoplasm, perinuclear region of cytoplasm, mitochondrial nucleoid, cytoskeleton"
"618";618;"P43243";"P43243-1";"P43243-1";"MATR3_HUMAN";"Matrin-3";"MATR3";3;7;7,93879192835077e-05;2;2;3;NA;2;2;3;NA;NA;NA;NA;NA;"nuclear matrix, nucleus, nuclear inner membrane"
"620";620;"P43304";"P43304-1";"P43304-1";"GPDM_HUMAN";"Glycerol-3-phosphate dehydrogenase, mitochondrial";"GPD2";19;50;0,000660655999539507;14;12;10;10;16;12;10;12;NA;NA;NA;NA;"mitochondrial inner membrane, glycerol-3-phosphate dehydrogenase complex"
"621";621;"P43307";"P43307-1";"P43307-1";"SSRA_HUMAN";"Translocon-associated protein subunit alpha";"SSR1";3;19;0,000638156735778965;3;3;3;3;4;5;4;6;NA;NA;NA;NA;"endoplasmic reticulum, integral component of membrane, endoplasmic reticulum membrane"
"625";625;"P45880";"P45880-1,P45880-2,P45880-3";"P45880-1,P45880-2,P45880-3";"VDAC2_HUMAN";"Voltage-dependent anion-selective channel protein 2";"VDAC2";11;106;0,0011544551618257;11;11;9;9;27;31;21;27;NA;NA;NA;NA;"mitochondrial nucleoid, mitochondrial outer membrane, mitochondrion, pore complex, mitochondrial inner membrane"
"636";636;"P46977";"P46977";"P46977";"STT3A_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A";"STT3A";21;96;0,00139065587323807;20;20;18;19;24;24;23;25;0,00183790243211171;0,00179156259119387;0,00194429151065102;0,00204979508193005;"oligosaccharyltransferase complex, endoplasmic reticulum membrane, integral component of membrane"
"639";639;"P47985";"P47985";"P47985";"UCRI_HUMAN";"Cytochrome b-c1 complex subunit Rieske, mitochondrial";"UQCRFS1";5;9;0,000315523518612189;NA;1;3;4;NA;1;3;5;NA;0,000184230307051024;0,000602325495451053;0,000988895209462147;"mitochondrial inner membrane, mitochondrion, mitochondrial respiratory chain complex III"
"642";642;"P48449";"P48449";"P48449";"ERG7_HUMAN";"Lanosterol synthase";"LSS";16;47;0,000616774722630202;14;11;12;8;14;13;12;8;0,000974117660591222;0,000896486822016046;0,000901842545101577;0,000592256365885526;"lipid particle, endoplasmic reticulum membrane"
"646";646;"P48651";"P48651";"P48651";"PTSS1_HUMAN";"Phosphatidylserine synthase 1";"PTDSS1";6;23;0,000467096362295987;6;6;3;3;7;9;4;3;0,00075375700586974;0,00096049035346263;0,000465221101490031;0,000343709032633355;"membrane, integral component of membrane, endoplasmic reticulum membrane"
"647";647;"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";18;58;0,00123262039276915;15;17;11;8;17;19;13;9;0,00191560053230044;0,0021219092444859;0,00158221490766715;0,00107903344536887;"mitochondrial inner membrane, mitochondrial matrix, mitochondrion"
"648";648;"P48739";"P48739-1,P48739-2";"P48739-1,P48739-2";"PIPNB_HUMAN";"Phosphatidylinositol transfer protein beta isoform";"PITPNB";10;35;0,000620309664512278;9;9;5;5;11;11;6;7;NA;NA;NA;NA;"Golgi membrane, endoplasmic reticulum membrane"
"651";651;"P49069";"P49069";"P49069";"CAMLG_HUMAN";"Calcium signal-modulating cyclophilin ligand";"CAMLG";3;3;9,73574820943016e-05;NA;NA;NA;3;NA;NA;NA;3;NA;NA;NA;0,000549237744714787;"integral component of membrane, endoplasmic reticulum"
"660";660;"P49748";"P49748-1";"P49748-1";"ACADV_HUMAN";"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADVL";14;41;0,000601287736741193;9;8;12;11;9;9;12;11;NA;NA;NA;NA;"nucleolus, cytoplasm, mitochondrial inner membrane, mitochondrion, mitochondrial nucleoid, nucleus, mitochondrial matrix"
"664";664;"P49790";"P49790";"P49790";"NU153_HUMAN";"Nuclear pore complex protein Nup153";"NUP153";2;5;3,25625024857777e-05;NA;NA;2;1;NA;NA;3;2;NA;NA;0,00011188961746006;7,34799423437636e-05;"nuclear pore nuclear basket, nuclear membrane, nuclear inclusion body, nucleolus, nucleoplasm, cytoplasm, nuclear periphery, nuclear pore"
"665";665;"P49792";"P49792";"P49792";"RBP2_HUMAN";"E3 SUMO-protein ligase RanBP2";"RANBP2";14;27;8,0446753194547e-05;6;4;8;9;6;4;8;9;9,47874150415776e-05;6,26291614540701e-05;0,000136507184246144;0,000151278882539309;"mitochondrion, nuclear pore nuclear basket, nuclear pore, nuclear membrane, cytosol, nuclear inclusion body"
"667";667;"P49821";"P49821-1,P49821-2";"P49821-1,P49821-2";"NDUV1_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial";"NDUFV1";17;46;0,000476156421047418;15;12;9;7;17;13;9;7;NA;NA;NA;NA;"mitochondrial inner membrane, mitochondrial respiratory chain complex I"
"671";671;"P50336";"P50336";"P50336";"PPOX_HUMAN";"Protoporphyrinogen oxidase";"PPOX";2;2;5,0345588224866e-05;0;0;0;2;0;0;0;2;NA;NA;NA;0,000265087492906834;"mitochondrial membrane, mitochondrial intermembrane space, integral component of mitochondrial inner membrane, intrinsic component of mitochondrial inner membrane"
"673";673;"P50402";"P50402";"P50402";"EMD_HUMAN";"Emerin";"EMD";10;42;0,00158838348739679;8;7;9;10;11;9;10;12;0,00220573549018012;0,00178862967396781;0,00216584233272426;0,00256022633756814;"endoplasmic reticulum, nuclear membrane, microtubule, integral component of membrane, nuclear envelope, nuclear outer membrane, nuclear inner membrane"
"674";674;"P50416";"P50416-1";"P50416-1";"CPT1A_HUMAN";"Carnitine O-palmitoyltransferase 1, liver isoform";"CPT1A";27;94;0,0011681218550202;21;23;19;21;24;26;21;23;NA;NA;NA;NA;"mitochondrial inner membrane, mitochondrial outer membrane, integral component of mitochondrial outer membrane, mitochondrion"
"681";681;"P50750";"P50750-1,P50750-2";"P50750-1,P50750-2";"CDK9_HUMAN";"Cyclin-dependent kinase 9";"CDK9";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"cytoplasm, intracellular membrane-bounded organelle, nucleoplasm, nucleus, positive transcription elongation factor complex b, PML body, transcription elongation factor complex"
"698";698;"P51648";"P51648-1,P51648-2";"P51648-1,P51648-2";"AL3A2_HUMAN";"Fatty aldehyde dehydrogenase";"ALDH3A2";2;5;4,9515145532497e-05;1;NA;1;2;1;NA;2;2;NA;NA;NA;NA;"intracellular membrane-bounded organelle, integral component of membrane, peroxisome, mitochondrial inner membrane, endoplasmic reticulum membrane"
"701";701;"P51798";"P51798";"P51798";"CLCN7_HUMAN";"H(+)/Cl(-) exchange transporter 7";"CLCN7";9;25;0,0002983210631461;5;5;6;8;5;6;6;8;0,000316350544610814;0,000376241769927805;0,000410030275164195;0,000538548645749323;"integral component of membrane, lysosomal membrane, cytoplasmic vesicle"
"705";705;"P51970";"P51970";"P51970";"NDUA8_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8";"NDUFA8";4;13;0,000726030215307893;2;3;2;2;5;4;2;2;0,0014805941186727;0,0011739326542321;0,000639679014548793;0,000630133226494484;"mitochondrion, mitochondrial inner membrane, mitochondrial respiratory chain complex I, mitochondrial intermembrane space"
"713";713;"P52789";"P52789";"P52789";"HXK2_HUMAN";"Hexokinase-2";"HK2";3;5;5,23769805523687e-05;3;2;NA;NA;3;2;NA;NA;0,000166627386092719;0,00011009619221806;NA;NA;"mitochondrial outer membrane, cytosol"
"717";717;"P53597";"P53597";"P53597";"SUCA_HUMAN";"Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial";"SUCLG1";2;3;8,32884817916569e-05;2;1;NA;NA;2;1;NA;NA;0,000294407154233185;0,000145893364543296;NA;NA;"mitochondrial inner membrane, succinate-CoA ligase complex (GDP-forming), mitochondrial matrix, mitochondrion"
"720";720;"P53701";"P53701";"P53701";"CCHL_HUMAN";"Cytochrome c-type heme lyase";"HCCS";13;41;0,00146956517748314;10;11;7;7;11;13;9;8;0,00209051050188713;0,00244861326013338;0,00184743118380883;0,00161765544712017;"mitochondrial inner membrane, mitochondrion"
"727";727;"P54886";"P54886-1,P54886-2";"P54886-1,P54886-2";"P5CS_HUMAN";"Delta-1-pyrroline-5-carboxylate synthase";"ALDH18A1";3;5;3,02073529349196e-05;2;2;1;NA;2;2;1;NA;NA;NA;NA;NA;"cytoplasm, mitochondrion, mitochondrial inner membrane"
"732";732;"P55084";"P55084";"P55084";"ECHB_HUMAN";"Trifunctional enzyme subunit beta, mitochondrial";"HADHB";7;13;0,000263454002179235;NA;2;4;6;NA;2;4;7;NA;0,00021299200055688;0,000464239622372964;0,000800295785547847;"mitochondrial outer membrane, mitochondrion, mitochondrial envelope, mitochondrial inner membrane, mitochondrial fatty acid beta-oxidation multienzyme complex, mitochondrial nucleoid, endoplasmic reticulum"
"738";738;"P55957";"P55957-1,P55957-2,P55957-4";"P55957-1,P55957-2,P55957-4";"BID_HUMAN";"BH3-interacting domain death agonist";"BID";1;6;9,85224434185069e-05;1;1;1;1;1;1;2;2;NA;NA;NA;NA;"integral component of mitochondrial membrane, membrane, mitochondrial outer membrane, cytosol, mitochondrion"
"739";739;"P56134";"P56134-1,P56134-2";"P56134-1,P56134-2";"ATPK_HUMAN";"ATP synthase subunit f, mitochondrial";"ATP5J2";2;25;0,00127738540336495;2;2;2;2;6;6;5;8;NA;NA;NA;NA;"proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial proton-transporting ATP synthase complex, mitochondrial inner membrane, integral component of membrane"
"740";740;"P56181";"P56181-1";"P56181-1";"NDUV3_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial";"NDUFV3";1;4;0,000355775490122386;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrion"
"741";741;"P56181";"P56181-2";"P56181-2";"NDUV3_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial";"NDUFV3";9;29;0,0025793723033873;6;5;8;7;6;5;10;8;NA;NA;NA;NA;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrion"
"743";743;"P56378";"P56378";"P56378";"68MP_HUMAN";"6.8 kDa mitochondrial proteolipid";"MP68";3;17;0,00281553362010647;3;3;3;3;4;4;4;5;0,00351258190912697;0,00348131752634348;0,00379395829318594;0,00467167736883842;"integral component of membrane, mitochondrial proton-transporting ATP synthase complex"
"744";744;"P56385";"P56385";"P56385";"ATP5I_HUMAN";"ATP synthase subunit e, mitochondrial";"ATP5I";4;15;0,0020882474420227;4;4;4;3;4;4;4;3;0,00295260508303426;0,00292632487721626;0,00318912436238819;0,00235615032515329;"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial proton-transporting ATP synthase complex, mitochondrial inner membrane, mitochondrion"
"745";745;"P56556";"P56556";"P56556";"NDUA6_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6";"NDUFA6";3;12;0,000748514667530215;3;3;3;3;3;3;3;3;0,000992190344461189;0,000983359171402217;0,00107167003736096;0,00105567774308816;"mitochondrial respiratory chain complex I, mitochondrial membrane, mitochondrial inner membrane"
"746";746;"P56589";"P56589";"P56589";"PEX3_HUMAN";"Peroxisomal biogenesis factor 3";"PEX3";3;4;0,000103012742448305;2;NA;2;NA;2;NA;2;NA;0,000273096180602365;NA;0,000294972628692741;NA;"peroxisome, cytosol, intracellular membrane-bounded organelle, peroxisomal membrane, nucleus, protein-lipid complex, protein complex, endoplasmic reticulum, integral component of peroxisomal membrane"
"748";748;"P57088";"P57088";"P57088";"TMM33_HUMAN";"Transmembrane protein 33";"TMEM33";7;26;0,00101115139297941;7;6;5;6;8;6;5;7;0,00164963360914465;0,00122621305583758;0,00111361123990276;0,00153579029291368;"integral component of membrane, melanosome"
"752";752;"P57737";"P57737-1,P57737-2";"P57737-1,P57737-2";"CORO7_HUMAN";"Coronin-7";"CORO7";1;1;5,19239904502942e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"Golgi membrane, cytoplasmic membrane-bounded vesicle, integral component of membrane, cytosol, Golgi apparatus"
"753";753;"P57740";"P57740";"P57740";"NU107_HUMAN";"Nuclear pore complex protein Nup107";"NUP107";4;11;0,000114232778990647;2;3;3;3;2;3;3;3;0,00011012418958344;0,000163716013401018;0,000178418579193069;0,000175756078308732;"nuclear envelope, centrosome, nuclear periphery, nuclear membrane, nucleus, nuclear pore outer ring, cytosol, nuclear pore, condensed chromosome kinetochore"
"759";759;"P60468";"P60468";"P60468";"SC61B_HUMAN";"Protein transport protein Sec61 subunit beta";"SEC61B";3;13;0,00130080413575997;3;3;3;3;3;3;3;4;0,00159163867757316;0,00157747200412439;0,00171913735159988;0,00225797739493857;"membrane, integral component of membrane, endoplasmic reticulum Sec complex, endoplasmic reticulum"
"767";767;"P61009";"P61009";"P61009";"SPCS3_HUMAN";"Signal peptidase complex subunit 3";"SPCS3";4;14;0,000747128529257011;3;3;4;3;3;3;4;4;0,000848873961372351;0,000841318402199674;0,0012224976722488;0,0012042546106339;"integral component of membrane, endoplasmic reticulum, signal peptidase complex, endoplasmic reticulum membrane"
"787";787;"P61619";"P61619-1";"P61619-1";"S61A1_HUMAN";"Protein transport protein Sec61 subunit alpha isoform 1";"SEC61A1";11;45;0,000908124412812393;8;10;8;9;9;12;11;13;NA;NA;NA;NA;"membrane, integral component of endoplasmic reticulum membrane, rough endoplasmic reticulum"
"789";789;"P61803";"P61803";"P61803";"DAD1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1";"DAD1";4;21;0,00178517436194153;3;3;4;4;5;4;6;6;0,00225364768505934;0,00178687094272497;0,00292101213723166;0,00287742252098366;"integral component of membrane, endoplasmic reticulum membrane, oligosaccharyltransferase complex"
"809";809;"P62424";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";10;35;0,00126393924122427;7;8;8;9;7;10;8;10;0,00134032730743003;0,0018977106816534;0,00165450812785552;0,00203727283753856;"cytosol, cytosolic large ribosomal subunit, polysomal ribosome, membrane"
"844";844;"P63241";"P63241-1,P63241-2";"P63241-1,P63241-2";"IF5A1_HUMAN";"Eukaryotic translation initiation factor 5A-1";"EIF5A";8;28;0,000873267112118584;3;4;7;5;6;6;9;7;NA;NA;NA;NA;"endoplasmic reticulum membrane, nuclear pore, cytosol, nucleus, cytoplasm, annulate lamellae"
"847";847;"P67812";"P67812";"P67812";"SC11A_HUMAN";"Signal peptidase complex catalytic subunit SEC11A";"SEC11A";7;36;0,00193192053854167;6;4;6;6;8;6;11;11;0,00227631006401524;0,00169203701001052;0,00338064998750368;0,00333020129756303;"endoplasmic reticulum membrane, integral component of membrane"
"854";854;"P69849";"P69849,Q5JPE7-1,Q5JPE7-2";"P69849,Q5JPE7-1,Q5JPE7-2";"NOMO2_HUMAN, NOMO3_HUMAN";"Nodal modulator 2, Nodal modulator 3";"NOMO2, NOMO3";13;43;0,000109972136323773;8;6;11;12;10;6;12;15;0,000416795725714738;0,000247851575116107;0,000540219920633678;0,000665197923222492;"integral component of membrane"
