"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5834.1.id.csv";"peptide.count.P5834.2.id.csv";"peptide.count.P5835.1.id.csv";"peptide.count.P5835.2.id.csv";"spectra.count.P5834.1.id.csv";"spectra.count.P5834.2.id.csv";"spectra.count.P5835.1.id.csv";"spectra.count.P5835.2.id.csv";"dNSAF.P5834.1.id.csv";"dNSAF.P5834.2.id.csv";"dNSAF.P5835.1.id.csv";"dNSAF.P5835.2.id.csv";"Go.Cc"
"470";470;"P24534";"P24534";"P24534";"EF1B_HUMAN";"Elongation factor 1-beta";"EEF1B2";1;2;8,53861176293727e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000244499534449761;0,000240850922126781;"eukaryotic translation elongation factor 1 complex, cytosol"
"474";474;"P25398";"P25398";"P25398";"RS12_HUMAN";"40S ribosomal protein S12";"RPS12";2;2;0,000145544518686431;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000833521140169639;NA;"cytosolic small ribosomal subunit, cytosol"
"479";479;"P26368";"P26368-1,P26368-2";"P26368-1,P26368-2";"U2AF2_HUMAN";"Splicing factor U2AF 65 kDa subunit";"U2AF2";3;8;8,0892111438353e-05;2;NA;3;3;2;NA;3;3;NA;NA;NA;NA;"spliceosomal complex, nucleus, nucleoplasm, nuclear speck"
"480";480;"P26373";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";9;34;0,00154787630299692;7;7;7;9;7;8;8;11;0,00168970172405871;0,00191389968272912;0,0020857780190027;0,0028251470723402;"cytosol, nucleolus, cytosolic large ribosomal subunit, cytoplasm, cytosolic ribosome"
"485";485;"P26640";"P26640";"P26640";"SYVC_HUMAN";"Valine--tRNA ligase";"VARS";6;10;7,59963467824717e-05;2;2;2;4;2;2;2;4;8,05893001302864e-05;7,98720002088298e-05;8,70449291949307e-05;0,000171491954045967;"cytosol, mitochondrion"
"486";486;"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";16;56;0,00123096691319233;12;12;11;11;15;15;14;12;0,00174825300969134;0,00173269236150963;0,0017624108318461;0,00148809494220208;"cytosol, eukaryotic translation elongation factor 1 complex"
"492";492;"P27635";"P27635";"P27635";"RL10_HUMAN";"60S ribosomal protein L10";"RPL10";9;33;0,00148128954064975;8;8;6;5;9;9;9;6;0,00214201840720126;0,0021229529775132;0,00231360540776059;0,00151938665827642;"cytosol, endoplasmic reticulum, cytosolic large ribosomal subunit"
"493";493;"P27694";"P27694";"P27694";"RFA1_HUMAN";"Replication protein A 70 kDa DNA-binding subunit";"RPA1";1;2;3,11881111470923e-05;NA;1;NA;1;NA;1;NA;1;NA;8,19465976168514e-05;NA;8,79731452573469e-05;"nucleoplasm, lateral element, nucleus, cytoplasm, DNA replication factor A complex, male germ cell nucleus, actin cytoskeleton, PML body"
"501";501;"P28340";"P28340";"P28340";"DPOD1_HUMAN";"DNA polymerase delta catalytic subunit";"POLD1";3;4;3,47098039143791e-05;NA;2;NA;2;NA;2;NA;2;NA;9,11998267967127e-05;NA;9,79068789133255e-05;"nucleotide-excision repair complex, nucleoplasm, cytoplasm, nucleus, aggresome, delta DNA polymerase complex"
"504";504;"P29692";"P29692-1,P29692-2,P29692-3";"P29692-1,P29692-2,P29692-3";"EF1D_HUMAN";"Elongation factor 1-delta";"EEF1D";1;1;1,13949445234928e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"cytosol, nucleolus, nucleus, eukaryotic translation elongation factor 1 complex, cytoplasm"
"506";506;"P30038";"P30038-1";"P30038-1";"AL4A1_HUMAN";"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial";"ALDH4A1";6;19;0,000324179087802458;5;4;4;5;5;5;4;5;NA;NA;NA;NA;"mitochondrial matrix"
"533";533;"P30876";"P30876";"P30876";"RPB2_HUMAN";"DNA-directed RNA polymerase II subunit RPB2";"POLR2B";2;5;4,09111509084516e-05;1;1;2;1;1;1;2;1;4,33836777532717e-05;4,2997533332181e-05;9,37178794739288e-05;4,61596741725091e-05;"nucleoplasm, DNA-directed RNA polymerase II, core complex, nucleus"
"536";536;"P31483";"P31483-1";"P31483-1";"TIA1_HUMAN";"Nucleolysin TIA-1 isoform p40";"TIA1";2;3;9,59882799034861e-05;2;NA;0;1;2;NA;0;1;NA;NA;NA;NA;"nuclear stress granule, cytoplasmic stress granule"
"541";541;"P31942";"P31942-1,P31942-2";"P31942-1,P31942-2";"HNRH3_HUMAN";"Heterogeneous nuclear ribonucleoprotein H3";"HNRNPH3";3;11;0,000152695549951371;2;2;3;3;2;2;3;4;NA;NA;NA;NA;"nucleus, spliceosomal complex"
"542";542;"P31943";"P31943";"P31943";"HNRH1_HUMAN";"Heterogeneous nuclear ribonucleoprotein H";"HNRNPH1";1;1;0,00015151391354227;1;0;0;0;1;0;0;0;0,000442397565614989;0;NA;NA;"nucleus, nucleoplasm, catalytic step 2 spliceosome"
"544";544;"P31948";"P31948";"P31948";"STIP1_HUMAN";"Stress-induced-phosphoprotein 1";"STIP1";1;3;5,30714819519581e-05;1;NA;1;1;1;NA;1;1;9,37982277759503e-05;NA;0,000101311961788575;9,98001058536384e-05;"nucleus, Golgi apparatus"
"547";547;"P32322";"P32322-1";"P32322-1";"P5CR1_HUMAN";"Pyrroline-5-carboxylate reductase 1, mitochondrial";"PYCR1";5;12;0,000361351908462862;2;2;4;3;2;3;4;3;NA;NA;NA;NA;"mitochondrion, mitochondrial matrix"
"549";549;"P32969";"P32969";"P32969";"RL9_HUMAN";"60S ribosomal protein L9";"RPL9,RPL9P8,RPL9P7,RPL9P9";5;16;0,000800494852775369;4;4;4;4;4;4;4;4;0,00106109245171544;0,00105164800274959;0,00114609156773325;0,00112898869746928;"cytosol, cytosolic large ribosomal subunit, cytoplasm, nucleolus, ribosome"
"553";553;"P33981";"P33981-1,P33981-2";"P33981-1,P33981-2";"TTK_HUMAN";"Dual specificity protein kinase TTK";"TTK";1;2;1,12087960715338e-05;1;NA;NA;1;1;NA;NA;1;NA;NA;NA;NA;"spindle"
"554";554;"P33991";"P33991";"P33991";"MCM4_HUMAN";"DNA replication licensing factor MCM4";"MCM4";1;1;1,11308670142577e-05;NA;1;NA;NA;NA;1;NA;NA;NA;5,84925887971964e-05;NA;NA;"MCM complex, nucleoplasm, nucleus"
"555";555;"P33992";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";4;9;0,000117783983787111;2;3;NA;2;3;4;NA;2;0,000208170726222102;0,000275090485732864;NA;0,000147660647080451;"MCM complex, nucleoplasm, nucleus"
"556";556;"P33993";"P33993-1";"P33993-1";"MCM7_HUMAN";"DNA replication licensing factor MCM7";"MCM7";13;50;0,000668006831245092;10;9;11;10;14;9;15;12;NA;NA;NA;NA;"chromatin, nucleus, cytosol, nucleoplasm, MCM complex, cytoplasm"
"558";558;"P34931";"P34931";"P34931";"HS71L_HUMAN";"Heat shock 70 kDa protein 1-like";"HSPA1L";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"mitochondrial matrix, zona pellucida receptor complex, blood microparticle, cell body"
"561";561;"P35249";"P35249";"P35249";"RFC4_HUMAN";"Replication factor C subunit 4";"RFC4";2;5;0,000132313198805846;2;1;1;1;2;1;1;1;0,000280619491362761;0,000139060892925566;0,000151549298212662;0,000149287761648831;"DNA replication factor C complex, nucleoplasm"
"565";565;"P35606";"P35606";"P35606";"COPB2_HUMAN";"Coatomer subunit beta'";"COPB2";6;12;0,000127230969977542;NA;3;5;3;NA;3;6;3;NA;0,000167149351430399;0,000364320498352293;0,000179441912180549;"COPI vesicle coat, cytosol"
"569";569;"P35637";"P35637-1,P35637-2";"P35637-1,P35637-2";"FUS_HUMAN";"RNA-binding protein FUS";"FUS";3;10;9,13111999363539e-05;3;2;2;3;3;2;2;3;NA;NA;NA;NA;"nucleoplasm, cytoplasm, nucleus"
"571";571;"P35659";"P35659-1";"P35659-1";"DEK_HUMAN";"Protein DEK";"DEK";2;2;5,12316705776236e-05;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;"nucleus"
"574";574;"P35998";"P35998";"P35998";"PRS7_HUMAN";"26S protease regulatory subunit 7";"PSMC2";1;1;2,2184614857516e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000125153481474655;"cytoplasmic mRNA processing body, nucleoplasm, proteasome accessory complex, proteasome complex, cytosol, cytoplasm"
"581";581;"P37108";"P37108";"P37108";"SRP14_HUMAN";"Signal recognition particle 14 kDa protein";"SRP14";1;2;0,000141263797548595;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000404502906258796;0,000398466599106806;"cytosol, signal recognition particle, endoplasmic reticulum targeting, cytoplasm, intercellular bridge, nucleolus"
"593";593;"P39748";"P39748";"P39748";"FEN1_HUMAN";"Flap endonuclease 1";"FEN1";2;9;0,000227509063420368;2;2;2;2;2;2;2;3;0,000268065461486005;0,000265679495431476;0,000289538922374717;0,000427827295883097;"nucleolus, nucleus, nucleoplasm, mitochondrion"
"595";595;"P40429";"P40429";"P40429";"RL13A_HUMAN";"60S ribosomal protein L13a";"RPL13A";7;22;0,00104103764104777;5;5;6;4;5;6;7;4;0,00125449353897392;0,00149199322557578;0,00189697914659297;0,00106781197002021;"cytosolic large ribosomal subunit, GAIT complex, cytosol, large ribosomal subunit, ribonucleoprotein complex"
"599";599;"P40937";"P40937-1,P40937-2";"P40937-1,P40937-2";"RFC5_HUMAN";"Replication factor C subunit 5";"RFC5";1;1;1,41263797548594e-05;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"DNA replication factor C complex, nucleoplasm"
"600";600;"P40938";"P40938";"P40938";"RFC3_HUMAN";"Replication factor C subunit 3";"RFC3";8;22;0,000593625396440161;5;6;5;5;5;7;5;5;0,000715343225875576;0,000992566654280515;0,000772646000719048;0,00076111597582199;"nucleoplasm, DNA replication factor C complex"
"602";602;"P41227";"P41227";"P41227";"NAA10_HUMAN";"N-alpha-acetyltransferase 10";"NAA10";1;1;4,08763329076784e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000230601946717131;"cytoplasm, nucleus, nucleolus, intracellular, NatA complex"
"603";603;"P41250";"P41250";"P41250";"SYG_HUMAN";"Glycine--tRNA ligase";"GARS";1;1;1,29985632385716e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;7,44416715171802e-05;NA;"cytosol, secretory granule, mitochondrial matrix, nucleus, cytoplasm"
"609";609;"P42224";"P42224-1";"P42224-1";"STAT1_HUMAN";"Signal transducer and activator of transcription 1-alpha/beta";"STAT1";13;34;0,000435469199909801;8;7;8;8;9;9;8;8;NA;NA;NA;NA;"nucleolus, cytosol, dendrite, cytoplasm, axon, nucleus, nuclear chromatin, nucleoplasm"
"612";612;"P42677";"P42677";"P42677";"RS27_HUMAN";"40S ribosomal protein S27";"RPS27";4;18;0,00205841533570809;3;3;3;3;4;6;3;5;0,00242535417534957;0,00360565029514146;0,00196472840182844;0,00322568199276938;"cytosolic small ribosomal subunit, cytosol, nucleus, ribosome"
"615";615;"P42766";"P42766";"P42766";"RL35_HUMAN";"60S ribosomal protein L35";"RPL35";3;9;0,000725546868919925;2;2;2;3;2;2;2;3;0,000828169718412049;0,000820798441170414;0,000993900546543743;0,00132174286532989;"cytosolic large ribosomal subunit, nucleolus, cytosol, cytoplasm"
"619";619;"P43246";"P43246";"P43246";"MSH2_HUMAN";"DNA mismatch repair protein Msh2";"MSH2";5;7;7,19931130975706e-05;3;4;NA;NA;3;4;NA;NA;0,000163594553583536;0,000216184600136961;NA;NA;"MutSalpha complex, nuclear chromosome, MutSbeta complex"
"622";622;"P43487";"P43487";"P43487";"RANG_HUMAN";"Ran-specific GTPase-activating protein";"RANBP1";2;4;0,000191162949916506;NA;NA;2;2;NA;NA;2;2;NA;NA;0,000547387017424838;0,00053921848237339;"nucleus, centrosome, nuclear envelope, cytoplasm"
"624";624;"P43897";"P43897-1";"P43897-1";"EFTS_HUMAN";"Elongation factor Ts, mitochondrial";"TSFM";1;1;2,95567330255521e-05;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"nucleus, mitochondrion"
"626";626;"P45954";"P45954";"P45954";"ACDSB_HUMAN";"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADSB";4;12;0,00026683161759179;3;2;2;2;3;3;4;2;0,000353697483905146;0,000350549334249864;0,000509374030103668;0,000250886377215397;"mitochondrial matrix, mitochondrion"
"627";627;"P46379";"P46379-1,P46379-2,P46379-3";"P46379-1,P46379-2,P46379-3";"BAG6_HUMAN";"Large proline-rich protein BAG6";"BAG6";10;24;6,78864892813034e-05;3;3;8;7;3;3;10;8;NA;NA;NA;NA;"nucleus, cytosol, BAT3 complex"
"629";629;"P46776";"P46776";"P46776";"RL27A_HUMAN";"60S ribosomal protein L27a";"RPL27A";6;18;0,00116828978513162;5;5;2;4;6;5;2;5;0,0020648285546895;0,00170537513959393;0,000743410746637786;0,00183079248238262;"cytosol, cytosolic large ribosomal subunit"
"631";631;"P46778";"P46778";"P46778";"RL21_HUMAN";"60S ribosomal protein L21";"RPL21";5;19;0,0011407051652049;5;4;4;5;5;4;5;5;0,00159163867757316;0,00126197760329951;0,00171913735159988;0,00169348304620393;"cytosolic large ribosomal subunit, nucleolus, cytosol, cytoplasm"
"635";635;"P46783";"P46783";"P46783";"RS10_HUMAN";"40S ribosomal protein S10";"RPS10";7;27;0,00157188080181345;5;6;5;7;7;7;5;8;0,00216077008349326;0,00214153775105372;0,00166704228033928;0,00262746460501943;"cytosol, ribosome, cytoplasm, nucleolus, cytosolic small ribosomal subunit"
"637";637;"P47897";"P47897";"P47897";"SYQ_HUMAN";"Glutamine--tRNA ligase";"QARS";1;1;1,23947590107154e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;6,99244612626138e-05;"mitochondrial matrix, cytosol, cytoplasm"
"638";638;"P47914";"P47914";"P47914";"RL29_HUMAN";"60S ribosomal protein L29";"RPL29";1;8;0,000483317646958713;1;1;1;1;2;2;2;2;0,000640659593488566;0,000634957284679;0,000691979814480455;0,000681653553189002;"cytosol, cytosolic large ribosomal subunit"
"644";644;"P48556";"P48556";"P48556";"PSMD8_HUMAN";"26S proteasome non-ATPase regulatory subunit 8";"PSMD8";3;4;0,000109782151237765;2;NA;2;NA;2;NA;2;NA;0,000291042501041949;NA;0,00031435654429255;NA;"nucleoplasm, proteasome regulatory particle, cytosol, proteasome accessory complex, proteasome complex"
"654";654;"P49321";"P49321-1,P49321-2,P49321-3";"P49321-1,P49321-2,P49321-3";"NASP_HUMAN";"Nuclear autoantigenic sperm protein";"NASP";2;2;8,12685129721187e-06;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;"nucleus, cytoplasm"
"659";659;"P49736";"P49736";"P49736";"MCM2_HUMAN";"DNA replication licensing factor MCM2";"MCM2";1;1;1,06260378686996e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;5,9946302520493e-05;"nucleus, nuclear origin of replication recognition complex, nucleoplasm, microtubule cytoskeleton, MCM complex, chromatin, cytoplasm"
"663";663;"P49770";"P49770";"P49770";"EI2BB_HUMAN";"Translation initiation factor eIF-2B subunit beta";"EIF2B2";4;10;0,000273673453940297;4;2;2;2;4;2;2;2;0,000580426640254599;0,000287630222974248;0,000313460941602258;0,000308783233495873;"eukaryotic translation initiation factor 2B complex, cytoplasm, cytosol"
"670";670;"P50213";"P50213-1";"P50213-1";"IDH3A_HUMAN";"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial";"IDH3A";7;20;0,000524914657557619;5;4;5;4;5;4;6;5;NA;NA;NA;NA;"mitochondrion, mitochondrial matrix"
"693";693;"P51553";"P51553";"P51553";"IDH3G_HUMAN";"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial";"IDH3G";5;13;0,000317753682017704;3;3;2;3;4;4;2;3;0,000518396312288458;0,000513782230350946;0,000279961298988276;0,000413675247927677;"nucleus, nucleolus, mitochondrion, mitochondrial matrix"
"703";703;"P51812";"P51812";"P51812";"KS6A3_HUMAN";"Ribosomal protein S6 kinase alpha-3";"RPS6KA3";2;2;2,59619952251471e-05;2;NA;NA;NA;2;NA;NA;NA;0,0001376552369793;NA;NA;NA;"cytosol, nucleoplasm"
"704";704;"P51817";"P51817";"P51817";"PRKX_HUMAN";"cAMP-dependent protein kinase catalytic subunit PRKX";"PRKX";1;5;0,000134161148509838;1;1;1;1;1;1;1;2;0,000142269379000953;0,000141003084167543;0,000153665908522894;0,00030274557250573;"nucleus, cytoplasm"
"706";706;"P51991";"P51991-1";"P51991-1";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";5;15;0,000381188025131128;4;2;3;3;4;3;4;4;NA;NA;NA;NA;"ribonucleoprotein complex, catalytic step 2 spliceosome, nucleoplasm"
"708";708;"P52292";"P52292";"P52292";"IMA2_HUMAN";"Importin subunit alpha-2";"KPNA2";20;90;0,00163428060680037;17;17;14;14;24;24;21;21;0,00231073441280942;0,00229016729521272;0,00218385690033104;0,00215126768818344;"cytosol, cytoplasm, nucleoplasm, nucleus"
"711";711;"P52597";"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";3;12;0,00057831487269273;2;3;3;3;3;3;3;3;0,000699553963347817;0,000790636570741863;0,000927919919899695;0,000783490951496757;"nucleus, nucleoplasm, catalytic step 2 spliceosome"
"714";714;"P52815";"P52815";"P52815";"RM12_HUMAN";"39S ribosomal protein L12, mitochondrial";"MRPL12";2;3;0,000145544518686431;NA;1;NA;2;NA;1;NA;2;NA;0,000254944970363538;NA;0,000547388459379047;"mitochondrial large ribosomal subunit, mitochondrion"
"734";734;"P55209";"P55209";"P55209";"NP1L1_HUMAN";"Nucleosome assembly protein 1-like 1";"NAP1L1";5;20;0,000508295523413234;4;3;5;4;4;3;6;7;0,000607889281801172;0,000387307704337446;0,000844179978279226;0,000970179545651355;"nucleus, melanosome"
"735";735;"P55265";"P55265-1,P55265-2,P55265-3,P55265-4,P55265-5";"P55265-1,P55265-2,P55265-3,P55265-4,P55265-5";"DSRAD_HUMAN";"Double-stranded RNA-specific adenosine deaminase";"ADAR";2;5;7,83518616093346e-06;1;1;2;1;1;1;2;1;NA;NA;NA;NA;"nucleoplasm, supraspliceosomal complex, nucleolus, cytoplasm, nucleus"
"737";737;"P55795";"P55795";"P55795";"HNRH2_HUMAN";"Heterogeneous nuclear ribonucleoprotein H2";"HNRNPH2";1;2;0,000276696661805651;1;1;0;0;1;1;0;0;0,000385679928997683;0,000618340919211342;NA;NA;"nucleus, ribonucleoprotein complex, nucleoplasm"
"754";754;"P58004";"P58004";"P58004";"SESN2_HUMAN";"Sestrin-2";"SESN2";2;5;0,000100061856596921;1;NA;2;2;1;NA;2;2;0,000106109245171544;NA;0,000229218313546651;0,000225797739493857;"cytoplasm, nucleus"
"760";760;"P60604";"P60604";"P60604";"UB2G2_HUMAN";"Ubiquitin-conjugating enzyme E2 G2";"UBE2G2";5;11;0,000640395882220295;5;4;2;NA;5;4;2;NA;0,00154340720249518;0,00122373585774498;0,000666816912135711;NA;"cytosol, endoplasmic reticulum"
"776";776;"P61221";"P61221";"P61221";"ABCE1_HUMAN";"ATP-binding cassette sub-family E member 1";"ABCE1";2;5;8,01831238172323e-05;1;1;1;2;1;1;1;2;8,5029111322773e-05;8,42722940433731e-05;9,18403927398935e-05;0,000180939757858183;"cytoplasm, mitochondrion"
"781";781;"P61289";"P61289-1,P61289-2";"P61289-1,P61289-2";"PSME3_HUMAN";"Proteasome activator complex subunit 3";"PSME3";4;9;0,000170183945078228;3;2;3;1;3;2;3;1;NA;NA;NA;NA;"cytosol, proteasome activator complex, nucleus, proteasome complex, cytoplasm, nucleoplasm"
"782";782;"P61313";"P61313";"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";8;29;0,00136555004296975;6;4;6;8;6;5;8;10;0,00149801287301003;0,00123723294441129;0,00215734883338024;0,00265644399404538;"cytosolic large ribosomal subunit, cytosol, ribosome"
"793";793;"P62081";"P62081";"P62081";"RS7_HUMAN";"40S ribosomal protein S7";"RPS7";7;30;0,00148545436597491;6;6;7;4;8;8;9;5;0,00210030670855015;0,00208161254152497;0,00255212142917921;0,00139668704841561;"ribonucleoprotein complex, ribosome, small-subunit processome, nucleolus, cytosol, cytoplasm, 90S preribosome, cytosolic small ribosomal subunit, microtubule organizing center, nucleus"
"795";795;"P62191";"P62191";"P62191";"PRS4_HUMAN";"26S protease regulatory subunit 4";"PSMC1";2;2;4,36633556059292e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000250056342050892;NA;"nucleoplasm, cytosol, proteasome complex, nucleus, proteasome accessory complex, cytoplasm"
"801";801;"P62266";"P62266";"P62266";"RS23_HUMAN";"40S ribosomal protein S23";"RPS23";4;15;0,00100761589859837;3;4;3;3;3;6;3;3;0,00106851267865051;0,00211800436917401;0,00115410619408104;0,00113688372332571;"cytoplasm, cytosol, cytosolic small ribosomal subunit, nucleolus, ribosome"
"806";806;"P62304";"P62304";"P62304";"RUXE_HUMAN";"Small nuclear ribonucleoprotein E";"SNRPE";1;2;0,00020882474420227;1;NA;NA;1;1;NA;NA;1;0,000553613453068924;NA;NA;0,000589037581288322;"U1 snRNP, U7 snRNP, spliceosomal complex, U4 snRNP, nucleus, small nuclear ribonucleoprotein complex, pICln-Sm protein complex, cytosol, nucleoplasm, SMN-Sm protein complex, U12-type spliceosomal complex, catalytic step 2 spliceosome, methylosome"
"807";807;"P62306";"P62306";"P62306";"RUXF_HUMAN";"Small nuclear ribonucleoprotein F";"SNRPF";1;2;0,000223393912402428;NA;1;NA;1;NA;1;NA;1;NA;0,000586966327116052;NA;0,000630133226494484;"cytosol, catalytic step 2 spliceosome, spliceosomal complex, U1 snRNP, U4 snRNP, small nuclear ribonucleoprotein complex, U7 snRNP, methylosome, SMN-Sm protein complex, nucleoplasm, pICln-Sm protein complex, U12-type spliceosomal complex"
"812";812;"P62714";"P62714,P67775-1";"P62714,P67775-1";"PP2AA_HUMAN, PP2AB_HUMAN";"Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform, Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform";"PPP2CA, PPP2CB";5;13;0,000202066661865627;3;3;3;4;3;3;3;4;0,000494489686236321;0,000490088389630878;0,000534100924768895;0,00070150754017509;"spindle pole, chromosome, centromeric region, nucleus, protein phosphatase type 2A complex, cytosol"
"815";815;"P62753";"P62753";"P62753";"RS6_HUMAN";"40S ribosomal protein S6";"RPS6";7;25;0,000964451629849842;7;7;5;5;8;7;5;5;0,00163638353999489;0,00141909128081873;0,00110466657130916;0,00108818187707883;"cytosol, cytoplasm, nucleolus, nucleus, cytosolic small ribosomal subunit, small ribosomal subunit, ribonucleoprotein complex"
"821";821;"P62841";"P62841";"P62841";"RS15_HUMAN";"40S ribosomal protein S15";"RPS15";3;14;0,000927469898388013;3;3;3;3;3;3;4;4;0,00105377457273809;0,00104439525790304;0,00151758331727438;0,00149493675802829;"cytosol, cytosolic small ribosomal subunit, nucleus, nucleoplasm"
"822";822;"P62847";"P62847-1,P62847-2,P62847-3";"P62847-1,P62847-2,P62847-3";"RS24_HUMAN";"40S ribosomal protein S24";"RPS24";1;1;2,40750331661765e-05;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"small ribosomal subunit, cytoplasm, nucleolus, nucleus, cytosolic small ribosomal subunit, cytosol"
"831";831;"P62910";"P62910";"P62910";"RL32_HUMAN";"60S ribosomal protein L32";"RPL32";6;13;0,000925016274318204;3;4;3;3;3;4;3;3;0,00113183194849647;0,00149567715946609;0,0012224976722488;0,0012042546106339;"cytosolic large ribosomal subunit, cytosol"
"833";833;"P62917";"P62917";"P62917";"RL8_HUMAN";"60S ribosomal protein L8";"RPL8";6;23;0,000859675406093392;5;5;6;5;5;5;7;6;0,000990903456854884;0,000982083737976274;0,00149839208855398;0,00126517021350644;"cytosol, cytosolic large ribosomal subunit"
"841";841;"P63173";"P63173";"P63173";"RL38_HUMAN";"60S ribosomal protein L38";"RPL38";3;15;0,0023157172526716;3;3;3;3;4;4;3;4;0,0033954958454894;0,0034614242833358;0,00235767408219412;0,00361276383190171;"eukaryotic 80S initiation complex, cytosolic large ribosomal subunit, cytosol"
"843";843;"P63220";"P63220";"P63220";"RS21_HUMAN";"40S ribosomal protein S21";"RPS21";1;2;0,000231468391163962;NA;1;1;NA;NA;1;1;NA;NA;0,000608181977493741;0,000662799942785496;NA;"cytosolic small ribosomal subunit, small ribosomal subunit, cytoplasm, cytosol"
"850";850;"P68363";"P68363";"P68363";"TBA1B_HUMAN";"Tubulin alpha-1B chain";"TUBA1B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"cytoplasmic microtubule, microtubule"
"858";858;"P78344";"P78344-1,P78344-2";"P78344-1,P78344-2";"IF4G2_HUMAN";"Eukaryotic translation initiation factor 4 gamma 2";"EIF4G2";8;22;0,00011649980216797;5;6;6;4;5;6;6;5;NA;NA;NA;NA;"cytosol, eukaryotic translation initiation factor 4F complex"
"859";859;"P78347";"P78347-1,P78347-2,P78347-3,P78347-4";"P78347-1,P78347-2,P78347-3,P78347-4";"GTF2I_HUMAN";"General transcription factor II-I";"GTF2I";1;1;2,40629715263137e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"nucleus, neuronal cell body, cytoplasm, cell projection"
"863";863;"P78527";"P78527-1";"P78527-1";"PRKDC_HUMAN";"DNA-dependent protein kinase catalytic subunit";"PRKDC";218;1025;0,0023851954188801;195;194;150;151;279;281;236;229;NA;NA;NA;NA;"nucleoplasm, DNA-dependent protein kinase-DNA ligase 4 complex, nucleus, nucleolus, cytosol, nonhomologous end joining complex, transcription factor complex"
"864";864;"P82921";"P82921";"P82921";"RT21_HUMAN";"28S ribosomal protein S21, mitochondrial";"MRPS21";1;2;0,00022082616628286;1;NA;1;NA;1;NA;1;NA;0,000585430318187828;NA;0,000632326382197657;NA;"mitochondrial small ribosomal subunit"
"865";865;"P82932";"P82932";"P82932";"RT06_HUMAN";"28S ribosomal protein S6, mitochondrial";"MRPS6";1;4;0,000307390023465742;1;1;1;1;1;1;1;1;0,000407459501458728;0,000403832833055844;0,00044009916200957;0,000433531659828205;"mitochondrion, small ribosomal subunit"
"868";868;"P83881";"P83881";"P83881";"RL36A_HUMAN";"60S ribosomal protein L36a";"RPL36A";2;5;0,000453110294023794;2;2;NA;NA;2;3;NA;NA;0,00096098939023285;0,00142865389052775;NA;NA;"cytosol, ribosome, cytosolic large ribosomal subunit"
"871";871;"P84098";"P84098";"P84098";"RL19_HUMAN";"60S ribosomal protein L19";"RPL19";4;14;0,000708271943469451;3;3;4;4;3;3;4;4;0,000779578127790934;0,000772639348958885;0,00124744660433551;0,00110594811180665;"cytosolic large ribosomal subunit, cytoplasm, cytosol, nucleolus"
"880";880;"Q01081";"Q01081-1,Q01081-2,Q01081-4";"Q01081-1,Q01081-2,Q01081-4";"U2AF1_HUMAN";"Splicing factor U2AF 35 kDa subunit";"U2AF1";1;1;1,33415808795895e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"Cajal body, nucleoplasm, nuclear speck, nucleus, catalytic step 2 spliceosome, spliceosomal complex"
"881";881;"Q01085";"Q01085-2";"Q01085-2";"TIAR_HUMAN";"Nucleolysin TIAR";"TIAL1";2;4;0,000131738581485318;NA;NA;1;2;NA;NA;1;3;NA;NA;NA;NA;"cytoplasmic stress granule, lysosome, nucleus, cytoplasm"
