"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5834.1.id.csv";"peptide.count.P5834.2.id.csv";"peptide.count.P5835.1.id.csv";"peptide.count.P5835.2.id.csv";"spectra.count.P5834.1.id.csv";"spectra.count.P5834.2.id.csv";"spectra.count.P5835.1.id.csv";"spectra.count.P5835.2.id.csv";"dNSAF.P5834.1.id.csv";"dNSAF.P5834.2.id.csv";"dNSAF.P5835.1.id.csv";"dNSAF.P5835.2.id.csv";"Go.Cc"
"262";262;"P04049";"P04049-1,P04049-2";"P04049-1,P04049-2";"RAF1_HUMAN";"RAF proto-oncogene serine/threonine-protein kinase";"RAF1";3;4;4,65896475160268e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"mitochondrial outer membrane, plasma membrane, pseudopodium, Golgi apparatus, nucleus, cytosol, cytoplasm"
"264";264;"P04150";"P04150-1,P04150-10,P04150-2,P04150-3,P04150-6,P04150-8,P04150-9";"P04150-1,P04150-10,P04150-2,P04150-3,P04150-6,P04150-8,P04150-9";"GCR_HUMAN";"Glucocorticoid receptor";"NR3C1";2;4;7,06448849663867e-06;NA;NA;2;2;NA;NA;2;2;NA;NA;NA;NA;"membrane, cytosol, nucleus, mitochondrial matrix, cytoplasm, nucleoplasm"
"266";266;"P04222";"P04222";"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"MHC class I protein complex, cell surface, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, plasma membrane, ER to Golgi transport vesicle membrane, early endosome membrane"
"267";267;"P04229";"P04229";"P04229";"2B11_HUMAN";"HLA class II histocompatibility antigen, DRB1-1 beta chain";"HLA-DRB1";1;1;7,06625372497633e-05;1;0;0;0;1;0;0;0;0,000325508060375864;0;0;0;"extracellular vesicular exosome, trans-Golgi network membrane, ER to Golgi transport vesicle membrane, external side of plasma membrane, lysosomal membrane, transport vesicle membrane, Golgi membrane, plasma membrane, clathrin-coated endocytic vesicle membrane, endocytic vesicle membrane, late endosome membrane, MHC class II protein complex, integral component of lumenal side of endoplasmic reticulum membrane"
"268";268;"P04233";"P04233-2";"P04233-2";"HG2A_HUMAN";"HLA class II histocompatibility antigen gamma chain";"CD74";7;31;0,00100602731497445;6;7;7;6;7;7;9;8;NA;NA;NA;NA;"cell surface, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class II protein complex, plasma membrane, endocytic vesicle membrane, lysosomal membrane, macrophage migration inhibitory factor receptor complex, multivesicular body, extracellular vesicular exosome, lysosomal lumen, NOS2-CD74 complex, integral component of membrane, clathrin-coated endocytic vesicle membrane, external side of plasma membrane, ER to Golgi transport vesicle membrane, trans-Golgi network membrane, transport vesicle membrane, vacuole, intracellular"
"270";270;"P04264";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";9;48;0,000797007019450029;8;8;9;8;11;13;13;11;0,000994839212657691;0,00115100278300282;0,00111049866190303;0,00109392693667831;"extracellular vesicular exosome, plasma membrane, blood microparticle, extracellular space, membrane, cytoskeleton, keratin filament"
"272";272;"P04406";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";9;31;0,000888907717111753;7;8;7;8;7;8;8;8;0,00106425989186981;0,00120547114345028;0,00131372884181961;0,00129412435769614;"perinuclear region of cytoplasm, extracellular vesicular exosome, GAIT complex, ribonucleoprotein complex, cytosol, nucleus, microtubule cytoskeleton, lipid particle, cytoplasm, plasma membrane"
"273";273;"P04632";"P04632";"P04632";"CPNS1_HUMAN";"Calpain small subunit 1";"CAPNS1";3;3;0,000107529159328035;NA;3;NA;NA;NA;3;NA;NA;NA;0,000565064598492319;NA;NA;"plasma membrane, membrane, extracellular vesicular exosome, cytosol, cytoplasm"
"275";275;"P04792";"P04792";"P04792";"HSPB1_HUMAN";"Heat shock protein beta-1";"HSPB1";13;51;0,002389769999505;11;12;11;13;13;13;12;13;0,00322986190180699;0,00320111392056461;0,00322023777080173;0,00343653144985773;"spindle, extracellular vesicular exosome, cytoskeleton, cytoplasm, nucleus, extracellular space, Z disc, proteasome complex, plasma membrane, cytosol"
"276";276;"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";36;240;0,00379806454035101;32;31;30;32;61;59;61;59;0,00511841630745108;0,00490653565697998;0,00552842851783026;0,00526737395590282;"endoplasmic reticulum membrane, oligosaccharyltransferase complex, integral component of membrane, melanosome, rough endoplasmic reticulum"
"277";277;"P04844";"P04844-1";"P04844-1";"RPN2_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";23;180;0,00274020425038795;22;23;22;22;43;45;45;47;NA;NA;NA;NA;"autophagic vacuole membrane, endoplasmic reticulum, integral component of membrane, rough endoplasmic reticulum, nucleus, endoplasmic reticulum membrane, oligosaccharyltransferase complex"
"278";278;"P04899";"P04899-1";"P04899-1";"GNAI2_HUMAN";"Guanine nucleotide-binding protein G(i) subunit alpha-2";"GNAI2";11;55;0,002559485718542;11;11;8;6;16;17;13;9;NA;NA;NA;NA;"heterotrimeric G-protein complex, nucleus, centrosome, membrane raft, extrinsic component of cytoplasmic side of plasma membrane, extracellular vesicular exosome, cytosol, midbody, plasma membrane, cytoplasm"
"280";280;"P05023";"P05023-1";"P05023-1";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";25;98;0,0016046248909855;20;22;20;21;23;24;24;27;NA;NA;NA;NA;"basolateral plasma membrane, integral component of membrane, endosome, endoplasmic reticulum, T-tubule, membrane, extracellular vesicular exosome, caveola, sodium:potassium-exchanging ATPase complex, Golgi apparatus, melanosome, plasma membrane"
"281";281;"P05067";"P05067-1,P05067-10,P05067-3,P05067-4,P05067-5,P05067-6,P05067-7,P05067-8,P05067-9";"P05067-1,P05067-10,P05067-3,P05067-4,P05067-5,P05067-6,P05067-7,P05067-8,P05067-9";"A4_HUMAN";"Amyloid beta A4 protein";"APP";1;3;4,15841481961231e-06;1;NA;1;1;1;NA;1;1;NA;NA;NA;NA;"synapse, receptor complex, axon, integral component of plasma membrane, apical part of cell, extracellular region, integral component of membrane, dendritic shaft, intracellular membrane-bounded organelle, coated pit, cell surface, cytoplasm, dendritic spine, spindle midzone, cytosol, extracellular vesicular exosome, perinuclear region of cytoplasm, neuromuscular junction, plasma membrane, Golgi apparatus, platelet alpha granule lumen, ciliary rootlet"
"282";282;"P05107";"P05107";"P05107";"ITB2_HUMAN";"Integrin beta-2";"ITGB2";11;29;0,000362252547159725;9;8;3;4;11;9;4;5;0,000728552424584852;0,000590782753170122;0,000286150300396339;0,000352350178664016;"integrin complex, extracellular vesicular exosome, receptor complex, plasma membrane"
"284";284;"P05141";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";5;111;0,00707635992392602;5;5;4;3;31;30;25;25;0,0100888367437396;0,00928730809936775;0,00955813817105725;0,00979823721517296;"integral component of membrane, mitochondrial nucleoid, integral component of plasma membrane, mitochondrion, mitochondrial inner membrane, MMXD complex"
"289";289;"P05556";"P05556-1,P05556-2,P05556-3,P05556-4,P05556-5";"P05556-1,P05556-2,P05556-3,P05556-4,P05556-5";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";4;8;1,92600265329412e-05;2;3;1;2;2;3;1;2;NA;NA;NA;NA;"focal adhesion, alpha9-beta1 integrin complex, receptor complex, basement membrane, melanosome, myelin sheath abaxonal region, lamellipodium, hemidesmosome, membrane raft, alpha7-beta1 integrin complex, alpha3-beta1 integrin complex, cell surface, sarcolemma, plasma membrane, intercalated disc, alpha8-beta1 integrin complex, external side of plasma membrane, integrin complex, extracellular vesicular exosome, neuromuscular junction, cytoplasm, filopodium, recycling endosome, acrosomal vesicle, ruffle, cleavage furrow"
"292";292;"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";25;401;0,00728162803696612;23;23;23;24;72;85;116;128;0,00693220323842827;0,00811100917054506;0,0120632095446857;0,0131124887660705;"mitochondrial nucleoid, mitochondrial membrane, mitochondrial proton-transporting ATP synthase, catalytic core, mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, cell surface, mitochondrion, plasma membrane"
"294";294;"P06733";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";11;37;0,000818939434636552;7;7;7;6;9;10;10;8;NA;NA;NA;NA;"extracellular vesicular exosome, plasma membrane, cytoplasm, nucleus, phosphopyruvate hydratase complex, extracellular space, M band, cytosol"
"297";297;"P07099";"P07099";"P07099";"HYEP_HUMAN";"Epoxide hydrolase 1";"EPHX1";15;65;0,00137227689047206;13;13;14;12;17;18;16;14;0,00190297019912043;0,00199697554807835;0,00193450181103108;0,00166742946087771;"endoplasmic reticulum membrane, integral component of membrane"
"301";301;"P07237";"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";8;14;0,000264730581232799;5;2;4;3;5;2;4;3;0,000501303520495483;0,000198736630440868;0,000433168466544852;0,000320028292196018;"endoplasmic reticulum, endoplasmic reticulum lumen, extracellular region, plasma membrane, procollagen-proline 4-dioxygenase complex, extracellular vesicular exosome, melanosome, endoplasmic reticulum-Golgi intermediate compartment"
"303";303;"P07384";"P07384";"P07384";"CAN1_HUMAN";"Calpain-1 catalytic subunit";"CAPN1";5;7;9,41758650323963e-05;NA;NA;4;3;NA;NA;4;3;NA;NA;0,000308192690482892;0,000227695199489604;"cytosol, plasma membrane, cytoplasm, membrane, extracellular vesicular exosome"
"305";305;"P07602";"P07602-1,P07602-2,P07602-3";"P07602-1,P07602-2,P07602-3";"SAP_HUMAN";"Proactivator polypeptide";"PSAP";1;1;6,11064773110969e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"lysosomal membrane, mitochondrion, extracellular vesicular exosome, extracellular space, integral component of membrane, extracellular region, lysosomal lumen"
"308";308;"P07858";"P07858";"P07858";"CATB_HUMAN";"Cathepsin B";"CTSB";6;14;0,000396705413764785;5;6;1;2;5;6;1;2;0,000751215895019779;0,000893435471362486;0,000162278452068425;0,000319713613442629;"melanosome, endolysosome lumen, extracellular space, mitochondrion, intracellular, nucleolus, extracellular region, intracellular membrane-bounded organelle, lysosome, extracellular vesicular exosome, perinuclear region of cytoplasm"
"309";309;"P07900";"P07900-1,P07900-2";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";13;48;0,000425759278761274;11;10;10;9;12;12;12;12;NA;NA;NA;NA;"cytosol, plasma membrane, mitochondrion, extracellular vesicular exosome, melanosome, nucleus, extracellular region, endocytic vesicle lumen, cytoplasm"
"311";311;"P07947";"P07947";"P07947";"YES_HUMAN";"Tyrosine-protein kinase Yes";"YES1";4;5;0,000121534554010896;1;4;0;0;1;4;0;0;0,000196038296051736;0,000461976249703873;0;0;"plasma membrane, extracellular vesicular exosome, cytosol, Golgi apparatus, microtubule organizing center, cytoplasm"
"312";312;"P07948";"P07948-2";"P07948-2";"LYN_HUMAN";"Tyrosine-protein kinase Lyn";"LYN";23;95;0,00193972536043109;21;20;17;17;24;26;23;22;NA;NA;NA;NA;"mast cell granule, cytosol, membrane raft, mitochondrial intermembrane space, plasma membrane, cytoplasm, nucleus, postsynaptic density, perinuclear region of cytoplasm, alpha2-beta1 integrin complex, Golgi apparatus, mitochondrial crista"
"314";314;"P08195";"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-1,P08195-2,P08195-3,P08195-4";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";26;131;0,000499356312921778;21;22;22;25;30;33;31;37;NA;NA;NA;NA;"integral component of membrane, apical plasma membrane, cytoplasm, nucleus, melanosome, cell junction, plasma membrane, extracellular vesicular exosome"
"315";315;"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";21;74;0,00135747330746285;16;17;14;15;18;20;18;18;0,00178925945459506;0,00180861407471031;0,00197308240052798;0,00185890185839378;"brush border membrane, inclusion body, cytosol, basolateral plasma membrane, apical plasma membrane, extracellular vesicular exosome, cell surface, mitochondrion, cytoplasm, melanosome"
"316";316;"P08240";"P08240";"P08240";"SRPR_HUMAN";"Signal recognition particle receptor subunit alpha";"SRPR";6;15;0,000225844942789289;4;4;2;3;4;4;3;4;0,000319325628102452;0,000316483411485771;0,000258678974535405;0,00033975835409734;"endoplasmic reticulum, integral component of membrane, endoplasmic reticulum membrane, membrane, signal recognition particle receptor complex, extracellular vesicular exosome"
"318";318;"P08473";"P08473";"P08473";"NEP_HUMAN";"Neprilysin";"MME";13;44;0,00056354837635386;10;11;8;6;12;13;10;9;0,000814919002917457;0,000874971138287661;0,000733498603349283;0,000650297489742308;"extracellular vesicular exosome, brush border, plasma membrane, integral component of plasma membrane, synaptic vesicle, dendrite, axon, synapse, neuron projection terminus, integral component of membrane, cytoplasm"
"320";320;"P08574";"P08574";"P08574";"CY1_HUMAN";"Cytochrome c1, heme protein, mitochondrial";"CYC1";9;30;0,000886701990766562;8;7;4;6;9;10;4;7;0,00141043673581867;0,00155320320406094;0,000677075633860876;0,0011672006226144;"respiratory chain, integral component of membrane, mitochondrial inner membrane, mitochondrion"
"321";321;"P08575";"P08575-1,P08575-2";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";1;1;3,68325852504004e-06;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"external side of plasma membrane, membrane raft, plasma membrane, integral component of plasma membrane, extracellular vesicular exosome, focal adhesion"
"324";324;"P08754";"P08754";"P08754";"GNAI3_HUMAN";"Guanine nucleotide-binding protein G(k) subunit alpha";"GNAI3";6;19;0,000878231660319541;5;5;3;4;6;6;3;4;0,00132157511644164;0,00142696057075706;0,000806149153575086;0,00126941310651566;"extrinsic component of cytoplasmic side of plasma membrane, cytoplasm, plasma membrane, midbody, membrane raft, heterotrimeric G-protein complex, lysosomal membrane, Golgi apparatus, centrosome, zymogen granule, extracellular vesicular exosome"
"325";325;"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";6;16;0,000521000039772443;6;5;2;2;6;6;2;2;0,00103591398675948;0,00102669364336231;0,000372965391533534;0,000367399711718818;"plasma membrane, cytoplasm, nucleus, 90S preribosome, cytosol, cytosolic small ribosomal subunit, extracellular vesicular exosome"
"326";326;"P08962";"P08962";"P08962";"CD63_HUMAN";"CD63 antigen";"CD63";3;14;0,000706318987742973;3;3;3;3;3;3;4;4;0,000856007356005732;0,000848388304739167;0,00115572258931084;0,00106257759761815;"integral component of plasma membrane, endosome membrane, platelet dense granule membrane, late endosome membrane, cell surface, plasma membrane, lysosomal membrane, extracellular vesicular exosome"
"329";329;"P09543";"P09543-1,P09543-2";"P09543-1,P09543-2";"CN37_HUMAN";"2',3'-cyclic-nucleotide 3'-phosphodiesterase";"CNP";20;57;0,00065028322957049;12;16;11;10;13;18;13;13;NA;NA;NA;NA;"cytoplasm, mitochondrial inner membrane, extracellular vesicular exosome, nucleus, pseudopodium, microtubule, myelin sheath abaxonal region, melanosome, plasma membrane, myelin sheath adaxonal region, extracellular space, microvillus, perinuclear region of cytoplasm, mitochondrial outer membrane"
"331";331;"P09669";"P09669";"P09669";"COX6C_HUMAN";"Cytochrome c oxidase subunit 6C";"COX6C";8;34;0,00435469199909801;7;7;7;5;9;9;9;7;0,00611189252188092;0,00605749249583766;0,00660148743014354;0,0050578693646624;"integral component of membrane, mitochondrial inner membrane, mitochondrion"
"334";334;"P10114";"P10114";"P10114";"RAP2A_HUMAN";"Ras-related protein Rap-2a";"RAP2A";2;7;0,000585918252895396;2;2;1;1;3;2;1;1;0,00125243699218871;0,000852602851707569;0,00052607481797592;0,000493546971571272;"recycling endosome, recycling endosome membrane, midbody, cytosol"
"335";335;"P10301";"P10301";"P10301";"RRAS_HUMAN";"Ras-related protein R-Ras";"RRAS";2;4;0,000176255747400081;2;1;1;NA;2;1;1;NA;0,000467270070480193;0,000231555523541195;0,000252350436932093;NA;"plasma membrane, extracellular vesicular exosome"
"336";336;"P10316";"P10316";"P10316";"1A69_HUMAN";"HLA class I histocompatibility antigen, A-69 alpha chain";"HLA-A";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, early endosome membrane, ER to Golgi transport vesicle membrane, plasma membrane, extracellular vesicular exosome, Golgi membrane"
"337";337;"P10319";"P10319";"P10319";"1B58_HUMAN";"HLA class I histocompatibility antigen, B-58 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, Golgi membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, cell surface, MHC class I protein complex, early endosome membrane"
"338";338;"P10321";"P10321";"P10321";"1C07_HUMAN";"HLA class I histocompatibility antigen, Cw-7 alpha chain";"HLA-C";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, early endosome membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane, Golgi membrane, cell surface, plasma membrane"
"340";340;"P10415";"P10415-1,P10415-2";"P10415-1,P10415-2";"BCL2_HUMAN";"Apoptosis regulator Bcl-2";"BCL2";4;10;0,00020096105090595;1;2;3;4;1;2;3;4;NA;NA;NA;NA;"mitochondrial outer membrane, myelin sheath, cytosol, endoplasmic reticulum, membrane, nucleus, pore complex, nuclear membrane, endoplasmic reticulum membrane, mitochondrion, cytoplasm"
"341";341;"P10620";"P10620";"P10620";"MGST1_HUMAN";"Microsomal glutathione S-transferase 1";"MGST1";5;23;0,00142539728623227;5;5;3;3;8;7;4;4;0,00262877097715309;0,00227970147692815;0,0014196747161599;0,00139848922525228;"mitochondrial outer membrane, endoplasmic reticulum, nucleus, endoplasmic reticulum membrane, integral component of membrane, mitochondrion, apical part of cell, peroxisomal membrane, mitochondrial inner membrane"
"342";342;"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";25;112;0,00187760049237364;21;22;20;20;26;29;29;28;0,00231107047075195;0,00255478886531838;0,00278422244726822;0,0026480991438023;"mitochondrion, coated pit, secretory granule, mitochondrial matrix, extracellular space, protein complex, mitochondrial inner membrane, plasma membrane, extracellular vesicular exosome, early endosome, cytoplasm, cell surface, coated vesicle, cytosol, lipopolysaccharide receptor complex"
"343";343;"P10966";"P10966-1,P10966-2,P10966-3,P10966-4,P10966-6,P10966-7,P10966-8,P10966-9";"P10966-1,P10966-2,P10966-3,P10966-4,P10966-6,P10966-7,P10966-8,P10966-9";"CD8B_HUMAN";"T-cell surface glycoprotein CD8 beta chain";"CD8B";2;6;3,43069222618015e-05;1;1;2;2;1;1;2;2;NA;NA;NA;NA;"early endosome membrane, plasma membrane, extracellular region, integral component of plasma membrane, external side of plasma membrane, T cell receptor complex"
"344";344;"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";15;47;0,000770115046314015;10;10;13;10;10;11;15;11;0,000893128640005131;0,000927830118633815;0,00139560022046566;0,00102373624334742;"endoplasmic reticulum chaperone complex, endoplasmic reticulum, cell surface, nucleus, midbody, melanosome, integral component of endoplasmic reticulum membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum lumen, endoplasmic reticulum membrane"
"345";345;"P11049";"P11049";"P11049";"CD37_HUMAN";"Leukocyte antigen CD37";"CD37";2;2;6,83696671409568e-05;2;NA;NA;NA;2;NA;NA;NA;0,000362508453255096;NA;NA;NA;"extracellular vesicular exosome, integral component of membrane, immunological synapse"
"346";346;"P11142";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";17;81;0,00149657883341625;15;14;14;13;17;21;22;21;NA;NA;NA;NA;"extracellular vesicular exosome, intracellular, plasma membrane, ribonucleoprotein complex, nucleolus, blood microparticle, Prp19 complex, cytosol, melanosome, spliceosomal complex, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleus"
"347";347;"P11166";"P11166";"P11166";"GTR1_HUMAN";"Solute carrier family 2, facilitated glucose transporter member 1";"SLC2A1";6;15;0,000328362633621825;3;5;4;3;3;5;4;3;0,000349384099955083;0,00056429892830466;0,000496950273271872;0,000385508335721219;"caveola, female pronucleus, blood microparticle, membrane, integral component of membrane, cortical actin cytoskeleton, midbody, melanosome, extracellular vesicular exosome, cell-cell junction, plasma membrane, basolateral plasma membrane"
"348";348;"P11169";"P11169";"P11169";"GTR3_HUMAN";"Solute carrier family 2, facilitated glucose transporter member 3";"SLC2A3";5;18;0,000390857457440173;5;5;5;3;5;5;5;3;0,000577610810409614;0,000559748130495751;0,00061617826222218;0,000382399397529919;"extracellular vesicular exosome, integral component of membrane, plasma membrane"
"351";351;"P11233";"P11233";"P11233";"RALA_HUMAN";"Ras-related protein Ral-A";"RALA";4;17;0,00114736232091717;3;4;3;4;4;6;3;4;0,00153841235717966;0,00187124657859063;0,00124623549112742;0,00151993300371269;"cleavage furrow, cell surface, midbody, cytoplasmic vesicle membrane, plasma membrane, extracellular vesicular exosome"
"352";352;"P11234";"P11234";"P11234";"RALB_HUMAN";"Ras-related protein Ral-B";"RALB";5;21;0,00141732992583886;4;4;5;5;5;5;6;5;0,00192301544647458;0,00155937214882552;0,00249247098225484;0,00189991625464087;"midbody, plasma membrane"
"353";353;"P11279";"P11279";"P11279";"LAMP1_HUMAN";"Lysosome-associated membrane glycoprotein 1";"LAMP1";7;23;0,000529823931333338;7;7;3;4;8;8;3;4;0,000977121106615655;0,000968424060085956;0,000395772627706447;0,000519822134086577;"cytoplasm, cytolytic granule, integral component of plasma membrane, external side of plasma membrane, multivesicular body, sarcolemma, membrane, lysosome, melanosome, endosome membrane, dendrite, late endosome, neuronal cell body, extracellular vesicular exosome, alveolar lamellar body, lysosomal membrane"
"357";357;"P11717";"P11717";"P11717";"MPRI_HUMAN";"Cation-independent mannose-6-phosphate receptor";"IGF2R";1;2;7,71251564295819e-06;NA;NA;1;1;NA;NA;1;1;NA;NA;2,20844621642699e-05;2,17549006336916e-05;"clathrin coat, lysosomal membrane, extracellular space, cell surface, trans-Golgi network transport vesicle, perinuclear region of cytoplasm, extracellular vesicular exosome, nuclear envelope lumen, integral component of plasma membrane, endosome, endocytic vesicle, late endosome"
"361";361;"P12074";"P12074";"P12074";"CX6A1_HUMAN";"Cytochrome c oxidase subunit 6A1, mitochondrial";"COX6A1";2;19;0,00167442960030077;2;2;2;2;4;3;6;6;0,00186908028192077;0,00138933314124717;0,00302820524318511;0,00298301600799224;"mitochondrial inner membrane, mitochondrial respiratory chain complex IV"
"362";362;"P12235";"P12235";"P12235";"ADT1_HUMAN";"ADP/ATP translocase 1";"SLC25A4";2;8;0,000559390124487731;2;2;2;2;2;2;2;2;0,000754994991030909;0,000780601579066056;0,000771683638568083;0,00074301554301619;"mitochondrion, mitochondrial inner membrane, integral component of plasma membrane"
"363";363;"P12236";"P12236";"P12236";"ADT3_HUMAN";"ADP/ATP translocase 3";"SLC25A6";2;43;0,00342074932750376;1;1;2;1;13;11;10;9;0,00556393342464139;0,00483867140752016;0,00443860644572935;0,00382493898947369;"mitochondrion, mitochondrial inner membrane, integral component of membrane, mitochondrial inner membrane presequence translocase complex"
"364";364;"P12268";"P12268";"P12268";"IMDH2_HUMAN";"Inosine-5'-monophosphate dehydrogenase 2";"IMPDH2";3;12;0,000224263149415668;2;3;3;3;2;4;3;3;0,000198180691370977;0,000392833495190509;0,000321084018975853;0,000316292553376609;"cytoplasm, nucleus, peroxisomal membrane, cytosol, extracellular vesicular exosome"
"367";367;"P12931";"P12931-1,P12931-2";"P12931-1,P12931-2";"SRC_HUMAN";"Proto-oncogene tyrosine-protein kinase Src";"SRC";1;2;2,37447676760786e-05;0;1;0;0;0;2;0;0;NA;NA;NA;NA;"late endosome, mitochondrial inner membrane, mitochondrion, plasma membrane, cytoplasm, lysosome, caveola, nucleus, extracellular vesicular exosome, cytoskeleton, cytosol"
"368";368;"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";15;44;0,000694025094031847;9;8;10;10;11;9;12;12;0,000919961928580872;0,000745996612787889;0,00108398808376741;0,00106781197002021;"membrane, nonhomologous end joining complex, nucleus, nucleoplasm, nucleolus, nuclear telomere cap complex, Ku70:Ku80 complex, cytosol, transcription factor complex"
"370";370;"P13073";"P13073";"P13073";"COX41_HUMAN";"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial";"COX4I1";10;66;0,00375143149939699;9;10;10;8;15;16;21;14;0,00452063056352139;0,00477908678172596;0,00683585976494154;0,00448923316390154;"nucleus, mitochondrion, mitochondrial inner membrane"
"371";371;"P13164";"P13164";"P13164";"IFM1_HUMAN";"Interferon-induced transmembrane protein 1";"IFITM1";1;1;0,000256158352888118;0;0;1;0;0;0;1;0;0;0;0,00110024790502392;0;"integral component of membrane, plasma membrane"
"372";372;"P13473";"P13473-1,P13473-2,P13473-3";"P13473-1,P13473-2,P13473-3";"LAMP2_HUMAN";"Lysosome-associated membrane glycoprotein 2";"LAMP2";4;18;0,000140574705853236;4;4;4;3;5;5;5;3;NA;NA;NA;NA;"platelet dense granule membrane, plasma membrane, lysosomal membrane, extracellular vesicular exosome, membrane, phagocytic vesicle membrane, late endosome, integral component of membrane, lysosome, late endosome membrane"
"373";373;"P13612";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";1;6;5,58484781006071e-05;NA;1;1;1;NA;2;2;2;NA;9,78277211860086e-05;0,000106613169091465;0,000105022204415747;"plasma membrane, extracellular vesicular exosome, integrin complex, cell surface, external side of plasma membrane"
"374";374;"P13637";"P13637";"P13637";"AT1A3_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-3";"ATP1A3";4;5;8,81844043682755e-05;2;1;1;0;2;2;1;0;0,000223237930216776;0,000168659775366933;9,12347719861892e-05;0;"sodium:potassium-exchanging ATPase complex, Golgi apparatus, myelin sheath, axon, integral component of membrane, dendritic spine head, plasma membrane, endoplasmic reticulum, synapse, nucleus, dendritic spine neck"
"378";378;"P13747";"P13747";"P13747";"HLAE_HUMAN";"HLA class I histocompatibility antigen, alpha chain E";"HLA-E";2;6;0,000670805742549192;2;2;1;1;2;2;1;1;0,000853616274005716;0,000987021589172802;0,000921995451137366;0,00090823671751719;"extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, phagocytic vesicle membrane, MHC class I protein complex, cell surface, plasma membrane, early endosome membrane, ER to Golgi transport vesicle membrane"
"379";379;"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";2;4;6,12819026048129e-05;NA;NA;2;2;NA;NA;2;2;NA;NA;0,000175478134772556;0,00017285951348812;"cytosol, extracellular space, ruffle, actin filament, actin filament bundle, actin cytoskeleton, ruffle membrane, plasma membrane, extracellular vesicular exosome, phagocytic cup, focal adhesion, filopodium, cytoplasm"
