"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5834.1.id.csv";"peptide.count.P5834.2.id.csv";"peptide.count.P5835.1.id.csv";"peptide.count.P5835.2.id.csv";"spectra.count.P5834.1.id.csv";"spectra.count.P5834.2.id.csv";"spectra.count.P5835.1.id.csv";"spectra.count.P5835.2.id.csv";"dNSAF.P5834.1.id.csv";"dNSAF.P5834.2.id.csv";"dNSAF.P5835.1.id.csv";"dNSAF.P5835.2.id.csv";"Go.Cc"
"309";309;"P07900";"P07900-1,P07900-2";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";13;48;0,000425759278761274;11;10;10;9;12;12;12;12;NA;NA;NA;NA;"cytosol, plasma membrane, mitochondrion, extracellular vesicular exosome, melanosome, nucleus, extracellular region, endocytic vesicle lumen, cytoplasm"
"311";311;"P07947";"P07947";"P07947";"YES_HUMAN";"Tyrosine-protein kinase Yes";"YES1";4;5;0,000121534554010896;1;4;0;0;1;4;0;0;0,000196038296051736;0,000461976249703873;0;0;"plasma membrane, extracellular vesicular exosome, cytosol, Golgi apparatus, microtubule organizing center, cytoplasm"
"312";312;"P07948";"P07948-2";"P07948-2";"LYN_HUMAN";"Tyrosine-protein kinase Lyn";"LYN";23;95;0,00193972536043109;21;20;17;17;24;26;23;22;NA;NA;NA;NA;"mast cell granule, cytosol, membrane raft, mitochondrial intermembrane space, plasma membrane, cytoplasm, nucleus, postsynaptic density, perinuclear region of cytoplasm, alpha2-beta1 integrin complex, Golgi apparatus, mitochondrial crista"
"314";314;"P08195";"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-1,P08195-2,P08195-3,P08195-4";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";26;131;0,000499356312921778;21;22;22;25;30;33;31;37;NA;NA;NA;NA;"integral component of membrane, apical plasma membrane, cytoplasm, nucleus, melanosome, cell junction, plasma membrane, extracellular vesicular exosome"
"315";315;"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";21;74;0,00135747330746285;16;17;14;15;18;20;18;18;0,00178925945459506;0,00180861407471031;0,00197308240052798;0,00185890185839378;"brush border membrane, inclusion body, cytosol, basolateral plasma membrane, apical plasma membrane, extracellular vesicular exosome, cell surface, mitochondrion, cytoplasm, melanosome"
"318";318;"P08473";"P08473";"P08473";"NEP_HUMAN";"Neprilysin";"MME";13;44;0,00056354837635386;10;11;8;6;12;13;10;9;0,000814919002917457;0,000874971138287661;0,000733498603349283;0,000650297489742308;"extracellular vesicular exosome, brush border, plasma membrane, integral component of plasma membrane, synaptic vesicle, dendrite, axon, synapse, neuron projection terminus, integral component of membrane, cytoplasm"
"321";321;"P08575";"P08575-1,P08575-2";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";1;1;3,68325852504004e-06;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"external side of plasma membrane, membrane raft, plasma membrane, integral component of plasma membrane, extracellular vesicular exosome, focal adhesion"
"324";324;"P08754";"P08754";"P08754";"GNAI3_HUMAN";"Guanine nucleotide-binding protein G(k) subunit alpha";"GNAI3";6;19;0,000878231660319541;5;5;3;4;6;6;3;4;0,00132157511644164;0,00142696057075706;0,000806149153575086;0,00126941310651566;"extrinsic component of cytoplasmic side of plasma membrane, cytoplasm, plasma membrane, midbody, membrane raft, heterotrimeric G-protein complex, lysosomal membrane, Golgi apparatus, centrosome, zymogen granule, extracellular vesicular exosome"
"325";325;"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";6;16;0,000521000039772443;6;5;2;2;6;6;2;2;0,00103591398675948;0,00102669364336231;0,000372965391533534;0,000367399711718818;"plasma membrane, cytoplasm, nucleus, 90S preribosome, cytosol, cytosolic small ribosomal subunit, extracellular vesicular exosome"
"326";326;"P08962";"P08962";"P08962";"CD63_HUMAN";"CD63 antigen";"CD63";3;14;0,000706318987742973;3;3;3;3;3;3;4;4;0,000856007356005732;0,000848388304739167;0,00115572258931084;0,00106257759761815;"integral component of plasma membrane, endosome membrane, platelet dense granule membrane, late endosome membrane, cell surface, plasma membrane, lysosomal membrane, extracellular vesicular exosome"
"327";327;"P09382";"P09382";"P09382";"LEG1_HUMAN";"Galectin-1";"LGALS1";6;17;0,00120963666641611;3;4;4;3;4;5;5;3;0,00150910926466196;0,00186959644933261;0,00203749612041467;0,0012042546106339;"extracellular space, proteinaceous extracellular matrix, cell surface, nucleus, cytoplasm, intracellular"
"328";328;"P09429";"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";8;25;0,00119143419947962;5;4;7;6;7;4;8;6;0,00177671294240725;0,000939146123385683;0,00221755391710248;0,0016498033566401;"nucleoplasm, condensed chromosome, cell surface, nucleus, extracellular region, extracellular space"
"329";329;"P09543";"P09543-1,P09543-2";"P09543-1,P09543-2";"CN37_HUMAN";"2',3'-cyclic-nucleotide 3'-phosphodiesterase";"CNP";20;57;0,00065028322957049;12;16;11;10;13;18;13;13;NA;NA;NA;NA;"cytoplasm, mitochondrial inner membrane, extracellular vesicular exosome, nucleus, pseudopodium, microtubule, myelin sheath abaxonal region, melanosome, plasma membrane, myelin sheath adaxonal region, extracellular space, microvillus, perinuclear region of cytoplasm, mitochondrial outer membrane"
"335";335;"P10301";"P10301";"P10301";"RRAS_HUMAN";"Ras-related protein R-Ras";"RRAS";2;4;0,000176255747400081;2;1;1;NA;2;1;1;NA;0,000467270070480193;0,000231555523541195;0,000252350436932093;NA;"plasma membrane, extracellular vesicular exosome"
"336";336;"P10316";"P10316";"P10316";"1A69_HUMAN";"HLA class I histocompatibility antigen, A-69 alpha chain";"HLA-A";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, early endosome membrane, ER to Golgi transport vesicle membrane, plasma membrane, extracellular vesicular exosome, Golgi membrane"
"337";337;"P10319";"P10319";"P10319";"1B58_HUMAN";"HLA class I histocompatibility antigen, B-58 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, Golgi membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, cell surface, MHC class I protein complex, early endosome membrane"
"338";338;"P10321";"P10321";"P10321";"1C07_HUMAN";"HLA class I histocompatibility antigen, Cw-7 alpha chain";"HLA-C";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, early endosome membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane, Golgi membrane, cell surface, plasma membrane"
"342";342;"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";25;112;0,00187760049237364;21;22;20;20;26;29;29;28;0,00231107047075195;0,00255478886531838;0,00278422244726822;0,0026480991438023;"mitochondrion, coated pit, secretory granule, mitochondrial matrix, extracellular space, protein complex, mitochondrial inner membrane, plasma membrane, extracellular vesicular exosome, early endosome, cytoplasm, cell surface, coated vesicle, cytosol, lipopolysaccharide receptor complex"
"343";343;"P10966";"P10966-1,P10966-2,P10966-3,P10966-4,P10966-6,P10966-7,P10966-8,P10966-9";"P10966-1,P10966-2,P10966-3,P10966-4,P10966-6,P10966-7,P10966-8,P10966-9";"CD8B_HUMAN";"T-cell surface glycoprotein CD8 beta chain";"CD8B";2;6;3,43069222618015e-05;1;1;2;2;1;1;2;2;NA;NA;NA;NA;"early endosome membrane, plasma membrane, extracellular region, integral component of plasma membrane, external side of plasma membrane, T cell receptor complex"
"344";344;"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";15;47;0,000770115046314015;10;10;13;10;10;11;15;11;0,000893128640005131;0,000927830118633815;0,00139560022046566;0,00102373624334742;"endoplasmic reticulum chaperone complex, endoplasmic reticulum, cell surface, nucleus, midbody, melanosome, integral component of endoplasmic reticulum membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum lumen, endoplasmic reticulum membrane"
"346";346;"P11142";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";17;81;0,00149657883341625;15;14;14;13;17;21;22;21;NA;NA;NA;NA;"extracellular vesicular exosome, intracellular, plasma membrane, ribonucleoprotein complex, nucleolus, blood microparticle, Prp19 complex, cytosol, melanosome, spliceosomal complex, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleus"
"347";347;"P11166";"P11166";"P11166";"GTR1_HUMAN";"Solute carrier family 2, facilitated glucose transporter member 1";"SLC2A1";6;15;0,000328362633621825;3;5;4;3;3;5;4;3;0,000349384099955083;0,00056429892830466;0,000496950273271872;0,000385508335721219;"caveola, female pronucleus, blood microparticle, membrane, integral component of membrane, cortical actin cytoskeleton, midbody, melanosome, extracellular vesicular exosome, cell-cell junction, plasma membrane, basolateral plasma membrane"
"348";348;"P11169";"P11169";"P11169";"GTR3_HUMAN";"Solute carrier family 2, facilitated glucose transporter member 3";"SLC2A3";5;18;0,000390857457440173;5;5;5;3;5;5;5;3;0,000577610810409614;0,000559748130495751;0,00061617826222218;0,000382399397529919;"extracellular vesicular exosome, integral component of membrane, plasma membrane"
"351";351;"P11233";"P11233";"P11233";"RALA_HUMAN";"Ras-related protein Ral-A";"RALA";4;17;0,00114736232091717;3;4;3;4;4;6;3;4;0,00153841235717966;0,00187124657859063;0,00124623549112742;0,00151993300371269;"cleavage furrow, cell surface, midbody, cytoplasmic vesicle membrane, plasma membrane, extracellular vesicular exosome"
"352";352;"P11234";"P11234";"P11234";"RALB_HUMAN";"Ras-related protein Ral-B";"RALB";5;21;0,00141732992583886;4;4;5;5;5;5;6;5;0,00192301544647458;0,00155937214882552;0,00249247098225484;0,00189991625464087;"midbody, plasma membrane"
"353";353;"P11279";"P11279";"P11279";"LAMP1_HUMAN";"Lysosome-associated membrane glycoprotein 1";"LAMP1";7;23;0,000529823931333338;7;7;3;4;8;8;3;4;0,000977121106615655;0,000968424060085956;0,000395772627706447;0,000519822134086577;"cytoplasm, cytolytic granule, integral component of plasma membrane, external side of plasma membrane, multivesicular body, sarcolemma, membrane, lysosome, melanosome, endosome membrane, dendrite, late endosome, neuronal cell body, extracellular vesicular exosome, alveolar lamellar body, lysosomal membrane"
"357";357;"P11717";"P11717";"P11717";"MPRI_HUMAN";"Cation-independent mannose-6-phosphate receptor";"IGF2R";1;2;7,71251564295819e-06;NA;NA;1;1;NA;NA;1;1;NA;NA;2,20844621642699e-05;2,17549006336916e-05;"clathrin coat, lysosomal membrane, extracellular space, cell surface, trans-Golgi network transport vesicle, perinuclear region of cytoplasm, extracellular vesicular exosome, nuclear envelope lumen, integral component of plasma membrane, endosome, endocytic vesicle, late endosome"
"362";362;"P12235";"P12235";"P12235";"ADT1_HUMAN";"ADP/ATP translocase 1";"SLC25A4";2;8;0,000559390124487731;2;2;2;2;2;2;2;2;0,000754994991030909;0,000780601579066056;0,000771683638568083;0,00074301554301619;"mitochondrion, mitochondrial inner membrane, integral component of plasma membrane"
"367";367;"P12931";"P12931-1,P12931-2";"P12931-1,P12931-2";"SRC_HUMAN";"Proto-oncogene tyrosine-protein kinase Src";"SRC";1;2;2,37447676760786e-05;0;1;0;0;0;2;0;0;NA;NA;NA;NA;"late endosome, mitochondrial inner membrane, mitochondrion, plasma membrane, cytoplasm, lysosome, caveola, nucleus, extracellular vesicular exosome, cytoskeleton, cytosol"
"371";371;"P13164";"P13164";"P13164";"IFM1_HUMAN";"Interferon-induced transmembrane protein 1";"IFITM1";1;1;0,000256158352888118;0;0;1;0;0;0;1;0;0;0;0,00110024790502392;0;"integral component of membrane, plasma membrane"
"372";372;"P13473";"P13473-1,P13473-2,P13473-3";"P13473-1,P13473-2,P13473-3";"LAMP2_HUMAN";"Lysosome-associated membrane glycoprotein 2";"LAMP2";4;18;0,000140574705853236;4;4;4;3;5;5;5;3;NA;NA;NA;NA;"platelet dense granule membrane, plasma membrane, lysosomal membrane, extracellular vesicular exosome, membrane, phagocytic vesicle membrane, late endosome, integral component of membrane, lysosome, late endosome membrane"
"373";373;"P13612";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";1;6;5,58484781006071e-05;NA;1;1;1;NA;2;2;2;NA;9,78277211860086e-05;0,000106613169091465;0,000105022204415747;"plasma membrane, extracellular vesicular exosome, integrin complex, cell surface, external side of plasma membrane"
"374";374;"P13637";"P13637";"P13637";"AT1A3_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-3";"ATP1A3";4;5;8,81844043682755e-05;2;1;1;0;2;2;1;0;0,000223237930216776;0,000168659775366933;9,12347719861892e-05;0;"sodium:potassium-exchanging ATPase complex, Golgi apparatus, myelin sheath, axon, integral component of membrane, dendritic spine head, plasma membrane, endoplasmic reticulum, synapse, nucleus, dendritic spine neck"
"377";377;"P13667";"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";3;5;7,44646374674762e-05;NA;NA;2;3;NA;NA;2;3;NA;NA;0,000170581070546345;0,000252053290597794;"cell surface, endoplasmic reticulum, endoplasmic reticulum lumen, melanosome"
"378";378;"P13747";"P13747";"P13747";"HLAE_HUMAN";"HLA class I histocompatibility antigen, alpha chain E";"HLA-E";2;6;0,000670805742549192;2;2;1;1;2;2;1;1;0,000853616274005716;0,000987021589172802;0,000921995451137366;0,00090823671751719;"extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, phagocytic vesicle membrane, MHC class I protein complex, cell surface, plasma membrane, early endosome membrane, ER to Golgi transport vesicle membrane"
"379";379;"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";2;4;6,12819026048129e-05;NA;NA;2;2;NA;NA;2;2;NA;NA;0,000175478134772556;0,00017285951348812;"cytosol, extracellular space, ruffle, actin filament, actin filament bundle, actin cytoskeleton, ruffle membrane, plasma membrane, extracellular vesicular exosome, phagocytic cup, focal adhesion, filopodium, cytoplasm"
"381";381;"P13861";"P13861";"P13861";"KAP2_HUMAN";"cAMP-dependent protein kinase type II-alpha regulatory subunit";"PRKAR2A";5;13;0,000309101972853855;3;4;3;2;3;5;3;2;0,000378211170908473;0,000624741387772035;0,000408507885528685;0,000268274541972899;"centrosome, plasma membrane, membrane, cytosol, cytoplasm, extracellular vesicular exosome, cAMP-dependent protein kinase complex, AMP-activated protein kinase complex"
"382";382;"P13987";"P13987";"P13987";"CD59_HUMAN";"CD59 glycoprotein";"CD59";4;8;0,000600371139581527;4;4;NA;NA;4;4;NA;NA;0,00159163867757316;0,00157747200412439;NA;NA;"extracellular space, sarcolemma, anchored component of external side of plasma membrane, compact myelin, membrane, cell surface, extracellular vesicular exosome, extracellular region, plasma membrane"
"383";383;"P14209";"P14209-1";"P14209-1";"CD99_HUMAN";"CD99 antigen";"CD99";2;13;0,000675011875853825;2;2;2;2;3;3;3;4;NA;NA;NA;NA;"plasma membrane, cytoplasm, integral component of plasma membrane"
"386";386;"P14618";"P14618-1,P14618-2";"P14618-1,P14618-2";"KPYM_HUMAN";"Pyruvate kinase isozymes M1/M2";"PKM";18;47;0,000425121560230987;11;10;11;10;14;11;12;10;NA;NA;NA;NA;"cilium, cytosol, mitochondrion, plasma membrane, extracellular vesicular exosome, nucleus, cytoplasm"
"387";387;"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";17;56;0,000690515954619374;10;13;13;15;10;16;14;16;0,000656929680122705;0,00103374946887133;0,000989092722838288;0,0011115382092145;"extracellular vesicular exosome, melanosome, midbody, cytosol, endoplasmic reticulum, endoplasmic reticulum lumen, perinuclear region of cytoplasm, plasma membrane, endoplasmic reticulum membrane, endocytic vesicle lumen, extracellular region"
"388";388;"P14672";"P14672";"P14672";"GTR4_HUMAN";"Solute carrier family 2, facilitated glucose transporter member 4";"SLC2A4";1;1;1,88721772756472e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,00010646651763954;"clathrin-coated vesicle, external side of plasma membrane, endomembrane system, coated pit, sarcolemma, vesicle membrane, extracellular vesicular exosome, trans-Golgi network transport vesicle, perinuclear region of cytoplasm, membrane, multivesicular body, integral component of plasma membrane, insulin-responsive compartment, plasma membrane"
"394";394;"P15056";"P15056";"P15056";"BRAF_HUMAN";"Serine/threonine-protein kinase B-raf";"BRAF";1;1;1,97063261033847e-05;0;0;1;0;0;0;1;0;NA;NA;9,57569978262771e-05;NA;"cytosol, plasma membrane, nucleus, neuron projection"
"395";395;"P15144";"P15144";"P15144";"AMPN_HUMAN";"Aminopeptidase N";"ANPEP";20;65;0,000645693883314155;14;16;12;14;16;20;13;16;0,000842729061962209;0,00104403524574934;0,000739566844121562;0,000896652864174158;"extracellular vesicular exosome, integral component of plasma membrane, cytosol, external side of plasma membrane, lysosomal membrane, endoplasmic reticulum-Golgi intermediate compartment"
"396";396;"P15151";"P15151-1,P15151-2,P15151-3,P15151-4";"P15151-1,P15151-2,P15151-3,P15151-4";"PVR_HUMAN";"Poliovirus receptor";"PVR";4;10;5,75895577536237e-05;2;4;2;2;2;4;2;2;NA;NA;NA;NA;"integral component of membrane, extracellular space, cell surface, plasma membrane, cytoplasm"
"397";397;"P15153";"P15153";"P15153";"RAC2_HUMAN";"Ras-related C3 botulinum toxin substrate 2";"RAC2";7;24;0,00123153054273134;6;7;2;3;7;10;2;5;0,00193764708574123;0,00272301714997662;0,000573045783866627;0,00141123587183661;"plasma membrane, extracellular vesicular exosome, nuclear envelope, cytosol"
"400";400;"P16070";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";9;45;3,88380252020395e-05;8;9;6;6;12;13;9;11;NA;NA;NA;NA;"external side of plasma membrane, extracellular vesicular exosome, integral component of plasma membrane, cell surface, Golgi apparatus, cytoplasm, plasma membrane, basolateral plasma membrane"
"401";401;"P16150";"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";3;11;0,000264163301415872;2;2;2;3;2;4;2;3;0,000254662188411705;0,000504791041319805;0,000275061976255981;0,000406435931088943;"extracellular vesicular exosome, plasma membrane, uropod, basement membrane, integral component of plasma membrane, external side of plasma membrane, extracellular space, cell surface"
"402";402;"P16188";"P16188";"P16188";"1A30_HUMAN";"HLA class I histocompatibility antigen, A-30 alpha chain";"HLA-A";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, ER to Golgi transport vesicle membrane, extracellular vesicular exosome, phagocytic vesicle membrane, MHC class I protein complex, plasma membrane, Golgi membrane, integral component of plasma membrane"
"403";403;"P16189";"P16189,P30459";"P16189,P30459";"1A31_HUMAN, 1A74_HUMAN";"HLA class I histocompatibility antigen, A-31 alpha chain, HLA class I histocompatibility antigen, A-74 alpha chain";"HLA-A";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, early endosome membrane, Golgi membrane, ER to Golgi transport vesicle membrane, plasma membrane, phagocytic vesicle membrane"
"404";404;"P16190";"P16190";"P16190";"1A33_HUMAN";"HLA class I histocompatibility antigen, A-33 alpha chain";"HLA-A";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, early endosome membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane"
"408";408;"P16615";"P16615-1";"P16615-1";"AT2A2_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2";"ATP2A2";28;119;0,0018901984616029;25;24;19;19;34;36;25;24;NA;NA;NA;NA;"sarcoplasmic reticulum membrane, sarcoplasmic reticulum, integral component of plasma membrane, membrane, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane"
"410";410;"P17152";"P17152";"P17152";"TMM11_HUMAN";"Transmembrane protein 11, mitochondrial";"TMEM11";4;18;0,00090055670937229;4;4;3;4;5;5;3;5;0,0013263655646443;0,00131456000343699;0,000859568675799941;0,00141123587183661;"integral component of plasma membrane, integral component of mitochondrial inner membrane"
"412";412;"P17612";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"KAPCA_HUMAN, KAPCB_HUMAN";"cAMP-dependent protein kinase catalytic subunit alpha, cAMP-dependent protein kinase catalytic subunit beta";"PRKACA, PRKACB";4;15;4,10510180910446e-05;3;4;4;4;3;4;4;4;NA;NA;NA;NA;"mitochondrion, plasma membrane, sperm midpiece, neuromuscular junction, cAMP-dependent protein kinase complex, centrosome, cytosol, AMP-activated protein kinase complex, cilium, calcium channel complex, nucleus"
"413";413;"P17706";"P17706-1,P17706-2,P17706-3";"P17706-1,P17706-2,P17706-3";"PTN2_HUMAN";"Tyrosine-protein phosphatase non-receptor type 2";"PTPN2";1;1;7,71561303879874e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"endoplasmic reticulum, nucleoplasm, plasma membrane, endoplasmic reticulum-Golgi intermediate compartment, nucleus"
"414";414;"P17813";"P17813-1,P17813-2";"P17813-1,P17813-2";"EGLN_HUMAN";"Endoglin";"ENG";3;9;6,56941064587689e-05;3;2;1;1;3;2;2;2;NA;NA;NA;NA;"cell surface, external side of plasma membrane, endothelial microparticle, transforming growth factor beta receptor homodimeric complex, cytoplasm, nucleus, extracellular space"
"417";417;"P17931";"P17931";"P17931";"LEG3_HUMAN";"Galectin-3";"LGALS3";1;2;7,68475058664354e-05;NA;NA;NA;1;NA;NA;NA;2;NA;NA;NA;0,000433531659828205;"proteinaceous extracellular matrix, immunological synapse, mitochondrial inner membrane, nucleus, extracellular space, cytoplasm, extracellular vesicular exosome, spliceosomal complex, plasma membrane"
"423";423;"P18464";"P18464,P30490,P30498";"P18464,P30490,P30498";"1B51_HUMAN, 1B52_HUMAN, 1B78_HUMAN";"HLA class I histocompatibility antigen, B-51 alpha chain, HLA class I histocompatibility antigen, B-52 alpha chain, HLA class I histocompatibility antigen, B-78 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"Golgi membrane, phagocytic vesicle membrane, early endosome membrane, ER to Golgi transport vesicle membrane, plasma membrane, MHC class I protein complex, cell surface, integral component of lumenal side of endoplasmic reticulum membrane"
"424";424;"P18465";"P18465";"P18465";"1B57_HUMAN";"HLA class I histocompatibility antigen, B-57 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"ER to Golgi transport vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface"
"427";427;"P18827";"P18827";"P18827";"SDC1_HUMAN";"Syndecan-1";"SDC1";1;1;3,09868975267885e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000174811153156534;"plasma membrane, Golgi lumen, focal adhesion, cytoplasm, integral component of plasma membrane, protein complex, extracellular vesicular exosome, external side of plasma membrane, lysosomal lumen"
"430";430;"P19256";"P19256-1,P19256-2,P19256-3";"P19256-1,P19256-2,P19256-3";"LFA3_HUMAN";"Lymphocyte function-associated antigen 3";"CD58";1;2;2,56158352888118e-05;1;1;NA;NA;1;1;NA;NA;NA;NA;NA;NA;"plasma membrane, integral component of plasma membrane, anchored component of membrane, cell surface, extracellular vesicular exosome"
"434";434;"P20020";"P20020-1,P20020-3,P20020-4,P20020-6";"P20020-1,P20020-3,P20020-4,P20020-6";"AT2B1_HUMAN";"Plasma membrane calcium-transporting ATPase 1";"ATP2B1";11;27;8,20857201971563e-05;6;7;9;5;6;7;9;5;NA;NA;NA;NA;"extracellular vesicular exosome, plasma membrane, integral component of plasma membrane"
"437";437;"P20336";"P20336";"P20336";"RAB3A_HUMAN";"Ras-related protein Rab-3A";"RAB3A";1;4;0,000386649555317907;1;1;1;1;1;1;1;1;0,000724483975297127;0,000599989528841434;0,000360765433814834;0,000518668337614224;"cytosol, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, clathrin-sculpted acetylcholine transport vesicle membrane, synaptic vesicle, plasma membrane, clathrin-sculpted glutamate transport vesicle membrane, clathrin-sculpted monoamine transport vesicle membrane, protein complex, acrosomal vesicle"
"439";439;"P20339";"P20339";"P20339";"RAB5A_HUMAN";"Ras-related protein Rab-5A";"RAB5A";6;29;0,00149575365171802;6;6;6;6;8;7;7;7;0,00222475359744907;0,00180003006982256;0,0020739066998003;0,00212081203098952;"early endosome membrane, early endosome, plasma membrane, endosome membrane, ruffle, cytosol, melanosome, actin cytoskeleton, membrane raft, endocytic vesicle, extracellular vesicular exosome, cytoplasm"
"441";441;"P20645";"P20645";"P20645";"MPRD_HUMAN";"Cation-dependent mannose-6-phosphate receptor";"M6PR";7;34;0,00117906823080271;6;6;5;3;10;11;7;6;0,00183871616181737;0,00200458536264182;0,00139020493414575;0,00117382218365038;"late endosome, integral component of plasma membrane, endosome, lysosomal membrane"
"444";444;"P20701";"P20701-1,P20701-2,P20701-3";"P20701-1,P20701-2,P20701-3";"ITAL_HUMAN";"Integrin alpha-L";"ITGAL";3;6;1,64204072364178e-05;NA;2;2;2;NA;2;2;2;NA;NA;NA;NA;"plasma membrane, external side of plasma membrane, extracellular vesicular exosome, integrin complex, immunological synapse"
"447";447;"P21359";"P21359-1,P21359-2";"P21359-1,P21359-2";"NF1_HUMAN";"Neurofibromin";"NF1";4;11;1,86096020722699e-05;2;1;3;4;2;1;4;4;NA;NA;NA;NA;"cytoplasm, axon, intrinsic component of the cytoplasmic side of the plasma membrane, dendrite, nucleus"
"449";449;"P21796";"P21796";"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";14;212;0,00805207979616951;14;14;13;13;51;53;54;54;0,0104024554701036;0,0104232924088777;0,0117082646049705;0,0116329718792241;"extracellular vesicular exosome, membrane, plasma membrane, mitochondrial inner membrane, mitochondrial nucleoid, pore complex, mitochondrion, mitochondrial outer membrane"
"451";451;"P21964";"P21964-1,P21964-2";"P21964-1,P21964-2";"COMT_HUMAN";"Catechol O-methyltransferase";"COMT";11;59;0,00104566486303498;11;11;8;5;21;20;11;7;NA;NA;NA;NA;"plasma membrane, cytosol, mitochondrion, extracellular vesicular exosome, integral component of membrane"
"465";465;"P23634";"P23634-1,P23634-6";"P23634-1,P23634-6";"AT2B4_HUMAN";"Plasma membrane calcium-transporting ATPase 4";"ATP2B4";10;27;0,000166420364235331;8;8;4;4;9;9;5;4;NA;NA;NA;NA;"protein complex, plasma membrane, integral component of plasma membrane"
