"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5834.1.id.csv";"peptide.count.P5834.2.id.csv";"peptide.count.P5835.1.id.csv";"peptide.count.P5835.2.id.csv";"spectra.count.P5834.1.id.csv";"spectra.count.P5834.2.id.csv";"spectra.count.P5835.1.id.csv";"spectra.count.P5835.2.id.csv";"dNSAF.P5834.1.id.csv";"dNSAF.P5834.2.id.csv";"dNSAF.P5835.1.id.csv";"dNSAF.P5835.2.id.csv";"Go.Cc"
"296";296;"P06899";"P06899,P23527,P33778,Q16778";"P06899,P23527,P33778,Q16778";"H2B1B_HUMAN, H2B1J_HUMAN, H2B1O_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-B, Histone H2B type 1-J, Histone H2B type 1-O, Histone H2B type 2-E";"HIST1H2BB, HIST1H2BJ, HIST1H2BO, HIST2H2BE";1;4;0,000228712815078677;1;1;1;1;1;1;1;1;0,000269483797261064;0,000275431619767751;0,000400222452224311;0,000322568199276939;"nucleoplasm, nucleosome"
"298";298;"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";6;17;0,000529668749890289;4;5;4;3;4;5;5;3;0,000711630865821132;0,000755675211556594;0,000941187258360927;0,00048674961807059;"extracellular vesicular exosome, mitochondrion, cytoplasm, cytosol"
"299";299;"P07203";"P07203";"P07203";"GPX1_HUMAN";"Glutathione peroxidase 1";"GPX1";1;2;9,46397855497973e-05;NA;1;NA;1;NA;1;NA;1;NA;0,000248665537595963;NA;0,000266952992505053;"mitochondrial matrix, cytosol, mitochondrion, nucleus, cytoplasm"
"300";300;"P07205";"P07205";"P07205";"PGK2_HUMAN";"Phosphoglycerate kinase 2";"PGK2";1;1;2,87947788768118e-05;1;0;0;0;1;0;0;0;0,000157037320706087;0;0;0;"cytoplasm"
"302";302;"P07339";"P07339";"P07339";"CATD_HUMAN";"Cathepsin D";"CTSD";1;2;4,6630768122837e-05;1;1;NA;NA;1;1;NA;NA;0,00012362242155908;0,00012252209740772;NA;NA;"extracellular space, lysosomal lumen, mitochondrion, extracellular vesicular exosome, extracellular region, melanosome, lysosome"
"304";304;"P07437";"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";4;85;0,00572745069048798;4;4;4;4;15;23;21;26;0,00759409303678696;0,00938430042093218;0,00702610082718642;0,00727975957497415;"cytosol, cell body, microtubule, nuclear envelope lumen, extracellular vesicular exosome, cytoskeleton"
"306";306;"P07737";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";5;20;0,00137227689047206;5;5;4;4;5;5;5;5;0,00181901563151218;0,00180282514757073;0,00196472840182844;0,00193540919566163;"extracellular vesicular exosome, synapse, nucleus, cytosol, cytoskeleton, neuron projection, blood microparticle"
"307";307;"P07814";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";17;55;0,000349422356370201;16;13;12;10;18;14;13;10;0,000606338543837393;0,000467399112333152;0,000472990170810549;0,000358409110307709;"ribonucleoprotein complex, cytoplasm, GAIT complex, cytosol"
"310";310;"P07910";"P07910-1,P07910-2";"P07910-1,P07910-2";"HNRPC_HUMAN";"Heterogeneous nuclear ribonucleoproteins C1/C2";"HNRNPC";9;32;0,00050227128017278;6;6;6;7;6;7;9;10;NA;NA;NA;NA;"spliceosomal complex, extracellular vesicular exosome, catalytic step 2 spliceosome, nucleus, nucleoplasm"
"313";313;"P08107";"P08107-1";"P08107-1";"HSP71_HUMAN";"Heat shock 70 kDa protein 1A/1B";"HSPA1B,HSPA1A";3;7;0,000358511545426866;1;1;3;2;1;1;3;2;NA;NA;NA;NA;"nucleus, cytosol, blood microparticle, nuclear speck, inclusion body, perinuclear region of cytoplasm, extracellular vesicular exosome, ribonucleoprotein complex, aggresome, endoplasmic reticulum, mitochondrion, cytoplasm"
"317";317;"P08243";"P08243";"P08243";"ASNS_HUMAN";"Asparagine synthetase [glutamine-hydrolyzing]";"ASNS";1;1;1,71228845513448e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;9,65979634198319e-05;"cytosol"
"319";319;"P08559";"P08559-1,P08559-2,P08559-3,P08559-4";"P08559-1,P08559-2,P08559-3,P08559-4";"ODPA_HUMAN";"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial";"PDHA1";3;6;3,69459162819401e-05;2;NA;2;2;2;NA;2;2;NA;NA;NA;NA;"mitochondrion, pyruvate dehydrogenase complex, mitochondrial matrix"
"322";322;"P08670";"P08670";"P08670";"VIME_HUMAN";"Vimentin";"VIM";17;60;0,0013800975073811;12;14;14;16;13;15;14;18;0,00163945614857321;0,00184151238249714;0,00188096744850299;0,00220952294440341;"cell leading edge, cell projection, intermediate filament, intermediate filament cytoskeleton, peroxisome, cytoplasm, extracellular vesicular exosome, cytoskeleton, cytosol"
"323";323;"P08708";"P08708,P0CW22";"P08708,P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";3;13;0,000462508137159102;3;3;3;3;3;4;3;3;0,000565915974248234;0,000747838579733044;0,000611248836124402;0,000602127305316952;"ribosome, cytosolic small ribosomal subunit, cytosol"
"327";327;"P09382";"P09382";"P09382";"LEG1_HUMAN";"Galectin-1";"LGALS1";6;17;0,00120963666641611;3;4;4;3;4;5;5;3;0,00150910926466196;0,00186959644933261;0,00203749612041467;0,0012042546106339;"extracellular space, proteinaceous extracellular matrix, cell surface, nucleus, cytoplasm, intracellular"
"328";328;"P09429";"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";8;25;0,00119143419947962;5;4;7;6;7;4;8;6;0,00177671294240725;0,000939146123385683;0,00221755391710248;0,0016498033566401;"nucleoplasm, condensed chromosome, cell surface, nucleus, extracellular region, extracellular space"
"330";330;"P09651";"P09651-1,P09651-2,P09651-3";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";6;21;0,000192609813861868;4;4;5;4;4;5;7;5;NA;NA;NA;NA;"spliceosomal complex, extracellular vesicular exosome, intermediate filament cytoskeleton, cytoplasm, ribonucleoprotein complex, nucleus, nucleoplasm, catalytic step 2 spliceosome"
"332";332;"P09874";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";5;16;0,000151572989874626;3;5;2;3;3;5;4;4;0,000150687685450713;0,00024891076988156;0,000217011421109255;0,000213773007804835;"transcription factor complex, nucleus, nucleolus, nuclear envelope, nucleoplasm"
"333";333;"P0C0S5";"P0C0S5,Q71UI9-1,Q71UI9-2";"P0C0S5,Q71UI9-1,Q71UI9-2";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";2;6;0,000278743743377137;1;2;1;1;2;2;1;1;0,00139268384287651;0,00138028800360884;0,000859568675799941;0,000846741523101964;"nucleosome, nucleus"
"339";339;"P10398";"P10398";"P10398";"ARAF_HUMAN";"Serine/threonine-protein kinase A-Raf";"ARAF";1;2;4,98186329874346e-05;0;0;1;1;0;0;1;1;NA;NA;0,000121039373489981;0,00013413727098645;"mitochondrion"
"349";349;"P11172";"P11172-1";"P11172-1";"UMPS_HUMAN";"Uridine 5'-monophosphate synthase";"UMPS";3;3;6,00371139581527e-05;NA;NA;3;NA;NA;NA;3;NA;NA;NA;NA;NA;"cytoplasm, cytosol, nucleus"
"350";350;"P11177";"P11177-1,P11177-2,P11177-3";"P11177-1,P11177-2,P11177-3";"ODPB_HUMAN";"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial";"PDHB";9;22;0,000196221579510397;5;6;5;4;6;7;5;4;NA;NA;NA;NA;"mitochondrial matrix, pyruvate dehydrogenase complex"
"354";354;"P11310";"P11310-1,P11310-2";"P11310-1,P11310-2";"ACADM_HUMAN";"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADM";4;11;0,000125493254829393;2;2;2;3;3;2;3;3;NA;NA;NA;NA;"axon, mitochondrial matrix, mitochondrion"
"355";355;"P11441";"P11441";"P11441";"UBL4A_HUMAN";"Ubiquitin-like protein 4A";"UBL4A";2;2;0,000122368639914706;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000690337037943002;"cytosol, BAT3 complex"
"356";356;"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";7;19;0,000195200883885331;4;4;6;4;4;4;7;4;0,000217892781528732;0,000215953386660879;0,00041185750455441;0,000231835112207596;"extracellular vesicular exosome, mitochondrion, cytosol"
"358";358;"P11940";"P11940-1,P11940-2";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";4;9;6,95112382877411e-05;1;2;2;4;1;2;2;4;NA;NA;NA;NA;"ribonucleoprotein complex, cytoplasmic stress granule, catalytic step 2 spliceosome, cytosol, cytoplasm, nucleus"
"359";359;"P12004";"P12004";"P12004";"PCNA_HUMAN";"Proliferating cell nuclear antigen";"PCNA";2;4;0,000147217444188574;1;1;1;1;1;1;1;1;0,000195143439395943;0,000193406529241304;0,000210775460732552;0,000207630105281708;"cytoplasm, extracellular vesicular exosome, nuclear replication fork, PCNA complex, nucleoplasm, nucleus, PCNA-p21 complex, DNA replication factor C complex"
"360";360;"P12036";"P12036-1,P12036-2";"P12036-1,P12036-2";"NFH_HUMAN";"Neurofilament heavy polypeptide";"NEFH";1;1;5,14554499842666e-06;0;0;1;NA;0;0;1;NA;NA;NA;NA;NA;"neurofibrillary tangle, neurofilament, axon, cytoplasm, mitochondrion"
"365";365;"P12277";"P12277";"P12277";"KCRB_HUMAN";"Creatine kinase B-type";"CKB";1;1;2,52124363078856e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000144389488848284;NA;"extracellular vesicular exosome, mitochondrion, cytosol"
"366";366;"P12694";"P12694";"P12694";"ODBA_HUMAN";"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial";"BCKDHA";1;3;6,47591341571085e-05;NA;1;1;1;NA;1;1;1;NA;0,00011343618906063;0,000123623360115048;0,000121778556131518;"mitochondrion, mitochondrial matrix, mitochondrial alpha-ketoglutarate dehydrogenase complex"
"369";369;"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";13;48;0,000629897589069143;10;10;9;9;13;11;11;13;0,000904537827691849;0,000758565772475116;0,000826688999676446;0,00096241659456398;"cytosol, nuclear chromosome, telomeric region, nonhomologous end joining complex, nuclear telomere cap complex, nucleus, nucleoplasm, Ku70:Ku80 complex"
"375";375;"P13639";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";22;64;0,000716526861225505;16;16;13;10;20;19;14;11;0,00118723630961168;0,00111783563928628;0,000897638150951919;0,000694762275365714;"polysome, cytosol, extracellular vesicular exosome, ribonucleoprotein complex"
"376";376;"P13645";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";12;32;0,000547406891103376;7;11;5;6;8;12;5;7;0,00076113231903872;0,00110639132344067;0,000470996534684899;0,000649555141009725;"extracellular vesicular exosome, cytoplasm, extracellular space, intermediate filament, keratin filament"
"377";377;"P13667";"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";3;5;7,44646374674762e-05;NA;NA;2;3;NA;NA;2;3;NA;NA;0,000170581070546345;0,000252053290597794;"cell surface, endoplasmic reticulum, endoplasmic reticulum lumen, melanosome"
"380";380;"P13804";"P13804-1";"P13804-1";"ETFA_HUMAN";"Electron transfer flavoprotein subunit alpha, mitochondrial";"ETFA";13;48;0,00138463974534118;11;10;10;8;13;11;14;10;NA;NA;NA;NA;"mitochondrion, mitochondrial matrix"
"384";384;"P14314";"P14314-1,P14314-2";"P14314-1,P14314-2";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";8;30;0,000272895972537058;7;8;6;6;7;9;7;7;NA;NA;NA;NA;"endoplasmic reticulum lumen, intracellular, endoplasmic reticulum"
"385";385;"P14406";"P14406";"P14406";"CX7A2_HUMAN";"Cytochrome c oxidase subunit 7A2, mitochondrial";"COX7A2";1;8;0,000925873564655848;1;1;1;1;2;2;2;2;0,00122728765499617;0,00121636395498748;0,00132559988557099;0,00130581825249459;"mitochondrial respiratory chain"
"389";389;"P14678";"P14678-3";"P14678-3";"RSMB_HUMAN";"Small nuclear ribonucleoprotein-associated proteins B and B'";"SNRPB";4;9;0,000360222683748916;NA;3;3;2;NA;4;3;2;NA;NA;NA;NA;"U1 snRNP, methylosome, SMN-Sm protein complex, nucleoplasm, cytosol, U4 snRNP, U12-type spliceosomal complex, U7 snRNP, catalytic step 2 spliceosome, small nuclear ribonucleoprotein complex, spliceosomal complex, histone pre-mRNA 3'end processing complex"
"391";391;"P14866";"P14866-1,P14866-2";"P14866-1,P14866-2";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";5;13;0,000106007807328487;3;NA;3;4;4;NA;4;5;NA;NA;NA;NA;"nucleoplasm, ribonucleoprotein complex, extracellular vesicular exosome, cytoplasm, nucleus"
"392";392;"P14868";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";14;46;0,00088198235275849;9;11;10;11;10;12;10;14;0,00101661552260162;0,00120908033849055;0,00109805180142108;0,0015143321451085;"cytoplasm, extracellular vesicular exosome, cytosol"
"398";398;"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";9;33;0,00108189748020152;7;9;6;7;8;10;7;8;0,00139064676265778;0,00172283631849763;0,00131428930634257;0,00147963023832152;"extracellular vesicular exosome, cytosol, nucleoplasm, cytosolic small ribosomal subunit"
"406";406;"P16403";"P16403";"P16403";"H12_HUMAN";"Histone H1.2";"HIST1H1C";5;21;0,000947064332861;4;4;5;5;4;5;5;7;0,000956477702954761;0,00118495549605588;0,00129137078054451;0,00178093991713465;"nucleus, nucleosome"
"409";409;"P17066";"P17066";"P17066";"HSP76_HUMAN";"Heat shock 70 kDa protein 6";"HSPA6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"extracellular vesicular exosome, blood microparticle"
"415";415;"P17844";"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";7;17;0,00046129386243443;3;3;3;7;3;3;3;8;0,000547482229158715;0,000775156089509239;0,000444537646417208;0,000924131005094613;"catalytic step 2 spliceosome, nucleus, ribonucleoprotein complex, nucleolus, extracellular vesicular exosome"
"416";416;"P17858";"P17858-1";"P17858-1";"K6PL_HUMAN";"6-phosphofructokinase, liver type";"PFKL";12;33;0,000445916684013971;9;9;7;7;9;9;8;7;NA;NA;NA;NA;"cytosol, extracellular vesicular exosome, 6-phosphofructokinase complex"
"418";418;"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";11;29;0,000501029152456526;7;6;6;8;7;6;6;10;0,000641235726216524;0,00054473853379835;0,000593658941559671;0,000974666501412332;"extracellular vesicular exosome, microtubule, pericentriolar material, acrosomal vesicle, nuclear heterochromatin, chaperonin-containing T-complex, centrosome, zona pellucida receptor complex, cell body, Golgi apparatus, cytosol"
"420";420;"P18077";"P18077";"P18077";"RL35A_HUMAN";"60S ribosomal protein L35a";"RPL35A";7;27;0,00235782120272018;5;6;6;7;6;7;6;8;0,00277813296449133;0,00321230662658057;0,0030006761046107;0,00394119690752914;"cytosol, extracellular vesicular exosome, cytosolic large ribosomal subunit"
"422";422;"P18124";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";10;41;0,00158807849824791;9;8;9;8;11;10;11;9;0,00225910005849093;0,00203544774725728;0,00244006591839983;0,00196662547301101;"cytosolic large ribosomal subunit, ribonucleoprotein complex, cytosol"
"425";425;"P18621";"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";4;17;0,000887505162859648;4;4;4;4;4;4;4;5;0,00110722690613785;0,0010973718289561;0,00119592163589557;0,00147259395322081;"cytosolic large ribosomal subunit, cytosol"
"426";426;"P18669";"P18669";"P18669";"PGAM1_HUMAN";"Phosphoglycerate mutase 1";"PGAM1";2;2;7,56373089236569e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000397473260881736;NA;NA;"cytoplasm, cytosol, extracellular vesicular exosome"
"429";429;"P19012";"P19012";"P19012";"K1C15_HUMAN";"Keratin, type I cytoskeletal 15";"KRT15";1;1;2,19082801812206e-05;1;0;NA;NA;1;0;NA;NA;0,000121847937039093;NA;NA;NA;"intermediate filament, extracellular vesicular exosome"
"431";431;"P19338";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";11;44;0,000595297580655486;10;10;10;8;11;11;13;9;0,000789094104937678;0,00078207062739688;0,00100726920882472;0,000686933968037649;"nucleolus, extracellular vesicular exosome, nucleus, nucleoplasm, ribonucleoprotein complex, cell cortex"
"433";433;"P19525";"P19525";"P19525";"E2AK2_HUMAN";"Interferon-induced, double-stranded RNA-activated protein kinase";"EIF2AK2";4;7;0,000122035512945791;1;1;2;3;1;1;2;3;9,2436366029657e-05;9,16136191143021e-05;0,000199682015430839;0,000295053307505584;"cytoplasm, perinuclear region of cytoplasm, nucleus, cytosol"
"435";435;"P20042";"P20042";"P20042";"IF2B_HUMAN";"Eukaryotic translation initiation factor 2 subunit 2";"EIF2S2";2;2;5,76933227225491e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000303177802594477;NA;NA;"cytosol, eukaryotic translation initiation factor 2 complex"
"436";436;"P20231";"P20231,Q15661-1,Q15661-2";"P20231,Q15661-1,Q15661-2";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";5;26;0,000302732598867776;4;4;3;4;7;6;7;6;0,00129646205009595;0,00110136227197048;0,00140031551548499;0,00118235907225874;"extracellular region"
"445";445;"P20794";"P20794-1,P20794-2,P20794-3";"P20794-1,P20794-2,P20794-3";"MAK_HUMAN";"Serine/threonine-protein kinase MAK";"MAK";1;1;5,39186480712121e-06;0;0;1;0;0;0;1;0;NA;NA;NA;NA;"photoreceptor outer segment, photoreceptor inner segment, mitotic spindle, cytoplasm, midbody, nucleus, centrosome"
"446";446;"P20929";"P20929";"P20929";"NEBU_HUMAN";"Nebulin";"NEB";3;4;5,76154639874309e-06;NA;3;NA;NA;NA;4;NA;NA;NA;3,02768655762366e-05;NA;NA;"actin cytoskeleton, Z disc, extracellular vesicular exosome, cytosol"
"452";452;"P22087";"P22087";"P22087";"FBRL_HUMAN";"rRNA 2'-O-methyltransferase fibrillarin";"FBL";1;1;2,99250412252474e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000171378178352636;NA;"extracellular vesicular exosome, Cajal body, box C/D snoRNP complex, nucleolus, granular component"
"453";453;"P22090";"P22090";"P22090";"RS4Y1_HUMAN";"40S ribosomal protein S4, Y isoform 1";"RPS4Y1";1;3;0,000211030328741796;0;1;1;1;0;1;1;1;0;0,000359879544667161;0,000488069412874998;0,000370892104415765;"cytosolic small ribosomal subunit, polysome, cytosol"
"454";454;"P22314";"P22314";"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";5;15;0,000136190050566698;3;4;2;5;3;4;2;6;0,000144420900800589;0,00019084727460106;0,00010399318573005;0,000307323955454777;"extracellular vesicular exosome"
"456";456;"P22626";"P22626-1";"P22626-1";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";11;40;0,00115986808185536;10;9;10;9;10;9;11;10;NA;NA;NA;NA;"spliceosomal complex, cytoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex, nucleoplasm"
"458";458;"P23193";"P23193-1,P23193-2";"P23193-1,P23193-2";"TCEA1_HUMAN";"Transcription elongation factor A protein 1";"TCEA1";2;6;9,57402481724694e-05;1;1;2;2;1;1;2;2;NA;NA;NA;NA;"nucleolus, nucleoplasm, nucleus"
"460";460;"P23246";"P23246-1";"P23246-1";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";6;19;0,000258151098207615;2;3;6;6;2;3;7;7;NA;NA;NA;NA;"cytoplasm, nucleus, nucleoplasm, paraspeckles, nuclear matrix"
"461";461;"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";9;34;0,00151204583302014;6;6;9;9;7;6;10;11;0,00165058825822401;0,00140219733699946;0,00254687015051834;0,00275975014936936;"macromolecular complex, extracellular vesicular exosome, melanosome, endoplasmic reticulum, endoplasmic reticulum lumen"
"463";463;"P23526";"P23526";"P23526";"SAHH_HUMAN";"Adenosylhomocysteinase";"AHCY";2;4;8,89438725305965e-05;2;1;NA;NA;2;2;NA;NA;0,000235798322603431;0,000233699556166576;NA;NA;"melanosome, extracellular vesicular exosome, cytosol, cytoplasm"
"470";470;"P24534";"P24534";"P24534";"EF1B_HUMAN";"Elongation factor 1-beta";"EEF1B2";1;2;8,53861176293727e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000244499534449761;0,000240850922126781;"eukaryotic translation elongation factor 1 complex, cytosol"
"474";474;"P25398";"P25398";"P25398";"RS12_HUMAN";"40S ribosomal protein S12";"RPS12";2;2;0,000145544518686431;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000833521140169639;NA;"cytosolic small ribosomal subunit, cytosol"
"479";479;"P26368";"P26368-1,P26368-2";"P26368-1,P26368-2";"U2AF2_HUMAN";"Splicing factor U2AF 65 kDa subunit";"U2AF2";3;8;8,0892111438353e-05;2;NA;3;3;2;NA;3;3;NA;NA;NA;NA;"spliceosomal complex, nucleus, nucleoplasm, nuclear speck"
"480";480;"P26373";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";9;34;0,00154787630299692;7;7;7;9;7;8;8;11;0,00168970172405871;0,00191389968272912;0,0020857780190027;0,0028251470723402;"cytosol, nucleolus, cytosolic large ribosomal subunit, cytoplasm, cytosolic ribosome"
"481";481;"P26447";"P26447";"P26447";"S10A4_HUMAN";"Protein S100-A4";"S100A4";2;4;0,000380433197358591;2;2;NA;NA;2;2;NA;NA;0,00100856312242259;0,000999586220435257;NA;NA;"perinuclear region of cytoplasm, neuron projection, extracellular vesicular exosome, nucleus, extracellular space"
"482";482;"P26583";"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";5;20;0,000980510441677007;5;3;4;4;7;4;4;5;0,0018277190555864;0,000966107256114459;0,00114060787602161;0,00141430511035735;"extracellular space, cytoplasm, nucleoplasm, protein complex, condensed chromosome, perinuclear region of cytoplasm, nucleus"
"483";483;"P26599";"P26599-1,P26599-2,P26599-3";"P26599-1,P26599-2,P26599-3";"PTBP1_HUMAN";"Polypyrimidine tract-binding protein 1";"PTBP1";7;17;0,000102511581899671;5;3;3;6;5;3;3;6;NA;NA;NA;NA;"extracellular vesicular exosome, nucleolus, nucleoplasm"
"484";484;"P26639";"P26639";"P26639";"SYTC_HUMAN";"Threonine--tRNA ligase, cytoplasmic";"TARS";1;1;1,32862216228277e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;7,49536064709899e-05;"extracellular vesicular exosome, actin cytoskeleton, cytoplasm, cytosol"
"485";485;"P26640";"P26640";"P26640";"SYVC_HUMAN";"Valine--tRNA ligase";"VARS";6;10;7,59963467824717e-05;2;2;2;4;2;2;2;4;8,05893001302864e-05;7,98720002088298e-05;8,70449291949307e-05;0,000171491954045967;"cytosol, mitochondrion"
"486";486;"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";16;56;0,00123096691319233;12;12;11;11;15;15;14;12;0,00174825300969134;0,00173269236150963;0,0017624108318461;0,00148809494220208;"cytosol, eukaryotic translation elongation factor 1 complex"
"492";492;"P27635";"P27635";"P27635";"RL10_HUMAN";"60S ribosomal protein L10";"RPL10";9;33;0,00148128954064975;8;8;6;5;9;9;9;6;0,00214201840720126;0,0021229529775132;0,00231360540776059;0,00151938665827642;"cytosol, endoplasmic reticulum, cytosolic large ribosomal subunit"
"493";493;"P27694";"P27694";"P27694";"RFA1_HUMAN";"Replication protein A 70 kDa DNA-binding subunit";"RPA1";1;2;3,11881111470923e-05;NA;1;NA;1;NA;1;NA;1;NA;8,19465976168514e-05;NA;8,79731452573469e-05;"nucleoplasm, lateral element, nucleus, cytoplasm, DNA replication factor A complex, male germ cell nucleus, actin cytoskeleton, PML body"
"495";495;"P27708";"P27708";"P27708";"PYR1_HUMAN";"CAD protein";"CAD";6;7;3,02209292733173e-05;NA;NA;4;3;NA;NA;4;3;NA;NA;9,88986880920381e-05;7,3067133678911e-05;"terminal bouton, nuclear matrix, nucleus, protein complex, extracellular vesicular exosome, cytosol, cell projection, neuronal cell body"
"498";498;"P28066";"P28066";"P28066";"PSA5_HUMAN";"Proteasome subunit alpha type-5";"PSMA5";1;1;3,98586648684831e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000228267200212432;NA;"proteasome core complex, cytosol, proteasome core complex, alpha-subunit complex, extracellular vesicular exosome, nucleus, cytoplasm, nucleoplasm, proteasome complex"
"501";501;"P28340";"P28340";"P28340";"DPOD1_HUMAN";"DNA polymerase delta catalytic subunit";"POLD1";3;4;3,47098039143791e-05;NA;2;NA;2;NA;2;NA;2;NA;9,11998267967127e-05;NA;9,79068789133255e-05;"nucleotide-excision repair complex, nucleoplasm, cytoplasm, nucleus, aggresome, delta DNA polymerase complex"
"502";502;"P28838";"P28838-1,P28838-2";"P28838-1,P28838-2";"AMPL_HUMAN";"Cytosol aminopeptidase";"LAP3";4;6;5,55256545277712e-05;3;1;NA;2;3;1;NA;2;NA;NA;NA;NA;"mitochondrion, extracellular vesicular exosome, cytoplasm, trans-Golgi network, nucleus"
"504";504;"P29692";"P29692-1,P29692-2,P29692-3";"P29692-1,P29692-2,P29692-3";"EF1D_HUMAN";"Elongation factor 1-delta";"EEF1D";1;1;1,13949445234928e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"cytosol, nucleolus, nucleus, eukaryotic translation elongation factor 1 complex, cytoplasm"
"506";506;"P30038";"P30038-1";"P30038-1";"AL4A1_HUMAN";"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial";"ALDH4A1";6;19;0,000324179087802458;5;4;4;5;5;5;4;5;NA;NA;NA;NA;"mitochondrial matrix"
"508";508;"P30050";"P30050-1";"P30050-1";"RL12_HUMAN";"60S ribosomal protein L12";"RPL12";10;26;0,00151366299433888;7;7;6;3;8;8;7;3;NA;NA;NA;NA;"cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol"
"509";509;"P30101";"P30101";"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";9;22;0,00041847651709445;5;5;4;6;5;6;5;6;0,000504281561211297;0,000599751732261154;0,000544677180704913;0,000643858900734958;"melanosome, cell surface, endoplasmic reticulum lumen, extracellular vesicular exosome, endoplasmic reticulum"
"533";533;"P30876";"P30876";"P30876";"RPB2_HUMAN";"DNA-directed RNA polymerase II subunit RPB2";"POLR2B";2;5;4,09111509084516e-05;1;1;2;1;1;1;2;1;4,33836777532717e-05;4,2997533332181e-05;9,37178794739288e-05;4,61596741725091e-05;"nucleoplasm, DNA-directed RNA polymerase II, core complex, nucleus"
