"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P5767"	"peptide.count.P5768"	"spectra.count.P5767"	"spectra.count.P5768"	"dNSAF.P5767"	"dNSAF.P5768"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"P61254,Q9UNX3"	"P61254, Q9UNX3"	"RL26_HUMAN, RL26L_HUMAN"	"60S ribosomal protein L26, 60S ribosomal protein L26-like 1"	"RPL26, RPL26L1"	2	2	0.000920857646192311	0	2	0	2	0	0.00235943240676258	0	""	""	""
"P61513"	"P61513"	"RL37A_HUMAN"	"60S ribosomal protein L37a"	"RPL37A"	2	4	0.00580540689990805	2	2	2	2	0.00604292860559863	0.0074373412821864	0	""	""	""
"P61981"	"P61981"	"1433G_HUMAN"	"14-3-3 protein gamma"	"YWHAG"	2	4	0.00274172016775	2	0	4	0	0.005781338111616	0	8	""	""	""
"P62249"	"P62249"	"RS16_HUMAN"	"40S ribosomal protein S16"	"RPS16"	2	4	0.00365820160816124	2	0	4	0	0.00761574563993252	0	0	""	""	""
"P62263"	"P62263"	"RS14_HUMAN"	"40S ribosomal protein S14"	"RPS14"	2	4	0.00353706910457974	2	2	2	2	0.00368178431599386	0.00453136025139834	0	""	""	""
"P62753"	"P62753"	"RS6_HUMAN"	"40S ribosomal protein S6"	"RPS6"	2	2	0.00107248480881835	2	0	2	0	0.002232728641426	0	0	""	""	""
"P62805"	"P62805"	"H4_HUMAN"	"Histone H4"	"HIST1H4J,HIST1H4D,HIST1H4K,HIST1H4C,HIST2H4A,HIST4H4,HIST1H4E,HIST1H4A,HIST1H4B,HIST1H4I,HIST2H4B,HIST1H4H,HIST1H4L,HIST1H4F"	2	5	0.00648176498533423	2	0	5	0	0.0134939182455115	0	0	""	""	""
"P62910"	"P62910"	"RL32_HUMAN"	"60S ribosomal protein L32"	"RPL32"	2	2	0.00197813864737608	0	2	0	2	0	0.00506841035526777	0	""	""	""
"P62913-1,P62913-2"	"P62913-[1,2]"	"RL11_HUMAN"	"60S ribosomal protein L11"	"RPL11"	2	2	0.000750136846617332	2	0	2	0	0	0	0	""	""	""
"P63241-1,P63241-2,Q6IS14"	"P63241-[1,2], Q6IS14"	"IF5A1_HUMAN, IF5AL_HUMAN"	"Eukaryotic translation initiation factor 5A-1, Eukaryotic translation initiation factor 5A-1-like"	"EIF5A, EIF5AL1"	3	3	0.000867041290246008	3	0	3	0	0.00541509186735461	0	0	""	""	""
"P68104,Q5VTE0"	"P68104, Q5VTE0"	"EF1A1_HUMAN, EF1A3_HUMAN"	"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3"	"EEF1A1, EEF1A1P5"	9	40	0.00578027526830672	9	7	22	18	0.00661844561565564	0.00666463049962158	0	""	""	""
"P83731"	"P83731"	"RL24_HUMAN"	"60S ribosomal protein L24"	"RPL24"	2	5	0.00425236811139762	2	0	5	0	0.00885269795724639	0	0	""	""	""
"P84098"	"P84098"	"RL19_HUMAN"	"60S ribosomal protein L19"	"RPL19"	2	8	0.00544997382440348	2	2	4	4	0.00567295338484769	0.00698199385674642	0	""	""	""
"Q01650"	"Q01650"	"LAT1_HUMAN"	"Large neutral amino acids transporter small subunit 1"	"SLC7A5"	2	2	0.00052672330847292	0	2	0	2	0	0.00134957672181686	0	""	""	""
"Q13765"	"Q13765"	"NACA_HUMAN"	"Nascent polypeptide-associated complex subunit alpha"	"NACA"	2	2	0.00124208705765475	2	0	2	0	0.00258581131030267	0	0	""	""	""
"Q14103-1,Q14103-2,Q14103-3,Q14103-4"	"Q14103-[1-4]"	"HNRPD_HUMAN"	"Heterogeneous nuclear ribonucleoprotein D0"	"HNRNPD"	2	6	0.000564187431117825	2	2	2	4	0	0	0	""	""	""
"Q14739"	"Q14739"	"LBR_HUMAN"	"Lamin-B receptor"	"LBR"	2	2	0.00043422555674109	2	0	2	0	0.000903982815796868	0	0	""	""	""
"Q15365"	"Q15365"	"PCBP1_HUMAN"	"Poly(rC)-binding protein 1"	"PCBP1"	2	6	0.002250410539852	2	2	4	2	0.00312331141412963	0.00192200954483469	0	""	""	""
"Q92945"	"Q92945"	"FUBP2_HUMAN"	"Far upstream element-binding protein 2"	"KHSRP"	2	2	0.000375595945704318	0	2	0	2	0	0.00096235639656983	0	""	""	""
"Q99798"	"Q99798"	"ACON_HUMAN"	"Aconitate hydratase, mitochondrial"	"ACO2"	2	2	0.000342370150507398	2	0	2	0	0.000712755681685992	0	0	""	""	""
"Q9Y277-1,Q9Y277-2"	"Q9Y277-[1,2]"	"VDAC3_HUMAN"	"Voltage-dependent anion-selective channel protein 3"	"VDAC3"	2	3	0.00127390730913177	2	0	3	0	0	0	4	""	""	""
"Q9Y3U8"	"Q9Y3U8"	"RL36_HUMAN"	"60S ribosomal protein L36"	"RPL36"	2	2	0.00254332111805496	0	2	0	2	0	0.00651652759962999	0	""	""	""
"O00571-1,O00571-2"	"O00571-[1,2]"	"DDX3X_HUMAN"	"ATP-dependent RNA helicase DDX3X"	"DDX3X"	3	4	0.000403396854072161	3	0	4	0	0	0	0	""	""	""
"O43169"	"O43169"	"CYB5B_HUMAN"	"Cytochrome b5 type B"	"CYB5B"	1	1	0.000914550402040309	1	0	1	0	0.00190393640998313	0	0	""	""	""
"O60814,P57053,P58876,P62807,Q5QNW6-1,Q5QNW6-2,Q93079,Q99877,Q99879,Q99880"	"O60814, P57053, P58876, P62807, Q5QNW6-[1,2], Q93079, Q99877, Q99879, Q99880"	"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1K_HUMAN, H2B1L_HUMAN, H2B1M_HUMAN, H2B1N_HUMAN, H2B2F_HUMAN, H2BFS_HUMAN"	"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-K, Histone H2B type 1-L, Histone H2B type 1-M, Histone H2B type 1-N, Histone H2B type 2-F, Histone H2B type F-S"	"H2BFS, HIST1H2BD, HIST1H2BF,HIST1H2BE,HIST1H2BC,HIST1H2BG,HIST1H2BI, HIST1H2BH, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST2H2BF"	3	8	0.000847773706018318	3	3	5	3	0.00137884283659492	0.00101820743744219	0	""	""	""
"P01892,P10316"	"P01892, P10316"	"1A02_HUMAN, 1A69_HUMAN"	"HLA class I histocompatibility antigen, A-2 alpha chain, HLA class I histocompatibility antigen, A-69 alpha chain"	"HLA-A"	2	3	0.000823095361836278	2	0	3	0	0.00171354276898482	0	2	""	""	""
"P02538"	"P02538"	"K2C6A_HUMAN"	"Keratin, type II cytoskeletal 6A"	"KRT6A"	2	3	0.00144255938597915	2	0	3	0	0.00265250233695173	0	23	""	""	""
"P04439,P13746-1,P13746-2,P16188"	"P04439, P13746-[1,2], P16188"	"1A03_HUMAN, 1A11_HUMAN, 1A30_HUMAN"	"HLA class I histocompatibility antigen, A-11 alpha chain, HLA class I histocompatibility antigen, A-3 alpha chain, HLA class I histocompatibility antigen, A-30 alpha chain"	"HLA-A"	1	1	0.000137182560306046	1	0	1	0	0.000571180922994939	0	2	""	""	""
"P04908,P0C0S5,P0C0S8,P16104,P20671,Q16777,Q6FI13,Q71UI9-1,Q71UI9-2,Q7L7L0,Q93077,Q96KK5,Q96QV6,Q99878,Q9BTM1-1,Q9BTM1-2"	"P04908, P0C0S5, P0C0S8, P16104, P20671, Q16777, Q6FI13, Q71UI9-[1,2], Q7L7L0, Q93077, Q96KK5, Q96QV6, Q99878, Q9BTM1-[1,2]"	"H2A1_HUMAN, H2A1A_HUMAN, H2A1B_HUMAN, H2A1C_HUMAN, H2A1D_HUMAN, H2A1H_HUMAN, H2A1J_HUMAN, H2A2A_HUMAN, H2A2C_HUMAN, H2A3_HUMAN, H2AJ_HUMAN, H2AV_HUMAN, H2AX_HUMAN, H2AZ_HUMAN"	"Histone H2A type 1, Histone H2A type 1-A, Histone H2A type 1-B/E, Histone H2A type 1-C, Histone H2A type 1-D, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 2-A, Histone H2A type 2-C, Histone H2A type 3, Histone H2A.J, Histone H2A.V, Histone H2A.x, Histone H2A.Z"	"H2AFJ, H2AFV, H2AFX, H2AFZ, HIST1H2AA, HIST1H2AB,HIST1H2AE, HIST1H2AC, HIST1H2AD, HIST1H2AH, HIST1H2AJ, HIST1H2AM,HIST1H2AL,HIST1H2AG,HIST1H2AI,HIST1H2AK, HIST2H2AA3,HIST2H2AA4, HIST2H2AC, HIST3H2A"	2	12	0.000769962664283816	2	2	5	7	0.000886964632602223	0.00152828582824762	0	""	""	""
"P05141"	"P05141"	"ADT2_HUMAN"	"ADP/ATP translocase 2"	"SLC25A5"	1	1	0.00283776601259487	1	0	1	0	0.00342027055305694	0	16	""	""	""
"P06753-1"	"P06753-1"	"TPM3_HUMAN"	"Tropomyosin alpha-3 chain"	"TPM3"	1	1	0.000744413971613796	1	0	1	0	0	0	4	""	""	""
"P06753-2,P06753-3"	"P06753-[2,3]"	"TPM3_HUMAN"	"Tropomyosin alpha-3 chain"	"TPM3"	2	5	0.00186103492903449	2	2	3	2	0	0	4	""	""	""
"P08107-1,P08107-2"	"P08107-[1,2]"	"HSP71_HUMAN"	"Heat shock 70 kDa protein 1A/1B"	"HSPA1B,HSPA1A"	1	1	0.000135539389308405	1	0	1	0	0	0	7	""	""	""
"P08729"	"P08729"	"K2C7_HUMAN"	"Keratin, type II cytoskeletal 7"	"KRT7"	1	1	0.000294856898587496	1	0	1	0	0.00062300497230137	0	4	""	""	""
"P08779"	"P08779"	"K1C16_HUMAN"	"Keratin, type I cytoskeletal 16"	"KRT16"	1	6	0.00296567424110787	1	1	2	4	0.00211335762182384	0.00489910972943644	41	""	""	""
"P09211"	"P09211"	"GSTP1_HUMAN"	"Glutathione S-transferase P"	"GSTP1"	1	1	0.000635830279513739	0	1	0	1	0	0.0016291318999075	0	""	""	""
"P09874"	"P09874"	"PARP1_HUMAN"	"Poly [ADP-ribose] polymerase 1"	"PARP1"	1	1	0.00013168082711823	1	0	1	0	0.000274136800648458	0	0	""	""	""
"P09972"	"P09972"	"ALDOC_HUMAN"	"Fructose-bisphosphate aldolase C"	"ALDOC"	1	2	0.000733650322515853	0	1	0	2	0	0.00187976757681634	0	""	""	""
"P10412,P16402,P16403"	"P16402, P10412, P16403"	"H12_HUMAN, H13_HUMAN, H14_HUMAN"	"Histone H1.2, Histone H1.3, Histone H1.4"	"HIST1H1C, HIST1H1D, HIST1H1E"	2	5	0.00102239172050448	1	2	1	4	0.000425688691971726	0.00209566737507243	0	""	""	""
"P12236"	"P12236"	"ADT3_HUMAN"	"ADP/ATP translocase 3"	"SLC25A6"	1	2	0.00567553202518975	1	0	2	0	0.00684054110611388	0	16	""	""	""
"P12956"	"P12956"	"XRCC6_HUMAN"	"X-ray repair cross-complementing protein 6"	"XRCC6"	1	2	0.000438503641043958	1	0	2	0	0.00091288905043526	0	0	""	""	""
"P13164,Q01628,Q01629"	"Q01629, P13164, Q01628"	"IFM1_HUMAN, IFM2_HUMAN, IFM3_HUMAN"	"Interferon-induced transmembrane protein 1, Interferon-induced transmembrane protein 2, Interferon-induced transmembrane protein 3"	"IFITM1, IFITM2, IFITM3"	1	1	0.000342370150507398	1	0	1	0	0.000712755681685992	0	0	""	""	""
"P13804-1,P13804-2"	"P13804-[1,2]"	"ETFA_HUMAN"	"Electron transfer flavoprotein subunit alpha, mitochondrial"	"ETFA"	1	1	0.0002004870250719	1	0	1	0	0	0	0	""	""	""
"P14174"	"P14174"	"MIF_HUMAN"	"Macrophage migration inhibitory factor"	"MIF"	1	1	0.00116108137998161	1	0	1	0	0.00241717144223945	0	0	""	""	""
"P21796"	"P21796"	"VDAC1_HUMAN"	"Voltage-dependent anion-selective channel protein 1"	"VDAC1"	1	2	0.00169854307884236	1	0	2	0	0.0035360741239828	0	4	""	""	""
"P27797"	"P27797"	"CALR_HUMAN"	"Calreticulin"	"CALR"	1	1	0.000320202299035696	1	0	1	0	0.000666606033231503	0	0	""	""	""
"P27824"	"P27824"	"CALX_HUMAN"	"Calnexin"	"CANX"	1	1	0.000225547903205887	1	0	1	0	0.000469551884894488	0	0	""	""	""
"P30050-1"	"P30050-1"	"RL12_HUMAN"	"60S ribosomal protein L12"	"RPL12"	3	10	0.0080923853756294	2	3	4	6	0	0	0	""	""	""
"P46783"	"P46783"	"RS10_HUMAN"	"40S ribosomal protein S10"	"RPS10"	3	3	0.00242771561268882	3	0	3	0	0.00505408574286431	0	0	""	""	""
"P50914"	"P50914"	"RL14_HUMAN"	"60S ribosomal protein L14"	"RPL14"	1	3	0.00186313058648212	1	1	2	1	0.00258581131030267	0.00159124511153756	0	""	""	""
"P61026"	"P61026"	"RAB10_HUMAN"	"Ras-related protein Rab-10"	"RAB10"	1	1	0.00133524358697885	1	0	1	0	0.00277974715857537	0	2	""	""	""
"P61204,P84077,P84085"	"P84077, P84085, P61204"	"ARF1_HUMAN, ARF3_HUMAN, ARF5_HUMAN"	"ADP-ribosylation factor 1, ADP-ribosylation factor 3, ADP-ribosylation factor 5"	"ARF1, ARF3, ARF5"	1	2	0.000492709810693303	1	1	1	1	0.00051286847944195	0.000631213466753828	0	""	""	""
"P62266"	"P62266"	"RS23_HUMAN"	"40S ribosomal protein S23"	"RPS23"	1	2	0.00186747354822217	0	1	0	2	0	0.00478486292280524	0	""	""	""
"P62820-1,Q92928,Q9H0U4"	"P62820-1, Q92928, Q9H0U4"	"RAB1A_HUMAN, RAB1B_HUMAN, RAB1C_HUMAN"	"Putative Ras-related protein Rab-1C, Ras-related protein Rab-1A, Ras-related protein Rab-1B"	"RAB1A, RAB1B, RAB1C"	1	1	0.000439948463584465	0	1	0	1	0	0.00170207810438097	2	""	""	""
"P62847-1,P62847-2,P62847-3"	"P62847-[1-3]"	"RS24_HUMAN"	"40S ribosomal protein S24"	"RPS24"	1	1	0.000334647515533547	1	0	1	0	0	0	0	""	""	""
"P62857"	"P62857"	"RS28_HUMAN"	"40S ribosomal protein S28"	"RPS28"	1	2	0.00387027126660537	1	0	2	0	0.00805723814079817	0	0	""	""	""
"P67809"	"P67809"	"YBOX1_HUMAN"	"Nuclease-sensitive element-binding protein 1"	"YBX1"	2	8	0.00329689774562679	2	2	4	4	0.00343178661552515	0.00422367529605648	0	""	""	""
"P67936-1"	"P67936-1"	"TPM4_HUMAN"	"Tropomyosin alpha-4 chain"	"TPM4"	1	2	0.00134601168042223	1	0	2	0	0	0	2	""	""	""
"P68371"	"P68371"	"TBB4B_HUMAN"	"Tubulin beta-4B chain"	"TUBB4B"	2	6	0.00800145969725154	2	2	3	3	0.00817739715699393	0.0103239369836835	60	""	""	""
"P68431,P84243,Q16695,Q6NXT2,Q71DI3"	"Q71DI3, P68431, Q6NXT2, P84243, Q16695"	"H31_HUMAN, H31T_HUMAN, H32_HUMAN, H33_HUMAN, H3C_HUMAN"	"Histone H3.1, Histone H3.1t, Histone H3.2, Histone H3.3, Histone H3.3C"	"H3F3A,H3F3B, H3F3C, HIST1H3C,HIST1H3G,HIST1H3I,HIST1H3F,HIST1H3H,HIST1H3D,HIST1H3E,HIST1H3J,HIST1H3B,HIST1H3A, HIST2H3A,HIST2H3C,HIST2H3D, HIST3H3"	1	1	0.000196648540055796	1	0	1	0	0.000409388388597256	0	0	""	""	""
"P78527-1"	"P78527-1"	"PRKDC_HUMAN"	"DNA-dependent protein kinase catalytic subunit"	"PRKDC"	37	84	0.00271706543861976	30	23	51	33	0	0	0	""	""	""
"P81605-1,P81605-2"	"P81605-[1,2]"	"DCD_HUMAN"	"Dermcidin"	"DCD"	1	1	0.000606928903172205	1	0	1	0	0	0	0	""	""	""
"Q04837"	"Q04837"	"SSBP_HUMAN"	"Single-stranded DNA-binding protein, mitochondrial"	"SSBP1"	1	1	0.000902191612823548	1	0	1	0	0.00187820753957795	0	0	""	""	""
"Q15084-1,Q15084-2"	"Q15084-[1,2]"	"PDIA6_HUMAN"	"Protein disulfide-isomerase A6"	"PDIA6"	1	1	0.000151732225793051	1	0	1	0	0	0	0	""	""	""
"Q53QZ3"	"Q53QZ3"	"RHG15_HUMAN"	"Rho GTPase-activating protein 15"	"ARHGAP15"	1	1	0.000281103913048179	1	0	1	0	0.00058520992812113	0	0	""	""	""
"Q562R1"	"Q562R1"	"ACTBL_HUMAN"	"Beta-actin-like protein 2"	"ACTBL2"	1	3	0.00171877100026001	1	1	2	1	0.0021989271030738	0.00159230312025533	46	""	""	""
"Q7KZF4"	"Q7KZF4"	"SND1_HUMAN"	"Staphylococcal nuclease domain-containing protein 1"	"SND1"	1	1	0.000146730064503171	1	0	1	0	0.000305466720722568	0	0	""	""	""
"Q92841-1,Q92841-2,Q92841-3,Q92841-4"	"Q92841-[1-4]"	"DDX17_HUMAN"	"Probable ATP-dependent RNA helicase DDX17"	"DDX17"	1	3	0.000198424401357168	1	1	1	2	0	0	4	""	""	""
"P05165-1"	"P05165-1"	"PCCA_HUMAN"	"Propionyl-CoA carboxylase alpha chain, mitochondrial"	"PCCA"	29	121	0.0221929222561045	25	22	58	63	0	0	0	""	""	""
"P14618-1"	"P14618-1"	"KPYM_HUMAN"	"Pyruvate kinase isozymes M1/M2"	"PKM"	13	41	0.0103097904079346	8	11	14	27	0	0	0	""	""	""
"P68363"	"P68363"	"TBA1B_HUMAN"	"Tubulin alpha-1B chain"	"TUBA1B"	12	46	0.0136188924614251	12	8	20	26	0.01232703839723	0.0197229715598557	0	""	""	""
"P00338-1,P00338-3"	"P00338-[1,3]"	"LDHA_HUMAN"	"L-lactate dehydrogenase A chain"	"LDHA"	9	29	0.00624818158708908	7	8	13	16	0	0	4	""	""	""
"P04259"	"P04259"	"K2C6B_HUMAN"	"Keratin, type II cytoskeletal 6B"	"KRT6B"	0	0	0	0	0	0	0	0	0	25	""	""	""
"Q13509"	"Q13509"	"TBB3_HUMAN"	"Tubulin beta-3 chain"	"TUBB3"	0	0	0	0	0	0	0	0	0	39	""	""	""
"Q5XKE5"	"Q5XKE5"	"K2C79_HUMAN"	"Keratin, type II cytoskeletal 79"	"KRT79"	0	0	0	0	0	0	0	0	0	18	""	""	""
"P13646-1,P13646-3"	"P13646-[1,3]"	"K1C13_HUMAN"	"Keratin, type I cytoskeletal 13"	"KRT13"	0	0	0	0	0	0	0	0	0	24	""	""	""
"P05023-1,P05023-3"	"P05023-[1,3]"	"AT1A1_HUMAN"	"Sodium/potassium-transporting ATPase subunit alpha-1"	"ATP1A1"	3	3	0.000195783517152324	3	0	3	0	0	0	0	""	""	""
"P05787"	"P05787"	"K2C8_HUMAN"	"Keratin, type II cytoskeletal 8"	"KRT8"	0	0	0	0	0	0	0	0	0	6	""	""	""
"P19013"	"P19013"	"K2C4_HUMAN"	"Keratin, type II cytoskeletal 4"	"KRT4"	0	0	0	0	0	0	0	0	0	11	""	""	""
