"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5827.1.id.csv";"peptide.count.P5827.2.id.csv";"spectra.count.P5827.1.id.csv";"spectra.count.P5827.2.id.csv";"dNSAF.P5827.1.id.csv";"dNSAF.P5827.2.id.csv";"Go.Cc"
"91";"P07814";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";13;20;0,000798205478621075;10;9;10;10;0,000939872663718462;0,000948582306718733;"ribonucleoprotein complex, cytoplasm, GAIT complex, cytosol"
"92";"P07900";"P07900-1,P07900-2";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";6;12;0,000786904506867126;6;6;6;6;NA;NA;"cytosol, plasma membrane, mitochondrion, extracellular vesicular exosome, melanosome, nucleus, extracellular region, endocytic vesicle lumen, cytoplasm"
"93";"P07910";"P07910-2,P07910-4";"P07910-2,P07910-4";"HNRPC_HUMAN";"Heterogeneous nuclear ribonucleoproteins C1/C2";"HNRNPC";12;27;0,00266225003751853;12;8;15;12;NA;NA;"spliceosomal complex, extracellular vesicular exosome, catalytic step 2 spliceosome, nucleus, nucleoplasm"
"94";"P08107";"P08107-1,P08107-2,P34931";"P08107-1,P08107-2,P34931";"HS71L_HUMAN, HSP71_HUMAN";"Heat shock 70 kDa protein 1-like, Heat shock 70 kDa protein 1A/1B";"HSPA1B,HSPA1A, HSPA1L";2;3;0,00010640876901406;1;2;1;2;0,000245824527513744;0,000514986962149952;"nucleus, cytosol, blood microparticle, nuclear speck, inclusion body, perinuclear region of cytoplasm, extracellular vesicular exosome, ribonucleoprotein complex, aggresome, endoplasmic reticulum, mitochondrion, cytoplasm"
"95";"P08195";"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-1,P08195-2,P08195-3,P08195-4";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";4;6;0,000143676986151794;3;2;4;2;NA;NA;"integral component of membrane, apical plasma membrane, cytoplasm, nucleus, melanosome, cell junction, plasma membrane, extracellular vesicular exosome"
"96";"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";5;10;0,00144506863269195;4;4;5;5;0,00181784638066139;0,00160582454284053;"brush border membrane, inclusion body, cytosol, basolateral plasma membrane, apical plasma membrane, extracellular vesicular exosome, cell surface, mitochondrion, cytoplasm, melanosome"
"97";"P08559";"P08559-1,P08559-2,P08559-3,P08559-4,P29803";"P08559-1,P08559-2,P08559-3,P08559-4,P29803";"ODPA_HUMAN, ODPAT_HUMAN";"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial, Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial";"PDHA1, PDHA2";2;2;6,19551685664818e-05;NA;2;NA;2;NA;0,000739307447298312;"mitochondrion, pyruvate dehydrogenase complex, mitochondrial matrix"
"98";"P08579";"P08579";"P08579";"RU2B_HUMAN";"U2 small nuclear ribonucleoprotein B''";"SNRPB2";2;3;0,000919532711371479;1;2;1;2;0,000842125906691742;0,00127489462022998;"catalytic step 2 spliceosome, nucleolus, nucleoplasm, U2 snRNP, nucleus, spliceosomal complex"
"99";"P08621";"P08621-1,P08621-2";"P08621-1,P08621-2";"RU17_HUMAN";"U1 small nuclear ribonucleoprotein 70 kDa";"SNRNP70";4;8;0,000552350884977147;4;4;4;4;NA;NA;"nuclear speck, nucleoplasm, nucleus, spliceosomal complex, U1 snRNP"
"100";"P08670";"P08670";"P08670";"VIME_HUMAN";"Vimentin";"VIM";4;7;0,000951782953327439;3;4;3;4;0,000963013870030934;0,00128974624364161;"cell leading edge, cell projection, intermediate filament, intermediate filament cytoskeleton, peroxisome, cytoplasm, extracellular vesicular exosome, cytoskeleton, cytosol"
"101";"P08708";"P08708,P0CW22";"P08708,P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";3;6;0,00134098520408341;3;3;3;3;0,00157898607504702;0,00159361827528747;"ribosome, cytosolic small ribosomal subunit, cytosol"
"102";"P08729";"P08729";"P08729";"K2C7_HUMAN";"Keratin, type II cytoskeletal 7";"KRT7";1;2;0,000277153427905557;1;1;1;1;0,000326720615133215;0,000329111541469664;"keratin filament, intermediate filament, cytoplasm"
"103";"P08779";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";4;6;0,00119909710805045;3;3;3;3;0,001383731158608;0,00145716681619838;"intermediate filament, extracellular vesicular exosome"
"104";"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";7;19;0,00388658423556377;7;7;9;10;0,00433552108741723;0,0048618862635889;"plasma membrane, cytoplasm, nucleus, 90S preribosome, cytosol, cytosolic small ribosomal subunit, extracellular vesicular exosome"
"105";"P09012";"P09012";"P09012";"SNRPA_HUMAN";"U1 small nuclear ribonucleoprotein A";"SNRPA";3;4;0,000978226288693062;2;2;2;2;0,00134381793621023;0,00101720315443881;"cytoplasm, nucleoplasm, U1 snRNP, spliceosomal complex, nucleolus, nucleus"
"106";"P09234";"P09234";"P09234";"RU1C_HUMAN";"U1 small nuclear ribonucleoprotein C";"SNRPC";2;4;0,00151809645745291;2;2;2;2;0,0017875314057136;0,0018040961607028;"U1 snRNP, Cajal body, U2-type prespliceosome, commitment complex, nucleus"
"107";"P09496";"P09496-2";"P09496-2";"CLCA_HUMAN";"Clathrin light chain A";"CLTA";1;1;0,000243323928160296;NA;1;NA;1;NA;NA;"clathrin complex, clathrin-coated endocytic vesicle membrane, cytoplasmic membrane-bounded vesicle, trans-Golgi network membrane, plasma membrane, clathrin coat of trans-Golgi network vesicle, clathrin coat, cytosol, intracellular membrane-bounded organelle, clathrin coat of coated pit"
"108";"P09622";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";4;10;0,00118554684054525;4;4;5;5;0,00139596018422624;0,00140889631410484;"nucleus, cilium, acrosomal matrix, mitochondrial matrix, mitochondrion"
"109";"P09651";"P09651-1,P09651-2,P09651-3";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";3;8;0,00127081178480162;3;3;4;4;NA;NA;"spliceosomal complex, extracellular vesicular exosome, intermediate filament cytoskeleton, cytoplasm, ribonucleoprotein complex, nucleus, nucleoplasm, catalytic step 2 spliceosome"
"110";"P09661";"P09661";"P09661";"RU2A_HUMAN";"U2 small nuclear ribonucleoprotein A'";"SNRPA1";1;2;0,000473288895558849;1;1;1;1;0,000557289202957771;0,00056245350892499;"catalytic step 2 spliceosome, small nuclear ribonucleoprotein complex, nucleoplasm, U2 snRNP, spliceosomal complex, nucleus"
"111";"P09874";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";4;7;0,000416578243872064;3;4;3;4;0,000420440079154531;0,000565781636196736;"transcription factor complex, nucleus, nucleolus, nuclear envelope, nucleoplasm"
"112";"P09972";"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";3;14;0,00260348465207497;3;3;7;7;0,00308067912544138;0,00307997378204598;"axon, mitochondrion, cytosol, cytoskeleton, extracellular vesicular exosome"
"113";"P0C0S8";"P0C0S8,P20671,Q16777,Q6FI13,Q96KK5,Q99878,Q9BTM1-1,Q9BTM1-2";"P0C0S8,P20671,Q16777,Q6FI13,Q96KK5,Q99878,Q9BTM1-1,Q9BTM1-2";"H2A1_HUMAN, H2A1D_HUMAN, H2A1H_HUMAN, H2A1J_HUMAN, H2A2A_HUMAN, H2A2C_HUMAN, H2AJ_HUMAN";"Histone H2A type 1, Histone H2A type 1-D, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 2-A, Histone H2A type 2-C, Histone H2A.J";"H2AFJ, HIST1H2AD, HIST1H2AH, HIST1H2AJ, HIST1H2AM,HIST1H2AL,HIST1H2AG,HIST1H2AI,HIST1H2AK, HIST2H2AA3,HIST2H2AA4, HIST2H2AC";3;17;0,000993081975918496;3;3;10;7;0,0018336612484417;0,0012954574366853;"nucleus, extracellular vesicular exosome, nucleosome"
"114";"P0C7H8";"P0C7H8,Q9BYR9,Q9BYT5,Q9BYU5";"P0C7H8,Q9BYR9,Q9BYT5,Q9BYU5";"KRA21_HUMAN, KRA22_HUMAN, KRA23_HUMAN, KRA24_HUMAN";"Keratin-associated protein 2-1, Keratin-associated protein 2-2, Keratin-associated protein 2-3, Keratin-associated protein 2-4";"KRTAP2-1, KRTAP2-2, KRTAP2-3, KRTAP2-4";1;12;0,00142826826470422;1;1;6;6;0,00168176031661812;0,00169734490859021;"keratin filament"
"115";"P10412";"P10412,P16402,P16403";"P10412,P16402,P16403";"H12_HUMAN, H13_HUMAN, H14_HUMAN";"Histone H1.2, Histone H1.3, Histone H1.4";"HIST1H1C, HIST1H1D, HIST1H1E";5;9;0,000831698327188024;5;4;5;4;0,00108812210378431;0,000878564439668438;"nucleus, nucleosome"
"116";"P10599";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";2;3;0,00172412383382152;1;2;1;2;0,00135341663575459;0,00273191704334995;"mitochondrion, extracellular vesicular exosome, cytoplasm, nucleus, nucleoplasm, cytosol"
"117";"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";5;9;0,000947816767284083;4;5;4;5;0,000992033136155194;0,00125153267692733;"mitochondrion, coated pit, secretory granule, mitochondrial matrix, extracellular space, protein complex, mitochondrial inner membrane, plasma membrane, extracellular vesicular exosome, early endosome, cytoplasm, cell surface, coated vesicle, cytosol, lipopolysaccharide receptor complex"
"118";"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";4;6;0,000594126360278618;3;3;3;3;0,000684468734366711;0,000720574449507441;"endoplasmic reticulum chaperone complex, endoplasmic reticulum, cell surface, nucleus, midbody, melanosome, integral component of endoplasmic reticulum membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum lumen, endoplasmic reticulum membrane"
"119";"P11142";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";15;32;0,00337872549538142;13;13;16;16;NA;NA;"extracellular vesicular exosome, intracellular, plasma membrane, ribonucleoprotein complex, nucleolus, blood microparticle, Prp19 complex, cytosol, melanosome, spliceosomal complex, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleus"
"120";"P11177";"P11177-1,P11177-2,P11177-3";"P11177-1,P11177-2,P11177-3";"ODPB_HUMAN";"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial";"PDHB";3;5;0,000280150112273692;2;3;2;3;NA;NA;"mitochondrial matrix, pyruvate dehydrogenase complex"
"121";"P11233";"P11233";"P11233";"RALA_HUMAN";"Ras-related protein Ral-A";"RALA";2;6;0,00175760196651709;2;2;4;2;0,00275939314085886;0,00139248198811527;"cleavage furrow, cell surface, midbody, cytoplasmic vesicle membrane, plasma membrane, extracellular vesicular exosome"
"122";"P11277";"P11277-1,P11277-2,P11277-3";"P11277-1,P11277-2,P11277-3";"SPTB1_HUMAN";"Spectrin beta chain, erythrocytic";"SPTB";2;2;1,88252485365008e-05;2;NA;2;NA;NA;NA;"spectrin-associated cytoskeleton, protein complex, actin cytoskeleton, cell surface, intrinsic component of the cytoplasmic side of the plasma membrane, spectrin, cytosol, cytoplasm"
"123";"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";18;38;0,00245249700425949;17;15;21;17;0,0031917472533036;0,00260773899592495;"extracellular vesicular exosome, mitochondrion, cytosol"
"124";"P11940";"P11940-1,P11940-2";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";6;10;0,000474405142954035;6;4;6;4;NA;NA;"ribonucleoprotein complex, cytoplasmic stress granule, catalytic step 2 spliceosome, cytosol, cytoplasm, nucleus"
"125";"P12004";"P12004";"P12004";"PCNA_HUMAN";"Proliferating cell nuclear antigen";"PCNA";3;3;0,000693613036594865;3;NA;3;NA;0,00163343387073829;NA;"cytoplasm, extracellular vesicular exosome, nuclear replication fork, PCNA complex, nucleoplasm, nucleus, PCNA-p21 complex, DNA replication factor C complex"
"126";"P12035";"P12035";"P12035";"K2C3_HUMAN";"Keratin, type II cytoskeletal 3";"KRT3";0;0;0;0;0;0;0;0;0;"keratin filament, intermediate filament"
"127";"P12036";"P12036-1,P12036-2";"P12036-1,P12036-2";"NFH_HUMAN";"Neurofilament heavy polypeptide";"NEFH";1;1;3,1018943978137e-05;1;0;1;0;NA;NA;"neurofibrillary tangle, neurofilament, axon, cytoplasm, mitochondrion"
"128";"P12236";"P12236";"P12236";"ADT3_HUMAN";"ADP/ATP translocase 3";"SLC25A6";1;2;0,000716530555615037;1;1;1;1;0,000874270813364959;0,000825075617119113;"mitochondrion, mitochondrial inner membrane, integral component of membrane, mitochondrial inner membrane presequence translocase complex"
"129";"P12268";"P12268";"P12268";"IMDH2_HUMAN";"Inosine-5'-monophosphate dehydrogenase 2";"IMPDH2";2;4;0,000469605713492244;1;2;2;2;0,000552952322000901;0,000558076438816624;"cytoplasm, nucleus, peroxisomal membrane, cytosol, extracellular vesicular exosome"
"130";"P12270";"P12270";"P12270";"TPR_HUMAN";"Nucleoprotein TPR";"TPR";6;9;0,00022983453561311;3;6;3;6;0,000180417367864026;0,000364178530958627;"nuclear envelope, mitotic spindle, extrinsic component of membrane, kinetochore, nuclear membrane, nuclear inclusion body, cytoplasm, nuclear pore, cytoplasmic dynein complex, nucleus, nuclear pore nuclear basket, nucleoplasm, nuclear periphery"
"131";"P12883";"P12883";"P12883";"MYH7_HUMAN";"Myosin-7";"MYH7";2;2;6,23714048410887e-05;NA;2;NA;2;NA;0,000148243560491858;"myosin filament, sarcomere, focal adhesion, cytoplasm, myosin complex, stress fiber, Z disc, muscle myosin complex, nucleus"
"132";"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";13;31;0,00307171487634869;12;12;15;16;0,00350021543729634;0,00376816143910338;"membrane, nonhomologous end joining complex, nucleus, nucleoplasm, nucleolus, nuclear telomere cap complex, Ku70:Ku80 complex, cytosol, transcription factor complex"
"133";"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";10;19;0,00156631468509742;7;9;8;11;0,0015531010574233;0,00215530340510191;"cytosol, nuclear chromosome, telomeric region, nonhomologous end joining complex, nuclear telomere cap complex, nucleus, nucleoplasm, Ku70:Ku80 complex"
"134";"P13164";"P13164,Q01628,Q01629";"P13164,Q01628,Q01629";"IFM1_HUMAN, IFM2_HUMAN, IFM3_HUMAN";"Interferon-induced transmembrane protein 1, Interferon-induced transmembrane protein 2, Interferon-induced transmembrane protein 3";"IFITM1, IFITM2, IFITM3";1;3;0,000464187186028872;1;1;1;2;0,000364381401933927;0,000735516127055756;"integral component of membrane, plasma membrane"
"135";"P13639";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";24;45;0,00328000036408831;23;21;24;21;0,00411703661925346;0,00364043335613455;"polysome, cytosol, extracellular vesicular exosome, ribonucleoprotein complex"
"136";"P13645";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";22;71;0,00801645597641173;21;22;36;35;0,00955533922635494;0,00940980653986809;"extracellular vesicular exosome, cytoplasm, extracellular space, intermediate filament, keratin filament"
"137";"P13646";"P13646-1,P13646-3";"P13646-1,P13646-3";"K1C13_HUMAN";"Keratin, type I cytoskeletal 13";"KRT13";0;0;0;0;0;0;0;NA;NA;"intermediate filament cytoskeleton, keratin filament, extracellular vesicular exosome"
"138";"P13647";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";12;23;0,00276098118031625;10;11;11;12;0,00309875584940744;0,00343906066643529;"plasma membrane, cytosol, extracellular vesicular exosome, intermediate filament, cytoplasm, mitochondrion, keratin filament"
"139";"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";2;4;0,000384971828923466;2;2;2;2;0,000453297437812541;0,000457498069460518;"cytosol, extracellular space, ruffle, actin filament, actin filament bundle, actin cytoskeleton, ruffle membrane, plasma membrane, extracellular vesicular exosome, phagocytic cup, focal adhesion, filopodium, cytoplasm"
"140";"P14174";"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";1;2;0,00104946668145658;1;1;1;1;0,00123572823264549;0,0012471795197902;"extracellular space, cell surface, extracellular region, extracellular vesicular exosome, cytoplasm"
"141";"P14618";"P14618-1";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase isozymes M1/M2";"PKM";24;47;0,00534121225355255;20;22;22;25;NA;NA;"cilium, cytosol, mitochondrion, plasma membrane, extracellular vesicular exosome, nucleus, cytoplasm"
"142";"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";3;4;0,000343536504871038;3;1;3;1;0,000597281469857449;0,000208380969994003;"extracellular vesicular exosome, melanosome, midbody, cytosol, endoplasmic reticulum, endoplasmic reticulum lumen, perinuclear region of cytoplasm, plasma membrane, endoplasmic reticulum membrane, endocytic vesicle lumen, extracellular region"
"143";"P14649";"P14649,P60660-1,P60660-2";"P14649,P60660-1,P60660-2";"MYL6_HUMAN, MYL6B_HUMAN";"Myosin light chain 6B, Myosin light polypeptide 6";"MYL6, MYL6B";2;4;0,000473288895558849;2;2;2;2;0,00136643025725223;0,00137909273822954;"cytosol, muscle myosin complex, unconventional myosin complex, myosin complex"
"144";"P14678";"P14678-1,P14678-2,P14678-3,P63162";"P14678-1,P14678-2,P14678-3,P63162";"RSMB_HUMAN, RSMN_HUMAN";"Small nuclear ribonucleoprotein-associated protein N, Small nuclear ribonucleoprotein-associated proteins B and B'";"SNRPB, SNRPN";4;7;0,000440010770089868;3;4;3;4;0,00177635933442789;0,00239042741293121;"U1 snRNP, methylosome, SMN-Sm protein complex, nucleoplasm, cytosol, U4 snRNP, U12-type spliceosomal complex, U7 snRNP, catalytic step 2 spliceosome, small nuclear ribonucleoprotein complex, spliceosomal complex, histone pre-mRNA 3'end processing complex"
"145";"P14866";"P14866-1";"P14866-1";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";7;15;0,00153678270417029;5;7;6;9;NA;NA;"nucleoplasm, ribonucleoprotein complex, extracellular vesicular exosome, cytoplasm, nucleus"
"146";"P14868";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";9;17;0,00204761213797167;7;8;8;9;0,00226920154497775;0,00257650858878813;"cytoplasm, extracellular vesicular exosome, cytosol"
"147";"P14923";"P14923";"P14923";"PLAK_HUMAN";"Junction plakoglobin";"JUP";2;2;0,000161998212573834;NA;2;NA;2;NA;0,000385035287988919;"intermediate filament, basolateral plasma membrane, nucleus, cell-cell junction, cytoplasm, fascia adherens, cytoplasmic side of plasma membrane, cell-cell adherens junction, extracellular vesicular exosome, actin cytoskeleton, catenin complex, Z disc, zonula adherens, intercalated disc, cytosol, apicolateral plasma membrane, plasma membrane, cytoskeleton, gamma-catenin-TCF7L2 complex, desmosome, protein-DNA complex, lateral plasma membrane"
"148";"P15311";"P15311";"P15311";"EZRI_HUMAN";"Ezrin";"EZR";2;4;0,000674252068118485;2;2;2;2;0,000780480347793041;0,000815845533423621;"Schwann cell microvillus, nucleolus, plasma membrane, actin filament, filopodium, cell tip, uropod, microspike, apical plasma membrane, microvillus membrane, extrinsic component of membrane, ruffle, apical part of cell, basolateral plasma membrane, microvillus, cell body, actin cytoskeleton, cytosol, cortical cytoskeleton, membrane raft, ruffle membrane, T-tubule, extracellular vesicular exosome, astrocyte projection"
"149";"P15531";"P15531-1,P15531-2";"P15531-1,P15531-2";"NDKA_HUMAN";"Nucleoside diphosphate kinase A";"NME1";2;5;0,000992505496443311;2;2;2;3;NA;NA;"cytoplasm, nucleus, ruffle membrane, mitochondrion, perinuclear region of cytoplasm, centrosome, cytosol"
"150";"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";9;22;0,00453097389775622;8;8;11;11;0,00533514066312815;0,0053845805205959;"extracellular vesicular exosome, cytosol, nucleoplasm, cytosolic small ribosomal subunit"
"151";"P16615";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"AT2A2_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2";"ATP2A2";2;3;3,47472173802802e-05;1;2;1;2;NA;NA;"sarcoplasmic reticulum membrane, sarcoplasmic reticulum, integral component of plasma membrane, membrane, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane"
"152";"P16989";"P16989-1,P16989-2,P16989-3";"P16989-1,P16989-2,P16989-3";"DBPA_HUMAN";"DNA-binding protein A";"CSDA";1;3;0,000205473539335361;1;1;2;1;NA;NA;"perinuclear region of cytoplasm, nucleus, tight junction, cytoplasm, polysome"
"153";"P17844";"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";10;18;0,00219293643090805;8;9;8;10;0,00222875341754736;0,00296744693029633;"catalytic step 2 spliceosome, nucleus, ribonucleoprotein complex, nucleolus, extracellular vesicular exosome"
"154";"P17858";"P17858-1";"P17858-1";"K6PL_HUMAN";"6-phosphofructokinase, liver type";"PFKL";3;5;0,000457154046846616;3;2;3;2;NA;NA;"cytosol, extracellular vesicular exosome, 6-phosphofructokinase complex"
"155";"P17980";"P17980";"P17980";"PRS6A_HUMAN";"26S protease regulatory subunit 6A";"PSMC3";4;6;0,000824751720051298;3;3;3;3;0,000971130387842129;0,000980129690951293;"nucleoplasm, perinuclear region of cytoplasm, cytoplasmic mRNA processing body, nucleus, proteasome accessory complex, cytosol, proteasome complex"
"156";"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";10;19;0,00206212652786207;9;8;11;8;0,00281150398254775;0,00206367834209888;"extracellular vesicular exosome, microtubule, pericentriolar material, acrosomal vesicle, nuclear heterochromatin, chaperonin-containing T-complex, centrosome, zona pellucida receptor complex, cell body, Golgi apparatus, cytosol"
"157";"P18077";"P18077";"P18077";"RL35A_HUMAN";"60S ribosomal protein L35a";"RPL35A";6;10;0,00548584856215939;3;6;3;7;0,00387569309329722;0,00912708648573734;"cytosol, extracellular vesicular exosome, cytosolic large ribosomal subunit"
"158";"P18124";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";10;22;0,0053531264195265;8;9;11;11;0,00630321054151833;0,00636162134086531;"cytosolic large ribosomal subunit, ribonucleoprotein complex, cytosol"
"159";"P18621";"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";4;9;0,00295162504159663;4;4;4;5;0,00308932058161373;0,00389743599934436;"cytosolic large ribosomal subunit, cytosol"
"160";"P19012";"P19012";"P19012";"K1C15_HUMAN";"Keratin, type I cytoskeletal 15";"KRT15";1;2;0,000331711782241785;1;1;1;1;0,000386363167024432;0,000398987031641783;"intermediate filament, extracellular vesicular exosome"
"161";"P19338";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";17;35;0,00297472069919911;16;15;18;17;0,00360275695996643;0,0034341351566054;"nucleolus, extracellular vesicular exosome, nucleus, nucleoplasm, ribonucleoprotein complex, cell cortex"
"162";"P20042";"P20042";"P20042";"IF2B_HUMAN";"Eukaryotic translation initiation factor 2 subunit 2";"EIF2S2";2;2;0,000362428433536056;2;NA;2;NA;0,000853505986511901;NA;"cytosol, eukaryotic translation initiation factor 2 complex"
"163";"P20231";"P20231,Q15661-1,Q15661-2";"P20231,Q15661-1,Q15661-2";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";3;9;0,000658301827459127;3;3;4;5;0,00206703631642519;0,00260773899592495;"extracellular region"
"164";"P20618";"P20618";"P20618";"PSB1_HUMAN";"Proteasome subunit beta type-1";"PSMB1";2;3;0,000751174284445062;1;2;1;2;0,00058966284960262;0,00119025431349272;"proteasome core complex, cytosol, proteasome complex, nucleoplasm, extracellular vesicular exosome"
"165";"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";5;8;0,000823813435955676;3;5;3;5;0,000727519181335656;0,00122376830013543;"lamin filament, nuclear inner membrane, nuclear envelope, nuclear membrane, nucleoplasm"
"166";"P20810";"P20810-5,P20810-6,P20810-7";"P20810-5,P20810-6,P20810-7";"ICAL_HUMAN";"Calpastatin";"CAST";2;2;5,68214069526867e-05;NA;2;NA;2;NA;NA;"cytosol, membrane, cytoplasm"
"167";"P20929";"P20929";"P20929";"NEBU_HUMAN";"Nebulin";"NEB";1;1;9,04848315845753e-06;1;NA;1;NA;2,13088539142647e-05;NA;"actin cytoskeleton, Z disc, extracellular vesicular exosome, cytosol"
"168";"P21333";"P21333-1,P21333-2";"P21333-1,P21333-2";"FLNA_HUMAN";"Filamin-A";"FLNA";3;4;4,55945101501725e-05;2;2;2;2;NA;NA;"cytosol, neuronal cell body, cytoplasm, cortical cytoskeleton, extracellular region, dendritic shaft, apical dendrite, nucleus, actin filament, trans-Golgi network, extracellular vesicular exosome, perinuclear region of cytoplasm, actin cytoskeleton, Myb complex, plasma membrane"
"169";"P22061";"P22061-1,P22061-2";"P22061-1,P22061-2";"PIMT_HUMAN";"Protein-L-isoaspartate(D-aspartate) O-methyltransferase";"PCMT1";7;20;0,00265834071294067;7;6;11;9;NA;NA;"cytoplasm, endoplasmic reticulum"
"170";"P22087";"P22087";"P22087";"FBRL_HUMAN";"rRNA 2'-O-methyltransferase fibrillarin";"FBL";3;4;0,00075195432004677;2;2;2;2;0,000885412752362813;0,000893617724460265;"extracellular vesicular exosome, Cajal body, box C/D snoRNP complex, nucleolus, granular component"
"171";"P22102";"P22102-1,P22102-2";"P22102-1,P22102-2";"PUR2_HUMAN";"Trifunctional purine biosynthetic protein adenosine-3";"GART";2;2;5,97468655284686e-05;2;NA;2;NA;NA;NA;"cytosol, extracellular vesicular exosome"
"172";"P22234";"P22234-1,P22234-2";"P22234-1,P22234-2";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";2;3;0,000212980003001482;2;1;2;1;NA;NA;"cytosol, extracellular vesicular exosome"
"173";"P22626";"P22626-1";"P22626-1";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";13;41;0,00813024513818501;13;12;22;19;NA;NA;"spliceosomal complex, cytoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex, nucleoplasm"
"174";"P23193";"P23193-1";"P23193-1";"TCEA1_HUMAN";"Transcription elongation factor A protein 1";"TCEA1";5;8;0,00160383612448514;4;4;4;4;NA;NA;"nucleolus, nucleoplasm, nucleus"
"175";"P23246";"P23246-1";"P23246-1";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";6;13;0,00116798383739863;5;6;6;7;NA;NA;"cytoplasm, nucleus, nucleoplasm, paraspeckles, nuclear matrix"
"176";"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";11;29;0,00810178560800391;11;11;14;15;0,00921075210444093;0,0099601142205467;"macromolecular complex, extracellular vesicular exosome, melanosome, endoplasmic reticulum, endoplasmic reticulum lumen"
