"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5829-1.id.csv";"peptide.count.P5829-2.id.csv";"spectra.count.P5829-1.id.csv";"spectra.count.P5829-2.id.csv";"dNSAF.P5829-1.id.csv";"dNSAF.P5829-2.id.csv";"Go.Cc"
"90";"P09211";"P09211";"GSTP1_HUMAN";"Glutathione S-transferase P";"GSTP1";5;7;0,00252961173145851;5;2;5;2;0,00425968483257727;0,00168867591540882;"extracellular space, TRAF2-GSTP1 complex, mitochondrion, cytoplasm, nucleus, intracellular, cytosol, extracellular vesicular exosome, plasma membrane"
"91";"P09234";"P09234";"RU1C_HUMAN";"U1 small nuclear ribonucleoprotein C";"SNRPC";1;1;0,000477285232350663;1;NA;1;NA;0,00112519976709588;NA;"U1 snRNP, Cajal body, U2-type prespliceosome, commitment complex, nucleus"
"92";"P09382";"P09382";"LEG1_HUMAN";"Galectin-1";"LGALS1";3;6;0,00337281564194468;2;3;2;4;0,00265047056249252;0,00525365840349411;"extracellular space, proteinaceous extracellular matrix, cell surface, nucleus, cytoplasm, intracellular"
"93";"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";4;11;0,00443732556215978;4;3;5;6;0,00499274687353243;0,00549801460830779;"nucleoplasm, condensed chromosome, cell surface, nucleus, extracellular region, extracellular space"
"94";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";4;4;0,000596372117436191;2;2;2;2;0,000702973528362457;0,000696703226396567;"nucleus, cilium, acrosomal matrix, mitochondrial matrix, mitochondrion"
"95";"P09651";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";8;17;0,00126334871611436;7;8;7;10;NA;NA;"spliceosomal complex, extracellular vesicular exosome, intermediate filament cytoskeleton, cytoplasm, ribonucleoprotein complex, nucleus, nucleoplasm, catalytic step 2 spliceosome"
"96";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";2;2;0,000149681167541924;2;NA;2;NA;0,000352873299740129;NA;"transcription factor complex, nucleus, nucleolus, nuclear envelope, nucleoplasm"
"97";"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";1;3;0,000665805285575308;1;1;1;2;0,000526609388642794;0,00103154411122258;"axon, mitochondrion, cytosol, cytoskeleton, extracellular vesicular exosome"
"98";"P10316";"P10316";"1A69_HUMAN";"HLA class I histocompatibility antigen, A-69 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, early endosome membrane, ER to Golgi transport vesicle membrane, plasma membrane, extracellular vesicular exosome, Golgi membrane"
"99";"P10319";"P10319,P18465";"1B57_HUMAN, 1B58_HUMAN";"HLA class I histocompatibility antigen, B-57 alpha chain, HLA class I histocompatibility antigen, B-58 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, Golgi membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, cell surface, MHC class I protein complex, early endosome membrane"
"100";"P10412";"P10412,P16402,P16403";"H12_HUMAN, H13_HUMAN, H14_HUMAN";"Histone H1.2, Histone H1.3, Histone H1.4";"HIST1H1C, HIST1H1D, HIST1H1E";2;2;0,000232429868127888;2;NA;2;NA;0,000547953332215146;NA;"nucleus, nucleosome"
"101";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";2;3;0,00216823862696444;2;1;2;1;0,00340774786606181;0,00168867591540882;"mitochondrion, extracellular vesicular exosome, cytoplasm, nucleus, nucleoplasm, cytosol"
"102";"P10620";"P10620";"MGST1_HUMAN";"Microsomal glutathione S-transferase 1";"MGST1";2;2;0,000979204541209747;2;NA;2;NA;0,00230847436088058;NA;"mitochondrial outer membrane, endoplasmic reticulum, nucleus, endoplasmic reticulum membrane, integral component of membrane, mitochondrion, apical part of cell, peroxisomal membrane, mitochondrial inner membrane"
"103";"P10768";"P10768";"ESTD_HUMAN";"S-formylglutathione hydrolase";"ESD";2;4;0,0010764305240249;2;2;2;2;0,00126884229055493;0,00125752461785763;"extracellular vesicular exosome, nucleus, cytoplasmic membrane-bounded vesicle, plasma membrane, cytoplasm, Golgi apparatus"
"104";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";22;53;0,0070193414537854;22;19;29;24;0,00905461802108048;0,00742663753373513;"mitochondrion, coated pit, secretory granule, mitochondrial matrix, extracellular space, protein complex, mitochondrial inner membrane, plasma membrane, extracellular vesicular exosome, early endosome, cytoplasm, cell surface, coated vesicle, cytosol, lipopolysaccharide receptor complex"
"105";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";11;20;0,00244447008046966;9;10;9;11;0,00256460382695306;0,00316621222123171;"endoplasmic reticulum chaperone complex, endoplasmic reticulum, cell surface, nucleus, midbody, melanosome, integral component of endoplasmic reticulum membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum lumen, endoplasmic reticulum membrane"
"106";"P11142";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";16;35;0,00515840386351013;13;16;15;20;NA;NA;"extracellular vesicular exosome, intracellular, plasma membrane, ribonucleoprotein complex, nucleolus, blood microparticle, Prp19 complex, cytosol, melanosome, spliceosomal complex, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleus"
"107";"P11413";"P11413-1,P11413-2,P11413-3";"G6PD_HUMAN";"Glucose-6-phosphate 1-dehydrogenase";"G6PD";3;4;0,000196474697589011;3;1;3;1;NA;NA;"cytoplasmic side of plasma membrane, nucleus, cytoplasm, extracellular vesicular exosome, cytosol"
"108";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";4;8;0,000649312102192559;4;4;4;4;0,000765376526067359;0,000758549609060647;"extracellular vesicular exosome, mitochondrion, cytosol"
"109";"P11940";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";6;9;0,000536945886394495;4;5;4;5;NA;NA;"ribonucleoprotein complex, cytoplasmic stress granule, catalytic step 2 spliceosome, cytosol, cytoplasm, nucleus"
"110";"P12004";"P12004";"PCNA_HUMAN";"Proliferating cell nuclear antigen";"PCNA";2;4;0,00116303987653265;2;2;2;2;0,0013709330495651;0,00135870475952434;"cytoplasm, extracellular vesicular exosome, nuclear replication fork, PCNA complex, nucleoplasm, nucleus, PCNA-p21 complex, DNA replication factor C complex"
"111";"P12035";"P12035";"K2C3_HUMAN";"Keratin, type II cytoskeletal 3";"KRT3";0;0;0;0;0;0;0;0;0;"keratin filament, intermediate filament"
"112";"P12268";"P12268";"IMDH2_HUMAN";"Inosine-5'-monophosphate dehydrogenase 2";"IMPDH2";2;2;0,000295285416123562;2;NA;2;NA;0,00069613526446788;NA;"cytoplasm, nucleus, peroxisomal membrane, cytosol, extracellular vesicular exosome"
"113";"P12814";"P12814-1,P12814-2,P12814-3";"ACTN1_HUMAN";"Alpha-actinin-1";"ACTN1";2;3;0,000127614941609454;1;2;1;2;NA;NA;"dendritic spine, extracellular region, pseudopodium, fascia adherens, cytosol, Z disc, focal adhesion, ruffle, cytoskeleton, cell projection, platelet alpha granule lumen, cytoplasm, nucleus, extracellular vesicular exosome, plasma membrane"
"114";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";3;4;0,000498445661371135;2;2;2;2;0,000587542735527899;0,000582302039796145;"membrane, nonhomologous end joining complex, nucleus, nucleoplasm, nucleolus, nuclear telomere cap complex, Ku70:Ku80 complex, cytosol, transcription factor complex"
"115";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";4;5;0,000518363059725105;2;3;2;3;0,000488816292262965;0,000726684307860354;"cytosol, nuclear chromosome, telomeric region, nonhomologous end joining complex, nuclear telomere cap complex, nucleus, nucleoplasm, Ku70:Ku80 complex"
"116";"P13073";"P13073";"COX41_HUMAN";"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial";"COX4I1";3;6;0,00269426101575463;3;3;3;3;0,00317585969766116;0,00314753203167917;"nucleus, mitochondrion, mitochondrial inner membrane"
"117";"P13164";"P13164,Q01628,Q01629";"IFM1_HUMAN, IFM2_HUMAN, IFM3_HUMAN";"Interferon-induced transmembrane protein 1, Interferon-induced transmembrane protein 2, Interferon-induced transmembrane protein 3";"IFITM1, IFITM2, IFITM3";1;4;0,000778342071218004;1;1;2;2;0,000917470579324335;0,000909287031373981;"integral component of membrane, plasma membrane"
"118";"P13489";"P13489";"RINI_HUMAN";"Ribonuclease inhibitor";"RNH1";2;2;0,000329233630992431;2;NA;2;NA;0,000776168169059632;NA;"extracellular vesicular exosome, angiogenin-PRI complex, cytoplasm"
"119";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";21;39;0,00344947054289797;17;17;20;19;0,00417032081511061;0,00392646672638765;"polysome, cytosol, extracellular vesicular exosome, ribonucleoprotein complex"
"120";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";21;184;0,0334941679713559;20;21;95;89;0,0403464371983997;0,0382761871361257;"extracellular vesicular exosome, cytoplasm, extracellular space, intermediate filament, keratin filament"
"121";"P13646";"P13646-1,P13646-3";"K1C13_HUMAN";"Keratin, type I cytoskeletal 13";"KRT13";0;0;0;0;0;0;0;NA;NA;"intermediate filament cytoskeleton, keratin filament, extracellular vesicular exosome"
"122";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";16;38;0,00678612944332633;14;16;17;21;0,00700167409525076;0,00892556306669131;"plasma membrane, cytosol, extracellular vesicular exosome, intermediate filament, cytoplasm, mitochondrion, keratin filament"
"123";"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";2;2;0,000235312719205443;2;NA;2;NA;0,000554749652614714;NA;"cell surface, endoplasmic reticulum, endoplasmic reticulum lumen, melanosome"
"124";"P13693";"P13693";"TCTP_HUMAN";"Translationally-controlled tumor protein";"TPT1";1;2;0,000882422697020411;1;1;1;1;0,00104015559865259;0,00103087773905771;"nucleoplasm, nucleus, cytoplasm, multivesicular body, extracellular space"
"125";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";19;36;0,00435722594892375;15;19;17;19;0,00485074157968129;0,00537305973084625;"cytosol, extracellular space, ruffle, actin filament, actin filament bundle, actin cytoskeleton, ruffle membrane, plasma membrane, extracellular vesicular exosome, phagocytic cup, focal adhesion, filopodium, cytoplasm"
"126";"P13804";"P13804-1,P13804-2";"ETFA_HUMAN";"Electron transfer flavoprotein subunit alpha, mitochondrial";"ETFA";3;5;0,000569732371950115;2;3;2;3;NA;NA;"mitochondrion, mitochondrial matrix"
"127";"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";2;4;0,00263959485021758;2;2;2;2;0,00311142196466513;0,00308366906292046;"extracellular space, cell surface, extracellular region, extracellular vesicular exosome, cytoplasm"
"128";"P14314";"P14314-1,P14314-2";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";7;9;0,000646775726793369;5;4;5;4;NA;NA;"endoplasmic reticulum lumen, intracellular, endoplasmic reticulum"
"129";"P14317";"P14317";"HCLS1_HUMAN";"Hematopoietic lineage cell-specific protein";"HCLS1";1;2;0,000312297744624508;1;1;1;1;0,000368120911457295;0,000364837389131536;"transcription factor complex, nucleus, membrane, cytoplasm, mitochondrion"
"130";"P14406";"P14406";"CX7A2_HUMAN";"Cytochrome c oxidase subunit 7A2, mitochondrial";"COX7A2";1;1;0,000914317493298257;1;NA;1;NA;0,00215550316829211;NA;"mitochondrial respiratory chain"
"131";"P14550";"P14550";"AK1A1_HUMAN";"Alcohol dehydrogenase [NADP(+)]";"AKR1A1";3;4;0,000934010485461604;2;2;2;2;0,0011009646951892;0,00109114443764878;"apical plasma membrane, cytosol, extracellular vesicular exosome, extracellular space"
"132";"P14618";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase PKM";"PKM";28;65;0,00928953460705103;26;26;33;32;NA;NA;"cilium, cytosol, mitochondrion, plasma membrane, extracellular vesicular exosome, nucleus, cytoplasm"
"133";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";12;22;0,00216576346871448;10;11;10;12;0,00232484829240234;0,00275571720990252;"extracellular vesicular exosome, melanosome, midbody, cytosol, endoplasmic reticulum, endoplasmic reticulum lumen, perinuclear region of cytoplasm, plasma membrane, endoplasmic reticulum membrane, endocytic vesicle lumen, extracellular region"
"134";"P14678";"P14678-1,P14678-2,P14678-3,P63162";"RSMB_HUMAN, RSMN_HUMAN";"Small nuclear ribonucleoprotein-associated protein N, Small nuclear ribonucleoprotein-associated proteins B and B'";"SNRPB, SNRPN";1;1;7,90503666080785e-05;1;NA;1;NA;0,000745444845701022;NA;"U1 snRNP, methylosome, SMN-Sm protein complex, nucleoplasm, cytosol, U4 snRNP, U12-type spliceosomal complex, U7 snRNP, catalytic step 2 spliceosome, small nuclear ribonucleoprotein complex, spliceosomal complex, histone pre-mRNA 3'end processing complex"
"135";"P14866";"P14866-1,P14866-2";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";4;7;0,000450949459767646;4;2;5;2;NA;NA;"nucleoplasm, ribonucleoprotein complex, extracellular vesicular exosome, cytoplasm, nucleus"
"136";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";1;1;0,000151473756374761;1;NA;1;NA;0,000357099327281927;NA;"cytoplasm, extracellular vesicular exosome, cytosol"
"137";"P14923";"P14923";"PLAK_HUMAN";"Junction plakoglobin";"JUP";3;7;0,000713044917592332;2;3;3;4;0,000720429917992934;0,00095200521405598;"intermediate filament, basolateral plasma membrane, nucleus, cell-cell junction, cytoplasm, fascia adherens, cytoplasmic side of plasma membrane, cell-cell adherens junction, extracellular vesicular exosome, actin cytoskeleton, catenin complex, Z disc, zonula adherens, intercalated disc, cytosol, apicolateral plasma membrane, plasma membrane, cytoskeleton, gamma-catenin-TCF7L2 complex, desmosome, protein-DNA complex, lateral plasma membrane"
"138";"P14927";"P14927";"QCR7_HUMAN";"Cytochrome b-c1 complex subunit 7";"UQCRB";1;2;0,00136735769268028;1;1;1;1;0,00161177263935356;0,00159739613619753;"mitochondrial respiratory chain, mitochondrial respiratory chain complex III, mitochondrial inner membrane"
"139";"P15311";"P15311";"EZRI_HUMAN";"Ezrin";"EZR";1;1;0,000181854303546869;0;1;0;1;0;0,00042360982860938;"Schwann cell microvillus, nucleolus, plasma membrane, actin filament, filopodium, cell tip, uropod, microspike, apical plasma membrane, microvillus membrane, extrinsic component of membrane, ruffle, apical part of cell, basolateral plasma membrane, microvillus, cell body, actin cytoskeleton, cytosol, cortical cytoskeleton, membrane raft, ruffle membrane, T-tubule, extracellular vesicular exosome, astrocyte projection"
"140";"P15531";"P15531-1,P15531-2";"NDKA_HUMAN";"Nucleoside diphosphate kinase A";"NME1";1;3;0,00254625391390232;1;1;1;2;NA;NA;"cytoplasm, nucleus, ruffle membrane, mitochondrion, perinuclear region of cytoplasm, centrosome, cytosol"
"141";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";7;14;0,00362606459799514;5;6;5;9;0,00305301643290521;0,0054464120821206;"extracellular vesicular exosome, cytosol, nucleoplasm, cytosolic small ribosomal subunit"
"142";"P15924";"P15924-1,P15924-2";"DESP_HUMAN";"Desmoplakin";"DSP";5;7;9,25145356332789e-05;5;2;5;2;NA;NA;"cornified envelope, fascia adherens, extracellular vesicular exosome, intercalated disc, intermediate filament, plasma membrane, mitochondrion, basolateral plasma membrane, desmosome"
"143";"P16152";"P16152";"CBR1_HUMAN";"Carbonyl reductase [NADPH] 1";"CBR1";1;2;0,000547930338944082;1;1;1;1;0,00064587279049908;0,000640111809089987;"extracellular vesicular exosome, cytosol"
"144";"P16615";"P16615-1,P16615-2,P16615-3,P16615-5";"AT2A2_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2";"ATP2A2";2;3;5,46221343165226e-05;2;1;2;1;NA;NA;"sarcoplasmic reticulum membrane, sarcoplasmic reticulum, integral component of plasma membrane, membrane, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane"
"145";"P16930";"P16930";"FAAA_HUMAN";"Fumarylacetoacetase";"FAH";2;2;0,000362235570137257;NA;2;NA;2;NA;0,000846353084095114;"extracellular vesicular exosome, cytosol"
"146";"P16949";"P16949-1,P16949-2";"STMN1_HUMAN";"Stathmin";"STMN1";3;6;0,00152795339484071;3;3;3;3;NA;NA;"extracellular vesicular exosome, microtubule, membrane, intracellular, cytosol"
"147";"P17066";"P17066";"HSP76_HUMAN";"Heat shock 70 kDa protein 6";"HSPA6";0;0;0;0;0;0;0;0;0;"extracellular vesicular exosome, blood microparticle"
"148";"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";3;5;0,00112504656059606;2;3;2;3;0,00114609109827649;0,00148515471387747;"catalytic step 2 spliceosome, nucleus, ribonucleoprotein complex, nucleolus, extracellular vesicular exosome"
"149";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";8;13;0,00177436794113097;7;5;8;5;0,00257419802832008;0,00159452312156409;"extracellular vesicular exosome, microtubule, pericentriolar material, acrosomal vesicle, nuclear heterochromatin, chaperonin-containing T-complex, centrosome, zona pellucida receptor complex, cell body, Golgi apparatus, cytosol"
"150";"P18085";"P18085";"ARF4_HUMAN";"ADP-ribosylation factor 4";"ARF4";2;2;0,00108411931348222;0;2;0;2;NA;0,00236414628157235;"Golgi apparatus, ruffle membrane, extracellular vesicular exosome, cytosol"
"151";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";8;11;0,0033660156104085;6;5;6;5;0,00432838942665109;0,00357481796608722;"cytosolic large ribosomal subunit, ribonucleoprotein complex, cytosol"
"152";"P18464";"P18464,P30464,P30484,P30490,P30491,P30493,P30495,P30498,P30685,Q29940";"1B15_HUMAN, 1B35_HUMAN, 1B46_HUMAN, 1B51_HUMAN, 1B52_HUMAN, 1B53_HUMAN, 1B55_HUMAN, 1B56_HUMAN, 1B59_HUMAN, 1B78_HUMAN";"HLA class I histocompatibility antigen, B-15 alpha chain, HLA class I histocompatibility antigen, B-35 alpha chain, HLA class I histocompatibility antigen, B-46 alpha chain, HLA class I histocompatibility antigen, B-51 alpha chain, HLA class I histocompatibility antigen, B-52 alpha chain, HLA class I histocompatibility antigen, B-53 alpha chain, HLA class I histocompatibility antigen, B-55 alpha chain, HLA class I histocompatibility antigen, B-56 alpha chain, HLA class I histocompatibility antigen, B-59 alpha chain, HLA class I histocompatibility antigen, B-78 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"Golgi membrane, phagocytic vesicle membrane, early endosome membrane, ER to Golgi transport vesicle membrane, plasma membrane, MHC class I protein complex, cell surface, integral component of lumenal side of endoplasmic reticulum membrane"
"153";"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";3;5;0,00206218347673248;2;3;2;3;0,00194463872791571;0,00289093974648793;"cytosolic large ribosomal subunit, cytosol"
"154";"P18669";"P18669";"PGAM1_HUMAN";"Phosphoglycerate mutase 1";"PGAM1";6;14;0,004182822548081;6;6;6;8;0,0042261440071239;0,00558459751552524;"cytoplasm, cytosol, extracellular vesicular exosome"
"155";"P19013";"P19013";"K2C4_HUMAN";"Keratin, type II cytoskeletal 4";"KRT4";0;0;0;0;0;0;0;0;0;"intermediate filament, keratin filament"
"156";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";17;30;0,00320655008213051;14;14;16;14;0,00403170170069285;0,00349627266993094;"nucleolus, extracellular vesicular exosome, nucleus, nucleoplasm, ribonucleoprotein complex, cell cortex"
"157";"P19367";"P19367-1,P19367-2,P19367-3,P19367-4";"HXK1_HUMAN";"Hexokinase-1";"HK1";1;1;2,06892998756149e-05;NA;1;NA;1;NA;NA;"membrane raft, mitochondrion, mitochondrial outer membrane, cytosol"
"158";"P20042";"P20042";"IF2B_HUMAN";"Eukaryotic translation initiation factor 2 subunit 2";"EIF2S2";2;3;0,000683678846340138;2;1;2;1;0,00107451509290237;0,000532465378732511;"cytosol, eukaryotic translation initiation factor 2 complex"
"159";"P20073";"P20073-1,P20073-2";"ANXA7_HUMAN";"Annexin A7";"ANXA7";2;3;0,000233263376876297;1;2;1;2;NA;NA;"extracellular vesicular exosome, cytosol, endoplasmic reticulum membrane, plasma membrane, nucleus, nuclear envelope"
"160";"P20231";"P20231,Q15661-1,Q15661-2";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";3;9;0,000827872930295513;3;3;5;4;0,00325285023578628;0,0025790686708062;"extracellular region"
"161";"P20618";"P20618";"PSB1_HUMAN";"Proteasome subunit beta type-1";"PSMB1";2;2;0,000629778854305024;NA;2;NA;2;NA;0,0014714603412276;"proteasome core complex, cytosol, proteasome complex, nucleoplasm, extracellular vesicular exosome"
"162";"P21281";"P21281";"VATB2_HUMAN";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";4;7;0,00103956646498295;4;3;4;3;0,00140044432851855;0,001040964605389;"melanosome, extracellular vesicular exosome, plasma membrane, proton-transporting V-type ATPase, V1 domain, intracellular membrane-bounded organelle, microvillus, integral component of membrane, lysosomal membrane, endomembrane system, cytosol"
"163";"P21796";"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";4;6;0,00160894032389587;2;4;2;4;0,00126435874889219;0,00250616213594242;"extracellular vesicular exosome, membrane, plasma membrane, mitochondrial inner membrane, mitochondrial nucleoid, pore complex, mitochondrion, mitochondrial outer membrane"
"164";"P22102";"P22102-1,P22102-2";"PUR2_HUMAN";"Trifunctional purine biosynthetic protein adenosine-3";"GART";2;2;7,51369821225301e-05;NA;2;NA;2;NA;NA;"cytosol, extracellular vesicular exosome"
"165";"P22234";"P22234-1,P22234-2";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";6;9;0,000803523726463292;2;6;2;7;NA;NA;"cytosol, extracellular vesicular exosome"
"166";"P22314";"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";17;32;0,00229529986975442;16;13;18;14;0,00304378235673763;0,00234626993917861;"extracellular vesicular exosome"
"167";"P22392";"P22392-2";"NDKB_HUMAN";"Nucleoside diphosphate kinase B";"NME2";1;2;0,00339500521853642;1;1;1;1;NA;NA;"lamellipodium, extracellular vesicular exosome, cell periphery, nucleus, cytosol, ruffle, cytoplasm"
"168";"P22626";"P22626-1,P22626-2";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";9;18;0,00204539224583331;8;9;8;10;NA;NA;"spliceosomal complex, cytoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex, nucleoplasm"
"169";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";4;8;0,00134019164580583;3;4;3;5;0,0011848129997897;0,00195707473640095;"mitochondrial inner membrane, mitochondrial respiratory chain complex III, mitochondrion"
"170";"P22735";"P22735";"TGM1_HUMAN";"Protein-glutamine gamma-glutamyltransferase K";"TGM1";3;4;0,000371546398745436;2;2;2;2;0,000437960252064248;0,000434053784866405;"cell-cell adherens junction, cornified envelope, intrinsic component of membrane, extracellular vesicular exosome"
"171";"P23246";"P23246-1,P23246-2";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";3;4;0,000214677091778657;2;2;2;2;NA;NA;"cytoplasm, nucleus, nucleoplasm, paraspeckles, nuclear matrix"
"172";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";6;13;0,00456735451513342;6;5;6;7;0,00496963230467348;0,00574618887882168;"macromolecular complex, extracellular vesicular exosome, melanosome, endoplasmic reticulum, endoplasmic reticulum lumen"
"173";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";10;20;0,00624595489249015;8;10;9;11;0,00662617640623131;0,00802642256089378;"cytoplasm, nucleus, cytosol, extracellular vesicular exosome, ruffle membrane, cytosolic small ribosomal subunit, ribonucleoprotein complex"
"174";"P23497";"P23497-1";"SP100_HUMAN";"Nuclear autoantigen Sp-100";"SP100";1;3;0,000296005273305725;0;1;0;3;NA;NA;"nuclear periphery, nucleolus, cytoplasm, nucleoplasm, nucleus, PML body"
"175";"P23526";"P23526";"SAHH_HUMAN";"Adenosylhomocysteinase";"AHCY";3;4;0,000702669925405142;1;3;1;3;0,000414136025389457;0,00123132618831893;"melanosome, extracellular vesicular exosome, cytosol, cytoplasm"
"176";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";7;19;0,00868601618633344;7;7;9;10;0,0096997642573145;0,0106813838022847;"cortical actin cytoskeleton, cytoplasm, lamellipodium membrane, extracellular vesicular exosome, nucleus, nuclear matrix, extracellular space, ruffle membrane"
"177";"P24534";"P24534";"EF1B_HUMAN";"Elongation factor 1-beta";"EEF1B2";2;2;0,000674563128388937;NA;2;NA;2;NA;0,00157609752104823;"eukaryotic translation elongation factor 1 complex, cytosol"
"178";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase F(0) complex subunit B1, mitochondrial";"ATP5F1";3;7;0,00207507212346206;3;3;4;3;0,00279541817137883;0,0020778629427882;"mitochondrial inner membrane, mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, mitochondrion, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
"179";"P24666";"P24666-1,P24666-2,P24666-3";"PPAC_HUMAN";"Low molecular weight phosphotyrosine protein phosphatase";"ACP1";2;2;0,000320204016640318;NA;2;NA;2;NA;NA;"cytoplasm, cytoplasmic side of plasma membrane, extracellular vesicular exosome"
"180";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";2;4;0,000710897910480144;2;2;2;2;0,000837970786736512;0,000830496351840404;"mitochondrion, mitochondrial inner membrane, extracellular vesicular exosome, mitochondrial matrix"
"181";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";5;10;0,000939212276531626;5;5;5;5;0,00110709630549657;0,00109722135592776;"perinuclear region of cytoplasm, centrosome, nucleoplasm, nucleus, MCM complex, alpha DNA polymerase:primase complex, intracellular membrane-bounded organelle"
"182";"P25311";"P25311";"ZA2G_HUMAN";"Zinc-alpha-2-glycoprotein";"AZGP1";2;2;0,000509317798280237;2;NA;2;NA;0,00120071652998822;NA;"extracellular region, MHC class I protein complex, extracellular space, plasma membrane, extracellular vesicular exosome"
"183";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";14;31;0,00425413907822137;13;14;14;17;0,00452928513843659;0,00545078934720569;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, plasma membrane, mitochondrial inner membrane, proton-transporting ATP synthase complex, catalytic core F(1), mitochondrion"
