"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5829-1.id.csv";"peptide.count.P5829-2.id.csv";"spectra.count.P5829-1.id.csv";"spectra.count.P5829-2.id.csv";"dNSAF.P5829-1.id.csv";"dNSAF.P5829-2.id.csv"
"P27635";"P27635";"P27635";"RL10_HUMAN";"60S ribosomal protein L10";"RPL10";4;6;0,00212771080216137;2;4;2;4;0,00167202582213313;0,00331422375921358
"P30041";"P30041";"P30041";"PRDX6_HUMAN";"Peroxiredoxin-6";"PRDX6";4;8;0,00271029828370555;4;4;4;4;0,00319476362443295;0,00316626734139154
"P31939";"P31939";"P31939";"PUR9_HUMAN";"Bifunctional purine biosynthesis protein PURH";"ATIC";4;5;0,00064094891844388;3;2;3;2;0,000906622109636378;0,000599023551074075
"P39019";"P39019";"P39019";"RS19_HUMAN";"40S ribosomal protein S19";"RPS19";4;8;0,00418694355551754;4;4;4;4;0,00493535897843435;0,00489133713428762
"P39656";"P39656";"P39656";"OST48_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit";"DDOST";4;7;0,00116495277106642;4;3;4;3;0,00156935756989689;0,00116651954682846
"P40227";"P40227";"P40227";"TCPZ_HUMAN";"T-complex protein 1 subunit zeta";"CCT6A";7;11;0,0015720750873471;5;6;5;6;0,0016846211202283;0,00200351379794267
"P41252";"P41252";"P41252";"SYIC_HUMAN";"Isoleucine--tRNA ligase, cytoplasmic";"IARS";4;5;0,000300667004531519;2;3;2;3;0,000283528942897378;0,000421499931342139
"P42704";"P42704";"P42704";"LPPRC_HUMAN";"Leucine-rich PPR motif-containing protein, mitochondrial";"LRPPRC";4;5;0,000272196384303283;2;2;3;2;0,000385021728052178;0,000254391637184973
"P46779-1,P46779-2";"P46779-1,P46779-2";"P46779-[1,2]";"RL28_HUMAN";"60S ribosomal protein L28";"RPL28";4;7;0,00193875351681127;4;3;4;3;NA;NA
"P49321-1,P49321-2,P49321-3";"P49321-1,P49321-2,P49321-3";"P49321-[1-3]";"NASP_HUMAN";"Nuclear autoantigenic sperm protein";"NASP";4;4;0,000128406686876067;NA;4;NA;4;NA;NA
"P51149";"P51149";"P51149";"RAB7A_HUMAN";"Ras-related protein Rab-7a";"RAB7A";4;8;0,00293288316690842;4;4;4;4;0,00345713551629459;0,00342629895880051
"P53396-1,P53396-2";"P53396-1,P53396-2";"P53396-[1,2]";"ACLY_HUMAN";"ATP-citrate synthase";"ACLY";4;4;0,000137853500351962;4;NA;4;NA;NA;NA
"P54577";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";4;4;0,000574911757149662;4;NA;4;NA;0,00135535426491095;NA
"P55884-1,P55884-2";"P55884-1,P55884-2";"P55884-[1,2]";"EIF3B_HUMAN";"Eukaryotic translation initiation factor 3 subunit B";"EIF3B";4;5;0,000233072333979593;3;2;3;2;NA;NA
"P62263";"P62263";"P62263";"RS14_HUMAN";"40S ribosomal protein S14";"RPS14";4;8;0,0040205749374175;4;4;4;4;0,00473925199915881;0,00469697936736229
"P62269";"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";4;7;0,00349485831319926;3;4;3;4;0,003531054532268;0,00466607818731385
"P62316";"P62316";"P62316";"SMD2_HUMAN";"Small nuclear ribonucleoprotein Sm D2";"SNRPD2";4;8;0,00514497301313596;4;4;4;4;0,00606463603282187;0,00601054139382801
"P62750";"P62750";"P62750";"RL23A_HUMAN";"60S ribosomal protein L23a";"RPL23A";4;7;0,00340524656157877;4;3;4;3;0,00458735289662167;0,00340982636765243
"P62826";"P62826";"P62826";"RAN_HUMAN";"GTP-binding nuclear protein Ran";"RAN";4;6;0,00210800977621543;4;2;4;2;0,00331308820311565;0,00164176825109191
"P62917";"P62917";"P62917";"RL8_HUMAN";"60S ribosomal protein L8";"RPL8";4;8;0,00236228332898849;4;4;4;4;0,00278454105787152;0,0027597038306292
"P83731";"P83731";"P83731";"RL24_HUMAN";"60S ribosomal protein L24";"RPL24";4;8;0,00386692239203849;3;4;3;5;0,0034186005662722;0,0056468462139467
"Q02543";"Q02543";"Q02543";"RL18A_HUMAN";"60S ribosomal protein L18a";"RPL18A";4;6;0,00258710290717348;4;2;4;2;0,00406606279473285;0,00201489739906734
"Q06323";"Q06323";"Q06323";"PSME1_HUMAN";"Proteasome activator complex subunit 1";"PSME1";4;7;0,0021334074843626;3;4;3;4;0,00215550316829211;0,00284836901394259
"Q08188";"Q08188";"Q08188";"TGM3_HUMAN";"Protein-glutamine gamma-glutamyltransferase E";"TGM3";4;9;0,000985563012256563;3;4;4;5;0,00103265086850358;0,00127929993591577
"Q12905";"Q12905";"Q12905";"ILF2_HUMAN";"Interleukin enhancer-binding factor 2";"ILF2";4;9;0,00175126966024051;3;4;4;5;0,00183494115864867;0,00227321757843495
"Q13263-1,Q13263-2";"Q13263-1,Q13263-2";"Q13263-[1,2]";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";4;9;0,000408979142211855;4;4;5;4;NA;NA
"Q15233";"Q15233";"Q15233";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";4;9;0,00145009589701443;4;4;5;4;0,00189922253681789;0,00150582565705245
"Q15758-1";"Q15758-1";"Q15758-1";"AAAT_HUMAN";"Neutral amino acid transporter B(0)";"SLC1A5";4;6;0,00084164530806383;4;2;4;2;NA;NA
"Q16658";"Q16658";"Q16658";"FSCN1_HUMAN";"Fascin";"FSCN1";4;7;0,00107752223855231;3;4;3;4;0,00108868212759581;0,00143862856890812
"Q5T750";"Q5T750";"Q5T750";"XP32_HUMAN";"Skin-specific protein 32";"XP32";4;6;0,00182132044665013;2;4;2;4;0,00143125410374596;0,00283697553788682
"Q7Z794";"Q7Z794";"Q7Z794";"K2C1B_HUMAN";"Keratin, type II cytoskeletal 1b";"KRT77";4;8;0,00119128199618017;4;4;4;4;0,00140647518896292;0,00138948746429681
"Q92841-1,Q92841-2,Q92841-3,Q92841-4";"Q92841-1,Q92841-2,Q92841-3,Q92841-4";"Q92841-[1-4]";"DDX17_HUMAN";"Probable ATP-dependent RNA helicase DDX17";"DDX17";4;7;0,000331649527945257;3;4;3;4;NA;NA
"Q92945";"Q92945";"Q92945";"FUBP2_HUMAN";"Far upstream element-binding protein 2";"KHSRP";4;6;0,000747142705494075;3;3;3;3;0,000905857027687318;0,000855025779953834
"Q96AE4-1,Q96AE4-2";"Q96AE4-1,Q96AE4-2";"Q96AE4-[1,2]";"FUBP1_HUMAN";"Far upstream element-binding protein 1";"FUBP1";4;6;0,000412436695346496;2;4;2;4;NA;NA
"Q99436";"Q99436";"Q99436";"PSB7_HUMAN";"Proteasome subunit beta type-7";"PSMB7";4;5;0,0013698258473602;2;3;2;3;0,00129174558099816;0,00192033542726996
"Q99497";"Q99497";"Q99497";"PARK7_HUMAN";"Protein DJ-1";"PARK7";4;7;0,00281067970162057;3;4;3;4;0,00283978988838484;0,00375261314535294
"Q99613";"Q99613";"Q99613";"EIF3C_HUMAN";"Eukaryotic translation initiation factor 3 subunit C";"EIF3C";4;5;0,000415598860590117;3;2;3;2;0,000587864500443303;0,000388413956446717
"Q9UL46";"Q9UL46";"Q9UL46";"PSME2_HUMAN";"Proteasome activator complex subunit 2";"PSME2";4;7;0,00222267139584221;3;4;3;4;0,00224569158537546;0,00296754763377282
"Q9Y383-1,Q9Y383-2";"Q9Y383-1,Q9Y383-2";"Q9Y383-[1,2]";"LC7L2_HUMAN";"Putative RNA-binding protein Luc7-like 2";"LUC7L2";4;7;0,000677574570926387;3;4;3;4;NA;NA
"O14979-1,O14979-2,O14979-3";"O14979-1,O14979-2,O14979-3";"O14979-[1-3]";"HNRDL_HUMAN";"Heterogeneous nuclear ribonucleoprotein D-like";"HNRNPDL";3;5;0,000395251833040392;2;3;2;3;NA;NA
"O94905-1";"O94905-1";"O94905-1";"ERLN2_HUMAN";"Erlin-2";"ERLIN2";3;3;0,000671578335785446;3;NA;3;NA;NA;NA
"O95433";"O95433";"O95433";"AHSA1_HUMAN";"Activator of 90 kDa heat shock protein ATPase homolog 1";"AHSA1";3;3;0,000673565253938657;NA;3;NA;3;NA;0,00157376601583958
"P00387-1,P00387-2,P00387-3";"P00387-1,P00387-2,P00387-3";"P00387-[1-3]";"NB5R3_HUMAN";"NADH-cytochrome b5 reductase 3";"CYB5R3";3;3;0,00025212077057726;NA;3;NA;3;NA;NA
"P00492";"P00492";"P00492";"HPRT_HUMAN";"Hypoxanthine-guanine phosphoribosyltransferase";"HPRT1";3;6;0,00208867023698409;2;3;2;4;0,00164134644924996;0,00325341231409039
"P05387";"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";4;10;0,00659898712554394;4;4;5;5;0,00777855491166284;0,00770917265730114
"P05455";"P05455";"P05455";"LA_HUMAN";"Lupus La protein";"SSB";3;6;0,00111600517564346;2;3;3;3;0,00131549090417827;0,00130375714057299
"P07954-1,P07954-2";"P07954-1,P07954-2";"P07954-[1,2]";"FUMH_HUMAN";"Fumarate hydratase, mitochondrial";"FH";3;3;0,000223201035128692;3;NA;3;NA;NA;NA
"P08133";"P08133";"P08133";"ANXA6_HUMAN";"Annexin A6";"ANXA6";3;6;0,000676567773644178;3;2;3;3;0,000797504143989206;0,000790390658772331
"P09382";"P09382";"P09382";"LEG1_HUMAN";"Galectin-1";"LGALS1";3;6;0,00337281564194468;2;3;2;4;0,00265047056249252;0,00525365840349411
"P09651-1,P09651-2,P09651-3";"P09651-1,P09651-2,P09651-3";"P09651-[1-3]";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";8;17;0,00126334871611436;7;8;7;10;NA;NA
"P11413-1,P11413-2,P11413-3";"P11413-1,P11413-2,P11413-3";"P11413-[1-3]";"G6PD_HUMAN";"Glucose-6-phosphate 1-dehydrogenase";"G6PD";3;4;0,000196474697589011;3;1;3;1;NA;NA
"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";3;4;0,000498445661371135;2;2;2;2;0,000587542735527899;0,000582302039796145
"P13073";"P13073";"P13073";"COX41_HUMAN";"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial";"COX4I1";3;6;0,00269426101575463;3;3;3;3;0,00317585969766116;0,00314753203167917
"P13804-1,P13804-2";"P13804-1,P13804-2";"P13804-[1,2]";"ETFA_HUMAN";"Electron transfer flavoprotein subunit alpha, mitochondrial";"ETFA";3;5;0,000569732371950115;2;3;2;3;NA;NA
"P14550";"P14550";"P14550";"AK1A1_HUMAN";"Alcohol dehydrogenase [NADP(+)]";"AKR1A1";3;4;0,000934010485461604;2;2;2;2;0,0011009646951892;0,00109114443764878
"P16949-1,P16949-2";"P16949-1,P16949-2";"P16949-[1,2]";"STMN1_HUMAN";"Stathmin";"STMN1";3;6;0,00152795339484071;3;3;3;3;NA;NA
"P17844";"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";3;5;0,00112504656059606;2;3;2;3;0,00114609109827649;0,00148515471387747
"P18621";"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";3;5;0,00206218347673248;2;3;2;3;0,00194463872791571;0,00289093974648793
"P22735";"P22735";"P22735";"TGM1_HUMAN";"Protein-glutamine gamma-glutamyltransferase K";"TGM1";3;4;0,000371546398745436;2;2;2;2;0,000437960252064248;0,000434053784866405
"P23246-1,P23246-2";"P23246-1,P23246-2";"P23246-[1,2]";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";3;4;0,000214677091778657;2;2;2;2;NA;NA
"P23526";"P23526";"P23526";"SAHH_HUMAN";"Adenosylhomocysteinase";"AHCY";3;4;0,000702669925405142;1;3;1;3;0,000414136025389457;0,00123132618831893
"P24539";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase F(0) complex subunit B1, mitochondrial";"ATP5F1";3;7;0,00207507212346206;3;3;4;3;0,00279541817137883;0,0020778629427882
"P31944";"P31944";"P31944";"CASPE_HUMAN";"Caspase-14";"CASP14";3;7;0,0021951176182078;3;3;3;4;0,00221785243349064;0,00293075985318886
"P31948";"P31948";"P31948";"STIP1_HUMAN";"Stress-induced-phosphoprotein 1";"STIP1";3;5;0,000698787771121136;2;3;2;3;0,000658956769680461;0,000979618624960919
"P33992";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";3;5;0,000516950626319859;3;2;3;2;0,000731226551641329;0,000483136161084268
"P35232";"P35232";"P35232";"PHB_HUMAN";"Prohibitin";"PHB";3;6;0,00167400776346519;3;2;4;2;0,00263098180835655;0,00130375714057299
"P35998";"P35998";"P35998";"PRS7_HUMAN";"26S protease regulatory subunit 7";"PSMC2";3;3;0,000525785348340106;3;NA;3;NA;0,00123953877345205;NA
"P38117-1,P38117-2";"P38117-1,P38117-2";"P38117-[1,2]";"ETFB_HUMAN";"Electron transfer flavoprotein subunit beta";"ETFB";3;5;0,000744003450428974;3;2;3;2;NA;NA
"P40939";"P40939";"P40939";"ECHA_HUMAN";"Trifunctional enzyme subunit alpha, mitochondrial";"HADHA";3;3;0,000298381462426299;NA;3;NA;3;NA;0,000697159781590798
"P43487";"P43487";"P43487";"RANG_HUMAN";"Ran-specific GTPase-activating protein";"RANBP1";3;3;0,00113266196930978;NA;3;NA;3;NA;0,00264643240474517
"P46776";"P46776";"P46776";"RL27A_HUMAN";"60S ribosomal protein L27a";"RPL27A";3;6;0,00307655480853062;3;3;3;3;0,00362648843854551;0,00359414130644445
"P46782";"P46782";"P46782";"RS5_HUMAN";"40S ribosomal protein S5";"RPS5";3;6;0,00223201035128692;3;3;3;3;0,00263098180835655;0,00260751428114598
"P47756-1,P47756-2";"P47756-1,P47756-2";"P47756-[1,2]";"CAPZB_HUMAN";"F-actin-capping protein subunit beta";"CAPZB";3;4;0,000547930338944082;2;2;2;2;NA;NA
"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";3;7;0,00117526208762453;3;3;3;4;0,00118743426748835;0,00156912363821174
"P52565";"P52565";"P52565";"GDIR1_HUMAN";"Rho GDP-dissociation inhibitor 1";"ARHGDIA";3;7;0,00260401207650141;3;3;3;4;0,00263098180835655;0,00347668570819463
"P52788-1,P52788-2";"P52788-1,P52788-2";"P52788-[1,2]";"SPSY_HUMAN";"Spermine synthase";"SMS";3;3;0,000311017835835063;3;NA;3;NA;NA;NA
"P53999";"P53999";"P53999";"TCP4_HUMAN";"Activated RNA polymerase II transcriptional coactivator p15";"SUB1";3;4;0,00239018431318914;2;2;2;2;0,0028174293380826;0,00279229875776262
"P55060-1,P55060-3";"P55060-1,P55060-3";"P55060-[1,3]";"XPO2_HUMAN";"Exportin-2";"CSE1L";3;3;0,000117232263558839;3;NA;3;NA;NA;NA
"P55084";"P55084";"P55084";"ECHB_HUMAN";"Trifunctional enzyme subunit beta, mitochondrial";"HADHB";3;5;0,000800510041600795;1;3;1;4;0,000377440428203049;0,00149629511491921
"P55786";"P55786";"P55786";"PSA_HUMAN";"Puromycin-sensitive aminopeptidase";"NPEPPS";3;4;0,000330308387132776;2;2;2;2;0,000389350953140904;0,000385878065544997
"P60842";"P60842";"P60842";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";8;15;0,00329853746495604;5;6;8;7;0,00430864672720459;0,00343922142254598
"P61353";"P61353";"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";3;3;0,00167400776346519;3;NA;3;NA;0,00394647271253482;NA
"P61513";"P61513";"P61513";"RL37A_HUMAN";"60S ribosomal protein L37a";"RPL37A";3;6;0,00494924034415796;3;3;3;3;0,00583391618374713;0,00578187949297586
"P61586";"P61586";"P61586";"RHOA_HUMAN";"Transforming protein RhoA";"RHOA";3;4;0,00157281558432654;2;2;2;2;0,00185395609293518;0,00183741938982307
"P61981";"P61981";"P61981";"1433G_HUMAN";"14-3-3 protein gamma";"YWHAG";3;7;0,00244938787762683;3;3;4;3;0,003284677929422;0,0024648475078687
"P62249";"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";3;5;0,00259891616245737;3;2;3;2;0,0036761663623612;0,00242891741257433
"P62424";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";3;6;0,00171176733707719;3;3;3;3;0,00201774544701028;0,00199974779456308
"P62829";"P62829";"P62829";"RL23_HUMAN";"60S ribosomal protein L23";"RPL23";3;10;0,0054205965674111;3;2;5;5;0,0063895272488659;0,00633253468278308
"P62847-1,P62847-2,P62847-3";"P62847-1,P62847-2,P62847-3";"P62847-[1-3]";"RS24_HUMAN";"40S ribosomal protein S24";"RPS24";3;4;0,000760785483145417;3;1;3;1;NA;NA
"P62851";"P62851";"P62851";"RS25_HUMAN";"40S ribosomal protein S25";"RPS25";3;7;0,0042497477088503;3;3;3;4;0,00429376231123789;0,00567395107577364
"P62888";"P62888";"P62888";"RL30_HUMAN";"60S ribosomal protein L30";"RPL30";3;6;0,00395939227532637;3;2;4;2;0,00622284392933027;0,00308366906292046
"P62910";"P62910";"P62910";"RL32_HUMAN";"60S ribosomal protein L32";"RPL32";3;4;0,00224854376129646;1;3;1;3;0,00132523528124626;0,00394024380262058
"P62913-1,P62913-2";"P62913-1,P62913-2";"P62913-[1,2]";"RL11_HUMAN";"60S ribosomal protein L11";"RPL11";3;6;0,00127901716759138;3;3;3;3;NA;NA
"P67936-1";"P67936-1";"P67936-1";"TPM4_HUMAN";"Tropomyosin alpha-4 chain";"TPM4";3;4;0,00166115056098082;3;1;3;1;NA;NA
"P68104,Q5VTE0";"P68104,Q5VTE0";"P68104, Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";8;14;0,00114982351429932;7;6;8;6;0,00154897630275537;0,0011513699423242
"P68366";"P68366";"P68366";"TBA4A_HUMAN";"Tubulin alpha-4A chain";"TUBA4A";3;4;0,00350080194978633;3;1;3;1;0,00489198179991296;0,00296837563255457
"P84098";"P84098";"P84098";"RL19_HUMAN";"60S ribosomal protein L19";"RPL19";3;6;0,00232311281460476;3;3;3;3;0,00273836882094253;0,00271394343547846
"Q00325-1,Q00325-2";"Q00325-1,Q00325-2";"Q00325-[1,2]";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";3;6;0,000628908994009022;3;3;3;3;NA;NA
"Q01813";"Q01813";"Q01813";"K6PP_HUMAN";"6-phosphofructokinase type C";"PFKP";5;7;0,000677574570926387;4;3;4;3;0,000912789606980843;0,000678485858869616
"Q08554-1,Q08554-2";"Q08554-1,Q08554-2";"Q08554-[1,2]";"DSC1_HUMAN";"Desmocollin-1";"DSC1";3;8;0,000339545198853492;3;3;4;4;NA;NA
"Q13162";"Q13162";"Q13162";"PRDX4_HUMAN";"Peroxiredoxin-4";"PRDX4";3;6;0,00181459970699459;3;3;3;3;0,00212198321918056;0,00214129317686862
"Q13200";"Q13200";"Q13200";"PSMD2_HUMAN";"26S proteasome non-ATPase regulatory subunit 2";"PSMD2";3;3;0,000250732440342804;NA;3;NA;3;NA;0,000585829199728831
"Q13451";"Q13451";"Q13451";"FKBP5_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP5";"FKBP5";3;3;0,00049817298868986;3;NA;3;NA;0,00117444264530577;NA
"Q13765";"Q13765";"Q13765";"NACA_HUMAN";"Nascent polypeptide-associated complex subunit alpha";"NACA";3;6;0,00211781447284899;3;3;3;3;0,00249637343676621;0,00247410657373851
"Q15181";"Q15181";"Q15181";"IPYR_HUMAN";"Inorganic pyrophosphatase";"PPA1";3;3;0,000787768359277737;3;NA;3;NA;0,00185716362942815;NA
"Q16891-1,Q16891-2,Q16891-3";"Q16891-1,Q16891-2,Q16891-3";"Q16891-[1-3]";"IMMT_HUMAN";"Mitochondrial inner membrane protein";"IMMT";3;5;0,000166860932154255;3;2;3;2;NA;NA
"Q6KB66-1,Q6KB66-2,Q6KB66-3";"Q6KB66-1,Q6KB66-2,Q6KB66-3";"Q6KB66-[1-3]";"K2C80_HUMAN";"Keratin, type II cytoskeletal 80";"KRT80";3;4;0,000228083208379963;2;2;2;2;NA;NA
"Q86VP6-1,Q86VP6-2";"Q86VP6-1,Q86VP6-2";"Q86VP6-[1,2]";"CAND1_HUMAN";"Cullin-associated NEDD8-dissociated protein 1";"CAND1";3;3;9,25467706631163e-05;3;NA;3;NA;NA;NA
"Q8N1N4-1";"Q8N1N4-1";"Q8N1N4-1";"K2C78_HUMAN";"Keratin, type II cytoskeletal 78";"KRT78";5;7;0,0020543740245129;2;5;2;5;NA;NA
"Q96A26";"Q96A26";"Q96A26";"F162A_HUMAN";"Protein FAM162A";"FAM162A";3;6;0,00295668903676969;3;3;3;3;0,00348519668119958;0,00345410982697259
"Q99832-1,Q99832-3,Q99832-4";"Q99832-1,Q99832-3,Q99832-4";"Q99832-[1,3,4]";"TCPH_HUMAN";"T-complex protein 1 subunit eta";"CCT7";7;10;0,000465858514080757;4;5;5;5;NA;NA
"Q9BVC6";"Q9BVC6";"Q9BVC6";"TM109_HUMAN";"Transmembrane protein 109";"TMEM109";3;5;0,00156148872312254;3;2;3;2;0,00220872546874377;0,00145934955652614
"Q9NUQ9";"Q9NUQ9";"Q9NUQ9";"FA49B_HUMAN";"Protein FAM49B";"FAM49B";3;5;0,0011711165423419;3;2;3;2;0,00165654410155783;0,00109451216739461
"Q9P2J5";"Q9P2J5";"Q9P2J5";"SYLC_HUMAN";"Leucine--tRNA ligase, cytoplasmic";"LARS";3;5;0,000322654557583994;3;2;3;2;0,000456394803490422;0,000301549270608718
"Q9Y266";"Q9Y266";"Q9Y266";"NUDC_HUMAN";"Nuclear migration protein nudC";"NUDC";3;5;0,00114634972724706;3;2;3;2;0,0016215114468421;0,00107136538439835
"Q9Y3U8";"Q9Y3U8";"Q9Y3U8";"RL36_HUMAN";"60S ribosomal protein L36";"RPL36";3;4;0,00289098483595259;2;2;2;2;0,00340774786606181;0,00337735183081764
"Q9Y490";"Q9Y490";"Q9Y490";"TLN1_HUMAN";"Talin-1";"TLN1";3;4;0,000119462183303826;1;3;1;3;7,04080137616077e-05;0,00020933998951349
"Q9Y617-1,Q9Y617-2";"Q9Y617-1,Q9Y617-2";"Q9Y617-[1,2]";"SERC_HUMAN";"Phosphoserine aminotransferase";"PSAT1";3;5;0,000512759134755104;2;3;2;3;NA;NA
"A8MWD9,P62308";"A8MWD9,P62308";"A8MWD9, P62308";"RUXG_HUMAN, RUXGL_HUMAN";"Small nuclear ribonucleoprotein G, Small nuclear ribonucleoprotein G-like protein";"SNRPG";2;2;0,00099853094662836;NA;2;NA;2;NA;0,00233303909365692
"O14818-1,O14818-2";"O14818-1,O14818-2";"O14818-[1,2]";"PSA7_HUMAN";"Proteasome subunit alpha type-7";"PSMA7";2;3;0,000459002128692069;2;1;2;1;NA;NA
"O14950,P19105";"O14950,P19105";"O14950, P19105";"ML12A_HUMAN, ML12B_HUMAN";"Myosin regulatory light chain 12A, Myosin regulatory light chain 12B";"MYL12A, MYL12B";2;4;0,000884995357944669;2;2;2;2;0,00104318812226382;0,00103388321351561
"O15145";"O15145";"O15145";"ARPC3_HUMAN";"Actin-related protein 2/3 complex subunit 3";"ARPC3";2;2;0,000852678111727588;2;NA;2;NA;0,00201018834795781;NA
"O43143";"O43143";"O43143";"DHX15_HUMAN";"Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15";"DHX15";2;2;0,000190914092940265;NA;2;NA;2;NA;0,000446065336145726
"O43169";"O43169";"O43169";"CYB5B_HUMAN";"Cytochrome b5 type B";"CYB5B";2;3;0,00155934969747443;1;2;1;2;0,00122538878745373;0,00242891741257433
"O43242";"O43242";"O43242";"PSMD3_HUMAN";"26S proteasome non-ATPase regulatory subunit 3";"PSMD3";2;4;0,000568452074485059;2;2;2;2;0,000670062782652604;0,000664086034149537
"O43390-1,O43390-2";"O43390-1,O43390-2";"O43390-[1,2]";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";2;2;0,000167841536684451;0;2;0;2;NA;NA
"O43707";"O43707";"O43707";"ACTN4_HUMAN";"Alpha-actinin-4";"ACTN4";2;3;0,000374860135836333;1;2;1;2;0,000392770061401197;0,000486583345548645
"O43776";"O43776";"O43776";"SYNC_HUMAN";"Asparagine--tRNA ligase, cytoplasmic";"NARS";2;2;0,000276964788115895;NA;2;NA;2;NA;0,000647120332547176
"O60506-1,O60506-2,O60506-3,O60506-4";"O60506-1,O60506-2,O60506-3,O60506-4";"O60506-[1-4]";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";2;3;0,000127901716759138;1;2;1;2;NA;NA
"O75821";"O75821";"O75821";"EIF3G_HUMAN";"Eukaryotic translation initiation factor 3 subunit G";"EIF3G";2;4;0,000948604399296942;2;2;2;2;0,00111816726855153;0,00110819356948704
"O75874";"O75874";"O75874";"IDHC_HUMAN";"Isocitrate dehydrogenase [NADP] cytoplasmic";"IDH1";2;4;0,000733220791727105;2;2;2;2;0,000864283879073648;0,000856574739700127
"O95831-1,O95831-3";"O95831-1,O95831-3";"O95831-[1,3]";"AIFM1_HUMAN";"Apoptosis-inducing factor 1, mitochondrial";"AIFM1";6;8;0,000495193161133803;5;3;5;3;NA;NA
"P00403";"P00403";"P00403";"COX2_HUMAN";"Cytochrome c oxidase subunit 2";"MT-CO2";2;3;0,00100292976137122;1;2;1;2;0,0007881355196839;0,00156221119927688
"P00491";"P00491";"P00491";"PNPH_HUMAN";"Purine nucleoside phosphorylase";"PNP";2;4;0,00105035781237032;2;2;2;2;0,00123810908628543;0,00122706554406869
"P02786";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";2;4;0,000399412378651344;2;2;2;2;0,000470807270969066;0,000466607818731385
"P04792";"P04792";"P04792";"HSPB1_HUMAN";"Heat shock protein beta-1";"HSPB1";2;2;0,00074037416530493;2;NA;2;NA;0,00174543183383654;NA
"P05109";"P05109";"P05109";"S10A8_HUMAN";"Protein S100-A8";"S100A8";2;4;0,00326401513736582;2;2;2;2;0,00384745726813431;0,00381313916382637
"P06454-1,P06454-2";"P06454-1,P06454-2";"P06454-[1,2]";"PTMA_HUMAN";"Prothymosin alpha";"PTMA";2;3;0,00102551826951021;2;1;2;1;NA;NA
"P06753-2,P06753-3";"P06753-2,P06753-3";"P06753-[2,3]";"TPM3_HUMAN";"Tropomyosin alpha-3 chain";"TPM3";5;10;0,00180686552247037;4;5;5;5;NA;NA
"P07355-1,P07355-2";"P07355-1,P07355-2";"P07355-[1,2]";"ANXA2_HUMAN";"Annexin A2";"ANXA2";7;11;0,00123122694893998;5;5;6;5;NA;NA
"P08758";"P08758";"P08758";"ANXA5_HUMAN";"Annexin A5";"ANXA5";2;2;0,000474302199648471;NA;2;NA;2;NA;0,00110819356948704
"P09429";"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";4;11;0,00443732556215978;4;3;5;6;0,00499274687353243;0,00549801460830779
"P09874";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";2;2;0,000149681167541924;2;NA;2;NA;0,000352873299740129;NA
