"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5828.1.id.csv";"peptide.count.P5828.2.id.csv";"spectra.count.P5828.1.id.csv";"spectra.count.P5828.2.id.csv";"dNSAF.P5828.1.id.csv";"dNSAF.P5828.2.id.csv";"Go.Cc";"norm.sc"
"332";332;"P62318";"P62318";"P62318";"SMD3_HUMAN";"Small nuclear ribonucleoprotein Sm D3";"SNRPD3";1;3;0,0014293815120033;NA;1;NA;3;NA;0,00282748205909326;"methylosome, U12-type spliceosomal complex, cytoplasm, cytosol, catalytic step 2 spliceosome, U1 snRNP, pICln-Sm protein complex, nucleus, U7 snRNP, nucleoplasm, spliceosomal complex, U4 snRNP, small nuclear ribonucleoprotein complex, SMN-Sm protein complex";0,000690131124913734
"338";338;"P62753";"P62753";"P62753";"RS6_HUMAN";"40S ribosomal protein S6";"RPS6";11;28;0,00675081388801559;9;5;17;11;0,0121772536337505;0,00524617153132966;"cytosolic small ribosomal subunit, nucleolus, cytosol, nucleus, small ribosomal subunit, cytoplasm, ribonucleoprotein complex";0,00644122383252818
"342";342;"P62841";"P62841";"P62841";"RS15_HUMAN";"40S ribosomal protein S15";"RPS15";4;9;0,00372624973473964;1;4;1;8;0,00123007551919022;0,00655195842658852;"cytosol, nucleoplasm, nucleus, cytosolic small ribosomal subunit";0,0020703933747412
"343";343;"P62847";"P62847-1,P62847-2,P62847-3";"P62847-1,P62847-2,P62847-3";"RS24_HUMAN";"40S ribosomal protein S24";"RPS24";4;9;0,00135415090610839;NA;4;NA;9;NA;NA;"cytosol, small ribosomal subunit, cytoplasm, cytosolic small ribosomal subunit, nucleolus, nucleus";0,0020703933747412
"347";347;"P62861";"P62861";"P62861";"RS30_HUMAN";"40S ribosomal protein S30";"FAU";3;15;0,0152628873315607;2;2;2;13;0,00604613390788412;0,0261661899027953;"cytosolic small ribosomal subunit, cytosol, small ribosomal subunit";0,00345065562456867
"353";353;"P62910";"P62910";"P62910";"RL32_HUMAN";"60S ribosomal protein L32";"RPL32";6;19;0,00844923293761951;3;5;4;15;0,00528476889726167;0,0131949162757685;"cytosol, cytosolic large ribosomal subunit";0,00437083045778698
"355";355;"P62917";"P62917";"P62917";"RL8_HUMAN";"60S ribosomal protein L8";"RPL8";6;14;0,00327033591073129;4;4;9;5;0,00624610331728884;0,0023103939004264;"cytosol, cytosolic large ribosomal subunit";0,00322061191626409
"359";359;"P62995";"P62995-1,P62995-3";"P62995-1,P62995-3";"TRA2B_HUMAN";"Transformer-2 protein homolog beta";"TRA2B";1;1;0,000104225735250241;NA;1;NA;1;NA;NA;"nucleus";0,000230043708304578
"362";362;"P63173";"P63173";"P63173";"RL38_HUMAN";"60S ribosomal protein L38";"RPL38";3;6;0,00514577344321188;NA;3;NA;6;NA;0,0101789354127357;"cytosol, eukaryotic 80S initiation complex, cytosolic large ribosomal subunit";0,00138026224982747
"367";367;"P68363";"P68363";"P68363";"TBA1B_HUMAN";"Tubulin alpha-1B chain";"TUBA1B";0;0;NA;0;0;0;0;NA;NA;"microtubule, cytoplasmic microtubule";0
"373";373;"P78344";"P78344-1,P78344-2";"P78344-1,P78344-2";"IF4G2_HUMAN";"Eukaryotic translation initiation factor 4 gamma 2";"EIF4G2";1;1;3,30948310386652e-05;NA;1;NA;1;NA;NA;"eukaryotic translation initiation factor 4F complex, cytosol";0,000230043708304578
"374";374;"P78347";"P78347-1,P78347-2,P78347-3,P78347-4";"P78347-1,P78347-2,P78347-3,P78347-4";"GTF2I_HUMAN";"General transcription factor II-I";"GTF2I";2;2;3,00771660842378e-05;2;NA;2;NA;NA;NA;"neuronal cell body, nucleus, cytoplasm, cell projection";0,000460087416609156
"375";375;"P78527";"P78527-1,P78527-2";"P78527-1,P78527-2";"PRKDC_HUMAN";"DNA-dependent protein kinase catalytic subunit";"PRKDC";39;56;0,000407207523768382;19;24;21;35;NA;NA;"DNA-dependent protein kinase-DNA ligase 4 complex, transcription factor complex, nucleolus, cytosol, nucleoplasm, nucleus, nonhomologous end joining complex";0,0128824476650564
"376";376;"P82675";"P82675-1";"P82675-1";"RT05_HUMAN";"28S ribosomal protein S5, mitochondrial";"MRPS5";2;2;0,000279228016298319;2;NA;2;NA;NA;NA;"mitochondrion, ribosome";0,000460087416609156
"377";377;"P82930";"P82930";"P82930";"RT34_HUMAN";"28S ribosomal protein S34, mitochondrial";"MRPS34";1;1;0,000275385428918067;NA;1;NA;1;NA;0,00054474424991705;"mitochondrion, ribosome";0,000230043708304578
"379";379;"P83881";"P83881";"P83881";"RL36A_HUMAN";"60S ribosomal protein L36a";"RPL36A";1;2;0,00377572474868796;1;0;2;0;0,0067306018974559;NA;"cytosolic large ribosomal subunit, cytosol, ribosome";0,000460087416609156
"380";380;"P84098";"P84098";"P84098";"RL19_HUMAN";"60S ribosomal protein L19";"RPL19";3;9;0,00354428272874288;2;1;7;2;0,00637003393866362;0,00190422261122607;"cytosol, nucleolus, cytoplasm, cytosolic large ribosomal subunit";0,0020703933747412
"381";381;"P84103";"P84103";"P84103";"SRSF3_HUMAN";"Serine/arginine-rich splicing factor 3";"SRSF3";4;7;0,00307491339899247;4;1;5;2;0,0054378338500787;0,00260680053252988;"cytoplasm, nucleoplasm";0,00161030595813205
"385";385;"Q01081";"Q01081-1";"Q01081-1";"U2AF1_HUMAN";"Splicing factor U2AF 35 kDa subunit";"U2AF1";1;1;0,000250141764600578;1;NA;1;NA;NA;NA;"nuclear speck, nucleus, spliceosomal complex, Cajal body, nucleoplasm, catalytic step 2 spliceosome";0,000230043708304578
"386";386;"Q01130";"Q01130";"Q01130";"SRSF2_HUMAN";"Serine/arginine-rich splicing factor 2";"SRSF2";3;4;0,00108658866070839;2;2;2;2;0,00161412624690119;0,00107469906318477;"nucleus, nuclear speck, nucleoplasm";0,000920174833218311
"387";387;"Q01546";"Q01546";"Q01546";"K22O_HUMAN";"Keratin, type II cytoskeletal 2 oral";"KRT76";0;0;NA;0;0;0;0;NA;0;"keratin filament, intermediate filament";0
"391";391;"Q02543";"Q02543";"Q02543";"RL18A_HUMAN";"60S ribosomal protein L18a";"RPL18A";9;30;0,0102330721882054;4;7;8;22;0,00810731592193552;0,0148442808102396;"cytosol, cytosolic large ribosomal subunit";0,00690131124913734
"392";392;"Q02878";"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";9;26;0,00541973823301251;6;6;12;14;0,00743170626177423;0,00577277587064874;"cytosolic large ribosomal subunit, cytosol";0,00598113641591902
"394";394;"Q04637";"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"IF4G1_HUMAN";"Eukaryotic translation initiation factor 4 gamma 1";"EIF4G1";7;7;5,25626222049994e-05;6;1;6;1;NA;NA;"cytosol, eukaryotic translation initiation factor 4F complex";0,00161030595813205
"400";400;"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";6;24;0,00766391789414536;5;5;7;17;0,00664109921264931;0,0107384159052797;"cytosol, cytoplasm, nucleolus, cytosolic large ribosomal subunit";0,00552104899930987
"403";403;"Q07955";"Q07955-1";"Q07955-1";"SRSF1_HUMAN";"Serine/arginine-rich splicing factor 1";"SRSF1";7;20;0,00484145350839828;6;3;9;11;NA;NA;"nucleoplasm, cytoplasm, catalytic step 2 spliceosome, nucleus, nuclear speck";0,00460087416609156
"404";404;"Q08211";"Q08211-1";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";20;33;0,00155993919341463;14;13;14;19;NA;NA;"CRD-mediated mRNA stability complex, cytosol, nucleus, nucleoplasm, nucleolus, ribonucleoprotein complex, cytoplasm, centrosome";0,00759144237405107
"405";405;"Q08945";"Q08945";"Q08945";"SSRP1_HUMAN";"FACT complex subunit SSRP1";"SSRP1";2;4;0,000338696888598807;NA;2;NA;4;NA;0,000669981644467797;"nucleoplasm, nucleolus, nucleus, chromosome, cytoplasm";0,000920174833218311
"409";409;"Q12905";"Q12905";"Q12905";"ILF2_HUMAN";"Interleukin enhancer-binding factor 2";"ILF2";1;1;0,000153933393600355;NA;1;NA;1;NA;0,000304498067902351;"ribonucleoprotein complex, nucleus, cytoplasm, nucleolus";0,000230043708304578
"410";410;"Q12906";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";12;28;0,000378213267466738;7;7;10;18;NA;NA;"nucleus, nucleolus, mitochondrion, cytoplasm, ribonucleoprotein complex";0,00644122383252818
"411";411;"Q13148";"Q13148-1,Q13148-2";"Q13148-1,Q13148-2";"TADBP_HUMAN";"TAR DNA-binding protein 43";"TARDBP";1;1;7,25048593045152e-05;1;NA;1;NA;NA;NA;"nucleus";0,000230043708304578
"412";412;"Q13151";"Q13151";"Q13151";"ROA0_HUMAN";"Heterogeneous nuclear ribonucleoprotein A0";"HNRNPA0";2;4;0,000787331455791982;NA;2;NA;4;NA;0,00155743274074645;"nucleus, nucleoplasm, ribonucleoprotein complex";0,000920174833218311
"413";413;"Q13242";"Q13242";"Q13242";"SRSF9_HUMAN";"Serine/arginine-rich splicing factor 9";"SRSF9";4;8;0,00217317732141678;2;3;2;6;0,00161412624690119;0,00322409718955431;"nucleolus, nucleus, nucleoplasm";0,00184034966643662
"414";414;"Q13243";"Q13243-1,Q13243-3";"Q13243-1,Q13243-3";"SRSF5_HUMAN";"Serine/arginine-rich splicing factor 5";"SRSF5";1;2;0,00026485598604767;1;NA;2;NA;NA;NA;"nucleus, cytoplasm, nuclear speck, nucleolus, nucleoplasm";0,000460087416609156
"415";415;"Q13247";"Q13247-1,Q13247-3";"Q13247-1,Q13247-3";"SRSF6_HUMAN";"Serine/arginine-rich splicing factor 6";"SRSF6";3;3;0,000314131518335609;3;NA;3;NA;NA;NA;"nucleus, nuclear speck, nucleoplasm";0,000690131124913734
"418";418;"Q13427";"Q13427-1,Q13427-2";"Q13427-1,Q13427-2";"PPIG_HUMAN";"Peptidyl-prolyl cis-trans isomerase G";"PPIG";1;1;3,9810360413885e-05;NA;1;NA;1;NA;NA;"nucleus, cytoplasm, nucleoplasm, nuclear speck, nuclear matrix";0,000230043708304578
"419";419;"Q13435";"Q13435";"Q13435";"SF3B2_HUMAN";"Splicing factor 3B subunit 2";"SF3B2";6;6;0,000402462727402047;3;3;3;3;0,000597857933908094;0,000398058926755029;"nucleus, U12-type spliceosomal complex, catalytic step 2 spliceosome, spliceosomal complex, nucleoplasm";0,00138026224982747
"421";421;"Q13509";"Q13509";"Q13509";"TBB3_HUMAN";"Tubulin beta-3 chain";"TUBB3";0;0;0;0;0;0;0;NA;0;"axon, cytoplasm, microtubule";0
"422";422;"Q13547";"Q13547";"Q13547";"HDAC1_HUMAN";"Histone deacetylase 1";"HDAC1";1;1;0,00012455191598369;NA;1;NA;1;NA;0,000246378104734267;"Sin3 complex, nucleus, cytosol, NuRD complex, nuclear chromatin, histone deacetylase complex, nucleoplasm, cytoplasm";0,000230043708304578
"424";424;"Q14103";"Q14103-1,Q14103-2,Q14103-3,Q14103-4";"Q14103-1,Q14103-2,Q14103-3,Q14103-4";"HNRPD_HUMAN";"Heterogeneous nuclear ribonucleoprotein D0";"HNRNPD";5;8;0,000338219850727542;3;2;5;3;NA;NA;"nucleoplasm, ribonucleoprotein complex, cytosol, nucleus";0,00184034966643662
"425";425;"Q14152";"Q14152";"Q14152";"EIF3A_HUMAN";"Eukaryotic translation initiation factor 3 subunit A";"EIF3A";5;7;0,000304079713841513;3;2;4;3;0,000516240087648571;0,000257787799888387;"eukaryotic translation initiation factor 3 complex, nucleolus, eukaryotic 43S preinitiation complex, eukaryotic 48S preinitiation complex, cytosol, nucleus, cytoplasm";0,00161030595813205
"426";426;"Q14498";"Q14498-1,Q14498-2,Q14498-3";"Q14498-1,Q14498-2,Q14498-3";"RBM39_HUMAN";"RNA-binding protein 39";"RBM39";4;7;0,000264300732408157;2;3;2;5;NA;NA;"nucleus, nucleoplasm, nuclear speck, microtubule organizing center, microtubule cytoskeleton";0,00161030595813205
"428";428;"Q14684";"Q14684-1,Q14684-2";"Q14684-1,Q14684-2";"RRP1B_HUMAN";"Ribosomal RNA processing protein 1 homolog B";"RRP1B";3;3;0,000118800838068876;3;NA;3;NA;NA;NA;"nucleolus, preribosome, small subunit precursor, cytosol, heterochromatin, euchromatin, nucleus";0,000690131124913734
"429";429;"Q14690";"Q14690";"Q14690";"RRP5_HUMAN";"Protein RRP5 homolog";"PDCD11";1;1;3,20865972763969e-05;1;NA;1;NA;9,53292091301878e-05;NA;"cytosol, nucleolus, nucleus";0,000230043708304578
"431";431;"Q14839";"Q14839-1,Q14839-2";"Q14839-1,Q14839-2";"CHD4_HUMAN";"Chromodomain-helicase-DNA-binding protein 4";"CHD4";6;6;9,41956435734393e-05;NA;6;NA;6;NA;NA;"nucleus, cytoplasm, NuRD complex, centrosome";0,00138026224982747
"433";433;"Q14978";"Q14978-1,Q14978-2,Q14978-3";"Q14978-1,Q14978-2,Q14978-3";"NOLC1_HUMAN";"Nucleolar and coiled-body phosphoprotein 1";"NOLC1";1;1;2,86285281374052e-05;1;NA;1;NA;NA;NA;"cytoplasm, nucleolus";0,000230043708304578
"435";435;"Q15029";"Q15029-1,Q15029-2";"Q15029-1,Q15029-2";"U5S1_HUMAN";"116 kDa U5 small nuclear ribonucleoprotein component";"EFTUD2";3;3;0,000102938997778015;1;2;1;2;NA;NA;"nuclear speck, catalytic step 2 spliceosome, Cajal body, nucleus, cytoplasm, spliceosomal complex, nucleoplasm";0,000690131124913734
"437";437;"Q15050";"Q15050";"Q15050";"RRS1_HUMAN";"Ribosome biogenesis regulatory protein homolog";"RRS1";2;2;0,000328953553447335;NA;2;NA;2;NA;0,000650708199900915;"nucleus, endoplasmic reticulum, condensed nuclear chromosome, nucleolus";0,000460087416609156
"439";439;"Q15233";"Q15233";"Q15233";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";5;9;0,00114714694593895;NA;5;NA;9;NA;0,00226918942322134;"nuclear speck, nuclear matrix, nucleus, paraspeckles";0,0020703933747412
"441";441;"Q15366";"Q15366-1,Q15366-2,Q15366-3,Q15366-4,Q15366-5,Q15366-6";"Q15366-1,Q15366-2,Q15366-3,Q15366-4,Q15366-5,Q15366-6";"PCBP2_HUMAN";"Poly(rC)-binding protein 2";"PCBP2";2;2;8,7720947585956e-05;1;1;1;1;NA;NA;"nucleoplasm, cytosol, cytoplasm, nucleus, ribonucleoprotein complex";0,000460087416609156
"442";442;"Q15397";"Q15397";"Q15397";"K0020_HUMAN";"Pumilio domain-containing protein KIAA0020";"KIAA0020";4;4;0,000370580392000856;NA;4;NA;4;NA;0,000733050904209364;"nucleolus, endoplasmic reticulum";0,000920174833218311
"443";443;"Q15424";"Q15424";"Q15424";"SAFB1_HUMAN";"Scaffold attachment factor B1";"SAFB";4;7;0,000459276682545323;2;3;2;5;0,000389860000617664;0,000648930308644355;"nucleus";0,00161030595813205
"445";445;"Q16576";"Q16576-1,Q16576-2";"Q16576-1,Q16576-2";"RBBP7_HUMAN";"Histone-binding protein RBBP7";"RBBP7";2;2;0,000141256525892091;NA;2;NA;2;NA;NA;"nucleoplasm, ESC/E(Z) complex, NuRD complex";0,000460087416609156
"446";446;"Q16629";"Q16629-1,Q16629-2,Q16629-3";"Q16629-1,Q16629-2,Q16629-3";"SRSF7_HUMAN";"Serine/arginine-rich splicing factor 7";"SRSF7";4;13;0,00131166774042656;4;3;10;3;NA;NA;"nucleoplasm, nucleus, cytoplasm";0,00299056820795951
"447";447;"Q1KMD3";"Q1KMD3";"Q1KMD3";"HNRL2_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 2";"HNRNPUL2";3;3;0,000241100496000557;1;2;1;2;0,000238769679093148;0,000317949789777555;"nucleus";0,000690131124913734
"449";449;"Q2NL82";"Q2NL82";"Q2NL82";"TSR1_HUMAN";"Pre-rRNA-processing protein TSR1 homolog";"TSR1";3;3;0,000224007550388577;NA;3;NA;3;NA;0,000443112860007153;"nucleolus";0,000690131124913734
"453";453;"Q52LJ0";"Q52LJ0";"Q52LJ0";"FA98B_HUMAN";"Protein FAM98B";"FAM98B";3;4;0,000727685133383499;2;1;3;1;0,0016214631843871;0,000359861352975506;"tRNA-splicing ligase complex";0,000920174833218311
"455";455;"Q5BKZ1";"Q5BKZ1-1";"Q5BKZ1-1";"ZN326_HUMAN";"DBIRD complex subunit ZNF326";"ZNF326";2;2;0,000206302486268518;NA;2;NA;2;NA;NA;"DBIRD complex, nuclear matrix";0,000460087416609156
"457";457;"Q5SSJ5";"Q5SSJ5-1,Q5SSJ5-2";"Q5SSJ5-1,Q5SSJ5-2";"HP1B3_HUMAN";"Heterochromatin protein 1-binding protein 3";"HP1BP3";4;4;0,000217121242329615;2;2;2;2;NA;NA;"nucleus, nucleosome";0,000920174833218311
"460";460;"Q6P2Q9";"Q6P2Q9";"Q6P2Q9";"PRP8_HUMAN";"Pre-mRNA-processing-splicing factor 8";"PRPF8";4;4;0,000102842010285462;2;2;2;2;0,000152771691890862;0,000101716699342113;"nucleoplasm, catalytic step 2 spliceosome, nuclear speck, U5 snRNP";0,000920174833218311
"461";461;"Q6PKG0";"Q6PKG0-1,Q6PKG0-3";"Q6PKG0-1,Q6PKG0-3";"LARP1_HUMAN";"La-related protein 1";"LARP1";10;13;0,000356041197789143;5;6;7;6;NA;NA;"nucleus, cytoplasm";0,00299056820795951
"468";468;"Q8IY81";"Q8IY81";"Q8IY81";"RRMJ3_HUMAN";"pre-rRNA processing protein FTSJ3";"FTSJ3";1;2;0,000141756844165617;1;1;1;1;0,000210579634335988;0,000140205721938509;"nucleolus, nucleus";0,000460087416609156
"469";469;"Q8IYB3";"Q8IYB3-1";"Q8IYB3-1";"SRRM1_HUMAN";"Serine/arginine repetitive matrix protein 1";"SRRM1";5;5;0,000332046590177758;5;NA;5;NA;NA;NA;"nuclear matrix, catalytic step 2 spliceosome, cytosol, nucleoplasm, nuclear speck, nucleus";0,00115021854152289
"470";470;"Q8N163";"Q8N163-1,Q8N163-2";"Q8N163-1,Q8N163-2";"K1967_HUMAN";"DBIRD complex subunit KIAA1967";"KIAA1967";1;1;3,25211394930328e-05;1;NA;1;NA;NA;NA;"nuclear chromatin, cytoplasm, mitochondrial matrix, nucleus, DBIRD complex";0,000230043708304578
"471";471;"Q8N183";"Q8N183";"Q8N183";"MIMIT_HUMAN";"Mimitin, mitochondrial";"NDUFAF2";1;1;0,000355230908308513;NA;1;NA;1;NA;0,000702687849005426;"mitochondrion";0,000230043708304578
"472";472;"Q8N257";"Q8N257";"Q8N257";"H2B3B_HUMAN";"Histone H2B type 3-B";"HIST3H2BB";1;1;0,0126262033560292;1;0;1;0;0,0148634125235485;NA;"nucleoplasm, nucleosome";0,000230043708304578
"473";473;"Q8N983";"Q8N983-4";"Q8N983-4";"RM43_HUMAN";"39S ribosomal protein L43, mitochondrial";"MRPL43";1;1;0,000279228016298319;1;NA;1;NA;NA;NA;"mitochondrial ribosome";0,000230043708304578
"476";476;"Q8NE71";"Q8NE71-1,Q8NE71-2";"Q8NE71-1,Q8NE71-2";"ABCF1_HUMAN";"ATP-binding cassette sub-family F member 1";"ABCF1";2;2;7,10461816617025e-05;NA;2;NA;2;NA;NA;"ribosome, polysomal ribosome, cytoplasm, nucleoplasm, nuclear envelope";0,000460087416609156
"477";477;"Q8NFC6";"Q8NFC6";"Q8NFC6";"BD1L1_HUMAN";"Biorientation of chromosomes in cell division protein 1-like 1";"BOD1L1";1;1;1,96768349734968e-05;NA;1;NA;1;NA;3,89230568606742e-05;"nucleus";0,000230043708304578
"478";478;"Q8TAE8";"Q8TAE8";"Q8TAE8";"G45IP_HUMAN";"Growth arrest and DNA damage-inducible proteins-interacting protein 1";"GADD45GIP1";2;2;0,000540847058595843;NA;2;NA;2;NA;0,00106985807641367;"mitochondrion, nucleus";0,000460087416609156
"479";479;"Q8TDN6";"Q8TDN6";"Q8TDN6";"BRX1_HUMAN";"Ribosome biogenesis protein BRX1 homolog";"BRIX1";3;4;0,000680272221010069;NA;3;NA;4;NA;0,00134565718393107;"nucleus, nucleolus";0,000920174833218311
"482";482;"Q92499";"Q92499";"Q92499";"DDX1_HUMAN";"ATP-dependent RNA helicase DDX1";"DDX1";2;5;0,000405635293946883;NA;2;NA;5;NA;0,00080239355731025;"cleavage body, tRNA-splicing ligase complex, ribonucleoprotein complex, cytoplasmic stress granule, cytoplasm, nucleus";0,00115021854152289
"483";483;"Q92522";"Q92522";"Q92522";"H1X_HUMAN";"Histone H1x";"H1FX";2;2;0,000563699751212569;1;1;1;1;0,000837375353439349;0,000557531673624023;"nucleosome, nucleus, nucleolus";0,000460087416609156
"486";486;"Q92615";"Q92615";"Q92615";"LAR4B_HUMAN";"La-related protein 4B";"LARP4B";1;1;8,1346915317261e-05;1;NA;1;NA;0,000241681504447942;NA;"polysomal ribosome, cytoplasmic stress granule, cytoplasm, nucleolus, cytosol";0,000230043708304578
"487";487;"Q92616";"Q92616";"Q92616";"GCN1L_HUMAN";"Translational activator GCN1";"GCN1L1";3;3;6,74287047968611e-05;NA;3;NA;3;NA;0,000133381781896575;"ribosome, cytoplasm";0,000690131124913734
"489";489;"Q92841";"Q92841-1,Q92841-3,Q92841-4";"Q92841-1,Q92841-3,Q92841-4";"DDX17_HUMAN";"Probable ATP-dependent RNA helicase DDX17";"DDX17";12;21;0,000866030263915043;4;10;5;16;NA;NA;"nucleolus, nucleus";0,00483091787439614
"490";490;"Q92945";"Q92945";"Q92945";"FUBP2_HUMAN";"Far upstream element-binding protein 2";"KHSRP";3;3;0,000303969739261461;3;NA;3;NA;0,000903093419152311;NA;"nucleoplasm, cytosol, cytoplasmic stress granule, nucleus";0,000690131124913734
"491";491;"Q93077";"Q93077";"Q93077";"H2A1C_HUMAN";"Histone H2A type 1-C";"HIST1H2AC";1;1;0,00615733574401422;0;1;0;1;NA;0,00959168913892406;"nucleus, nucleosome";0,000230043708304578
"494";494;"Q969Q0";"Q969Q0";"Q969Q0";"RL36L_HUMAN";"60S ribosomal protein L36a-like";"RPL36AL";1;1;0,00188786237434398;1;0;1;0;0,00336530094872795;NA;"ribosome";0,000230043708304578
"496";496;"Q96AE4";"Q96AE4-1,Q96AE4-2";"Q96AE4-1,Q96AE4-2";"FUBP1_HUMAN";"Far upstream element-binding protein 1";"FUBP1";2;2;0,000111864640069824;2;NA;2;NA;NA;NA;"nucleus";0,000460087416609156
"498";498;"Q96GQ7";"Q96GQ7";"Q96GQ7";"DDX27_HUMAN";"Probable ATP-dependent RNA helicase DDX27";"DDX27";3;3;0,000226258882553286;3;NA;3;NA;0,000672214636743397;NA;"nucleus";0,000690131124913734
"500";500;"Q96PK6";"Q96PK6-1,Q96PK6-2,Q96PK6-3";"Q96PK6-1,Q96PK6-2,Q96PK6-3";"RBM14_HUMAN";"RNA-binding protein 14";"RBM14";1;1;2,99123186368404e-05;1;NA;1;NA;NA;NA;"transcription factor complex, nucleus, mediator complex, ribonucleoprotein complex";0,000230043708304578
"501";501;"Q96SI9";"Q96SI9-1,Q96SI9-2";"Q96SI9-1,Q96SI9-2";"STRBP_HUMAN";"Spermatid perinuclear RNA-binding protein";"STRBP";1;1;5,39098630604693e-05;1;0;1;0;NA;NA;"nucleus, microtubule cytoskeleton, cytoplasm";0,000230043708304578
"508";508;"Q9BQC6";"Q9BQC6";"Q9BQC6";"RT63_HUMAN";"Ribosomal protein 63, mitochondrial";"MRP63";1;1;0,000588568857883712;NA;1;NA;1;NA;0,00116425731845017;"mitochondrial ribosome";0,000230043708304578
"509";509;"Q9BQE3";"Q9BQE3";"Q9BQE3";"TBA1C_HUMAN";"Tubulin alpha-1C chain";"TUBA1C";2;3;0,00558891354671046;1;2;1;2;0,00834204889963076;0,00695598370261563;"microtubule, cytoplasmic microtubule";0,000690131124913734
"513";513;"Q9BUJ2";"Q9BUJ2-1,Q9BUJ2-2,Q9BUJ2-3,Q9BUJ2-4";"Q9BUJ2-1,Q9BUJ2-2,Q9BUJ2-3,Q9BUJ2-4";"HNRL1_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 1";"HNRNPUL1";1;1;1,75333012570498e-05;NA;1;NA;1;NA;NA;"nucleus, ribonucleoprotein complex, nucleoplasm";0,000230043708304578
"518";518;"Q9BXS6";"Q9BXS6-1,Q9BXS6-2,Q9BXS6-3,Q9BXS6-4,Q9BXS6-5";"Q9BXS6-1,Q9BXS6-2,Q9BXS6-3,Q9BXS6-4,Q9BXS6-5";"NUSAP_HUMAN";"Nucleolar and spindle-associated protein 1";"NUSAP1";3;3;8,16789435430457e-05;3;NA;3;NA;NA;NA;"cytoplasm, chromosome, nucleus, nucleolus, spindle microtubule";0,000690131124913734
"519";519;"Q9BYG3";"Q9BYG3";"Q9BYG3";"MK67I_HUMAN";"MKI67 FHA domain-interacting nucleolar phosphoprotein";"MKI67IP";5;5;0,00102447139085561;3;2;3;2;0,00182622133395135;0,000810609191002846;"condensed nuclear chromosome, nucleoplasm, cytoplasm, nucleus, nucleolus";0,00115021854152289
"520";520;"Q9BZK7";"Q9BZK7";"Q9BZK7";"TBL1R_HUMAN";"F-box-like/WD repeat-containing protein TBL1XR1";"TBL1XR1";1;1;0,000116797711097546;1;NA;1;NA;0,00034700573984938;NA;"transcriptional repressor complex, nucleoplasm, spindle microtubule, nucleus";0,000230043708304578
"521";521;"Q9GZR7";"Q9GZR7";"Q9GZR7";"DDX24_HUMAN";"ATP-dependent RNA helicase DDX24";"DDX24";4;5;0,000349441347521179;NA;4;NA;5;NA;0,000691235427717794;"nucleolus";0,00115021854152289
"522";522;"Q9H0A0";"Q9H0A0";"Q9H0A0";"NAT10_HUMAN";"N-acetyltransferase 10";"NAT10";6;8;0,000468558232227423;4;3;4;4;0,000696042732810074;0,00046343120578309;"nucleus, nucleolus";0,00184034966643662
"523";523;"Q9H2U1";"Q9H2U1-1,Q9H2U1-2,Q9H2U1-3";"Q9H2U1-1,Q9H2U1-2,Q9H2U1-3";"DHX36_HUMAN";"Probable ATP-dependent RNA helicase DHX36";"DHX36";2;2;3,97050420000917e-05;NA;2;NA;2;NA;NA;"nucleus, cytosol";0,000460087416609156
"524";524;"Q9H7B2";"Q9H7B2";"Q9H7B2";"RPF2_HUMAN";"Ribosome production factor 2 homolog";"RPF2";2;5;0,000980948096472854;NA;2;NA;5;NA;0,00194042886408361;"nucleolus";0,00115021854152289
"525";525;"Q9HD33";"Q9HD33-1,Q9HD33-2";"Q9HD33-1,Q9HD33-2";"RM47_HUMAN";"39S ribosomal protein L47, mitochondrial";"MRPL47";1;1;0,000120068047008277;NA;1;NA;1;NA;NA;"mitochondrion, mitochondrial ribosome";0,000230043708304578
"527";527;"Q9NR30";"Q9NR30-1";"Q9NR30-1";"DDX21_HUMAN";"Nucleolar RNA helicase 2";"DDX21";15;23;0,0017634515205558;8;9;11;12;NA;NA;"nucleolus, nucleus";0,00529100529100529
"529";529;"Q9NRX1";"Q9NRX1";"Q9NRX1";"PNO1_HUMAN";"RNA-binding protein PNO1";"PNO1";1;1;0,00023823025200055;1;NA;1;NA;0,000707781548740402;NA;"nucleolus, nucleus";0,000230043708304578
