"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5828.1.id.csv";"peptide.count.P5828.2.id.csv";"spectra.count.P5828.1.id.csv";"spectra.count.P5828.2.id.csv";"dNSAF.P5828.1.id.csv";"dNSAF.P5828.2.id.csv";"Go.Cc"
"90";"P05556";"P05556-1";"P05556-1";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";4;4;0,000300922423579642;2;2;2;2;NA;NA;"integrin complex, filopodium, plasma membrane, sarcolemma, cell surface, alpha3-beta1 integrin complex, myelin sheath abaxonal region, alpha7-beta1 integrin complex, alpha8-beta1 integrin complex, alpha9-beta1 integrin complex, hemidesmosome, cytoplasm, recycling endosome, focal adhesion, intercalated disc, lamellipodium, neuromuscular junction, basement membrane, ruffle, external side of plasma membrane, extracellular vesicular exosome, cleavage furrow, receptor complex, acrosomal vesicle, membrane raft, melanosome"
"91";"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";8;16;0,00181577386780003;NA;8;NA;16;NA;0,00359181085767613;"plasma membrane, mitochondrial nucleoid, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, mitochondrion, mitochondrial membrane, cell surface, mitochondrial matrix, mitochondrial proton-transporting ATP synthase, catalytic core"
"92";"P06733";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";8;8;0,00110661794477675;5;3;5;3;NA;NA;"extracellular space, M band, extracellular vesicular exosome, phosphopyruvate hydratase complex, cytosol, nucleus, plasma membrane, cytoplasm"
"93";"P06748";"P06748-1,P06748-2";"P06748-1,P06748-2";"NPM_HUMAN";"Nucleophosmin";"NPM1";5;12;0,00122518415314569;3;3;6;6;NA;NA;"cytosol, nucleus, nucleolus, spindle pole centrosome, centrosome, ribonucleoprotein complex, cytoplasm, nucleoplasm"
"94";"P06899";"P06899,Q16778";"P06899,Q16778";"H2B1J_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-J, Histone H2B type 2-E";"HIST1H2BJ, HIST2H2BE";0;0;NA;0;0;0;0;NA;NA;"nucleoplasm, nucleosome"
"95";"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";3;3;0,000599141951139108;1;2;1;2;0,000667518526506667;0,000711103272346808;"cytoplasm, cytosol, mitochondrion, extracellular vesicular exosome"
"96";"P07437";"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";2;13;0,00858395864690535;1;2;6;7;0,0124531294116217;0,00853657590138404;"cytosol, cytoskeleton, microtubule, cell body, extracellular vesicular exosome, nuclear envelope lumen"
"97";"P07814";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";9;12;0,0004764605040011;5;5;5;7;0,000589817957283669;0,000549788178157023;"cytoplasm, cytosol, ribonucleoprotein complex, GAIT complex"
"98";"P07900";"P07900-1,P07900-2";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";5;7;0,000808953247665057;3;2;4;3;NA;NA;"perinuclear region of cytoplasm, extracellular matrix, neuron projection, neuronal cell body, melanosome, extracellular vesicular exosome, nucleus, cytosol, extracellular region, protein complex, endocytic vesicle lumen, mitochondrion, apical plasma membrane, brush border membrane, cell surface, plasma membrane, cytoplasm, basolateral plasma membrane"
"99";"P07910";"P07910-1,P07910-2";"P07910-1,P07910-2";"HNRPC_HUMAN";"Heterogeneous nuclear ribonucleoproteins C1/C2";"HNRNPC";14;51;0,00500283529201155;9;12;15;36;NA;NA;"catalytic step 2 spliceosome, extracellular vesicular exosome, nucleus, nucleoplasm, spliceosomal complex"
"100";"P07948";"P07948-2";"P07948-2";"LYN_HUMAN";"Tyrosine-protein kinase Lyn";"LYN";3;3;0,000351761856469562;2;1;2;1;NA;NA;"postsynaptic density, mast cell granule, mitochondrial crista, membrane raft, nucleus, plasma membrane, perinuclear region of cytoplasm, Golgi apparatus, alpha2-beta1 integrin complex, cytosol, cytoplasm, mitochondrial intermembrane space"
"101";"P08107";"P08107-1,P08107-2";"P08107-1,P08107-2";"HSP71_HUMAN";"Heat shock 70 kDa protein 1A/1B";"HSPA1B,HSPA1A";2;2;0,000164608961529809;1;1;1;1;NA;NA;"blood microparticle, endoplasmic reticulum, cytoplasm, perinuclear region of cytoplasm, nucleus, aggresome, inclusion body, nuclear speck, mitochondrion, extracellular vesicular exosome, ribonucleoprotein complex, cytosol"
"102";"P08195";"P08195-1";"P08195-1";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";16;38;0,00362109983040836;11;10;15;23;NA;NA;"extracellular vesicular exosome, nucleus, cytoplasm, cell junction, plasma membrane, integral component of membrane, apical plasma membrane, melanosome"
"103";"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";4;4;0,00120007741610483;3;1;3;1;0,00192684728255157;0,000902138612776993;"apical plasma membrane, brush border membrane, mitochondrion, cell surface, extracellular vesicular exosome, cytosol, cytoplasm, melanosome, inclusion body, basolateral plasma membrane"
"104";"P08574";"P08574";"P08574";"CY1_HUMAN";"Cytochrome c1, heme protein, mitochondrial";"CYC1";1;1;0,000184720072320427;NA;1;NA;1;NA;0,000365397681482821;"mitochondrion, respiratory chain, mitochondrial inner membrane, integral component of membrane"
"105";"P08575";"P08575-1,P08575-2";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";3;6;0,000138115084748785;1;3;3;3;NA;NA;"external side of plasma membrane, extracellular vesicular exosome, plasma membrane, focal adhesion, membrane raft, integral component of plasma membrane"
"106";"P08579";"P08579";"P08579";"RU2B_HUMAN";"U2 small nuclear ribonucleoprotein B''";"SNRPB2";1;1;0,000266817882240616;1;NA;1;NA;0,000792715334589251;NA;"nucleolus, spliceosomal complex, U2 snRNP, nucleoplasm, catalytic step 2 spliceosome, nucleus"
"107";"P08648";"P08648";"P08648";"ITA5_HUMAN";"Integrin alpha-5";"ITGA5";7;10;0,000572297650182446;4;4;5;5;0,000850147522795908;0,000566035493240786;"integrin complex, synapse, plasma membrane, ruffle, external side of plasma membrane, cytoplasm, alphav-beta3 integrin-vitronectin complex"
"108";"P08708";"P08708,P0CW22";"P08708,P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";4;6;0,00133408941120308;2;2;2;4;0,00132119222431542;0,00175932217010247;"cytosolic small ribosomal subunit, cytosol, ribosome"
"109";"P08779";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";3;4;0,00112400406183947;3;1;3;1;0,00266379952727172;0,00049854546242786;"extracellular vesicular exosome, intermediate filament"
"110";"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";4;5;0,00101752582210404;4;NA;5;NA;0,00302306695394206;NA;"cytosolic small ribosomal subunit, 90S preribosome, nucleus, extracellular vesicular exosome, plasma membrane, cytosol, cytoplasm"
"111";"P09651";"P09651-1,P09651-2,P09651-3";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";5;13;0,000745089635915332;1;5;1;12;NA;NA;"extracellular vesicular exosome, nucleoplasm, cytoplasm, catalytic step 2 spliceosome, nucleus, intermediate filament cytoskeleton, spliceosomal complex, ribonucleoprotein complex"
"112";"P09874";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";17;32;0,00189456484431207;7;11;7;25;0,00123128861141821;0,00292786603752261;"nucleoplasm, nucleus, nucleolus, transcription factor complex, nuclear envelope"
"113";"P09972";"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";1;2;0,000329857272000762;1;NA;2;NA;0,000980005221332865;NA;"cytosol, mitochondrion, axon, extracellular vesicular exosome, cytoskeleton"
"114";"P0C0S5";"P0C0S5,Q71UI9-1,Q71UI9-2";"P0C0S5,Q71UI9-1,Q71UI9-2";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";1;1;0,00145916029350337;1;0;1;0;0,0153278941649093;0;"nucleus, nucleosome"
"115";"P0C0S8";"P0C0S8,Q6FI13,Q96KK5,Q99878";"P0C0S8,Q6FI13,Q96KK5,Q99878";"H2A1_HUMAN, H2A1H_HUMAN, H2A1J_HUMAN, H2A2A_HUMAN";"Histone H2A type 1, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 2-A";"HIST1H2AH, HIST1H2AJ, HIST1H2AM,HIST1H2AL,HIST1H2AG,HIST1H2AI,HIST1H2AK, HIST2H2AA3,HIST2H2AA4";1;1;0,00155126675721288;0;1;0;1;NA;0,00241651082957389;"nucleus, extracellular vesicular exosome, nucleosome"
"116";"P10321";"P10321";"P10321";"1C07_HUMAN";"HLA class I histocompatibility antigen, Cw-7 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;0;"plasma membrane, ER to Golgi transport vesicle membrane, cell surface, early endosome membrane, MHC class I protein complex, phagocytic vesicle membrane, Golgi membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane"
"117";"P10412";"P10412";"P10412";"H14_HUMAN";"Histone H1.4";"HIST1H1E";1;1;0,0021930236896489;1;0;1;0;0,00407216781467081;NA;"nucleosome, nucleus"
"118";"P10599";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";1;1;0,00057175260480132;1;NA;1;NA;0,00169867571697697;NA;"nucleoplasm, extracellular vesicular exosome, mitochondrion, cytoplasm, cytosol, nucleus"
"119";"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";12;22;0,00230497123401579;9;7;12;10;0,00373530785932108;0,00207249993860239;"secretory granule, early endosome, mitochondrial inner membrane, protein complex, extracellular vesicular exosome, extracellular space, mitochondrion, coated vesicle, cytosol, cell surface, lipopolysaccharide receptor complex, coated pit, plasma membrane, mitochondrial matrix, cytoplasm"
"120";"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";2;2;0,000200280311940412;2;NA;2;NA;0,000613627122531817;NA;"nucleus, midbody, endoplasmic reticulum-Golgi intermediate compartment, cell surface, integral component of endoplasmic reticulum membrane, melanosome, endoplasmic reticulum chaperone complex, extracellular vesicular exosome, endoplasmic reticulum lumen, endoplasmic reticulum membrane, endoplasmic reticulum"
"121";"P11142";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";6;7;0,000709661972185146;5;1;5;2;NA;NA;"nucleus, Prp19 complex, plasma membrane, spliceosomal complex, ribonucleoprotein complex, blood microparticle, melanosome, cytosol, intracellular, extracellular vesicular exosome, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleolus"
"122";"P11388";"P11388-1,P11388-2,P11388-3,P11388-4";"P11388-1,P11388-2,P11388-3,P11388-4";"TOP2A_HUMAN";"DNA topoisomerase 2-alpha";"TOP2A";8;11;0,000107833810996983;3;5;3;8;NA;NA;"DNA topoisomerase complex (ATP-hydrolyzing), synaptonemal complex, nucleus, nucleolus, cytoplasm, protein complex, nucleoplasm"
"123";"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";5;5;0,000321037558845661;2;3;2;3;0,000381520749267554;0,000381029667856418;"cytosol, extracellular vesicular exosome, mitochondrion"
"124";"P12035";"P12035";"P12035";"K2C3_HUMAN";"Keratin, type II cytoskeletal 3";"KRT3";0;0;NA;0;0;0;0;NA;0;"intermediate filament, keratin filament"
"125";"P12236";"P12236";"P12236";"ADT3_HUMAN";"ADP/ATP translocase 3";"SLC25A6";1;1;0,00124903001921362;0;1;0;1;0;0,00259027718836396;"mitochondrion, mitochondrial inner membrane, mitochondrial inner membrane presequence translocase complex, integral component of membrane"
"126";"P12273";"P12273";"P12273";"PIP_HUMAN";"Prolactin-inducible protein";"PIP";1;1;0,000411191941809169;NA;1;NA;1;NA;0,000813385249876143;"extracellular space, extracellular vesicular exosome, apical plasma membrane"
"127";"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";12;22;0,00216871677683259;5;9;7;15;0,00205012586531703;0,0029249814404413;"nonhomologous end joining complex, nuclear telomere cap complex, cytosol, nucleoplasm, membrane, Ku70:Ku80 complex, transcription factor complex, nucleolus, nucleus"
"128";"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";3;4;0,000328054773246659;2;2;2;2;0,00048732500077208;0,000324465154322177;"cytosol, Ku70:Ku80 complex, nucleoplasm, nonhomologous end joining complex, nuclear telomere cap complex, nuclear chromosome, telomeric region, nucleus"
"129";"P13073";"P13073";"P13073";"COX41_HUMAN";"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial";"COX4I1";1;2;0,000710461816617025;NA;1;NA;2;NA;0,00140537569801085;"mitochondrial inner membrane, mitochondrion, nucleus"
"130";"P13164";"P13164,Q01628,Q01629";"P13164,Q01628,Q01629";"IFM1_HUMAN, IFM2_HUMAN, IFM3_HUMAN";"Interferon-induced transmembrane protein 1, Interferon-induced transmembrane protein 2, Interferon-induced transmembrane protein 3";"IFITM1, IFITM2, IFITM3";1;8;0,00123146714880284;1;1;4;4;0,00182934307982135;0,0012179922716094;"integral component of membrane, plasma membrane"
"131";"P13473";"P13473-1,P13473-2,P13473-3";"P13473-1,P13473-2,P13473-3";"LAMP2_HUMAN";"Lysosome-associated membrane glycoprotein 2";"LAMP2";2;2;9,76162983807132e-05;NA;2;NA;2;NA;NA;"lysosomal membrane, lysosome, late endosome membrane, phagocytic vesicle membrane, integral component of membrane, late endosome, platelet dense granule membrane, membrane, plasma membrane, extracellular vesicular exosome"
"132";"P13612";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";3;5;0,000290862516977416;2;3;2;3;0,000345660756361592;0,00034521583279627;"plasma membrane, cell surface, external side of plasma membrane, integrin complex, extracellular vesicular exosome"
"133";"P13639";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";6;6;0,000466464829091986;3;3;3;3;0,000779549607878415;0,000415224638048661;"cytosol, polysome, ribonucleoprotein complex, extracellular vesicular exosome"
"134";"P13645";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";18;60;0,0078645413721768;12;15;35;25;0,0133105881655608;0,00670558673260987;"cytoplasm, extracellular space, keratin filament, intermediate filament, extracellular vesicular exosome"
"135";"P13646";"P13646-1,P13646-3";"P13646-1,P13646-3";"K1C13_HUMAN";"Keratin, type I cytoskeletal 13";"KRT13";0;0;0;0;0;0;0;NA;NA;"extracellular vesicular exosome, keratin filament, intermediate filament cytoskeleton"
"136";"P13647";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";6;7;0,00105593538065797;3;3;3;4;0,00132700861095119;0,00121550572269087;"plasma membrane, cytosol, intermediate filament, extracellular vesicular exosome, mitochondrion, cytoplasm, keratin filament"
"137";"P13674";"P13674-1,P13674-2,P13674-3";"P13674-1,P13674-2,P13674-3";"P4HA1_HUMAN";"Prolyl 4-hydroxylase subunit alpha-1";"P4HA1";2;4;0,000149897686652032;NA;2;NA;4;NA;NA;"endoplasmic reticulum, endoplasmic reticulum lumen, mitochondrion, intracellular membrane-bounded organelle"
"138";"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";2;2;0,0001914960877325;2;NA;2;NA;0,000568934450662142;NA;"plasma membrane, focal adhesion, actin cytoskeleton, actin filament, actin filament bundle, extracellular vesicular exosome, ruffle, cytosol, filopodium, cytoplasm, phagocytic cup, extracellular space, ruffle membrane"
"139";"P13987";"P13987";"P13987";"CD59_HUMAN";"CD59 glycoprotein";"CD59";1;2;0,000938031617252166;1;NA;2;NA;0,00278688984816533;NA;"extracellular vesicular exosome, extracellular region, extracellular space, compact myelin, sarcolemma, plasma membrane, anchored component of external side of plasma membrane, cell surface, membrane"
"140";"P14174";"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";1;1;0,00052203498699251;1;NA;1;NA;0,00155096478506593;NA;"extracellular space, cytoplasm, extracellular region, extracellular vesicular exosome, cell surface"
"141";"P14209";"P14209-1";"P14209-1";"CD99_HUMAN";"CD99 antigen";"CD99";2;8;0,00259606588126005;2;2;4;4;NA;NA;"cytoplasm, plasma membrane, integral component of plasma membrane"
"142";"P14314";"P14314-1,P14314-2";"P14314-1,P14314-2";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";3;3;0,000170551203136757;3;NA;3;NA;NA;NA;"endoplasmic reticulum, endoplasmic reticulum lumen, intracellular"
"143";"P14618";"P14618-1";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase isozymes M1/M2";"PKM";13;19;0,00214811006888632;7;7;7;12;NA;NA;"cytosol, mitochondrion, nucleus, cytoplasm, extracellular vesicular exosome, cilium, plasma membrane"
"144";"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";1;1;0,000134571908228455;1;0;1;0;0,000388706927764032;NA;"extracellular region, endoplasmic reticulum membrane, cytosol, endoplasmic reticulum, perinuclear region of cytoplasm, endocytic vesicle lumen, midbody, extracellular vesicular exosome, melanosome, plasma membrane, endoplasmic reticulum lumen"
"145";"P14678";"P14678-1,P14678-2,P14678-3,P63162";"P14678-1,P14678-2,P14678-3,P63162";"RSMB_HUMAN, RSMN_HUMAN";"Small nuclear ribonucleoprotein-associated protein N, Small nuclear ribonucleoprotein-associated proteins B and B'";"SNRPB, SNRPN";1;1;6,25354411501444e-05;1;NA;1;NA;0,000743170626177423;NA;"U4 snRNP, catalytic step 2 spliceosome, U12-type spliceosomal complex, SMN-Sm protein complex, histone pre-mRNA 3'end processing complex, methylosome, small nuclear ribonucleoprotein complex, U7 snRNP, cytosol, spliceosomal complex, nucleoplasm, U1 snRNP"
"146";"P14866";"P14866-1";"P14866-1";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";2;3;0,000305776011056733;NA;2;NA;3;NA;NA;"ribonucleoprotein complex, extracellular vesicular exosome, cytoplasm, nucleoplasm, nucleus, pronucleus"
"147";"P14868";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";7;10;0,00119828390227822;3;5;3;7;0,00106802964241067;0,00165924096880922;"cytoplasm, extracellular vesicular exosome, cytosol"
"148";"P15144";"P15144";"P15144";"AMPN_HUMAN";"Aminopeptidase N";"ANPEP";1;1;6,20827543993161e-05;1;NA;1;NA;0,000184447725214665;NA;"cytosol, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, integral component of plasma membrane, external side of plasma membrane, lysosomal membrane"
"149";"P15151";"P15151-1,P15151-2,P15151-3,P15151-4";"P15151-1,P15151-2,P15151-3,P15151-4";"PVR_HUMAN";"Poliovirus receptor";"PVR";2;2;7,1983241611677e-05;NA;2;NA;2;NA;NA;"cell surface, integral component of membrane, plasma membrane, extracellular space, cytoplasm"
"150";"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";10;37;0,0075810882923315;7;8;10;27;0,00608740444650449;0,0109432240785384;"cytosol, nucleoplasm, extracellular vesicular exosome, cytosolic small ribosomal subunit"
"151";"P15927";"P15927-1,P15927-2,P15927-3";"P15927-1,P15927-2,P15927-3";"RFA2_HUMAN";"Replication protein A 32 kDa subunit";"RPA2";5;6;0,000444696470401027;3;2;3;3;NA;NA;"nucleoplasm, DNA replication factor A complex, PML body, nucleus"
"152";"P16070";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";8;23;0,00012405952745689;5;7;11;12;NA;NA;"extracellular vesicular exosome, plasma membrane, integral component of plasma membrane, cytoplasm, Golgi apparatus, external side of plasma membrane, cell surface, basolateral plasma membrane"
"153";"P16188";"P16188";"P16188";"1A30_HUMAN";"HLA class I histocompatibility antigen, A-30 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"Golgi membrane, plasma membrane, MHC class I protein complex, early endosome membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, integral component of plasma membrane, ER to Golgi transport vesicle membrane"
"154";"P16402";"P16402";"P16402";"H13_HUMAN";"Histone H1.3";"HIST1H1D";3;3;0,00651953196425035;3;0;3;0;0,0121059468517589;NA;"nucleosome, nuclear chromatin"
"155";"P16403";"P16403";"P16403";"H12_HUMAN";"Histone H1.2";"HIST1H1C";3;3;0,00676439701455083;3;0;3;0;0,0125606303015902;NA;"nucleus, nucleosome"
"156";"P16615";"P16615-1,P16615-2,P16615-3,P16615-5";"P16615-1,P16615-2,P16615-3,P16615-5";"AT2A2_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2";"ATP2A2";4;9;0,000129632008526211;1;3;1;8;NA;NA;"sarcoplasmic reticulum, sarcoplasmic reticulum membrane, endoplasmic reticulum membrane, membrane, integral component of plasma membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane"
"157";"P17301";"P17301";"P17301";"ITA2_HUMAN";"Integrin alpha-2";"ITGA2";3;3;0,000152499636335661;3;NA;3;NA;0,000453076080311384;NA;"cell surface, basal part of cell, cell outer membrane, plasma membrane, nucleus, external side of plasma membrane, perinuclear region of cytoplasm, integrin complex, focal adhesion, axon terminus"
"158";"P17844";"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";13;25;0,00367226653323678;5;9;5;20;0,00232392117632028;0,00572557441933651;"ribonucleoprotein complex, extracellular vesicular exosome, nucleolus, nucleus, catalytic step 2 spliceosome"
"159";"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";5;9;0,00097177376175764;1;4;1;8;0,000320793076047808;0,00170869419398442;"chaperonin-containing T-complex, pericentriolar material, cytosol, microtubule, zona pellucida receptor complex, nuclear heterochromatin, Golgi apparatus, extracellular vesicular exosome, acrosomal vesicle, cell body, centrosome"
"160";"P18077";"P18077";"P18077";"RL35A_HUMAN";"60S ribosomal protein L35a";"RPL35A";5;8;0,00436611080030099;4;3;5;3;0,00810731592193552;0,00323875217677955;"cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol"
"161";"P18124";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";11;27;0,00653596223633767;5;8;7;20;0,00503438166120189;0,00957695536144491;"cytosolic large ribosomal subunit, ribonucleoprotein complex, cytosol"
"162";"P18465";"P18465";"P18465";"1B57_HUMAN";"HLA class I histocompatibility antigen, B-57 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface"
"163";"P18621";"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";4;11;0,00358899053557351;3;4;6;5;0,00581611794399722;0,00322701756744339;"cytosol, cytosolic large ribosomal subunit"
"164";"P18859";"P18859";"P18859";"ATP5J_HUMAN";"ATP synthase-coupling factor 6, mitochondrial";"ATP5J";2;2;0,00111174117600257;2;NA;2;NA;0,00330298056078854;NA;"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial inner membrane, mitochondrion, mitochondrial proton-transporting ATP synthase complex"
"165";"P19013";"P19013";"P19013";"K2C4_HUMAN";"Keratin, type II cytoskeletal 4";"KRT4";0;0;0;0;0;0;0;0;0;"intermediate filament, keratin filament"
"166";"P19525";"P19525";"P19525";"E2AK2_HUMAN";"Interferon-induced, double-stranded RNA-activated protein kinase";"EIF2AK2";2;3;0,000326864011819267;NA;2;NA;3;NA;0,00064657484472913;"cytosol, nucleus, cytoplasm, perinuclear region of cytoplasm"
"167";"P20039";"P20039";"P20039";"2B1B_HUMAN";"HLA class II histocompatibility antigen, DRB1-11 beta chain";"HLA-DRB1";0;0;NA;0;0;0;0;0;NA;"lysosomal membrane, clathrin-coated endocytic vesicle membrane, endocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, transport vesicle membrane, ER to Golgi transport vesicle membrane, trans-Golgi network membrane, Golgi membrane, integral component of plasma membrane, late endosome membrane, MHC class II protein complex"
"168";"P20231";"P20231,Q15661-1,Q15661-2";"P20231,Q15661-1,Q15661-2";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";2;6;0,000436611080030099;NA;2;NA;6;NA;0,00259100174142364;"extracellular region"
"169";"P20645";"P20645";"P20645";"MPRD_HUMAN";"Cation-dependent mannose-6-phosphate receptor";"M6PR";2;3;0,000650187980189227;NA;2;NA;3;NA;0,00128614707381137;"lysosomal membrane, integral component of plasma membrane, late endosome, endosome"
"170";"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";3;3;0,000307341417256682;3;NA;3;NA;0,000913110666975673;NA;"nuclear envelope, nucleoplasm, nuclear membrane, lamin filament, nuclear inner membrane"
"171";"P21796";"P21796";"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";1;1;0,000318201538007802;NA;1;NA;1;NA;0,000629439468985426;"extracellular vesicular exosome, mitochondrion, plasma membrane, mitochondrial nucleoid, pore complex, membrane, mitochondrial inner membrane, mitochondrial outer membrane"
"172";"P21964";"P21964-1,P21964-2";"P21964-1,P21964-2";"COMT_HUMAN";"Catechol O-methyltransferase";"COMT";2;4;0,000443055524015783;NA;2;NA;4;NA;NA;"integral component of membrane, extracellular vesicular exosome, cytosol, plasma membrane, mitochondrion"
"173";"P22087";"P22087";"P22087";"FBRL_HUMAN";"rRNA 2'-O-methyltransferase fibrillarin";"FBL";4;6;0,00112213128045119;2;2;2;4;0,00111128317933073;0,00147980369447872;"Cajal body, nucleolus, box C/D snoRNP complex, granular component, extracellular vesicular exosome"
"174";"P22626";"P22626-1";"P22626-1";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";9;28;0,00507355871498851;7;5;11;17;NA;NA;"catalytic step 2 spliceosome, spliceosomal complex, ribonucleoprotein complex, nucleoplasm, cytoplasm"
"175";"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";3;3;0,000397576314596945;3;NA;3;NA;0,00118119834624226;NA;"mitochondrial inner membrane, mitochondrion, mitochondrial respiratory chain complex III"
"176";"P23246";"P23246-1";"P23246-1";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";5;10;0,000849137531883149;2;5;2;8;NA;NA;"nucleus, nuclear matrix, nucleoplasm, cytoplasm, paraspeckles"
